#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed	
1357596835547787071	automotive_bitcount	1100	54	0.900000	0.265000	0.246000	175377	38754	5	7287	499
1357596836057397484	automotive_bitcount	1100	54	0.900000	0.265000	0.246000	145089	31525	5	6897	589
1357596836567012272	automotive_bitcount	1100	54	0.900000	0.265000	0.246000	159739	38025	5	7875	425
1357596837076574269	automotive_bitcount	1100	54	0.900000	0.265000	0.246000	157125	35377	5	6044	392
1357596837586281848	automotive_bitcount	1100	54	0.900000	0.265000	0.246000	289293	68923	6	14450	1330
1357596838095866095	automotive_bitcount	1100	54	0.900000	0.265000	0.246000	144709	33359	5	7790	551
1357596838605573091	automotive_bitcount	1100	54	0.900000	0.265000	0.246000	157152	31248	5	6413	433
1357596839115261671	automotive_bitcount	1100	54	0.900000	0.265000	0.246000	115767	30544	5	6527	489
1357596839625191250	automotive_bitcount	1100	54	0.900000	0.265000	0.246000	145894	34259	5	7164	424
1357596840134822247	automotive_bitcount	1100	54	0.900000	0.265000	0.246000	143930	33562	5	7333	509
1357596840644520576	automotive_bitcount	1100	54	0.900000	0.264000	0.245000	157839	32245	5	6572	422
1357596841154386489	automotive_bitcount	1100	54	0.900000	0.265000	0.246000	144435	34217	5	7728	541
1357596841664165360	automotive_bitcount	1100	54	0.900000	0.265000	0.246000	366324	91497	6	21702	1664
1357596842174054647	automotive_bitcount	1100	54	0.900000	0.265000	0.246000	167556	36511	5	6622	497
1357596842683655727	automotive_bitcount	1100	54	0.900000	0.265000	0.246000	145204	31835	5	6884	551
1357596843193396056	automotive_bitcount	1100	54	0.900000	0.265000	0.246000	158219	36048	5	7471	446
1357596843703007928	automotive_bitcount	1100	54	0.900000	0.265000	0.246000	146150	32066	5	6881	530
1357596844212667633	automotive_bitcount	1100	54	0.900000	0.265000	0.246000	157663	35881	5	7373	431
1357596844722387421	automotive_bitcount	1100	54	0.900000	0.265000	0.246000	144713	33759	5	7916	530
1357596845231954084	automotive_bitcount	1100	54	0.900000	0.265000	0.246000	158258	33699	5	6409	402
