Start:	1419823675520073117
Event1 Name:	r011
Event2 Name:	r004
Event3 Name:	r014
Event4 Name:	r008
Event5 Name:	r013
     0.500225766	600483519	r011
     0.500225766	86269210	r004
     0.500225766	210987954	r014
     0.500225766	807896852	r008
     0.500225766	86251533	r013
     1.000945198	600865512	r011
     1.000945198	75422048	r004
     1.000945198	194876665	r014
     1.000945198	754776269	r008
     1.000945198	75426378	r013
     1.501527922	600707604	r011
     1.501527922	51245642	r004
     1.501527922	198480608	r014
     1.501527922	866594863	r008
     1.501527922	51248662	r013
     2.002096563	600679209	r011
     2.002096563	86386600	r004
     2.002096563	203949106	r014
     2.002096563	766915532	r008
     2.002096563	86390053	r013
     2.502685037	600711006	r011
     2.502685037	68154970	r004
     2.502685037	200762048	r014
     2.502685037	866418364	r008
     2.502685037	68157906	r013
     3.003342136	600786996	r011
     3.003342136	62300879	r004
     3.003342136	198032340	r014
     3.003342136	794936547	r008
     3.003342136	62304221	r013
     3.503935027	600711978	r011
     3.503935027	93299032	r004
     3.503935027	210533328	r014
     3.503935027	835173577	r008
     3.503935027	93302217	r013
     4.004529085	600717188	r011
     4.004529085	60584790	r004
     4.004529085	196278658	r014
     4.004529085	830250612	r008
     4.004529085	60587946	r013
     4.505122392	600710899	r011
     4.505122392	61746953	r004
     4.505122392	201556935	r014
     4.505122392	794973722	r008
     4.505122392	61750130	r013
     5.005708783	600705894	r011
     5.005708783	89717183	r004
     5.005708783	205292705	r014
     5.005708783	866483538	r008
     5.005708783	89720382	r013
     5.506594673	601046758	r011
     5.506594673	64828360	r004
     5.506594673	194369452	r014
     5.506594673	795484295	r008
     5.506594673	64831832	r013
     6.007183022	600709656	r011
     6.007183022	83669410	r004
     6.007183022	209324894	r014
     6.007183022	841032520	r008
     6.007183022	83672375	r013
     6.507766913	600700683	r011
     6.507766913	72301956	r004
     6.507766913	194930456	r014
     6.507766913	778246967	r008
     6.507766913	72305546	r013
     7.008415845	600782229	r011
     7.008415845	48621570	r004
     7.008415845	205918174	r014
     7.008415845	878410257	r008
     7.008415845	48624410	r013
     7.508999736	600699699	r011
     7.508999736	97648778	r004
     7.508999736	195419622	r014
     7.508999736	747432266	r008
     7.508999736	97652531	r013
     8.009576002	600699984	r011
     8.009576002	54077305	r004
     8.009576002	204317868	r014
     8.009576002	931955673	r008
     8.009576002	54079944	r013
     8.510162434	600697335	r011
     8.510162434	76382876	r004
     8.510162434	189053690	r014
     8.510162434	699482855	r008
     8.510162434	76386791	r013
     9.010734408	600699057	r011
     9.010734408	78070659	r004
     9.010734408	219830793	r014
     9.010734408	931501234	r008
     9.010734408	78073319	r013
     9.511296716	600664155	r011
     9.511296716	74251349	r004
     9.511296716	189862320	r014
     9.511296716	728230859	r008
     9.511296716	74255269	r013
    10.011878190	600706691	r011
