#Timestamp	CORE_ID	user%	nice%	sys%	idle%	iowait%	irq%	softiq%	steal%	guest%	guest_nice%
1357014168229509937	CORE_0	3.50	0	5.26	91.22	0	0	0	0	0	0
1357014169064471797	CORE_0	0	0	2.46	97.53	0	0	0	0	0	0
1357014169904527462	CORE_0	0	0	1.20	95.18	0	1.20	2.40	0	0	0
1357014170731432911	CORE_0	1.21	0	1.21	95.12	0	2.43	0	0	0	0
1357014171579550362	CORE_0	0	0	1.21	98.78	0	0	0	0	0	0
1357014172414617222	CORE_0	0	0	1.23	97.53	0	1.23	0	0	0	0
1357014173246795515	CORE_0	0	0	2.43	96.34	0	1.21	0	0	0	0
1357014174089494123	CORE_0	0	0	1.21	97.56	0	1.21	0	0	0	0
1357014174914640790	CORE_0	1.21	0	1.21	95.12	0	2.43	0	0	0	0
1357014175744503972	CORE_0	0	0	1.23	97.53	0	1.23	0	0	0	0
1357014176581580779	CORE_0	0	0	1.21	96.34	0	1.21	1.21	0	0	0
1357014177414601692	CORE_0	0	0	1.16	93.02	0	1.16	4.65	0	0	0
1357014178251387167	CORE_0	1.21	0	2.43	95.12	0	1.21	0	0	0	0
1357014179081636805	CORE_0	0	0	2.43	96.34	0	1.21	0	0	0	0
1357014179931902702	CORE_0	0	0	0	97.56	1.21	1.21	0	0	0	0
1357014180794888942	CORE_0	0	0	0	97.64	0	2.35	0	0	0	0
1357014181644857132	CORE_0	1.19	0	2.38	96.42	0	0	0	0	0	0
1357014182494747072	CORE_0	0	0	0	98.78	0	1.21	0	0	0	0
1357014183344858470	CORE_0	0	0	1.20	98.79	0	0	0	0	0	0
1357014184199867464	CORE_0	0	0	0	98.80	0	1.19	0	0	0	0
1357014185051976642	CORE_0	1.19	0	3.57	94.04	0	1.19	0	0	0	0
1357014185909804453	CORE_0	0	0	1.19	97.61	0	1.19	0	0	0	0
1357014186764800323	CORE_0	0	0	0	98.79	0	1.20	0	0	0	0
1357014187606855767	CORE_0	0	0	2.38	97.61	0	0	0	0	0	0
1357014188469880048	CORE_0	0	0	1.17	97.64	0	1.17	0	0	0	0
1357014189312904778	CORE_0	1.21	0	0	97.56	0	1.21	0	0	0	0
1357014190169779928	CORE_0	0	0	0	98.79	0	1.20	0	0	0	0
1357014191019785702	CORE_0	0	0	1.19	97.61	0	1.19	0	0	0	0
1357014191874839279	CORE_0	0	0	1.19	98.80	0	0	0	0	0	0
