#Timestamp	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access
1357397786212954058	9152162	1290153	1990461	162052	25068
1357397786713599209	6749129	1250737	1918073	160014	22683
1357397787214138695	5539742	1014214	1625191	115553	18616
1357397787714658264	5243184	960094	1535057	108744	16833
1357397788215167291	6624840	1223797	1959466	136115	21687
1357397788715681693	6704671	1234086	1975017	139104	22058
1357397789216194845	6655360	1230597	1971354	137161	21864
1357397789716709706	7284804	1346334	2169787	148053	27292
1357397790217273358	6676542	1233109	1980638	137472	22059
1357397790717786510	6547186	1214172	1951994	134142	21625
1357397791218369203	6503101	1240638	1992314	138389	21746
1357397791718918605	6632645	1244514	1988132	139671	22106
1357397792219436924	5702691	1033773	1650654	120986	19488
1357397792719963451	5578970	1015722	1609889	119326	19112
1357397793220485562	6738602	1244947	1995904	139966	22327
1357397793721000297	6541885	1214874	1934243	135610	22034
1357397794221545824	6529958	1217774	1927483	135418	21529
1357397794722127185	6664457	1243423	1968630	145136	21976
1357397795222760461	7038931	1304216	2103223	143727	25350
1357397795723304738	6698689	1252022	2008259	138737	21605
1357397796223847682	6723280	1252024	1999487	140819	21964
1357397796724393209	6570718	1223431	1953256	137705	21513
1357397797224936903	5547024	1015674	1626101	116404	18588
1357397797725451555	5589711	1021044	1633883	115854	18481
1357397798225973416	6674145	1230535	1977623	137549	21911
1357397798726501318	6709697	1231641	1896189	158499	23133
1357397799227094428	6649719	1229485	1978073	135808	22042
1357397799727630997	6558885	1213168	1949505	134752	21591
1357397800228325065	8661109	1322682	1998450	185524	30553
1357397800728945092	6919370	1254519	2007837	141479	23395
1357397801229569327	6902884	1248370	2001368	140661	23383
1357397801730195020	5792887	1032467	1663193	116894	19797
1357397802230808506	6476675	1169792	1876387	131307	22691
1357397802731436282	6168750	1114653	1775713	128793	21164
1357397803232102059	6668986	1213283	1949726	135024	22381
1357397803732728836	6852657	1248505	2003973	138785	22923
1357397804233339738	6879056	1252934	2012708	139517	22882
1357397804733948806	6856159	1249901	2008991	139507	22669
1357397805234704874	7200343	1312052	2071009	153565	27089
1357397805735324359	6776495	1243305	1977081	138242	22733
1357397806235944303	6569854	1210144	1912609	131801	22385
1357397806736562413	5573808	1002089	1598341	112494	18802
1357397807237204231	5754796	1033698	1651701	116412	19715
1357397807737822008	6723113	1219213	1946157	137109	22421
1357397808238430035	6736861	1222284	1953015	135348	22867
1357397808739045728	6814710	1234281	1981470	137668	23291
1357397809239666755	6700881	1211004	1937903	136574	22682
1357397809740275282	6910740	1253120	2004448	141364	23722
1357397810241040683	7216119	1311251	2111204	144996	26629
1357397810741653002	6905610	1254212	2024915	138018	23409
