Start:	1419774947208498571
Event1 Name:	r011
Event2 Name:	r004
Event3 Name:	r014
Event4 Name:	r008
Event5 Name:	r013
     0.500290058	400433624	r011
     0.500290058	53587022	r004
     0.500290058	136681157	r014
     0.500290058	534263633	r008
     0.500290058	53570637	r013
     1.001269823	400784784	r011
     1.001269823	69221307	r004
     1.001269823	130489860	r014
     1.001269823	432905307	r008
     1.001269823	69227142	r013
     1.502066797	400644296	r011
     1.502066797	47626310	r004
     1.502066797	136187153	r014
     1.502066797	567254272	r008
     1.502066797	47629609	r013
     2.002843521	400618072	r011
     2.002843521	35166042	r004
     2.002843521	126256555	r014
     2.002843521	460943165	r008
     2.002843521	35169619	r013
     2.503639411	400639203	r011
     2.503639411	45487422	r004
     2.503639411	135429848	r014
     2.503639411	560041118	r008
     2.503639411	45490587	r013
     3.004442135	400640607	r011
     3.004442135	59389479	r004
     3.004442135	127863143	r014
     3.004442135	536803554	r008
     3.004442135	59392887	r013
     3.505218775	400625232	r011
     3.505218775	58143295	r004
     3.505218775	135515588	r014
     3.505218775	518605844	r008
     3.505218775	58146927	r013
     4.006003082	400627734	r011
     4.006003082	52813179	r004
     4.006003082	140513517	r014
     4.006003082	547692328	r008
     4.006003082	52816403	r013
     4.506782139	400623705	r011
     4.506782139	64458647	r004
     4.506782139	132790919	r014
     4.506782139	469754618	r008
     4.506782139	64462374	r013
     5.007558988	400624238	r011
     5.007558988	47218417	r004
     5.007558988	139608172	r014
     5.007558988	586245138	r008
     5.007558988	47221427	r013
     5.508327211	400613245	r011
     5.508327211	34989509	r004
     5.508327211	121515524	r014
     5.508327211	425867272	r008
     5.508327211	34993734	r013
     6.009099977	400624500	r011
     6.009099977	44629976	r004
     6.009099977	144776088	r014
     6.009099977	613212113	r008
     6.009099977	44632703	r013
     6.509989033	400705080	r011
     6.509989033	66915869	r004
     6.509989033	123595276	r014
     6.509989033	471031004	r008
     6.509989033	66919994	r013
     7.011278256	401023667	r011
     7.011278256	47742959	r004
     7.011278256	140088402	r014
     7.011278256	586392335	r008
     7.011278256	47745866	r013
     7.512031813	400600018	r011
     7.512031813	64562542	r004
     7.512031813	133096640	r014
     7.512031813	470571804	r008
     7.512031813	64566254	r013
     8.012802287	400618236	r011
     8.012802287	52887003	r004
     8.012802287	136242946	r014
     8.012802287	531267152	r008
