#Timestamp	CPU_ID	user%	nice%	sys%	idle%	iowait%	irq%	softiq%	steal%	guest%	guest_nice%
1428548889452510341	CPU_0	92.85	0	5.35	0	0	1.78	0	0	0	0
1428548890066079036	CPU_0	98.38	0	0	0	0	0	1.61	0	0	0
1428548890680909311	CPU_0	96.77	0	1.61	0	0	1.61	0	0	0	0
1428548891294590755	CPU_0	96.72	0	1.63	0	0	1.63	0	0	0	0
1428548891915775184	CPU_0	96.77	0	1.61	0	0	1.61	0	0	0	0
1428548892530753960	CPU_0	98.38	0	0	0	0	0	1.61	0	0	0
1428548893146030109	CPU_0	98.36	0	0	0	0	1.63	0	0	0	0
1428548893760435719	CPU_0	98.36	0	0	0	0	1.63	0	0	0	0
1428548894375869077	CPU_0	100.00	0	0	0	0	0	0	0	0	0
1428548894997849713	CPU_0	96.82	0	0	0	0	1.58	1.58	0	0	0
1428548895613594696	CPU_0	98.38	0	1.61	0	0	0	0	0	0	0
1428548896229289220	CPU_0	98.38	0	0	0	0	1.61	0	0	0	0
1428548896846058034	CPU_0	98.36	0	0	0	0	1.63	0	0	0	0
1428548897462741848	CPU_0	98.36	0	1.63	0	0	0	0	0	0	0
1428548898085229192	CPU_0	96.87	0	0	0	0	1.56	1.56	0	0	0
1428548898701799923	CPU_0	98.36	0	0	0	0	1.63	0	0	0	0
1428548899322046772	CPU_0	95.08	0	3.27	0	0	1.63	0	0	0	0
1428548899937575547	CPU_0	100.00	0	0	0	0	0	0	0	0	0
1428548900559512226	CPU_0	96.87	0	0	0	0	1.56	1.56	0	0	0
1428548901175951249	CPU_0	98.36	0	0	0	0	1.63	0	0	0	0
1428548901792368523	CPU_0	100.00	0	0	0	0	0	0	0	0	0
1428548902408746213	CPU_0	95.23	0	3.17	0	0	1.58	0	0	0	0
1428548903025978110	CPU_0	98.36	0	0	0	0	0	1.63	0	0	0
1428548903648990162	CPU_0	95.23	0	1.58	0	0	3.17	0	0	0	0
1428548904266026518	CPU_0	96.72	0	1.63	0	0	1.63	0	0	0	0
1428548904882374875	CPU_0	96.72	0	1.63	0	0	1.63	0	0	0	0
1428548905499962980	CPU_0	96.82	0	0	0	0	1.58	1.58	0	0	0
1428548906122810991	CPU_0	98.38	0	0	0	0	1.61	0	0	0	0
1428548906739144182	CPU_0	100.00	0	0	0	0	0	0	0	0	0
1428548907355501749	CPU_0	96.77	0	1.61	0	0	1.61	0	0	0	0
1428548907970564276	CPU_0	96.77	0	0	0	0	1.61	1.61	0	0	0
1428548908585003929	CPU_0	100.00	0	0	0	0	0	0	0	0	0
1428548909206304527	CPU_0	96.77	0	1.61	0	0	1.61	0	0	0	0
1428548909821688887	CPU_0	98.36	0	0	0	0	1.63	0	0	0	0
1428548910436614498	CPU_0	96.77	0	1.61	0	0	0	1.61	0	0	0
1428548911052840357	CPU_0	96.77	0	1.61	0	0	1.61	0	0	0	0
1428548911668483467	CPU_0	98.36	0	0	0	0	1.63	0	0	0	0
1428548912290596980	CPU_0	96.77	0	1.61	0	0	1.61	0	0	0	0
1428548912906367007	CPU_0	98.38	0	0	0	0	0	1.61	0	0	0
1428548913523350947	CPU_0	98.38	0	0	0	0	1.61	0	0	0	0
1428548914139994764	CPU_0	96.77	0	1.61	0	0	1.61	0	0	0	0
1428548914761984986	CPU_0	100.00	0	0	0	0	0	0	0	0	0
1428548915378527428	CPU_0	95.23	0	1.58	0	0	1.58	1.58	0	0	0
1428548915995768618	CPU_0	100.00	0	0	0	0	0	0	0	0	0
1428548916613212225	CPU_0	96.72	0	1.63	0	0	1.63	0	0	0	0
1428548917231005123	CPU_0	98.41	0	0	0	0	1.58	0	0	0	0
1428548917854673134	CPU_0	98.38	0	0	0	0	1.61	0	0	0	0
1428548918472188032	CPU_0	98.38	0	0	0	0	0	1.61	0	0	0
1428548919089558390	CPU_0	98.38	0	0	0	0	1.61	0	0	0	0
1428548919706428081	CPU_0	100.00	0	0	0	0	0	0	0	0	0
1428548920328910970	CPU_0	98.41	0	0	0	0	1.58	0	0	0	0
1428548920946287911	CPU_0	96.77	0	0	0	0	1.61	1.61	0	0	0
1428548921564108018	CPU_0	100.00	0	0	0	0	0	0	0	0	0
1428548922181520000	CPU_0	96.72	0	1.63	0	0	1.63	0	0	0	0
1428548922799008858	CPU_0	96.82	0	1.58	0	0	1.58	0	0	0	0
1428548923423392035	CPU_0	98.38	0	0	0	0	0	1.61	0	0	0
1428548924041508349	CPU_0	98.38	0	0	0	0	1.61	0	0	0	0
1428548924659145374	CPU_0	98.38	0	0	0	0	1.61	0	0	0	0
1428548925276253316	CPU_0	100.00	0	0	0	0	0	0	0	0	0
1428548925903429404	CPU_0	95.31	0	1.56	0	0	1.56	1.56	0	0	0
1428548926521618052	CPU_0	96.77	0	1.61	0	0	1.61	0	0	0	0
1428548927139843825	CPU_0	100.00	0	0	0	0	0	0	0	0	0
1428548927757744224	CPU_0	96.77	0	1.61	0	0	1.61	0	0	0	0
1428548928375584249	CPU_0	98.38	0	0	0	0	1.61	0	0	0	0
1428548929000780466	CPU_0	98.38	0	0	0	0	0	1.61	0	0	0
1428548929619037782	CPU_0	98.41	0	0	0	0	1.58	0	0	0	0
1428548930236451474	CPU_0	98.36	0	1.63	0	0	0	0	0	0	0
1428548930854322040	CPU_0	98.38	0	0	0	0	1.61	0	0	0	0
