#Timestamp	Benchmark	CPU(0) Frequency(MHz)	CPU(0) Temperature(C)	A7 Voltage(V)	A7 Current(A)	A7 Power(W)	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access	
1453793861398869889	automotive_bitcount	600	53	0.900000	0.061000	0.058000	300337292	4684153	160840295	384457	61522
1453793861904988938	automotive_bitcount	600	53	0.900000	0.063000	0.059000	300276973	40098671	164304950	375512	61529
1453793862411045779	automotive_bitcount	600	53	0.900000	0.063000	0.059000	300271249	39347103	173831508	379104	56710
1453793862917075536	automotive_bitcount	600	53	0.900000	0.069000	0.065000	300309051	34925032	160710307	367845	61605
1453793863423189960	automotive_bitcount	600	53	0.900000	0.065000	0.061000	300273654	39261001	174036561	358643	52503
1453793863929470009	automotive_bitcount	600	53	0.900000	0.061000	0.058000	300263346	16055418	166945869	372525	52796
1453793864435524183	automotive_bitcount	600	53	0.900000	0.065000	0.061000	300258839	28537238	158408587	364774	51313
1453793864941610273	automotive_bitcount	600	53	0.900000	0.070000	0.066000	300265709	39399149	173828300	374312	56640
1453793865447637405	automotive_bitcount	600	53	0.900000	0.065000	0.061000	300276415	24430924	167477364	348069	51456
1453793865953669954	automotive_bitcount	600	53	0.900000	0.061000	0.058000	300275882	19994393	158969476	369403	53433
1453793866459625295	automotive_bitcount	600	53	0.900000	0.066000	0.062000	300271998	39439069	173054135	369934	51161
1453793866965561219	automotive_bitcount	600	53	0.900000	0.069000	0.065000	300264888	31752148	169560688	388434	57099
1453793867471648601	automotive_bitcount	600	53	0.900000	0.063000	0.059000	300279314	12235356	158549513	321150	45165
1453793867977607817	automotive_bitcount	600	53	0.900000	0.061000	0.058000	300268619	39765193	171145741	377122	54434
1453793868483695907	automotive_bitcount	600	53	0.900000	0.066000	0.062000	300363326	38837872	173598348	378143	57009
1453793868989711498	automotive_bitcount	600	53	0.900000	0.062000	0.059000	300275404	5226701	158531227	385972	62455
1453793869495953213	automotive_bitcount	600	53	0.900000	0.063000	0.059000	300281284	39901781	166856526	364153	54985
1453793870002123345	automotive_bitcount	600	53	0.900000	0.069000	0.065000	300274530	39298588	173874180	372542	53931
1453793870508156477	automotive_bitcount	600	53	0.900000	0.066000	0.062000	300272856	8019258	163366180	369773	52879
1453793871014130943	automotive_bitcount	600	53	0.900000	0.061000	0.058000	300269028	36765430	161737002	392202	57203
1453793871520136491	automotive_bitcount	600	53	0.900000	0.064000	0.060000	300270372	39212460	174112559	351146	49587
1453793872026090749	automotive_bitcount	600	53	0.900000	0.069000	0.065000	300264399	13123517	166750470	377655	54848
1453793872532136714	automotive_bitcount	600	53	0.900000	0.065000	0.061000	300271763	33130115	155649131	532447	420667
1453793873038275138	automotive_bitcount	600	53	0.900000	0.061000	0.058000	300355066	39286803	174025871	366249	60638
1453793873544407936	automotive_bitcount	600	53	0.900000	0.066000	0.062000	300377200	18181039	167051761	366177	59880
1453793874050498818	automotive_bitcount	600	53	0.900000	0.062000	0.059000	300269509	26459517	158111358	374958	56384
1453793874556564950	automotive_bitcount	600	53	0.900000	0.070000	0.066000	300269955	39260383	173871325	377017	52980
1453793875062562457	automotive_bitcount	600	53	0.900000	0.063000	0.059000	300267070	26233583	166953160	403203	60590
1453793875568852839	automotive_bitcount	600	53	0.900000	0.061000	0.058000	300276757	18286367	159447972	352887	49879
1453793876074894304	automotive_bitcount	600	53	0.900000	0.066000	0.062000	300272840	39491499	172795827	360094	51188
1453793876580880853	automotive_bitcount	600	53	0.900000	0.068000	0.064000	300282331	33378843	170701122	366385	52521
1453793877086968401	automotive_bitcount	600	53	0.900000	0.063000	0.059000	300267885	10738734	157429139	371721	53824
1453793877592975783	automotive_bitcount	600	53	0.900000	0.061000	0.058000	300272400	39481567	171519309	335993	45665
1453793878098939623	automotive_bitcount	600	53	0.900000	0.068000	0.064000	300271869	39298498	173775913	378647	56424
1453793878604953005	automotive_bitcount	600	53	0.900000	0.068000	0.064000	300318090	4617905	160546667	362132	56828
1453793879111022720	automotive_bitcount	600	53	0.900000	0.063000	0.059000	300301381	40207474	164551654	392357	57474
1453793879617040102	automotive_bitcount	600	53	0.900000	0.061000	0.058000	300273741	39274353	173945896	373950	52248
1453793880122970234	automotive_bitcount	600	53	0.900000	0.068000	0.064000	300274088	9204563	164119908	372540	51976
1453793880628907491	automotive_bitcount	600	53	0.900000	0.067000	0.063000	300288356	35350800	161313576	352955	49041
1453793881135171373	automotive_bitcount	600	53	0.900000	0.066000	0.062000	300280085	39406305	173658965	380290	57297
1453793881641542379	automotive_bitcount	600	53	0.900000	0.069000	0.065000	300285888	15146683	167021437	364512	51435
1453793882147706177	automotive_bitcount	600	53	0.900000	0.063000	0.059000	300276060	29338346	158411886	361767	53460
1453793882653975267	automotive_bitcount	600	53	0.900000	0.061000	0.058000	300282393	39190849	174224860	351091	47887
1453793883160113149	automotive_bitcount	600	53	0.900000	0.067000	0.063000	300274359	23758967	166896900	400977	59922
1453793883666236155	automotive_bitcount	600	53	0.900000	0.069000	0.065000	300321411	20931097	158844483	369311	56722
1453793884172399370	automotive_bitcount	600	53	0.900000	0.063000	0.059000	300278110	39418694	173217745	364278	51720
1453793884678370044	automotive_bitcount	600	53	0.900000	0.069000	0.065000	300274220	31120772	169806377	357649	50465
1453793885184346717	automotive_bitcount	600	53	0.900000	0.066000	0.062000	300268686	13008798	158095536	365784	51837
1453793885690351724	automotive_bitcount	600	53	0.900000	0.061000	0.058000	300271155	39607609	171645879	356252	50304
1453793886196391355	automotive_bitcount	600	53	0.900000	0.065000	0.061000	300270254	38146230	173251696	379246	54386
1453793886702375029	automotive_bitcount	600	53	0.900000	0.069000	0.065000	300296017	5816342	158863473	364031	50673
1453793887208338785	automotive_bitcount	600	53	0.900000	0.061000	0.058000	300268869	39905660	167253261	368676	53887
1453793887714638125	automotive_bitcount	600	53	0.900000	0.068000	0.064000	300283923	39211498	173822406	362423	49960
1453793888220745131	automotive_bitcount	600	53	0.900000	0.067000	0.063000	300273534	7793479	163438749	348692	50165
1453793888726943429	automotive_bitcount	600	53	0.900000	0.062000	0.059000	300320716	36744294	162086669	369166	55383
1453793889233049228	automotive_bitcount	600	53	0.900000	0.061000	0.058000	300269594	39275261	174023154	363364	52157
1453793889739106692	automotive_bitcount	600	53	0.900000	0.068000	0.064000	300312360	13276685	167212674	340427	47794
1453793890245128949	automotive_bitcount	600	53	0.900000	0.066000	0.062000	300272463	31262345	158273250	384600	55194
1453793890751098664	automotive_bitcount	600	53	0.900000	0.061000	0.058000	300271489	39251738	174033092	364716	52587
