#Timestamp	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access
1453793860910068320	241277773	41930951	136495918	828181	383640
1453793861410613375	300337292	4684153	160840295	384457	61522
1453793861911073681	300276973	40098671	164304950	375512	61529
1453793862411525736	300271249	39347103	173831508	379104	56710
1453793862911972583	300269574	9606938	164725605	351794	51819
1453793863412489264	300309051	34925032	160710307	367845	61605
1453793863912944819	300273654	39261001	174036561	358643	52503
1453793864413381458	300263346	16055418	166945869	372525	52796
1453793864913811763	300258839	28537238	158408587	364774	51313
1453793865414255818	300265709	39399149	173828300	374312	56640
1453793865914714040	300276415	24430924	167477364	348069	51456
1453793866415173512	300275882	19994393	158969476	369403	53433
1453793866915625692	300271998	39439069	173054135	369934	51161
1453793867416067331	300264888	31752148	169560688	388434	57099
1453793867916534928	300279314	12235356	158549513	321150	45165
1453793868416979733	300268619	39765193	171145741	377122	54434
1453793868917585413	300363326	38837872	173598348	378143	57009
1453793869418044843	300275404	5226701	158531227	385972	62455
1453793869918513107	300281284	39901781	166856526	364153	54985
1453793870418968912	300274530	39298588	173874180	372542	53931
1453793870919422717	300272856	8019258	163366180	369773	52879
1453793871419869605	300269028	36765430	161737002	392202	57203
1453793871920319452	300270372	39212460	174112559	351146	49587
1453793872420760591	300264399	13123517	166750470	377655	54848
1453793872921214687	300271763	33130115	155649131	532447	420667
1453793873421806617	300355066	39286803	174025871	366249	60638
1453793873922432964	300377200	18181039	167051761	366177	59880
1453793874422880644	300269509	26459517	158111358	374958	56384
1453793874923329449	300269955	39260383	173871325	377017	52980
1453793875423776087	300267070	26233583	166953160	403203	60590
1453793875924235392	300276757	18286367	159447972	352887	49879
1453793876424708489	300272840	39491499	172795827	360094	51188
1453793876925158877	300282331	33378843	170701122	366385	52521
1453793877425605015	300267885	10738734	157429139	371721	53824
1453793877926059528	300272400	39481567	171519309	335993	45665
1453793878426512000	300271869	39298498	173775913	378647	56424
1453793878927041180	300318090	4617905	160546667	362132	56828
1453793879427543359	300301381	40207474	164551654	392357	57474
1453793879927998081	300273741	39274353	173945896	373950	52248
1453793880428454678	300274088	9204563	164119908	372540	51976
1453793880928944357	300288356	35350800	161313576	352955	49041
1453793881429405120	300280085	39406305	173658965	380290	57297
1453793881929877592	300285888	15146683	167021437	364512	51435
1453793882430338855	300276060	29338346	158411886	361767	53460
1453793882930808576	300282393	39190849	174224860	351091	47887
1453793883431263339	300274359	23758967	166896900	400977	59922
1453793883931800811	300321411	20931097	158844483	369311	56722
1453793884432269032	300278110	39418694	173217745	364278	51720
1453793884932718045	300274220	31120772	169806377	357649	50465
1453793885433165308	300268686	13008798	158095536	365784	51837
1453793885933615863	300271155	39607609	171645879	356252	50304
1453793886434065834	300270254	38146230	173251696	379246	54386
1453793886934557847	300296017	5816342	158863473	364031	50673
1453793887435009110	300268869	39905660	167253261	368676	53887
1453793887935479081	300283923	39211498	173822406	362423	49960
1453793888435935677	300273534	7793479	163438749	348692	50165
1453793888936469940	300320716	36744294	162086669	369166	55383
1453793889436918245	300269594	39275261	174023154	363364	52157
1453793889937439091	300312360	13276685	167212674	340427	47794
1453793890437890104	300272463	31262345	158273250	384600	55194
1453793890938342658	300271489	39251738	174033092	364716	52587
1453793891438793421	300270785	21452427	166846665	405379	58518
1453793891939238601	300267681	23208646	158741510	349161	48549
1453793892439688530	300269837	39187849	173697058	354413	50004
1453793892940139960	300271678	29576895	168999294	365884	51863
1453793893440591181	300269721	14704869	158255600	380934	54782
1453793893941120485	300318315	39636723	171976564	363151	55028
1453793894441572914	300272205	36409738	172242887	379368	54780
1453793894942024427	300271443	7609390	158011619	360835	49817
1453793895442529565	300303432	40069016	168686194	394506	57632
1453793895942983369	300273055	39216761	173968045	363501	50587
1453793896443434965	300270956	6199749	162139361	364365	51056
1453793896943886436	300268674	38288334	163477046	352884	49727
1453793897444332157	300270759	39199143	174015671	361139	51089
1453793897944780170	300268981	11706793	166118904	357428	50361
1453793898445227474	300268754	32846013	159330419	369544	54303
1453793898945761195	300319450	39261696	173963512	359134	54652
1453793899446215583	300273789	19259271	166800268	389762	56849
1453793899946666970	300271610	25366336	158358849	358831	51070
1453793900447194899	300296764	39332703	173959692	371195	53203
1453793900947648328	300292463	27392402	167900648	374570	52712
1453793901448098424	300270600	17006908	158835920	378987	54864
1453793901948550353	300271311	39289432	172805276	334566	47767
1453793902449001866	300270667	34717218	171222171	383305	54496
1453793902949452712	300271464	9396033	157266656	357395	50668
1453793903449905516	300271284	39989641	170384363	390599	73708
1453793903950521195	300370518	39299011	173790529	373852	58372
1453793904451050249	300317754	4723278	161077349	371669	53983
1453793904951569761	300312759	39828004	164602264	348238	49835
1453793905452097982	300316337	39304716	173728560	382270	54601
1453793905952676286	300347460	10018587	164749898	363301	51615
1453793906453207756	300318681	34570356	160527626	374907	54882
1453793906953740644	300320621	39001522	174390281	329673	46560
1453793907454269364	300317532	17020617	166807377	392377	57008
1453793907954783751	300309085	27645516	158508746	349969	49925
1453793908455299764	300309470	39499302	173597888	396421	78521
1453793908955903609	300362416	24999156	167214135	376369	57476
1453793909456416246	300308653	19507675	159088082	372356	54261
1453793909956931342	300309398	39390027	173124430	348839	49982
1453793910457498479	300340590	32402934	170147103	367292	53839
1453793910958013283	300309147	11682831	158055339	355851	49388
1453793911458555795	300324886	39891964	171255943	373595	57028
1453793911959109724	300333565	39019825	174157765	340307	52433
1453793912459639194	300317808	4636217	159695881	356387	51015
1453793912960177165	300323100	39916008	165966102	358484	52672
1453793913460703885	300317160	39281611	173880395	370256	54142
1453793913962789229	301250271	9037987	164412102	371902	57415
1453793914463254574	300280161	35592038	161466678	357077	52852
1453793914963724336	300282949	39252008	174082987	358586	50907
1453793915464182765	300275478	14952585	166730898	380186	56452
1453793915964646985	300278385	29756604	158389056	365012	52419
1453793916465151997	300285065	39156448	174165110	354105	56891
1453793916965622801	300301291	23722233	167544370	338391	48763
1453793917466111271	300287532	20651138	158634463	382140	57239
1453793917966595950	300296625	39427568	173119435	367204	51154
1453793918467058504	300277517	31042456	168985483	398808	70123
1453793918967706057	268472837	13730008	137910044	415346	107696
1453793919468254611	285072369	65715792	130918822	1474733	1304632
