#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access	
1357047980911281674	automotive_bitcount	1400	52	0.900000	0.383000	0.375000	212108	21430	28482	1492	380
1357047981420879796	automotive_bitcount	1400	52	0.900000	0.382000	0.374000	187003	21966	29791	1523	394
1357047981930510542	automotive_bitcount	1400	52	0.900000	0.382000	0.374000	373678	45026	66718	4726	1466
1357047982440334705	automotive_bitcount	1400	52	0.900000	0.383000	0.375000	184337	22003	28510	1511	382
1357047982949970201	automotive_bitcount	1400	52	0.900000	0.382000	0.374000	191379	21984	28880	1514	382
1357047983459655948	automotive_bitcount	1400	52	0.900000	0.383000	0.375000	183533	22054	29308	1553	398
1357047983969373319	automotive_bitcount	1400	52	0.900000	0.383000	0.375000	183573	21944	28614	1478	371
1357047984479092815	automotive_bitcount	1400	52	0.900000	0.383000	0.375000	149606	17616	25703	1713	404
1357047984988771353	automotive_bitcount	1400	53	0.900000	0.383000	0.375000	140676	19219	22760	1253	404
1357047985498415225	automotive_bitcount	1400	52	0.900000	0.382000	0.374000	384923	44105	61122	4412	1533
1357047986008059971	automotive_bitcount	1400	52	0.900000	0.383000	0.375000	184416	21126	27931	1615	390
1357047986517737926	automotive_bitcount	1400	52	0.900000	0.382000	0.374000	183424	21911	28383	1568	394
1357047987027379172	automotive_bitcount	1400	52	0.900000	0.382000	0.374000	193705	22833	30524	1675	395
1357047987536991419	automotive_bitcount	1400	52	0.900000	0.382000	0.374000	184870	21104	28430	1418	385
1357047988046617707	automotive_bitcount	1400	52	0.900000	0.382000	0.374000	182425	22007	28743	1523	398
1357047988556262079	automotive_bitcount	1400	52	0.900000	0.383000	0.375000	183755	22812	30259	1546	398
1357047989065879242	automotive_bitcount	1400	53	0.900000	0.383000	0.375000	183430	21902	29514	1637	387
1357047989575616405	automotive_bitcount	1400	52	0.900000	0.383000	0.375000	419373	48860	69118	4802	1582
1357047990085244526	automotive_bitcount	1400	53	0.900000	0.383000	0.375000	171879	19055	22597	1378	375
1357047990595021939	automotive_bitcount	1400	52	0.900000	0.383000	0.375000	181697	22066	28159	1551	386
1357047991104702852	automotive_bitcount	1400	52	0.900000	0.383000	0.375000	190362	21680	28026	1541	382
1357047991614815347	automotive_bitcount	1400	53	0.900000	0.384000	0.376000	184903	22785	30513	1545	386
1357047992124653009	automotive_bitcount	1400	52	0.900000	0.383000	0.375000	183848	21872	29700	1662	391
1357047992634502589	automotive_bitcount	1400	53	0.900000	0.383000	0.375000	185102	22055	28784	1534	390
1357047993144199543	automotive_bitcount	1400	52	0.900000	0.383000	0.375000	182832	21877	29087	1425	389
1357047993653948664	automotive_bitcount	1400	52	0.900000	0.383000	0.375000	416999	49192	69484	4873	1406
1357047994163705827	automotive_bitcount	1400	52	0.900000	0.383000	0.375000	172917	19137	23164	1337	379
1357047994673406365	automotive_bitcount	1400	53	0.900000	0.383000	0.375000	182924	22039	28580	1597	386
1357047995183005070	automotive_bitcount	1400	53	0.900000	0.383000	0.375000	190456	22558	29872	1748	387
1357047995692656900	automotive_bitcount	1400	53	0.900000	0.383000	0.375000	184677	21988	29510	1543	390
1357047996202250688	automotive_bitcount	1400	53	0.900000	0.383000	0.375000	183911	21356	28356	1432	389
1357047996711867560	automotive_bitcount	1400	52	0.900000	0.383000	0.375000	183902	22557	30138	1713	387
1357047997221576640	automotive_bitcount	1400	52	0.900000	0.383000	0.375000	183824	21125	28159	1417	393
1357047997731271511	automotive_bitcount	1400	52	0.900000	0.383000	0.375000	395353	46521	65874	4546	1336
1357047998240888216	automotive_bitcount	1400	53	0.900000	0.383000	0.375000	171930	19940	24220	1458	384
1357047998750482046	automotive_bitcount	1400	52	0.900000	0.384000	0.376000	182722	21076	26932	1381	381
1357047999260157167	automotive_bitcount	1400	53	0.900000	0.383000	0.375000	188713	21766	27994	1481	382
1357047999769960205	automotive_bitcount	1400	53	0.900000	0.383000	0.375000	183770	21923	29094	1490	390
