#Timestamp	Benchmark	CPU(0) Frequency(MHz)	CPU(0) Temperature(C)	A7 Voltage(V)	A7 Current(A)	A7 Power(W)	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access	
1357318446966527510	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	7177848	1023548	1615438	116569	19133
1357318447472533685	automotive_bitcount	1100	49	1.000000	0.046000	0.049000	7789817	1102628	1745322	123960	24232
1357318447978715027	automotive_bitcount	1100	49	1.000000	0.044000	0.046000	8352405	1234062	1948543	137521	22003
1357318448484777827	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	8688656	1265736	1995213	143562	23098
1357318448990717669	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	8328136	1230602	1933157	137028	22231
1357318449496674178	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	8510342	1265732	1983305	141533	22800
1357318450002555979	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	8316295	1230669	1931112	136214	21689
1357318450508432238	automotive_bitcount	1100	50	1.000000	0.046000	0.049000	8342970	1234666	1943629	137657	22266
1357318451014357705	automotive_bitcount	1100	50	1.000000	0.045000	0.048000	8144284	1248370	1961773	140405	22066
1357318451520271798	automotive_bitcount	1100	50	1.000000	0.045000	0.048000	5545033	788390	1248389	91814	14838
1357318452026201098	automotive_bitcount	1100	49	1.000000	0.045000	0.048000	8292923	1215129	1853266	150008	22601
1357318452532153941	automotive_bitcount	1100	50	1.000000	0.045000	0.048000	8892982	1315824	2068470	146442	25860
1357318453038080950	automotive_bitcount	1100	50	1.000000	0.046000	0.049000	8366311	1244697	1947531	138812	22278
1357318453544046917	automotive_bitcount	1100	50	1.000000	0.045000	0.048000	8495725	1251797	1957636	141193	22456
1357318454049934176	automotive_bitcount	1100	50	1.000000	0.045000	0.048000	8390476	1216448	1905718	135593	22230
1357318454555846102	automotive_bitcount	1100	50	1.000000	0.046000	0.049000	8517035	1230905	1928406	136638	22697
1357318455061706236	automotive_bitcount	1100	50	1.000000	0.045000	0.048000	8270308	1205443	1886471	135263	21673
1357318455567548328	automotive_bitcount	1100	50	1.000000	0.045000	0.048000	8441021	1230502	1927721	137445	22338
1357318456073398004	automotive_bitcount	1100	50	1.000000	0.046000	0.049000	7032004	1007049	1586448	114188	18753
1357318456579347471	automotive_bitcount	1100	50	1.000000	0.045000	0.048000	7015487	1004972	1586596	114360	18687
1357318457085180147	automotive_bitcount	1100	50	1.000000	0.044000	0.046000	8310106	1230934	1941427	136281	21879
1357318457591113115	automotive_bitcount	1100	50	1.000000	0.046000	0.049000	9136535	1331141	2108157	146986	26693
1357318458096988957	automotive_bitcount	1100	50	1.000000	0.045000	0.048000	8474840	1231057	1941084	137872	22375
1357318458602864966	automotive_bitcount	1100	50	1.000000	0.046000	0.049000	8597103	1261672	1980144	141079	23486
1357318459108751767	automotive_bitcount	1100	50	1.000000	0.046000	0.049000	8428303	1244235	1957211	138422	22223
1357318459614756068	automotive_bitcount	1100	50	1.000000	0.045000	0.048000	8453962	1240494	1943905	138142	22598
1357318460120636827	automotive_bitcount	1100	50	1.000000	0.046000	0.049000	10355997	1310538	2050533	152137	26540
1357318460627224708	automotive_qsort1	1100	50	1.000000	0.046000	0.049000	8566462	1248682	1964013	139443	22877
1357318461134025173	automotive_qsort1	1100	50	1.000000	0.045000	0.048000	7048633	1008619	1589028	114210	19012
1357318461640834721	automotive_qsort1	1100	50	1.000000	0.046000	0.049000	7124240	1021303	1613929	115841	19509
1357318462147636727	automotive_qsort1	1100	50	1.000000	0.045000	0.048000	8511271	1243177	1949526	138039	23155
1357318462654470566	automotive_qsort1	1100	50	1.000000	0.045000	0.048000	9073814	1318807	2076666	145616	26694
1357318463161275572	automotive_qsort1	1100	50	1.000000	0.046000	0.049000	8368369	1225326	1920143	137252	22288
1357318463667953870	automotive_qsort1	1100	51	1.000000	0.046000	0.049000	8759005	1246855	1950554	141257	23798
1357318464174715001	automotive_qsort1	1100	51	1.000000	0.046000	0.049000	8789326	1228878	1880776	149060	24199
1357318464681568632	automotive_qsort1	1100	51	1.000000	0.046000	0.049000	8505721	1211328	1894098	136235	23053
1357318465188348388	automotive_qsort1	1100	51	1.000000	0.045000	0.048000	8632111	1227643	1920533	137383	23480
1357318465695223102	automotive_qsort1	1100	51	1.000000	0.046000	0.049000	8759486	1257768	1973077	140285	23704
1357318466202016275	automotive_qsort1	1100	51	1.000000	0.046000	0.049000	5882144	787695	1247163	92209	16529
1357318466708800448	automotive_qsort1	1100	51	1.000000	0.045000	0.048000	8672865	1256238	1980453	140185	23515
1357318467215565287	automotive_qsort1	1100	51	1.000000	0.045000	0.048000	8579897	1235360	1940550	137862	22774
1357318467722287585	automotive_qsort1	1100	51	1.000000	0.047000	0.050000	9194471	1303991	2061754	144885	27194
1357318468229106966	automotive_qsort1	1100	51	1.000000	0.046000	0.049000	8605405	1238955	1941913	137980	23089
1357318468735963722	automotive_qsort1	1100	51	1.000000	0.046000	0.049000	18859524	2670113	4062870	281860	207803
1357318469242781728	automotive_qsort1	1100	51	1.000000	0.047000	0.050000	8796042	1243979	1953280	138901	28302
1357318469749620984	automotive_qsort1	1100	51	1.000000	0.045000	0.048000	8689969	1251539	1971719	139498	24900
1357318470256443907	automotive_qsort1	1100	51	1.000000	0.045000	0.048000	8614624	1246727	1962238	138374	23287
1357318470763096288	automotive_qsort1	1100	51	1.000000	0.045000	0.048000	8342444	1212128	1900664	135810	22946
1357318471269867419	automotive_qsort1	1100	51	1.000000	0.045000	0.048000	5833122	802435	1265970	92470	16270
1357318471776669717	automotive_qsort1	1100	51	1.000000	0.046000	0.049000	8578851	1250711	1954476	141675	23204
1357318472283419807	automotive_qsort1	1100	51	1.000000	0.045000	0.048000	8517454	1237193	1935477	138181	22977
1357318472790297896	automotive_qsort1	1100	51	1.000000	0.045000	0.048000	8946924	1298507	2051105	143645	26868
1357318473297190901	automotive_qsort1	1100	51	1.000000	0.046000	0.049000	8508921	1244029	1950946	138742	22805
1357318473804071491	automotive_qsort1	1100	51	1.000000	0.046000	0.049000	8788105	1252430	1948600	144577	24540
1357318474310821622	automotive_qsort1	1100	51	1.000000	0.045000	0.048000	10733844	1322189	2056456	153784	29293
1357318474818194584	automotive_susan_c	1100	61	1.000000	0.047000	0.050000	15328300	1869853	3064352	199600	65136
1357318475325242798	automotive_susan_c	1100	58	1.000000	0.048000	0.051000	14602357	1782311	2916151	193028	60868
1357318475832533386	automotive_susan_c	1100	55	1.000000	0.047000	0.050000	11720190	1413713	2312369	157948	47811
1357318476339232059	automotive_susan_c	1100	56	1.000000	0.048000	0.051000	10791801	1340020	2177269	150635	41129
1357318476845769732	automotive_susan_c	1100	55	1.000000	0.046000	0.049000	11922125	1544618	2482115	172030	42721
1357318477352377906	automotive_susan_c	1100	54	1.000000	0.048000	0.051000	11885963	1508524	2339636	188626	43627
1357318477859114995	automotive_susan_c	1100	56	1.000000	0.047000	0.050000	12303814	1580311	2539418	176454	47260
1357318478365662377	automotive_susan_c	1100	53	1.000000	0.046000	0.049000	11859768	1555176	2505552	170767	42874
1357318478872431675	automotive_susan_c	1100	56	1.000000	0.047000	0.050000	13124764	1659699	2686510	181757	52326
1357318479379191973	automotive_susan_c	1100	54	1.000000	0.047000	0.050000	12706489	1621308	2615579	181168	49571
1357318479885934479	automotive_susan_c	1100	53	1.000000	0.046000	0.049000	12050776	1557303	2508387	173980	45399
1357318480392793860	automotive_susan_c	1100	53	1.000000	0.047000	0.050000	11972456	1553711	2501741	173728	45427
1357318480899397700	automotive_susan_c	1100	51	1.000000	0.048000	0.051000	9843407	1270410	2048850	142334	35560
1357318481406202248	automotive_susan_c	1100	51	1.000000	0.046000	0.049000	9447532	1240750	1982002	142407	33739
1357318481913064503	automotive_susan_c	1100	50	1.000000	0.046000	0.049000	12486777	1622529	2617682	178158	47145
1357318482419717760	automotive_susan_c	1100	50	1.000000	0.047000	0.050000	11947507	1552580	2505917	170848	45155
1357318482926313725	automotive_susan_c	1100	48	1.000000	0.045000	0.048000	11972009	1589784	2561979	174599	44370
1357318483433131064	automotive_susan_c	1100	48	1.000000	0.046000	0.049000	11348932	1501682	2400321	167170	40400
1357318483940038112	automotive_susan_c	1100	48	1.000000	0.045000	0.048000	11058001	1460784	2332515	161886	38379
1357318484446636118	automotive_susan_c	1100	48	1.000000	0.046000	0.049000	10628584	1430910	2277928	161013	35214
1357318484953161292	automotive_susan_c	1100	48	1.000000	0.046000	0.049000	11760240	1520687	2437775	167866	43446
1357318485460395380	automotive_susan_c	1100	48	1.000000	0.045000	0.048000	11564856	1498129	2389532	170000	41778
1357318485967050387	automotive_susan_c	1100	48	1.000000	0.045000	0.048000	8193885	1024518	1662709	117059	30990
1357318486473551227	automotive_susan_c	1100	48	1.000000	0.046000	0.049000	10769918	1442511	2295253	161183	36342
1357318486980565441	automotive_susan_c	1100	48	1.000000	0.044000	0.046000	11742444	1525643	2450944	169950	43855
1357318487487107906	automotive_susan_c	1100	48	1.000000	0.046000	0.049000	11819654	1529487	2450645	168967	43021
1357318487993654788	automotive_susan_c	1100	48	1.000000	0.046000	0.049000	12174014	1573351	2538094	173016	46145
1357318488500390669	automotive_susan_c	1100	48	1.000000	0.045000	0.048000	11112753	1482028	2364435	164576	37703
1357318489007395133	automotive_susan_c	1100	48	1.000000	0.045000	0.048000	10991476	1465522	2329254	168506	37436
1357318489514306347	automotive_susan_c	1100	48	1.000000	0.046000	0.049000	12070676	1557661	2513441	173459	45740
1357318490020950145	automotive_susan_c	1100	48	1.000000	0.045000	0.048000	10759315	1468176	2340065	163061	35961
1357318490527756276	automotive_susan_c	1100	48	1.000000	0.046000	0.049000	11301642	1485335	2377754	165258	41248
1357318491034642823	automotive_susan_c	1100	48	1.000000	0.045000	0.048000	10586943	1452333	2316633	161706	34980
1357318491541462413	automotive_susan_c	1100	48	1.000000	0.045000	0.048000	10215975	1407728	2236531	156467	33744
1357318492048147586	automotive_susan_c	1100	48	1.000000	0.046000	0.049000	10418437	1443823	2300934	161116	34415
1357318492554750259	automotive_susan_c	1100	47	1.000000	0.045000	0.048000	11326296	1543324	2472979	171037	39353
1357318493061606098	automotive_susan_c	1100	50	1.000000	0.045000	0.048000	12842871	1664107	2693786	181947	49871
1357318493568389230	automotive_susan_c	1100	55	1.000000	0.047000	0.050000	12139596	1566078	2513541	172914	44328
1357318494075291819	automotive_susan_c	1100	54	1.000000	0.046000	0.049000	11750716	1512182	2418702	169512	44199
