#Timestamp	Benchmark	CPU(0) Frequency(MHz)	CPU(0) Temperature(C)	A7 Voltage(V)	A7 Current(A)	A7 Power(W)	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed	
1357820289755016155	automotive_bitcount	1100	62	1.100000	0.051000	0.058000	7044194	2206450	105	245225	59408
1357820290286117663	automotive_bitcount	1100	62	1.100000	0.052000	0.059000	9686217	3061364	138	334782	80943
1357820290816100549	automotive_bitcount	1100	62	1.100000	0.053000	0.060000	9496354	3035525	146	333436	81016
1357820291346101810	automotive_bitcount	1100	63	1.100000	0.052000	0.059000	9922785	3185750	145	349778	84755
1357820291876083739	automotive_bitcount	1100	63	1.100000	0.052000	0.059000	9703413	3083219	146	338616	81975
1357820292406087500	automotive_bitcount	1100	63	1.100000	0.052000	0.059000	9647317	3120666	139	341597	82589
1357820292936087970	automotive_bitcount	1100	63	1.100000	0.054000	0.061000	10044057	3222297	145	353116	85629
1357820293466081565	automotive_bitcount	1100	63	1.100000	0.053000	0.060000	9667872	3061670	134	334539	81111
1357820293996083701	automotive_bitcount	1100	63	1.100000	0.054000	0.061000	15578561	4724500	193	520150	124494
1357820294526083879	automotive_bitcount	1100	64	1.100000	0.051000	0.058000	9158111	2950773	132	323291	78691
1357820295056083807	automotive_bitcount	1100	64	1.100000	0.052000	0.059000	7316096	2258366	102	249679	60493
1357820295586090444	automotive_bitcount	1100	65	1.100000	0.053000	0.060000	9730411	3103740	141	339245	82369
1357820296116086747	automotive_bitcount	1100	63	1.100000	0.053000	0.060000	9813242	3131208	141	342583	83092
1357820296646078050	automotive_bitcount	1100	63	1.100000	0.053000	0.060000	10014113	3191164	139	349234	84755
1357820297176089478	automotive_bitcount	1100	63	1.100000	0.052000	0.059000	9873254	3199832	142	350813	85424
1357820297706083990	automotive_bitcount	1100	62	1.100000	0.053000	0.060000	9909403	3155753	141	345666	83531
1357820298236080543	automotive_bitcount	1100	63	1.100000	0.053000	0.060000	8926669	2933502	129	320410	77804
1357820298762822774	automotive_bitcount	1100	63	1.100000	0.053000	0.060000	11970492	3732356	160	409994	99394
1357820299291085999	automotive_bitcount	1100	63	1.100000	0.052000	0.059000	7255326	2239185	98	248133	60098
1357820299821089052	automotive_bitcount	1100	63	1.100000	0.051000	0.058000	9929522	3184055	139	348635	84700
1357820300351088105	automotive_bitcount	1100	63	1.100000	0.053000	0.060000	9817205	3169091	139	346958	84276
1357820300881084200	automotive_bitcount	1100	63	1.100000	0.052000	0.059000	9983427	3204193	143	350889	85356
1357820301411080045	automotive_bitcount	1100	63	1.100000	0.052000	0.059000	9780430	3191787	138	349905	84688
1357820301941095848	automotive_bitcount	1100	64	1.100000	0.052000	0.059000	9985573	3206730	143	351437	85572
1357820302471092401	automotive_bitcount	1100	65	1.100000	0.052000	0.059000	9674495	3144529	134	343597	83868
1357820303001089413	automotive_bitcount	1100	64	1.100000	0.053000	0.060000	9963393	3222636	141	352946	86033
1357820303526275274	automotive_qsort1	1100	62	1.100000	0.052000	0.059000	15034112	4335538	179	480089	116845
1357820304056333952	automotive_qsort1	1100	63	1.100000	0.054000	0.061000	16435963	5110165	208	563925	135827
1357820304586269172	automotive_qsort1	1100	63	1.100000	0.053000	0.060000	9206311	2861181	116	318777	77207
1357820305116333350	automotive_qsort1	1100	63	1.100000	0.053000	0.060000	12117007	3814972	161	421737	101651
