#Timestamp	CPU(0) Frequency(MHz)	CPU(0) Temperature(C)	A7 Voltage(V)	A7 Current(A)	A7 Power(W)	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	GPU Frequency(MHz)	GPU Temperature(C)	GPU Voltage(V)	GPU Current(A)	GPU Power(W)	RAM Voltage(V)	RAM Current(A)	RAM Power(W)
1419856887195567959	200 40 0.900000 0.021000 0.019000 200 38 0.900000 0.111000 0.102000 600 40 0.900000 0.072000 0.071000 1.200000 0.053000 0.064000
1419856887803254187	200 40 0.900000 0.020000 0.018000 200 38 0.900000 0.110000 0.101000 600 40 0.900000 0.072000 0.071000 1.200000 0.052000 0.063000
1419856888429559747	200 40 0.900000 0.020000 0.018000 200 38 0.900000 0.115000 0.105000 600 40 0.900000 0.072000 0.071000 1.200000 0.049000 0.059000
1419856889052880981	200 39 0.900000 0.015000 0.013000 200 38 0.900000 0.119000 0.109000 600 40 0.900000 0.072000 0.071000 1.200000 0.047000 0.057000
1419856889630488528	200 40 0.900000 0.012000 0.010000 200 38 0.900000 0.109000 0.100000 600 40 0.900000 0.072000 0.071000 1.200000 0.042000 0.051000
1419856890267613521	200 39 0.900000 0.009000 0.008000 200 38 0.900000 0.109000 0.100000 600 40 0.900000 0.072000 0.071000 1.200000 0.034000 0.041000
1419856890886608723	200 39 0.900000 0.013000 0.011000 200 38 0.900000 0.109000 0.100000 600 40 0.900000 0.072000 0.071000 1.200000 0.042000 0.051000
1419856891499074940	200 39 0.900000 0.013000 0.011000 200 38 0.900000 0.113000 0.103000 600 40 0.900000 0.072000 0.071000 1.200000 0.041000 0.049000
1419856892107396625	200 39 0.900000 0.012000 0.011000 200 38 0.900000 0.120000 0.110000 600 40 0.900000 0.072000 0.071000 1.200000 0.036000 0.043000
1419856892715115936	200 39 0.900000 0.012000 0.011000 200 38 0.900000 0.109000 0.100000 600 40 0.900000 0.072000 0.071000 1.200000 0.040000 0.048000
1419856893352258888	200 39 0.900000 0.013000 0.011000 200 38 0.900000 0.109000 0.100000 600 40 0.900000 0.072000 0.071000 1.200000 0.041000 0.049000
1419856893939823120	200 39 0.900000 0.012000 0.010000 200 38 0.900000 0.109000 0.100000 600 40 0.900000 0.072000 0.071000 1.200000 0.041000 0.049000
1419856894540263573	200 40 0.900000 0.011000 0.010000 200 38 0.900000 0.123000 0.113000 600 40 0.900000 0.072000 0.071000 1.200000 0.039000 0.047000
1419856895169131836	200 39 0.900000 0.012000 0.010000 200 38 0.900000 0.113000 0.103000 600 40 0.900000 0.072000 0.071000 1.200000 0.042000 0.051000
1419856895750554041	200 39 0.900000 0.013000 0.011000 200 38 0.900000 0.109000 0.100000 600 40 0.900000 0.072000 0.071000 1.200000 0.044000 0.053000
1419856896350623703	200 39 0.900000 0.010000 0.009000 200 38 0.900000 0.109000 0.100000 600 40 0.900000 0.072000 0.071000 1.200000 0.039000 0.047000
1419856896986196283	200 39 0.900000 0.013000 0.011000 200 38 0.900000 0.109000 0.100000 600 40 0.900000 0.072000 0.071000 1.200000 0.042000 0.051000
1419856897601396994	200 39 0.900000 0.012000 0.010000 200 38 0.900000 0.117000 0.107000 600 40 0.900000 0.072000 0.071000 1.200000 0.041000 0.049000
1419856898186003316	200 39 0.900000 0.014000 0.012000 200 38 0.900000 0.118000 0.108000 600 40 0.900000 0.072000 0.071000 1.200000 0.048000 0.058000
1419856898821149398	200 39 0.900000 0.013000 0.011000 200 38 0.900000 0.109000 0.100000 600 40 0.900000 0.072000 0.071000 1.200000 0.039000 0.047000
1419856899449531120	200 39 0.900000 0.012000 0.010000 200 38 0.900000 0.109000 0.100000 600 40 0.900000 0.072000 0.071000 1.200000 0.040000 0.048000
1419856900045171375	200 39 0.900000 0.012000 0.010000 200 38 0.900000 0.109000 0.100000 600 40 0.900000 0.072000 0.071000 1.200000 0.041000 0.049000
1419856900683481491	200 39 0.900000 0.011000 0.010000 200 38 0.900000 0.127000 0.116000 600 40 0.900000 0.072000 0.071000 1.200000 0.037000 0.044000
1419856901319909403	200 39 0.900000 0.012000 0.010000 200 38 0.900000 0.109000 0.100000 600 40 0.900000 0.072000 0.071000 1.200000 0.040000 0.048000
1419856901912265000	200 39 0.900000 0.012000 0.010000 200 38 0.900000 0.109000 0.100000 600 40 0.900000 0.072000 0.071000 1.200000 0.039000 0.047000
1419856902535219067	200 39 0.900000 0.011000 0.010000 200 38 0.900000 0.109000 0.100000 600 40 0.900000 0.072000 0.071000 1.200000 0.033000 0.040000
1419856903131790862	200 39 0.900000 0.013000 0.011000 200 38 0.900000 0.108000 0.099000 600 40 0.900000 0.072000 0.071000 1.200000 0.040000 0.048000
1419856903753174934	200 39 0.900000 0.012000 0.010000 200 38 0.900000 0.117000 0.107000 600 40 0.900000 0.072000 0.071000 1.200000 0.041000 0.049000
1419856904350034978	200 39 0.900000 0.012000 0.010000 200 38 0.900000 0.109000 0.100000 600 40 0.900000 0.072000 0.071000 1.200000 0.042000 0.051000
1419856904988103553	200 39 0.900000 0.010000 0.009000 200 38 0.900000 0.109000 0.100000 600 40 0.900000 0.072000 0.071000 1.200000 0.034000 0.041000
1419856905622452386	200 39 0.900000 0.012000 0.010000 200 38 0.900000 0.109000 0.100000 600 40 0.900000 0.072000 0.071000 1.200000 0.041000 0.049000
1419856906210099910	200 39 0.900000 0.014000 0.012000 200 38 0.900000 0.109000 0.100000 600 40 0.900000 0.072000 0.071000 1.200000 0.041000 0.049000
