#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access	
1357002205653815626	automotive_susan_s	1000	53	0.900000	0.205000	0.200000		1909968	101762	133524	15122	6557
1357002206199490957	automotive_susan_s	1000	53	0.900000	0.204000	0.199000		1257707	15260	21515	1037	420
1357002206729502630	automotive_susan_s	1000	53	0.900000	0.206000	0.201000		394051	16928	21688	999	412
1357002207262434286	automotive_susan_s	1000	53	0.900000	0.204000	0.199000		1067327	14980	19847	922	371
1357002207794539530	automotive_susan_s	1000	54	0.900000	0.205000	0.200000		580363	17041	23093	987	400
1357002208322521715	automotive_susan_s	1000	53	0.900000	0.204000	0.199000		961883	17043	22861	990	392
1357002208859479514	automotive_susan_s	1000	53	0.900000	0.205000	0.200000		741773	17134	23177	972	416
1357002209385130545	automotive_susan_s	1000	53	0.900000	0.204000	0.199000		885600	27520	38188	2018	808
1357002209919510109	automotive_susan_s	1000	53	0.900000	0.206000	0.201000		1035265	34669	47588	3372	1280
1357002210441156831	automotive_susan_s	1000	53	0.900000	0.205000	0.200000		644300	15338	19197	1066	387
1357002210981783650	automotive_susan_s	1000	53	0.900000	0.205000	0.200000		1056215	15261	18201	1016	382
1357002211524478916	automotive_susan_s	1000	53	0.900000	0.205000	0.200000		469201	15169	17910	1004	394
1357002212062537625	automotive_susan_s	1000	53	0.900000	0.204000	0.199000		1219542	17166	22207	1225	394
1357002212594501370	automotive_susan_s	1000	53	0.900000	0.205000	0.200000		379378	18276	20987	1061	387
1357002213121157437	automotive_susan_s	1000	53	0.900000	0.204000	0.199000		1353773	15911	19632	959	374
1357002213669495379	automotive_susan_s	1000	53	0.900000	0.206000	0.201000		193328	15232	19055	1043	381
1357002214199571010	automotive_susan_s	1000	53	0.900000	0.204000	0.199000		205637	15235	17909	1056	403
1357002214734951401	automotive_susan_s	1000	53	0.900000	0.206000	0.201000		1342405	15348	18626	1135	398
1357002215269706797	automotive_susan_s	1000	53	0.900000	0.205000	0.200000		336306	17228	20936	1189	378
1357002215797418108	automotive_susan_s	1000	53	0.900000	0.204000	0.199000		1164871	15170	19764	1121	369
1357002216339572710	automotive_susan_s	1000	54	0.900000	0.205000	0.200000		515323	17068	19229	976	370
1357002216869795007	automotive_susan_s	1000	54	0.900000	0.204000	0.199000		1029819	16602	21232	1090	376
