#Timestamp	CPU_ID	user%	nice%	sys%	idle%	iowait%	irq%	softiq%	steal%	guest%	guest_nice%
1421341824599373681	CPU_4	83.92	0	16.07	0	0	0	0	0	0	0
1421341825469356477	CPU_4	93.18	0	5.68	0	0	1.13	0	0	0	0
1421341826349396361	CPU_4	88.76	0	8.98	0	0	1.12	1.12	0	0	0
1421341827219371366	CPU_4	94.18	0	5.81	0	0	0	0	0	0	0
1421341828089388911	CPU_4	92.04	0	6.81	0	0	1.13	0	0	0	0
1421341828959399166	CPU_4	94.11	0	5.88	0	0	0	0	0	0	0
1421341829834419902	CPU_4	89.88	0	7.86	0	0	1.12	1.12	0	0	0
1421341830699426758	CPU_4	94.18	0	5.81	0	0	0	0	0	0	0
1421341831574570285	CPU_4	90.90	0	7.95	0	0	1.13	0	0	0	0
1421341832449427647	CPU_4	91.95	0	6.89	0	0	0	1.14	0	0	0
1421341833319444235	CPU_4	90.80	0	8.04	0	0	1.14	0	0	0	0
1421341834199425703	CPU_4	90.90	0	9.09	0	0	0	0	0	0	0
1421341835070058831	CPU_4	91.95	0	5.74	0	0	1.14	1.14	0	0	0
1421341835934472648	CPU_4	90.80	0	8.04	0	0	1.14	0	0	0	0
1421341836814442783	CPU_4	93.10	0	6.89	0	0	0	0	0	0	0
1421341837694414751	CPU_4	90.90	0	7.95	0	0	1.13	0	0	0	0
1421341838569361404	CPU_4	90.90	0	7.95	0	0	0	1.13	0	0	0
1421341839449354831	CPU_4	92.04	0	6.81	0	0	1.13	0	0	0	0
1421341840324444734	CPU_4	91.95	0	8.04	0	0	0	0	0	0	0
1421341841189463341	CPU_4	91.95	0	5.74	0	0	1.14	1.14	0	0	0
1421341842064411995	CPU_4	91.95	0	8.04	0	0	0	0	0	0	0
1421341842934405292	CPU_4	90.80	0	8.04	0	0	1.14	0	0	0	0
1421341843804481505	CPU_4	89.77	0	7.95	0	0	1.13	1.13	0	0	0
1421341844679441368	CPU_4	93.10	0	6.89	0	0	0	0	0	0	0
1421341845554431480	CPU_4	90.80	0	8.04	0	0	1.14	0	0	0	0
1421341846424483485	CPU_4	93.10	0	6.89	0	0	0	0	0	0	0
1421341847314440751	CPU_4	89.88	0	7.86	0	0	1.12	1.12	0	0	0
1421341848184373590	CPU_4	90.80	0	9.19	0	0	0	0	0	0	0
1421341849053382100	CPU_4	91.95	0	6.89	0	0	1.14	0	0	0	0
1421341849919556828	CPU_4	82.95	0	14.77	0	0	1.13	1.13	0	0	0
1421341850799525214	CPU_4	90.80	0	9.19	0	0	0	0	0	0	0
1421341851674546868	CPU_4	89.77	0	9.09	0	0	1.13	0	0	0	0
1421341852549481189	CPU_4	93.10	0	5.74	0	0	0	1.14	0	0	0
1421341853434490598	CPU_4	91.01	0	7.86	0	0	1.12	0	0	0	0
1421341854309558627	CPU_4	92.04	0	6.81	0	0	1.13	0	0	0	0
1421341855184588574	CPU_4	89.65	0	9.19	0	0	0	1.14	0	0	0
1421341856059467228	CPU_4	88.50	0	10.34	0	0	1.14	0	0	0	0
1421341856934671466	CPU_4	91.95	0	8.04	0	0	0	0	0	0	0
1421341857819515876	CPU_4	86.51	0	11.23	0	0	1.12	1.12	0	0	0
1421341858689517632	CPU_4	90.80	0	8.04	0	0	1.14	0	0	0	0
1421341859559545430	CPU_4	90.80	0	9.19	0	0	0	0	0	0	0
1421341860439526275	CPU_4	86.51	0	11.23	0	0	1.12	1.12	0	0	0
1421341861327280591	CPU_4	89.88	0	8.98	0	0	1.12	0	0	0	0
1421341862194619816	CPU_4	91.76	0	8.23	0	0	0	0	0	0	0
1421341863074550620	CPU_4	88.76	0	8.98	0	0	1.12	1.12	0	0	0
1421341863944556002	CPU_4	93.10	0	6.89	0	0	0	0	0	0	0
1421341864829587536	CPU_4	88.63	0	10.22	0	0	1.13	0	0	0	0
1421341865704599233	CPU_4	88.76	0	8.98	0	0	1.12	1.12	0	0	0
1421341866584633245	CPU_4	91.95	0	8.04	0	0	0	0	0	0	0
1421341867469560614	CPU_4	89.77	0	9.09	0	0	1.13	0	0	0	0
1421341868354606857	CPU_4	90.00	0	7.77	0	0	1.11	1.11	0	0	0
1421341869234587828	CPU_4	93.10	0	6.89	0	0	0	0	0	0	0
1421341870109645441	CPU_4	93.18	0	5.68	0	0	1.13	0	0	0	0
1421341870984562056	CPU_4	90.80	0	8.04	0	0	0	1.14	0	0	0
1421341871869645882	CPU_4	89.88	0	8.98	0	0	1.12	0	0	0	0
1421341872749698811	CPU_4	81.60	0	17.24	0	0	1.14	0	0	0	0
1421341873625316131	CPU_4	59.09	0	39.77	0	0	0	1.13	0	0	0
1421341874494641475	CPU_4	55.17	0	43.67	0	0	1.14	0	0	0	0
1421341875374654654	CPU_4	59.77	0	39.08	0	0	1.14	0	0	0	0
