#Timestamp	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed
1357791100406082217	11927257	2880728	130	314507	76586
1357791100906608203	9284994	2736196	124	299313	73245
1357791101407047022	9165877	2729261	123	299163	72802
1357791101907476882	8463985	2490497	115	273962	66457
1357791102407921993	10048085	2968481	135	325682	79036
1357791102908343396	9037328	2717829	122	298231	72564
1357791103408763131	7729983	2263939	101	249122	60540
1357791103909184576	9015439	2726178	120	298699	73186
1357791104409603145	9012497	2715639	122	296923	73148
1357791104910029547	8858882	2665878	121	291583	71280
1357791105410462450	8998547	2738627	124	300182	73420
1357791105910944227	9340653	2735295	125	299143	73088
1357791106411375046	9248200	2700213	125	294919	71401
1357791106911813823	7645577	2221080	105	243762	59423
1357791107412316101	10010015	2862524	133	313207	75938
1357791107912753670	9180891	2729184	125	299766	72843
1357791108413191281	7807746	2280264	105	251202	61135
1357791108913632850	9239181	2716879	125	297567	72292
1357791109414064502	9121808	2704139	125	296265	72101
1357791109914501654	9258947	2774805	125	304912	74372
1357791110414936265	9104076	2726121	125	298521	72920
1357791110915370084	9059530	2706269	125	297302	72343
1357791111415808945	8734519	2596865	120	284838	69591
1357791111916286972	8004650	2366634	107	260705	63662
1357791112416789250	9747698	2873399	130	313975	76610
1357791112917226694	7659144	2251821	101	248102	60527
1357791113417710804	20011963	5370154	180	600861	135110
1357791113918242706	9113023	2746911	124	301478	73591
1357791114418795650	11111458	2878739	133	314352	76836
1357791114919404844	9421038	2765857	126	302911	74326
1357791115420000954	9303358	2709741	123	297508	72356
1357791115920577981	9482093	2698903	125	294950	71812
1357791116421214632	7673214	2169799	103	238110	58214
1357791116921808909	9498602	2707615	124	295830	71813
1357791117422577852	9975765	2845125	132	310541	75640
1357791117923181713	7846738	2254868	104	248876	60247
1357791118423782864	9397150	2711737	124	296905	72276
1357791118924391475	9683614	2776147	126	304035	74008
1357791119424992126	9373911	2724672	124	298403	72794
1357791119925590195	9345915	2743837	124	301244	73360
1357791120426245430	9387154	2714105	124	297589	72300
1357791120926851332	9295948	2706422	124	296909	72182
1357791121427462192	7859165	2261329	103	249785	60709
1357791121928072594	9589593	2777560	125	304444	74243
1357791122428740912	9922119	2877696	133	314067	76980
1357791122929327939	7952045	2289812	104	253012	61514
1357791123429917841	9260233	2720400	124	297841	72749
1357791123930510826	9382387	2738233	125	300318	73342
1357791124431162020	9351172	2736644	125	299608	73353
1357791124931768630	9338826	2750220	125	301573	73957
1357791125432368032	9228748	2688840	123	293973	71991
1357791125932979975	9295200	2703725	126	295973	72537
1357791126433593669	7890145	2212358	103	242798	59114
1357791126934181987	9511748	2733732	126	298805	72789
1357791127434896889	9932721	2842454	131	309968	75534
1357791127935540582	8163365	2270258	104	250324	60950
1357791128436047151	12946393	3216169	150	351326	84605
1357791128936574303	16857304	4319695	202	471382	111930
1357791129437089039	16984855	4371069	204	476626	112831
1357791129937620107	16992019	4334290	199	472480	111900
1357791130438138135	17146491	4364886	204	476364	112617
1357791130938658495	14169695	3654973	166	399900	95883
1357791131439186480	15374954	3893747	179	425898	101254
1357791131939710008	15165066	3927810	180	429203	103089
1357791132466874529	15073894	3908958	180	425782	103163
1357791132967384389	12301201	3158710	148	345609	83560
1357791133467913791	13567042	3625751	166	397143	95559
1357791133968423402	14835094	3840737	173	419703	101103
1357791134468942346	14728793	3897324	174	425828	101907
1357791134969463289	14172438	3758281	172	410839	99021
1357791135469978275	13007351	3478255	159	380488	91941
1357791135970512219	13366474	3438585	157	375451	90256
1357791136471040829	11523629	2951107	137	322594	77123
1357791136971556898	13597471	3521015	162	384196	92373
1357791137472107425	13602773	3592128	163	392535	93996
1357791137972615577	12280456	3123041	143	342197	82114
1357791138473133479	13019483	3417816	155	372857	90057
1357791138973638923	13186548	3506604	161	382814	92784
1357791139474184700	14295273	3740497	172	409275	98049
1357791139974714352	13941665	3624893	172	394891	94652
1357791140475221296	14050092	3686915	168	402977	96879
1357791140975738532	13702220	3628183	166	395774	95546
1357791141476297934	13447519	3363573	156	369187	88039
1357791141976850294	15538774	4045639	187	442331	105903
1357791142477351988	13419244	3528657	161	385812	92718
1357791142977862682	12349446	3183745	149	347994	83263
1357791143478359042	15461579	4025022	178	441091	106076
1357791143978951611	14494732	3797657	177	414394	100258
1357791144479535304	13474355	3620193	162	395688	96208
1357791144980103623	14013788	3725823	170	407059	98284
1357791145480691192	16554604	4249022	197	463469	110202
1357791145981314010	14024306	3605703	164	393188	94593
1357791146481861704	14519680	3571674	163	390172	92153
1357791146982429106	14580496	3774437	172	412763	98689
1357791147490474399	15853542	4056223	188	440863	105249
1357791147991092551	12144966	3089162	143	338452	80816
1357791148491640287	15059727	3880855	167	425697	102654
1357791148992178105	16667107	4292303	200	465453	111802
1357791149492759007	14048364	3690679	168	403366	97124
1357791149993357534	14393432	3790773	172	413349	99066
1357791150493927978	14094697	3687862	165	403341	97356
1357791150994501380	13583085	3577771	163	391116	94219
1357791151495078282	12495976	3187699	146	349294	83720
1357791151995682767	16945228	4363108	202	475936	113751
1357791152496351419	11820083	3110232	145	340967	82082
1357791152996962070	15362170	3893293	175	426242	101738
1357791153497574306	13491863	3568359	162	388732	94922
1357791153998178082	13953526	3650893	165	398351	96391
1357791154498754568	15904154	3875303	183	421302	101471
1357791154999326303	13146241	3637391	166	398347	96124
1357791155499932663	13179859	3516159	158	383475	93060
1357791156000504482	11772601	3079147	142	336888	80500
1357791156501150717	13387023	3574765	166	389476	93589
1357791157001670452	13362646	3514428	159	384533	92395
1357791157520797500	13990238	3711622	170	404241	96776
1357791158021368194	11457978	3052024	140	334449	80380
1357791158521905804	12153981	3301255	148	360559	86729
1357791159022405248	12672428	3409370	157	371895	89689
1357791159522922775	12927152	3431266	157	375204	90729
1357791160023459344	12939826	3433547	157	374871	90964
1357791160523974413	12643317	3393392	155	371379	89106
1357791161024504065	12926720	3467371	158	378520	91031
1357791161525030509	10634055	2898104	132	317634	76693
1357791162025575953	12394842	3404270	158	371588	90055
1357791162526138146	12574273	3420906	155	373526	89971
1357791163026659673	11243659	3008096	137	329384	79728
1357791163527203034	12679465	3510627	158	382576	92746
1357791164027709978	11299021	3162079	146	345262	83844
1357791164528206380	11676454	3294041	147	360500	87601
1357791165028720782	11586688	3279467	148	358423	87277
1357791165529237143	12043781	3349306	153	366191	89253
1357791166029755670	13572683	3680012	167	401914	96470
1357791166530276114	12013099	3136740	147	343244	81918
1357791167030833641	14069066	3788778	178	413814	98513
1357791167531416792	12060037	3153639	150	345093	82108
1357791168031938861	13875405	3733982	172	407458	97512
1357791168532459138	13823123	3734093	169	408235	97568
1357791169032995041	13676492	3673131	170	400724	95772
1357791169533508359	13291713	3597021	164	393394	94557
1357791170034020262	13747161	3703512	169	404221	97043
1357791170534582539	13737208	3704066	171	404583	96855
1357791171035099316	10517068	2613910	122	286600	69857
1357791171535604343	9778322	2862681	130	313876	76267
1357791172036146828	9940736	2888852	133	315509	76725
1357791172536731855	8747664	2522705	117	277433	67836
1357791173037237924	10149912	2905564	133	317757	77564
1357791173537751576	10537338	2964694	133	324149	79425
1357791174038345686	10621830	3074201	140	336035	81648
1357791174538917130	10214896	2941999	133	320902	78230
1357791175039485740	9699246	2864372	130	313189	76895
1357791175540063184	9684766	2872789	132	313834	77153
