#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access	
1357220687727705151	automotive_bitcount	1500	54	1.000000	0.430000	0.432000	214781	21382	28376	1396	384
1357220688237351981	automotive_bitcount	1500	54	1.000000	0.429000	0.431000	190481	22726	30939	1656	403
1357220688746989603	automotive_bitcount	1500	54	1.000000	0.429000	0.431000	191065	21951	29471	1529	390
1357220689256613349	automotive_bitcount	1500	54	1.000000	0.429000	0.431000	367445	44001	63199	4391	1193
1357220689766245471	automotive_bitcount	1500	54	1.000000	0.429000	0.431000	180501	19904	24529	1458	396
1357220690275866801	automotive_bitcount	1500	54	1.000000	0.429000	0.431000	189618	21257	28453	1319	377
1357220690785446589	automotive_bitcount	1500	54	1.000000	0.429000	0.431000	196976	22575	30258	1638	379
1357220691295078252	automotive_bitcount	1500	54	1.000000	0.429000	0.431000	189494	22096	29620	1549	466
1357220691804770165	automotive_bitcount	1500	54	1.000000	0.429000	0.431000	155630	20929	27792	1318	449
1357220692314687536	automotive_bitcount	1500	54	1.000000	0.429000	0.431000	189166	23072	30056	1654	411
1357220692824445865	automotive_bitcount	1500	54	1.000000	0.429000	0.431000	188615	21959	29004	1529	398
1357220693334089320	automotive_bitcount	1500	54	1.000000	0.429000	0.431000	389454	46890	66791	4452	1209
1357220693843668900	automotive_bitcount	1500	54	1.000000	0.430000	0.432000	177638	19312	23604	1324	383
1357220694353332980	automotive_bitcount	1500	54	1.000000	0.430000	0.432000	190156	22836	30597	1659	395
1357220694862974726	automotive_bitcount	1500	54	1.000000	0.430000	0.432000	196904	22099	29332	1497	390
1357220695372564556	automotive_bitcount	1500	54	1.000000	0.431000	0.433000	189927	21991	28892	1540	394
1357220695882151095	automotive_bitcount	1500	54	1.000000	0.429000	0.431000	188543	21966	29344	1528	390
1357220696391749508	automotive_bitcount	1500	54	1.000000	0.430000	0.432000	189030	21196	28354	1349	386
1357220696901457796	automotive_bitcount	1500	54	1.000000	0.430000	0.432000	162919	17567	25769	1506	384
1357220697411058626	automotive_bitcount	1500	54	1.000000	0.430000	0.432000	382634	45152	61260	4382	1327
