#Timestamp	r011	r008	r001	r003	r017
1418759440293037415	62738	449348766	358068	97541	62732
1418759440793415087	60987	443150656	595767	108381	60997
1418759441293623092	104375	433910554	826948	170181	104373
1418759441793836931	102261	436687227	735872	161629	102260
1418759442294055353	107341	435424977	795824	162287	107343
1418759442794336400	23892	455781504	221712	46586	23880
1418759443294558905	93986	436899615	738267	160611	94001
1418759443794772286	104046	434112631	800489	169192	104055
1418759444294994583	77628	440414768	650438	130908	77618
1418759444795211922	97353	437323034	708035	159886	97348
1418759445295444011	56840	449317901	368201	90489	56843
1418759445795656058	69142	441577702	635638	122098	69144
1418759446295864856	101399	436405364	735858	164167	101399
1418759446796081903	99081	436989969	716936	163742	99077
1418759447296653741	182622	418725336	1474944	242358	182623
1418759447796931038	2043130	212044509	789506	4685020	2043164
1418759448297196169	1294507	341031948	852442	2888142	1294500
1418759448797465716	2435937	179053428	631144	4902787	2435938
1418759449297730888	1272614	337658072	1213277	3398410	1272613
1418759449797978560	1996194	255692370	1062211	3672839	1996165
1418759450298262024	1706351	264530763	774797	4863061	1706381
1418759450798504363	1609169	316633646	885650	3105054	1609150
1418759451298773952	2278128	190124812	711198	4963136	2278146
1418759451799047541	1243290	342343583	1334111	3083267	1243289
1418759452299382755	2232624	214925777	824991	4530281	2232608
1418759452799622052	1460214	308955217	874546	4271356	1460229
1418759453299866933	1871419	280838525	727050	3617256	1871417
1418759453800128522	2065224	220335402	916839	4663099	2065227
1418759454300386070	1287854	341381956	1140886	2834670	1287857
1418759454800865116	2454933	180719645	398552	5086561	2454930
1418759455301110456	1231851	343769497	1040200	3594833	1231836
1418759455801339587	2038594	254805150	814236	3493503	2038584
1418759456301585092	1810040	252731742	830514	4761857	1810054
1418759456801818640	1612303	312673587	1017473	3163294	1612282
1418759457302077688	2249054	197216594	426792	5039072	2249076
1418759457802329569	1246354	343991871	785232	3227377	1246352
1418759458302570949	2282614	212225916	590347	4263091	2282616
1418759458802833955	1470125	300584460	1139202	4037265	1470129
1418759459303078961	1896113	272772843	1231070	3626546	1896111
1418759459803347301	2040457	234405557	434622	4960100	2040456
1418759460303599765	1302021	342361364	829453	2973616	1302018
1418759460803860688	2451008	175642297	662909	4877888	2451021
1418759461304126610	1181875	340002657	1511440	3279034	1181875
1418759461804442283	2084013	241346188	1221270	3820595	2083999
1418759462304692997	1711660	271812785	525735	4860690	1711658
1418759462804930170	1576993	324961292	780391	3028396	1576978
1418759463305183551	2305531	181041917	721451	5003607	2305562
1418759463805441641	1258383	341358433	1205651	3061356	1258380
1418759464305697313	2286233	203711295	803231	4498178	2286222
1418759464805975361	1447531	314129592	694437	4149164	1447539
1418759465306224867	1892268	274141515	794597	3606435	1892264
1418759465806495915	1989963	229503406	775134	4630092	1989979
1418759466306774338	1346550	337816016	1163496	2754439	1346541
1418759466807037177	2423425	179262156	481630	5145180	2423414
1418759467307297725	1292801	341573362	687197	3515372	1292810
1418759467807549523	2077814	248035057	594121	3666863	2077812
1418759468307979320	1681415	264469258	1126264	4611576	1681418
1418759468808224410	1696670	298823708	1256911	3322824	1696649
1418759469308511291	2183722	206281613	484177	4910716	2183745
1418759469808778798	1277134	344172143	693418	3200965	1277134
1418759470309027846	2321628	203923016	656147	4430304	2321619
1418759470809354310	1403318	311337534	1245538	3892070	1403321
1418759471309599691	1891620	266990316	1462255	3479402	1891620
1418759471809850989	1939148	240355372	473447	5007076	1939141
1418759472310111829	1360427	338475014	753560	2963372	1360439
1418759472810385085	2442077	177103638	621425	4978245	2442081
1418759473310643800	1189861	343254998	1363959	3323632	1189858
1418759473810889765	2126043	233975844	1129069	3878520	2126039
1418759474311141313	1654264	278401259	598110	4655740	1654247
1418759474811384361	1677092	310828287	796022	3261537	1677089
1418759475311650076	2244197	193424413	712726	4911261	2244226
1418759475811922124	1221483	344119176	1184988	3009874	1221480
1418759476312177006	2375639	190714034	799729	4650442	2375619
1418759476812448887	1361236	326603816	561563	3963026	1361258
1418759477312712436	1943235	269308976	805939	3544302	1943229
1418759477812988650	1953034	235128981	774018	4741971	1953041
1418759478313275449	1389409	334166964	1160945	2793061	1389409
1418759478813535122	2351906	172918192	894971	4902010	2351886
1418759479313777628	924537	249832381	826383	2012017	924552
1418759479814047427	2089582	217227982	1078668	4721157	2089587
1418759480314377266	1230770	344229175	1545315	2915783	1230765
1418759480814636148	2447024	177311927	590627	4942428	2447029
1418759481314970946	1269171	341986822	768753	3499270	1269141
1418759481815360369	1990014	262097454	652429	3597458	1990009
1418759481935256856	299404	75930569	667861	1052167	299401
