#Timestamp	CPU(0) Frequency(MHz)	CPU(0) Temperature(C)	A7 Voltage(V)	A7 Current(A)	A7 Power(W)	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	GPU Frequency(MHz)	GPU Temperature(C)	GPU Voltage(V)	GPU Current(A)	GPU Power(W)	RAM Voltage(V)	RAM Current(A)	RAM Power(W)
1433826663333291799	600 61 0.900000 0.032000 0.030000 2000 46 1.300000 2.017000 2.682000 600 48 0.900000 0.078000 0.077000 1.200000 0.083000 0.101000
1433826663863287711	600 61 0.900000 0.023000 0.021000 2000 46 1.300000 1.779000 2.362000 600 48 0.900000 0.079000 0.078000 1.200000 0.058000 0.070000
1433826664385088298	600 61 0.900000 0.020000 0.019000 2000 47 1.300000 1.896000 2.517000 600 49 0.900000 0.079000 0.078000 1.200000 0.058000 0.070000
1433826664918283958	600 62 0.900000 0.021000 0.019000 2000 47 1.300000 1.867000 2.479000 600 49 0.900000 0.079000 0.078000 1.200000 0.057000 0.069000
1433826665438246004	600 61 0.900000 0.022000 0.020000 2000 47 1.300000 1.881000 2.497000 600 49 0.900000 0.080000 0.079000 1.200000 0.060000 0.072000
1433826665959162508	600 63 0.900000 0.021000 0.019000 2000 48 1.300000 1.865000 2.474000 600 49 0.900000 0.080000 0.079000 1.200000 0.055000 0.066000
1433826666498303621	600 63 0.900000 0.021000 0.019000 2000 48 1.300000 1.784000 2.369000 600 49 0.900000 0.081000 0.080000 1.200000 0.061000 0.074000
1433826667012141798	600 60 0.900000 0.021000 0.019000 2000 48 1.300000 1.886000 2.504000 600 50 0.900000 0.081000 0.080000 1.200000 0.059000 0.071000
1433826667553303159	600 63 0.900000 0.022000 0.020000 2000 48 1.300000 1.753000 2.327000 600 50 0.900000 0.081000 0.080000 1.200000 0.058000 0.070000
1433826668083280738	600 63 0.900000 0.022000 0.020000 2000 48 1.300000 1.845000 2.450000 600 50 0.900000 0.081000 0.080000 1.200000 0.060000 0.072000
1433826668608323030	600 61 0.900000 0.021000 0.019000 2000 48 1.300000 1.895000 2.516000 600 50 0.900000 0.081000 0.080000 1.200000 0.055000 0.066000
1433826669138322693	600 63 0.900000 0.023000 0.021000 2000 48 1.300000 1.797000 2.384000 600 50 0.900000 0.081000 0.080000 1.200000 0.061000 0.074000
1433826669663308235	600 62 0.900000 0.021000 0.019000 2000 48 1.300000 1.846000 2.451000 600 50 0.900000 0.081000 0.080000 1.200000 0.056000 0.068000
1433826670191895357	600 61 0.900000 0.021000 0.019000 2000 48 1.300000 1.895000 2.516000 600 50 0.900000 0.081000 0.080000 1.200000 0.056000 0.068000
