#Timestamp	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed
1357456047058675204	66451387	48109971	1537	8271553	259484
1357456047559442188	356684	91516	5	18309	2205
1357456048060149923	112517	32261	2	6960	574
1357456048560788075	106870	29132	2	6134	480
1357456049061406935	266227	70272	3	14864	1590
1357456049562181420	129902	30097	2	6504	487
1357456050062804988	122731	29363	2	6197	488
1357456050563431515	126308	30462	2	6591	412
1357456051064052250	119131	27638	3	5770	377
1357456051564716193	125423	30500	2	6567	391
1357456052065340220	119531	27582	2	5777	356
1357456052565956039	125450	30275	3	6469	390
1357456053066573774	251154	66886	3	14158	1404
1357456053567191050	120855	27686	2	5854	384
1357456054067800952	124767	30406	2	6465	405
1357456054568571395	118523	27815	2	5923	356
1357456055069183714	124848	30419	3	6548	398
1357456055569856490	118288	27723	3	5803	338
1357456056070471851	105287	30281	2	6492	384
1357456056571100877	102912	27443	2	5755	361
1357456057071711821	249958	66933	3	14116	1269
1357456057572340056	125018	30335	2	6586	443
1357456058072959374	120286	27840	3	5918	370
1357456058573582193	124881	30494	3	6549	380
1357456059074195386	118284	27642	2	5844	362
1357456059575055246	124580	30219	2	6510	424
1357456060075678356	120427	27797	2	5942	387
1357456060576302008	125612	30236	4	6483	381
1357456061076994409	249362	66915	4	14039	1257
1357456061577620644	120867	27849	3	5940	379
1357456062078271463	124718	30434	4	6547	388
1357456062578885448	117705	27737	2	5867	345
1357456063079502516	122683	30381	2	6530	371
1357456063580192918	116894	27664	3	5867	343
1357456064080811528	105330	30419	2	6518	379
1357456064581591513	102089	27344	2	5757	357
1357456065082207373	249079	67346	3	14178	1293
1357456065582837191	125128	30006	2	6426	420
1357456066083461135	117817	27866	3	5925	401
1357456066584095120	143249	31160	2	6652	386
1357456067084909771	118222	26811	2	5627	341
1357456067585623506	122929	30487	2	6591	371
1357456068086339074	116875	27822	2	5897	366
1357456068587052559	122833	30271	2	6474	380
1357456069087765335	248260	66638	3	14103	1305
1357456069588694278	120693	27745	2	5931	423
1357456070089406096	123910	30228	2	6522	458
1357456070590177997	119074	27681	2	5872	405
1357456071090884524	124992	30542	2	6596	423
1357456071591608217	372670	27933	2	5863	391
1357456072092344452	174652	30925	3	6654	419
1357456072593111895	205397	27451	2	5767	391
1357456073093878754	332368	66838	3	14075	1267
1357456073594716905	221676	37994	2	8140	566
1357456074095490973	222756	26716	2	5585	357
1357456074596469041	213245	29935	2	6416	410
1357456075097250317	202957	28162	2	5914	389
1357456075598027135	212235	29894	2	6357	394
1357456076098806578	201143	27698	2	5830	372
1357456076599584604	210655	30611	2	6539	399
1357456077100368047	334190	67001	3	14155	1226
1357456077601081948	206853	27768	3	5795	399
1357456078101771100	209570	29959	2	6412	423
1357456078602456960	203440	27706	3	5817	350
1357456079103180320	210130	30866	2	6641	395
1357456079604094929	201491	27279	3	5691	357
1357456080104813122	192373	30506	4	6616	398
1357456080605500274	188139	27499	3	5650	378
1357456081106182550	801265	224724	30	49201	5251
1357456081606905785	206171	28118	2	5965	457
1357456082107606228	212825	30383	2	6501	491
1357456082608397213	200673	27501	2	5847	412
1357456083109191364	211088	30590	2	6523	442
1357456083610060848	200888	27491	3	5818	390
1357456084110849875	210533	30604	2	6530	422
1357456084611814108	199206	27229	2	5768	400
1357456085112605218	339176	67116	3	14188	1486
1357456085613390411	207780	30476	2	6548	493
1357456086114170771	204820	27405	3	5823	417
1357456086615112380	207285	31210	3	6707	462
1357456087115879614	203532	27220	2	5710	384
1357456087616677724	205672	30866	3	6666	447
1357456088117457375	203743	26991	2	5661	384
1357456088618196318	173597	30930	3	6618	429
1357456089118974053	335710	68064	3	14599	1345
1357456089621257157	200623	27709	2	5918	425
1357456090122065434	209449	30442	4	6453	428
1357456090622871793	201201	27282	3	5851	375
1357456091123682361	207932	30984	3	6521	407
1357456091624585053	201630	27995	4	6008	388
1357456092125391205	204564	30260	3	6353	400
1357456092626214314	201393	27510	3	5780	372
1357456093127024340	327626	66422	3	14034	1264
1357456093627838866	209002	30901	2	6637	455
1357456094128650851	197773	27768	3	5839	386
1357456094629741376	208182	30442	3	6541	412
1357456095130537194	197641	27765	3	5786	393
1357456095631319679	207011	29894	2	6387	405
1357456096132094080	196180	27698	2	5851	372
1357456096632885023	187764	29876	2	6430	409
1357456097133666132	331993	69653	3	14768	1356
1357456097634481117	202946	27709	2	5856	410
1357456098135373059	203463	29967	2	6412	455
1357456098636177544	202651	28125	3	5928	402
1357456099136975820	202344	30439	2	6494	412
1357456099637964179	201280	27706	2	5848	393
1357456100138795622	204189	30490	5	6545	421
1357456100639650689	202097	27083	3	5636	371
1357456101140445549	332022	67254	3	14272	1349
1357456101641259700	206853	30475	3	6513	441
1357456102142087851	200881	28253	4	5968	402
1357456102642910419	204138	30501	3	6555	414
1357456103143729320	202407	27350	3	5689	379
1357456103644524721	201303	30309	2	6489	402
1357456104145398414	841783	28243	4	6010	392
1357456104646229857	839920	29455	3	6245	400
1357456105147057925	970243	67331	4	14280	1259
1357456105647874742	830559	28228	3	5837	407
1357456106148647435	842886	29617	2	6378	413
1357456106649406878	828853	28455	2	6050	398
1357456107150337988	847085	30439	4	6539	418
1357456107651032347	836740	27883	4	5792	378
1357456108151728999	840570	29945	3	6533	426
1357456108652426317	833205	28055	4	5766	370
1357456109153125052	967948	67708	4	14243	1270
1357456109653966703	835520	30415	2	6566	442
1357456110154722313	829577	38080	4	8109	515
1357456110655404589	858467	29034	2	6093	413
1357456111156130324	828528	30866	3	6637	429
1357456111656879892	807311	27338	3	8079	499
1357456112157560169	848961	39680	3	6087	390
1357456112658203946	812090	31932	3	6844	481
1357456113158998722	900596	58519	4	12140	1168
1357456113659693915	806183	30058	2	8098	574
1357456114160381317	836602	34640	3	5582	395
1357456114661224176	813495	30450	3	6533	435
1357456115161914953	805679	27824	5	5857	394
1357456115662612729	811158	30439	2	6500	425
1357456116163309131	804266	27757	3	5866	379
1357456116664006491	806598	30184	3	6398	408
1357456117164738017	916566	61121	4	12861	1201
1357456117665409294	810260	30397	4	6421	431
1357456118166090112	788226	28254	3	6002	387
1357456118666788555	783399	30015	4	6381	419
1357456119167545415	782468	28310	4	8253	517
1357456119668342024	818154	39761	3	6260	434
1357456120169047842	799669	30490	3	6523	411
1357456120669867494	856652	54843	6	12026	1207
1357456121170565145	829414	36934	3	7427	476
1357456121671268630	792492	32018	3	6846	443
1357456122172064406	782308	29598	4	6222	389
1357456122672768891	789295	32334	3	6813	424
1357456123173468334	780578	27765	3	5837	380
1357456123674159569	785126	30498	4	6508	407
1357456124174952429	778048	27451	3	5760	389
1357456124675649414	895086	66601	3	14067	1289
1357456125176342482	758221	25265	4	5259	346
1357456125676980050	772416	30595	4	6626	423
1357456126177672119	776518	28192	3	5830	380
1357456126678363853	774093	30442	4	6543	410
1357456127179064463	765629	27824	3	5773	381
1357456127679814656	773890	30439	4	7140	444
1357456128180491433	765923	26944	5	5012	335
1357456128681168918	888588	66956	3	14116	1256
1357456129181813028	728186	25718	3	5406	375
1357456129682492096	748699	30017	4	6398	413
1357456130183182498	734680	27755	2	7465	459
1357456130683913733	765905	30964	4	5018	319
1357456131184671634	755712	27768	4	6127	537
1357456131685359827	790886	41153	4	8431	427
1357456132186044312	722637	30243	4	6436	408
1357456132686750797	883319	67099	4	14144	1276
1357456133187453657	756086	27812	3	5830	390
1357456133688158308	755193	30442	3	6470	411
1357456134188851460	749703	27771	3	5778	384
1357456134689577320	737572	29926	2	6377	398
1357456135190426262	649148	28455	4	5982	384
1357456135691158664	756492	30268	3	6423	381
1357456136191843482	747614	27454	2	5742	379
1357456136692534759	884648	67470	3	14222	1263
1357456137193236910	647580	30201	2	6520	424
1357456137694007228	637352	28447	4	6010	400
1357456138194809338	742806	30501	4	6506	415
1357456138695609447	622203	28060	3	5862	367
1357456139196394682	593980	30209	3	6454	410
1357456139697184791	716784	27418	4	5831	389
1357456140197972526	726226	30823	3	7051	453
1357456140698770469	865264	66785	4	13475	1224
1357456141199577828	552477	27871	4	5861	394
1357456141700442854	660221	30501	4	6490	409
1357456142201248547	720967	27771	3	5787	378
1357456142702047990	712121	30026	3	6478	410
1357456143202790141	719543	28243	4	5830	382
1357456143703577084	734060	30439	3	6515	397
1357456144204353277	764694	27513	4	5745	371
1357456144733980873	548557	67736	3	14383	1262
1357456145234792316	420968	30474	3	6484	415
1357456145735580467	412396	27712	2	5792	388
1357456146236380744	381882	30442	3	6526	408
1357456146737187811	368017	27414	4	5782	365
1357456147237943504	408137	30855	4	6537	409
1357456147738734197	408212	27827	4	5830	388
1357456148239512807	407638	29769	2	6411	405
1357456148740371166	537142	67122	5	14060	1309
1357456149241148443	400592	28168	2	5939	405
1357456149741962552	385514	29926	2	6358	427
1357456150242740912	372332	27729	2	5826	382
1357456150743558480	405006	30823	3	6625	419
1357456151244362631	401743	27827	3	5834	386
1357456151745257698	406689	30439	3	6546	407
1357456152246040266	399504	27513	3	5729	375
1357456152746876542	536480	67608	3	14314	1238
1357456153247616610	370125	30474	3	6571	435
1357456153748255387	391210	27830	4	5786	366
1357456154248949789	382071	29704	4	6404	403
1357456154749821023	380843	28558	3	5966	384
1357456155250500300	395631	30439	4	6473	423
1357456155751185201	389530	27315	2	5728	384
1357456156251866353	394211	30162	2	6570	406
1357456156752593421	489030	68369	5	14317	1262
1357456157253270531	377356	27830	3	5901	413
1357456157753982516	391819	30442	3	6484	420
1357456158254728209	385079	38024	3	8106	505
1357456158755415444	420172	30507	3	6406	432
1357456159256094679	389403	30859	3	6560	417
1357456159756895330	369159	29160	3	6143	406
1357456160257588523	358809	30184	3	6450	402
1357456160758396133	519011	67801	4	14295	1269
1357456161259113867	379420	27771	4	5852	388
1357456161759801686	385459	30074	4	6350	420
1357456162260483670	364584	27771	3	5818	368
1357456162761152447	363908	30928	3	6609	414
1357456163261862515	378628	27709	2	5831	373
1357456163762582583	347704	29786	3	6386	401
1357456164263227319	367067	28156	3	5899	394
1357456164764108053	508658	66908	4	14042	1246
1357456165264783704	380242	30474	3	6549	443
1357456165765467189	374320	27356	4	5701	367
1357456166266145799	380165	30975	4	6626	394
1357456166766852784	347734	27771	3	5807	355
1357456167267555894	359228	30439	3	6503	402
1357456167768271087	371913	27768	3	5782	355
1357456168269060572	374132	29760	3	6449	396
1357456168769799473	505872	68453	5	14489	1230
1357456169270479958	374277	27830	3	5807	392
1357456169771307359	361551	30442	3	6509	412
1357456170271996302	343641	27771	3	5826	386
1357456170772664871	343268	30442	3	6502	394
1357456171273357772	365466	27709	2	5846	376
1357456171774057424	374189	30439	3	6465	395
1357456172274808909	367907	27057	4	5636	383
1357456172775481602	504913	68009	3	14481	1239
1357456173276265378	361550	30256	3	6485	421
1357456173777077571	336978	28396	3	6037	392
1357456174277883847	370982	30501	3	6440	400
1357456174778833998	363123	27771	3	5869	368
1357456175279669691	368111	30439	3	6491	502
1357456175780451342	383635	34212	4	7173	401
1357456176281206493	413418	29449	3	6266	400
1357456176781946936	282407	67074	3	14162	1263
1357456177282703754	122948	27432	2	5847	368
1357456177783419364	150422	30293	3	6480	406
1357456178284138641	140698	27764	2	5893	385
1357456178784963250	113799	30866	3	6693	416
1357456179285725360	142915	27721	3	5734	376
1357456179786705552	126832	30410	3	6493	411
1357456180287483037	152229	27998	3	5874	387
1357456180788237938	275847	66897	4	14074	1229
1357456181289005423	154486	30474	3	6503	440
1357456181789761157	146478	27226	2	5729	388
1357456182290584225	130486	30869	2	6638	425
1357456182791323335	147073	26983	3	5729	370
1357456183292132069	153422	30582	4	6570	397
1357456183792780471	146662	28002	3	5813	378
1357456184293444539	128517	30167	3	6442	412
1357456184794198524	281203	67287	4	14335	1267
1357456185294966925	149621	28115	3	5777	387
1357456185795596285	152878	30442	3	6504	411
1357456186296224937	147645	27830	4	5826	375
1357456186796847214	91322	30137	3	6522	406
1357456187297484907	144274	28539	3	5990	388
1357456187798156267	152381	30380	2	6517	407
1357456188298830627	146749	27513	3	5788	370
1357456188799501529	277464	66433	4	13941	1230
1357456189300230389	129019	30938	3	6608	438
1357456189802523868	147690	27285	3	5723	371
1357456190303179853	152596	30928	3	6618	397
1357456190803857672	146823	27347	4	5896	387
1357456191304582740	153707	30922	3	6482	407
1357456191805477557	123986	27341	4	5719	363
1357456192306118042	152795	29927	4	6421	377
1357456192806757819	278953	67052	3	14181	1213
1357456193307397471	148398	27712	2	5869	393
1357456193808028789	128605	30162	3	6437	395
1357456194308656108	146618	27751	3	5851	356
1357456194809373551	114885	30643	2	6594	416
1357456195310116911	144433	27820	3	5857	389
1357456195810790271	153249	30873	3	6574	404
1357456196311456047	122287	26747	3	5621	349
1357456196812119407	286894	68612	3	14466	1224
1357456197312785142	153336	30474	3	6474	430
1357456197813469002	147254	27712	3	5879	396
1357456198314152154	158047	30103	4	6498	410
1357456198814998221	123202	27462	4	5696	361
1357456199315647206	152255	30699	2	6545	414
1357456199816432191	146626	27709	3	5859	376
1357456200317078384	152095	30184	3	6446	398
1357456200817734703	258004	68315	3	14564	1234
1357456201318369105	148185	28069	2	5938	399
1357456201818997590	153372	30140	3	6471	403
1357456202319722616	146419	27818	2	8334	516
1357456202820344518	159544	39693	3	6108	387
1357456203321000253	110392	30599	3	6518	403
1357456203821660030	146898	27768	3	5854	376
1357456204322341390	153034	30670	3	6587	414
