#Timestamp	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access
1453800481441490322	161341850	19393109	89367335	847335	393707
1453800481942117837	200258309	26171556	107026054	369784	55328
1453800482442600436	200193350	5558263	111063330	356121	52781
1453800482943049785	200180325	36820596	111817627	353560	48383
1453800483443517509	200186966	3835411	102606487	370243	52906
1453800483943979441	200185213	38555054	120257282	349256	50665
1453800484444448207	200187417	4233294	100177517	356759	51945
1453800484944903680	200182851	34717348	120791895	354684	48581
1453800485445353654	200179336	7799259	101939817	373103	52911
1453800485945840003	200183197	21757987	115791787	370137	70977
1453800486446530476	200286546	20865180	107014490	349979	56738
1453800486947094867	200227250	8932172	113807415	335899	47194
1453800487447563424	200186746	33511025	109140169	375299	53809
1453800487948084522	200208344	3677114	104863181	357970	51100
1453800488448567246	200193355	38582950	118187906	335597	46824
1453800488949038303	200189179	4062635	101069431	355117	51067
1453800489449501026	200185353	38361535	121704089	369216	51712
1453800489949966291	200186040	4292297	100211342	363178	48234
1453800490450425181	200183944	27099082	116903393	371479	52264
1453800490950891697	200186602	15430756	105803192	365531	48736
1453800491451456003	200225104	12423432	115204038	402554	61956
1453800491952002602	200219169	30359943	107240259	364758	48320
1453800492452467533	200186643	3434375	109325948	339949	46722
1453800492952926924	200183333	38926811	113747500	356434	47347
1453800493453388397	200184118	3741607	102229107	335104	47001
1453800493953866870	200191803	38508211	120694681	364573	52800
1453800494454393844	200210561	4458925	99759366	394264	72091
1453800494954868108	200190538	31225727	118902222	368819	50518
1453800495455338957	200187932	11553879	103438244	417094	58649
1453800495955822180	200192871	15326836	112829697	583172	528907
1453800496456539153	200287112	29424861	107018563	378072	61946
1453800496957128626	200236286	3559324	109541942	368909	53582
1453800497457668141	200216229	39083535	113094833	380891	53991
1453800497958216531	200213360	3830581	102172534	347614	48705
1453800498458762712	200224673	38487593	120830154	364300	51658
1453800498959300102	200215402	4286792	100164231	367865	49863
1453800499459851617	200219055	31351339	118232455	419524	73168
1453800499960408090	200223541	11469197	104171056	353244	49117
1453800500460953063	200218311	17361384	115699865	375749	53426
1453800500961500161	200219391	25276840	106952305	372289	49981
1453800501462247759	200297892	6087358	111087289	386749	60457
1453800501962794232	200219584	36488477	111612288	351967	48260
1453800502463331288	200215310	3897437	102642540	372660	53879
1453800502963874302	200217015	38447401	120289690	346736	46754
1453800503464415775	200216753	4468631	99845760	393994	55022
1453800503964950665	200214112	34914738	120855149	357898	48436
1453800504465490013	200215449	7704393	101729926	383159	61441
1453800504966023694	200214219	22052584	116227813	340523	47399
1453800505466720208	200219478	20379684	106809570	368267	53248
1453800505967292181	200287356	9206683	113903181	341242	47081
1453800506467923987	200252783	33249501	109008953	364310	57607
1453800506968465418	200217459	3583409	105498222	344114	47923
1453800507469010141	200217715	39109344	117062623	408983	59656
1453800507969518030	200202776	3915183	101257498	342158	46805
1453800508469981878	200186190	38427736	121642489	378719	52200
1453800508970486559	200193922	4298152	100170089	363038	54585
1453800509470966406	200199642	26824718	116515875	381688	59181
1453800509971436212	200188074	15769801	106135584	353176	49001
1453800510471959601	200209490	12309834	115427631	366163	52308
1453800510972428199	200187402	30196364	107251117	359254	49174
1453800511472982671	200221155	3868083	108072724	410569	65878
1453800511973463811	200193162	38933339	114234795	361685	48743
1453800512473936033	200188933	4035062	101723325	366643	51754
1453800512974400839	200186421	38255567	121257788	339743	45613
1453800513474869103	200187570	4356300	100002669	374477	53051
1453800513975336409	200187252	30751099	118623317	369899	53201
1453800514475807381	200188152	11885322	103991061	381401	53628
1453800514976276354	200187789	16885010	115833633	348060	47748
1453800515476783326	200202691	25811354	106644618	403207	57308
1453800515977249090	200186562	5680042	111525002	334907	45375
1453800516477806521	200223074	36647922	111602549	354044	55361
1453800516978275993	200187674	3710342	102970195	342763	46562
1453800517478746632	200184483	38487362	120210975	342185	48815
1453800517979226354	200195836	4215620	100201430	357561	49968
1453800518479733035	200188475	35266788	121065528	362329	51061
1453800518980203715	200203021	7225999	101862515	360199	48409
1453800519480664562	200184438	22408320	115708046	395482	55969
1453800519981123201	200183277	20193301	106989467	347547	47031
1453800520481672548	200188178	9331770	113538907	369607	51126
1453800520982147437	200221831	33204633	109178520	361645	48875
1453800521482811784	200265759	3704151	105181486	362499	56529
1453800521983304381	200197101	38795677	117656482	358483	48875
1453800522483866103	200193123	3858953	101402627	333427	48456
1453800522984355075	200227266	38307622	121756121	352487	46717
1453800523484835964	200192157	4446575	99986209	376040	55027
1453800523985319769	200194548	27535022	117323920	350049	47086
1453800524485800574	200191530	14930493	105593389	363374	54689
1453800524986278255	200191056	13262469	115718381	360671	49668
1453800525486823268	200218007	29263678	107136911	366772	52774
1453800525987303782	200192479	3617038	109561251	373295	50614
1453800526487874920	200227925	39199528	112600772	404636	87662
1453800526988450809	200231110	3983908	101902004	369530	54459
1453800527488992239	200216897	38503429	120857814	367701	54150
1453800527989533711	200216598	4178795	100367358	339302	47195
1453800528490076891	200217925	31299261	118712539	381034	53077
1453800528990618362	200216322	11282211	104074667	355317	48372
1453800529491179126	200223846	17557612	115650747	380866	53156
1453800529991780181	200240694	25130292	106947873	375923	51942
1453800530492338652	200223096	6174565	111337377	375408	52862
1453800530992859249	200206301	36373109	111420242	358627	50730
1453800531493486429	200249442	4179311	102262794	398624	74814
1453800531994119276	200252143	38614024	120179833	362811	51063
1453800532494678414	200229038	4125313	100313235	347126	48188
1453800532995235052	200223132	34908054	120944477	360254	49417
1453800533495811482	200223808	7599134	101903734	365125	51307
1453800533996371162	200230432	22225856	116058388	354938	52032
1453800534496978050	200242666	20438097	106494403	399440	60652
1453800534997494980	200206776	9002565	113583029	357292	48749
1453800535497970451	200189796	33749986	108947894	404229	59258
1453800535998455839	200195041	3586856	104764118	342099	47570
1453800536499021602	200226021	38963219	118028322	388511	59284
1453800536999491532	200188241	3852569	101300058	325577	43865
1453800537499958628	200186722	38364439	121815979	368970	51958
1453800538000423016	200186238	4293214	100225092	360470	48254
1453800538500896946	200188498	21109863	107670753	1146025	216318
1453800539001387626	200196224	33353186	98999496	1139287	213810
1453800539501912805	200211024	10354923	92226990	1180441	221398
1453800540002384860	200188956	33381596	104843659	1405579	264008
1453800540502846289	200185080	24224735	96860150	1302029	244032
1453800541003329552	200185053	12364060	90181328	1455620	275729
1453800541503891315	200231250	37453940	107847648	1254419	245616
1453800542004374536	200194980	17928317	96389069	1122643	211896
1453800542504841549	200187251	9695867	97264691	1183184	220838
1453800543005321228	200187817	47284342	105511454	1481509	285332
1453800543505791200	200192094	11005723	91131095	1221995	230969
1453800544006249379	200183652	11634738	103335936	1123806	210246
1453800544506718725	200187435	42603122	103567574	1132586	212567
1453800545007265779	200185556	10553711	91579190	1175410	221693
1453800545507728834	200218035	19852265	103182352	1518977	289677
1453800546008196930	200187352	37312804	99831998	1135993	214847
1453800546508757776	200224380	10096944	92202915	1107826	216795
1453800547009222413	200186553	31439026	108791980	1105036	207459
1453800547509693842	200188636	22908391	97710495	1199812	224954
1453800548010210730	200206853	9660866	94885065	1118024	210337
1453800548510691701	200192397	43959990	111865788	1129342	211014
1453800549011248297	200189889	10830803	92459801	1126762	214015
1453800549511804184	200254575	11836328	100991433	1282342	242583
1453800550012299363	200198394	44355808	103164345	1252490	231975
1453800550512796126	200194521	10524560	91533385	1191201	220433
1453800551013280097	200198565	18549250	107417179	1171708	216451
1453800551513849401	200227050	36046278	99137070	1132057	218086
1453800552014333663	200194458	9962720	92619724	1101163	208360
1453800552514813175	200192307	33092295	108960696	1126527	211704
1453800553015285813	200189331	21133088	98024803	1121683	208773
1453800553515795117	200198233	10481915	93830622	1240448	232324
1453800554016298129	200205167	44007017	109755305	1267031	239837
1453800554516837933	200216451	12473562	91981340	1239873	232561
1453800555017324862	200195586	10283829	101256874	1216471	227165
1453800555517803707	200191140	44544855	104615260	1167556	218056
1453800556018276303	200190015	10157080	92052716	1135616	213018
1453800556518840357	200225355	19422201	107798919	1130671	220625
1453800557019318327	200191521	34756142	99284415	1113811	212659
1453800557519794798	200190390	10147447	92386666	1148229	218109
1453800558020286393	200194192	33860011	109060625	1122980	213567
1453800558520764739	200194448	20428059	97338093	1147413	214338
1453800559021241167	200190714	9583063	95518633	1135164	212057
1453800559521796596	200214906	45038577	110813382	1180313	225386
1453800560022291441	200199984	11256749	90821724	1270548	237214
1453800560522791412	200200098	12099058	102123203	1226822	231758
1453800561023284090	200199323	42272579	105482573	933790	264944
1453800561523917560	200255203	4259423	100406027	385511	86918
1453800562024492822	200231076	37811467	121674087	378112	54683
1453800562525051334	200224005	5079195	100150774	393552	58957
1453800563025606221	200221891	25159560	116122803	366541	50550
1453800563526159025	200221671	17549246	106433096	394325	56242
1453800564026717745	200223049	10762281	114382268	381437	62688
1453800564527272257	200221795	31902327	108040961	377918	55619
1453800565027824727	200221374	3705446	106644487	381747	54664
1453800565528389655	200224327	39048345	115836205	382305	58141
1453800566028984167	200231302	3968202	101565907	343262	47810
1453800566529653803	200275384	38394019	121302395	367249	73490
1453800567030217482	200226489	4227249	100306444	351234	48938
1453800567530773410	200222761	28566855	117149554	405175	59336
1453800568031325588	200220873	14230678	105302009	367563	50021
1453800568531957017	200252716	14014604	115594189	380091	53839
1453800569032510403	200221197	28660513	107054138	379213	51545
1453800569533067498	200222818	3982295	109899574	370246	51046
1453800570033629926	200225265	38515665	112879896	364454	49936
1453800570534184646	200222067	3962750	102153179	369075	52125
1453800571034753074	200222570	38445540	120710831	359808	49504
1453800571535403836	200264881	4560827	99687966	407448	65940
1453800572035951806	200219308	31953276	119207455	365368	49286
1453800572536510567	200223794	10686500	103438649	382253	52777
1453800573037113078	200241185	18334185	115953656	354429	48983
1453800573537675590	200224694	24273857	106802430	385763	52614
1453800574038218435	200217347	6671531	111820103	363816	58917
1453800574538762404	200218029	35855298	110852870	371285	54167
1453800575039342332	171349695	6186358	81265972	657949	269486
1453800575539836302	200201355	46979846	93220293	1150513	961023
1453800576040353396	200190933	47181174	99296349	840111	865672
1453800576542685740	200941766	47829631	98334305	825010	877778
1453800577043197668	200212480	47659141	98013439	827478	864069
1453800577543682054	200193129	47609973	97898045	833712	874918
1453800578044181941	200200502	47626065	97955957	834201	869532
1453800578544664785	200192893	47521248	97652583	863975	879132
1453800579045151255	200194841	47592320	97857084	841091	872883
1453800579545634474	200193769	47424378	97328706	901839	875644
1453800580046112069	200190995	47594760	97835553	845167	871003
1453800580546674621	200193508	47645790	97963289	828166	865567
1453800581047152466	200223293	47704593	98185964	807913	868152
1453800581549052226	200759496	47656817	97911006	866684	880051
1453800582049533446	200192868	47609992	97866397	844901	863173
