Start:	1419756160899603282
Event1 Name:	r011
Event2 Name:	r004
Event3 Name:	r014
Event4 Name:	r008
Event5 Name:	r013
     0.500203850	900618236	r011
     0.500203850	94149591	r004
     0.500203850	311826758	r014
     0.500203850	1249122161	r008
     0.500203850	94133322	r013
     1.000778366	901036220	r011
     1.000778366	115473200	r004
     1.000778366	281396325	r014
     1.000778366	1142611743	r008
     1.000778366	115478105	r013
     1.501233673	900832116	r011
     1.501233673	109483746	r004
     1.501233673	325045787	r014
     1.501233673	1355425713	r008
     1.501233673	109486322	r013
     2.001699189	900829954	r011
     2.001699189	90618809	r004
     2.001699189	285090427	r014
     2.001699189	1141093878	r008
     2.001699189	90622325	r013
     2.502236914	900976385	r011
     2.502236914	119659482	r004
     2.502236914	317651853	r014
     2.502236914	1347274405	r008
     2.502236914	119662360	r013
     3.002711971	900708049	r011
     3.002711971	105102497	r004
     3.002711971	294207005	r014
     3.002711971	1199415215	r008
     3.002711971	105105818	r013
     3.503187737	900859001	r011
     3.503187737	96647281	r004
     3.503187737	302942308	r014
     3.503187737	1281607497	r008
     3.503187737	96650366	r013
     4.003662128	900857434	r011
     4.003662128	99851605	r004
     4.003662128	300859801	r014
     4.003662128	1261666629	r008
     4.003662128	99854726	r013
     4.504142686	900864200	r011
     4.504142686	100960352	r004
     4.504142686	297206526	r014
     4.504142686	1244271693	r008
     4.504142686	100963578	r013
     5.004612619	900854605	r011
     5.004612619	94722908	r004
     5.004612619	306309460	r014
     5.004612619	1265840000	r008
     5.004612619	94725941	r013
     5.505231218	900908582	r011
     5.505231218	106767565	r004
     5.505231218	296842597	r014
     5.505231218	1195565836	r008
     5.505231218	106770961	r013
     6.005721651	900890180	r011
     6.005721651	117104228	r004
     6.005721651	316683605	r014
     6.005721651	1334293897	r008
     6.005721651	117106986	r013
     6.506180375	900821390	r011
     6.506180375	91994497	r004
     6.506180375	289346457	r014
     6.506180375	1146481606	r008
     6.506180375	91998139	r013
     7.006651474	900862627	r011
     7.006651474	111582526	r004
     7.006651474	320715268	r014
     7.006651474	1393513363	r008
     7.006651474	111585108	r013
     7.507107157	900808243	r011
     7.507107157	115973347	r004
     7.507107157	287403081	r014
     7.507107157	1123107699	r008
     7.507107157	115977136	r013
     8.007571007	900856052	r011
     8.007571007	81004323	r004
     8.007571007	322049611	r014
     8.007571007	1430956111	r008
     8.007571007	81006764	r013
     8.508009523	900778788	r011
     8.508009523	115573174	r004
     8.508009523	290223540	r014
     8.508009523	1121415160	r008
     8.508009523	115577076	r013
     9.008475580	900848436	r011
     9.008475580	82891592	r004
     9.008475580	314389724	r014
     9.008475580	1344267346	r008
     9.008475580	82894047	r013
     9.508938680	900826229	r011
     9.508938680	113369627	r004
     9.508938680	286482596	r014
     9.508938680	1165926033	r008
     9.508938680	113373362	r013
    10.009393904	900824665	r011
    10.009393904	114013513	r004
    10.009393904	321616069	r014
    10.009393904	1340823367	r008
    10.009393904	114016222	r013
    10.510251753	901450048	r011
    10.510251753	101885065	r004
    10.510251753	299644057	r014
    10.510251753	1183542226	r008
    10.510251753	101888670	r013
    11.010705644	900824085	r011
    11.010705644	108665189	r004
    11.010705644	314032361	r014
    11.010705644	1307266377	r008
    11.010705644	108668051	r013
    11.511182035	900857600	r011
    11.511182035	101824145	r004
    11.511182035	298866829	r014
    11.511182035	1240155409	r008
    11.511182035	101827359	r013
    12.011659884	900863105	r011
    12.011659884	99148611	r004
    12.011659884	301119500	r014
    12.011659884	1262942660	r008
    12.011659884	99151837	r013
    12.512196567	900970195	r011
    12.512196567	97219738	r004
    12.512196567	298295956	r014
    12.512196567	1267798941	r008
    12.512196567	97222769	r013
    13.012743374	900981795	r011
    13.012743374	104460469	r004
    13.012743374	293664422	r014
    13.012743374	1212556557	r008
    13.012743374	104463836	r013
    13.513226265	900877840	r011
    13.513226265	91517420	r004
    13.513226265	309816332	r014
    13.513226265	1300969895	r008
    13.513226265	91520312	r013
    14.013694323	900837065	r011
    14.013694323	110065470	r004
    14.013694323	296195836	r014
    14.013694323	1177179974	r008
    14.013694323	110068981	r013
    14.514168298	900866075	r011
    14.514168298	121957141	r004
    14.514168298	330834938	r014
    14.514168298	1375582028	r008
    14.514168298	121959839	r013
    15.014623314	900811040	r011
    15.014623314	102731491	r004
    15.014623314	285755842	r014
    15.014623314	1143285595	r008
    15.014623314	102735117	r013
    15.515245829	900941708	r011
    15.515245829	94105101	r004
    15.515245829	311138214	r014
    15.515245829	1389891007	r008
    15.515245829	94107656	r013
    16.015701304	900810746	r011
    16.015701304	115848682	r004
    16.015701304	290513115	r014
    16.015701304	1125580520	r008
    16.015701304	115852408	r013
    16.516168945	900864060	r011
    16.516168945	80704531	r004
    16.516168945	317356365	r014
    16.516168945	1422022321	r008
    16.516168945	80707048	r013
    17.016612503	900783540	r011
    17.016612503	116609877	r004
    17.016612503	287294345	r014
    17.016612503	1125670495	r008
    17.016612503	116613699	r013
    17.517087727	900868143	r011
    17.517087727	93790004	r004
    17.517087727	324371327	r014
    17.517087727	1375035958	r008
    17.517087727	93792614	r013
    18.017553035	900830762	r011
    18.017553035	102581505	r004
    18.017553035	282547928	r014
    18.017553035	1138047805	r008
    18.017553035	102585220	r013
    18.518018884	900845010	r011
    18.518018884	119430699	r004
    18.518018884	326895013	r014
    18.518018884	1400036047	r008
    18.518018884	119433352	r013
    19.018511692	900875590	r011
    19.018511692	124356772	r004
    19.018511692	269233714	r014
    19.018511692	1044637636	r008
    19.018511692	124360867	r013
    19.519035416	900947430	r011
    19.519035416	304977969	r004
    19.519035416	319909272	r014
    19.519035416	981055099	r008
    19.519035416	304980974	r013
    20.019542724	900912850	r011
    20.019542724	274324779	r004
    20.019542724	294325589	r014
