#Timestamp	Benchmark	CPU(0) Frequency(MHz)	CPU(0) Temperature(C)	A7 Voltage(V)	A7 Current(A)	A7 Power(W)	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access	
1357314557009891883	automotive_bitcount	1100	62	1.100000	0.053000	0.060000	9617772	1401639	2185702	165495	27300
1357314557541124515	automotive_bitcount	1100	62	1.100000	0.052000	0.059000	8178821	1138922	1782583	140513	24174
1357314558071113027	automotive_bitcount	1100	62	1.100000	0.052000	0.059000	9216294	1317754	2061258	156237	27958
1357314558601105747	automotive_bitcount	1100	63	1.100000	0.052000	0.059000	10147511	1485282	2324119	174583	27649
1357314559131109758	automotive_bitcount	1100	63	1.100000	0.053000	0.060000	9731550	1418090	2209269	166843	25645
1357314559661097645	automotive_bitcount	1100	63	1.100000	0.053000	0.060000	16167305	2912676	5859401	189323	54019
1357314560191090531	automotive_bitcount	1100	63	1.100000	0.051000	0.058000	9954169	1446604	2261537	166822	27070
1357314560721111001	automotive_bitcount	1100	63	1.100000	0.052000	0.059000	10316159	1492990	2329663	174314	28551
1357314561251100721	automotive_bitcount	1100	63	1.100000	0.054000	0.061000	17615872	2494860	3832551	290797	79480
1357314561781099565	automotive_bitcount	1100	64	1.100000	0.053000	0.060000	10086119	1475248	2300906	173783	30920
1357314562311097577	automotive_bitcount	1100	64	1.100000	0.051000	0.058000	10277354	1472843	2292240	173846	30617
1357314562841092380	automotive_bitcount	1100	65	1.100000	0.052000	0.059000	7919045	1129351	1775424	138372	22875
1357314563371091975	automotive_bitcount	1100	64	1.100000	0.053000	0.060000	9072180	1323073	2064049	153659	23889
1357314563901095736	automotive_bitcount	1100	64	1.100000	0.052000	0.059000	10431578	1511211	2358307	179013	30211
1357314564431087914	automotive_bitcount	1100	63	1.100000	0.052000	0.059000	9688665	1405833	2191293	162465	25183
1357314564961099592	automotive_bitcount	1100	62	1.100000	0.052000	0.059000	10476402	1515744	2360928	179761	29426
1357314565491089354	automotive_bitcount	1100	62	1.100000	0.053000	0.060000	9650414	1418477	2206686	167117	26028
1357314566017544169	automotive_bitcount	1100	63	1.100000	0.053000	0.060000	14793661	2098601	3152068	271745	52974
1357314566546088685	automotive_bitcount	1100	63	1.100000	0.055000	0.062000	10176706	1455496	2266175	171310	29030
1357314567076093113	automotive_bitcount	1100	63	1.100000	0.051000	0.058000	9913760	1434853	2243113	167053	26206
1357314567606086833	automotive_bitcount	1100	63	1.100000	0.052000	0.059000	7622532	1038725	1619359	131112	23350
1357314568136086178	automotive_bitcount	1100	63	1.100000	0.053000	0.060000	9629319	1397277	2174491	161573	25414
1357314568666103939	automotive_bitcount	1100	63	1.100000	0.053000	0.060000	10308816	1494922	2331559	176543	28320
1357314569196094409	automotive_bitcount	1100	63	1.100000	0.051000	0.058000	9652346	1403299	2185609	162265	25128
1357314569726099212	automotive_bitcount	1100	64	1.100000	0.052000	0.059000	10324359	1491701	2327789	175951	28183
1357314570256103516	automotive_bitcount	1100	65	1.100000	0.053000	0.060000	10799905	1498956	2323766	183362	32013
1357314570786365026	automotive_qsort1	1100	63	1.100000	0.054000	0.061000	14569605	1907507	2959876	236774	43252
1357314571316296121	automotive_qsort1	1100	63	1.100000	0.053000	0.060000	14711334	2055014	3184811	251382	57337
1357314571846297633	automotive_qsort1	1100	63	1.100000	0.052000	0.059000	12524512	1757600	2743042	211333	39610
1357314572376339436	automotive_qsort1	1100	63	1.100000	0.053000	0.060000	9509624	1333422	2095604	161505	27218
1357314572906305822	automotive_qsort1	1100	64	1.100000	0.053000	0.060000	11572048	1628081	2537593	196054	33742
1357314573436295500	automotive_qsort1	1100	63	1.100000	0.052000	0.059000	12064190	1701903	2656550	201524	33449
1357314573966313803	automotive_qsort1	1100	63	1.100000	0.051000	0.058000	12194424	1730706	2700087	208057	34882
1357314574496293148	automotive_qsort1	1100	64	1.100000	0.053000	0.060000	11986093	1725938	2686113	206634	34370
1357314575026777575	automotive_qsort1	1100	63	1.100000	0.053000	0.060000	11240806	1625027	2550285	189793	30853
1357314575556313629	automotive_qsort1	1100	63	1.100000	0.053000	0.060000	12589743	1774708	2765048	213826	36971
1357314576086304933	automotive_qsort1	1100	63	1.100000	0.052000	0.059000	29620885	4117190	6195684	493191	269573
1357314576616355069	automotive_qsort1	1100	63	1.100000	0.053000	0.060000	12356258	1739467	2721515	207825	41809
1357314577146309622	automotive_qsort1	1100	64	1.100000	0.054000	0.061000	9936032	1378011	2158660	168096	28812
1357314577676298509	automotive_qsort1	1100	63	1.100000	0.053000	0.060000	11782401	1692423	2635871	198170	34745
1357314578206339020	automotive_qsort1	1100	63	1.100000	0.052000	0.059000	12104575	1708317	2660981	205313	37913
1357314578736286823	automotive_qsort1	1100	64	1.100000	0.053000	0.060000	12165788	1742644	2728475	205851	34760
1357314579266359168	automotive_qsort1	1100	63	1.100000	0.054000	0.061000	11917963	1704668	2674072	201822	33220
1357314579796316638	automotive_qsort1	1100	63	1.100000	0.053000	0.060000	12418270	1765330	2768896	211278	37078
1357314580326298899	automotive_qsort1	1100	63	1.100000	0.053000	0.060000	11884500	1697815	2650810	199352	32790
1357314580856358202	automotive_qsort1	1100	63	1.100000	0.053000	0.060000	12589966	1799116	2822787	213467	36069
1357314581386317380	automotive_qsort1	1100	63	1.100000	0.055000	0.062000	15672013	2190308	3402813	264830	63206
1357314581916296684	automotive_qsort1	1100	63	1.100000	0.053000	0.060000	12148503	1745320	2733018	206889	37565
1357314582446320320	automotive_qsort1	1100	63	1.100000	0.052000	0.059000	9810560	1341618	2110331	166450	31342
1357314582976300040	automotive_qsort1	1100	64	1.100000	0.052000	0.059000	12171605	1734747	2704610	207125	36099
1357314583506289676	automotive_qsort1	1100	63	1.100000	0.053000	0.060000	11990393	1725689	2694420	207781	36762
1357314584036769686	automotive_qsort1	1100	63	1.100000	0.053000	0.060000	11732421	1689068	2659413	196161	32638
1357314584566327782	automotive_qsort1	1100	63	1.100000	0.052000	0.059000	24778994	3218777	5186157	376245	125241
1357314585096342836	automotive_susan_c	1100	63	1.100000	0.053000	0.060000	41710544	5727294	9611840	595198	263996
1357314585626379680	automotive_susan_c	1100	62	1.100000	0.058000	0.066000	54253882	7430408	12153396	788655	291215
1357314586156411525	automotive_susan_c	1100	63	1.100000	0.058000	0.066000	52845204	7282173	11984167	773828	311598
1357314586686407328	automotive_susan_c	1100	63	1.100000	0.060000	0.068000	150269257	21270880	32907377	2357029	517041
1357314587216448756	automotive_susan_c	1100	63	1.100000	0.067000	0.076000	152169875	21395352	33005258	2367189	505725
1357314587746400351	automotive_susan_c	1100	62	1.100000	0.083000	0.094000	57519302	8013440	13001668	857335	303442
1357314588276417654	automotive_susan_c	1100	63	1.100000	0.062000	0.070000	76080793	10574680	16852327	1129812	333504
1357314588806413207	automotive_susan_c	1100	62	1.100000	0.064000	0.072000	73344706	10280544	16396196	1091314	325180
1357314589331096320	automotive_susan_c	1100	62	1.100000	0.060000	0.068000	79006775	11060717	17544163	1202610	334895
1357314589876420488	automotive_susan_c	1100	60	1.100000	0.058000	0.065000	76198272	10751706	17000378	1145206	312039
1357314590403631842	automotive_susan_c	1100	60	1.100000	0.065000	0.073000	87663444	12495216	19571283	1362782	332552
1357314590921043896	automotive_susan_c	1100	57	1.100000	0.060000	0.068000	70814562	9788383	15310971	1081942	277492
1357314591458151717	automotive_susan_c	1100	56	1.100000	0.060000	0.068000	71619183	10111707	16026730	1073396	302436
1357314591982880371	automotive_susan_c	1100	55	1.100000	0.059000	0.067000	77015769	10756809	16811918	1171224	289221
1357314592502925958	automotive_susan_c	1100	55	1.100000	0.055000	0.062000	60587163	8531798	13432032	927513	238222
1357314593030004854	automotive_susan_c	1100	57	1.100000	0.063000	0.071000	48504762	6737404	10719056	741376	221639
