#Timestamp	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access
1357388875965793012	22747691	3151817	4831107	571179	216234
1357388876466379331	7627369	1326676	2110548	158484	33200
1357388876966867192	7265962	1332533	2108617	158161	29805
1357388877467351052	8032978	1427694	2256903	169341	30908
1357388877967836746	8038110	1445803	2262515	173188	27463
1357388878468324773	5685350	977200	1544298	120136	22254
1357388878968811801	8122268	1467344	2294643	171964	27402
1357388879469312869	7773722	1405528	2204968	161985	24932
1357388879969796730	8162139	1462133	2294276	173736	29242
1357388880470275632	7896407	1412967	2236838	165348	27028
1357388880970754368	7952421	1424234	2242763	171033	26895
1357388881471411686	12503264	2044263	3217071	284814	121017
1357388881971896714	8306327	1482739	2342685	174514	31666
1357388882472378199	8038111	1441027	2283095	169205	29293
1357388882972860351	8244957	1471071	2338141	173527	28245
1357388883473341837	5809550	1008396	1599503	122868	19612
1357388883973821406	8080675	1447405	2297846	172022	28721
1357388884474352100	7893292	1420393	2255982	165601	25627
1357388884974829585	8115574	1453719	2316845	170064	26981
1357388885475309404	7817904	1404644	2230014	163288	25366
1357388885975787140	7680513	1429344	2277953	165069	25865
1357388886476342417	9409974	1651479	2596306	203245	50637
1357388886976823444	8165911	1463012	2323779	172075	28951
1357388887477286763	7870230	1410965	2235179	164287	25349
1357388887977735124	6133037	1056694	1673523	132203	23273
1357388888478200568	7616687	1359671	2143437	161269	25034
1357388888978709678	8103496	1451748	2302213	171191	27249
1357388889479180956	7783306	1395456	2212374	163874	24906
1357388889979686775	8072473	1435750	2260132	174685	26488
1357388890480174594	22430414	3737209	5649254	461720	273234
1357388890980801454	9777449	1694029	2679842	203929	40645
1357388891481635271	11759263	2049581	3224969	246910	67519
1357388891982248090	9832935	1722011	2722602	207419	40982
1357388892482853950	9666165	1688239	2657623	205380	36049
1357388892983478227	7759047	1320772	2084954	167344	29543
1357388893484089004	9693840	1710264	2689458	205851	33598
1357388893984751197	9866812	1738359	2753893	206838	34668
1357388894485357391	9332308	1664864	2642734	197731	34292
1357388894985962792	9641055	1727648	2736673	205239	34047
1357388895486571819	9739398	1715800	2713919	205094	33229
1357388895987207013	9631311	1689283	2669869	204060	36354
1357388896487900748	10751372	1880946	2948387	229585	50168
1357388896988528691	9718943	1708269	2704901	204986	36059
1357388897489135885	9369529	1638493	2589042	194285	32230
1357388897989800036	7682593	1302737	2065926	160843	27919
1357388898490407105	9300290	1619096	2559047	195339	34912
1357388898991020673	9291176	1620515	2544384	199664	33038
1357388899491622658	9421171	1636907	2594268	197094	33747
1357388899992234519	9301896	1621109	2548451	198350	35078
1357388900492835420	9426020	1651761	2609957	196209	32617
1357388900993448947	12373571	2148773	3343387	266109	70479
1357388901494170807	10688117	1855549	2894708	229758	49495
1357388901994827417	9753059	1705888	2706247	204798	36401
1357388902495448236	8787667	1517553	2399799	185731	34449
1357388902996071096	7737959	1313015	2083139	164174	28364
