#Timestamp	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed
1357538187040251114	928799	68113	5	11201	882
1357538187541083599	210949	40037	5	8411	615
1357538188041761542	187385	42703	5	9093	646
1357538188542404569	184829	42614	5	9147	619
1357538189043046387	184059	42374	5	9008	621
1357538189543660581	181239	41472	5	8569	525
1357538190044276733	320489	70275	6	15011	1478
1357538190544899301	159848	34147	5	7507	576
1357538191045586994	171901	34294	5	7042	479
1357538191546229688	129271	32315	5	7130	550
1357538192046955339	154745	32472	5	6627	466
1357538192547693116	158411	32312	5	7076	542
1357538193048350309	171833	33392	5	6788	475
1357538193548994086	156783	32977	5	7484	565
1357538194049640446	392971	84351	6	17260	1628
1357538194550350889	169637	32478	5	6741	500
1357538195051002082	181033	39716	5	8435	533
1357538195551650817	180747	39700	5	8491	545
1357538196052304761	181496	39732	5	8454	561
1357538196552963829	182378	40994	5	8848	569
1357538197053610856	184137	41504	5	8838	584
1357538197554405757	182359	41462	5	8717	568
1357538198055096992	426171	93785	6	21446	1807
1357538198555748727	205732	41549	5	7051	556
1357538199056398587	183537	41501	5	8851	597
1357538199557042905	183427	41971	5	8818	599
1357538200057692765	183546	40942	5	8600	545
1357538200558343292	157255	33714	5	7550	552
1357538201059070777	178407	34295	5	6788	488
1357538201559733095	156341	32971	5	7334	537
1357538202060474163	384639	83443	6	17246	1547
1357538202561247440	169234	32478	5	6537	468
1357538203061900966	155315	32315	5	7209	517
1357538203562552201	168883	34985	5	6896	525
1357538204063202436	181592	37192	5	8291	575
1357538204563851296	183347	41501	5	8853	591
1357538205064494240	182785	41523	5	8699	523
1357538205565161850	156019	32939	5	7385	538
1357538206065820710	358650	80222	6	16622	1492
1357538206566474195	170862	32483	5	6550	462
1357538207067136805	156515	32315	5	7163	520
1357538207567919581	175446	34985	5	6880	543
1357538208068701982	182742	37208	5	8306	599
1357538208569439467	182773	41516	5	8829	611
1357538209070180577	182738	41501	5	8681	506
1357538209570927478	156494	32956	5	7406	517
1357538210071678546	362435	81054	6	17226	1532
1357538210572417781	172725	36049	5	6930	488
1357538211073210474	460992	33197	5	7243	534
1357538211574042500	274806	36730	5	8542	627
1357538212074892234	289271	43293	5	9037	626
1357538212575938093	285342	41466	5	8911	588
1357538213076733786	284754	41496	5	8758	589
1357538213577562854	289125	40997	5	8747	581
1357538214078368671	497238	98888	6	24021	1613
1357538214579186823	281288	38544	5	8431	631
1357538215079973599	287063	40808	5	7873	620
1357538215580847417	287898	45745	5	10531	653
1357538216081653484	287844	40979	5	7852	614
1357538216582437761	285741	41551	5	8871	601
1357538217083123912	290192	43734	5	9928	600
1357538217585168518	285258	38492	5	7395	532
1357538218085947585	479260	78216	6	16516	1581
1357538218586686404	285691	41531	5	8785	603
1357538219087437597	284464	43984	5	10139	603
1357538219588230123	263789	39060	5	7780	579
1357538220089066691	280853	43968	5	9746	624
1357538220589859592	291093	41491	5	7869	582
1357538221090746576	284716	41499	5	9796	589
1357538221591559102	289374	41013	5	8746	587
1357538222092385212	505111	90253	6	19137	1634
1357538222593321571	273541	36079	5	7100	572
1357538223094134305	293376	45776	5	9374	631
1357538223594942998	286506	43260	5	10339	611
1357538224095801066	290480	42295	5	8813	587
1357538224596598967	284299	41534	5	7844	563
1357538225097396327	291779	41499	5	8758	583
1357538225598264144	299826	41010	5	8768	582
1357538226099054545	461564	80763	6	17268	1486
1357538226599843113	275757	32733	5	6722	511
1357538227100768056	282204	41963	5	8680	572
1357538227601689498	288175	37185	5	8157	475
1357538228102482899	260123	32296	5	7148	510
1357538228603304426	272084	35874	5	7066	547
1357538229104170993	288008	42357	5	9935	619
1357538229604984144	281976	40924	5	8729	595
1357538230105841795	496329	88126	6	18005	1620
1357538230606659197	272720	36729	5	7203	578
1357538231107472806	289414	41465	5	9620	613
1357538231608325207	294992	38970	5	7837	564
1357538232109034442	289124	43895	5	9907	618
1357538232609917968	292374	41467	5	8781	587
1357538233111149743	288314	38996	5	7706	581
1357538233611923686	293392	43458	5	8857	590
1357538234112699962	494965	88191	6	18940	1566
1357538234613491530	280944	36775	5	8065	578
1357538235114296639	290529	41451	5	7981	620
1357538235615139207	288877	47933	5	9991	704
1357538236115931692	300916	32521	5	7531	556
1357538236616716468	288171	41062	5	8890	583
1357538237117504327	293188	42003	5	8730	524
1357538237618430395	262486	32928	5	7337	561
1357538238119235129	467661	80077	6	16819	1551
1357538238620113030	282070	34323	5	8675	640
1357538239120895390	294477	42493	5	7470	521
1357538239621679208	294210	44843	5	10146	640
1357538240122464359	287217	40589	5	8706	604
1357538240623289052	292663	41515	5	8828	599
1357538241124141703	288455	41504	5	7881	590
1357538241624936812	288544	41011	5	9583	595
1357538242125781672	484164	86761	6	17905	1622
1357538242627989443	966917	37677	5	8235	577
1357538243128828094	1168318	42379	5	8985	610
1357538243629643245	1146990	42387	5	9051	639
1357538244130517980	1182395	40603	5	8689	583
1357538244631306631	1128072	41461	5	8862	583
1357538245132086699	1179164	41510	5	8793	615
1357538245632877350	1131270	40933	5	8724	610
1357538246133642835	1407574	89950	6	18729	1683
1357538246634429278	1119094	35144	5	6916	574
1357538247135212679	1138467	44897	5	10246	636
1357538247643071348	1153855	39829	5	7669	572
1357538248143784875	1163011	43967	5	8945	581
1357538248644512734	1159747	41526	5	9817	581
1357538249145233594	1150393	41462	5	8768	577
1357538249645927412	1173150	41018	5	8687	581
1357538250146637939	1323433	81823	6	16959	1512
1357538250647346715	1180754	41499	5	8853	651
1357538251148066492	1126542	41443	5	8843	597
1357538251648756644	1172991	41443	5	8841	602
1357538252149468087	1126676	39681	5	8669	596
1357538252650396612	1174505	41497	5	8870	619
1357538253151081639	1129890	41507	5	8776	584
1357538253651785707	1168618	40913	5	8714	609
1357538254152516192	1337085	95262	6	22663	1663
1357538254653235135	1176460	41527	5	8823	639
1357538255153984787	1137160	41484	5	8023	606
1357538255654721271	1170637	41495	5	8825	615
1357538256155508714	1142914	40581	5	8593	632
1357538256656164116	1163825	41517	5	9777	625
1357538257156875309	1139784	41499	5	8779	624
1357538257657598502	1176170	40923	5	8683	616
1357538258158316529	1335536	83207	6	17431	1587
1357538258659019055	1153642	42391	5	8064	641
1357538259159767623	1172870	42313	5	9950	653
1357538259660604316	1137077	42329	5	9038	620
1357538260161321217	1176594	41517	5	7920	591
1357538260662013869	1130177	41520	5	9682	634
1357538261162714271	1170542	40945	5	8717	593
1357538261663460005	1335794	87118	6	17978	1607
1357538262164246907	1156488	36977	5	7184	600
1357538262664962183	1126539	42360	5	10002	638
1357538263165741126	1167393	42396	5	9045	609
