Start:	1421360586348264559
Event1 Name:	r0FF
Event2 Name:	r01B
Event3 Name:	r073
Event4 Name:	r075
Event5 Name:	r004
Event6 Name:	r016
Event7 Name:	r017
     0.508423284	254474428	r0FF
     0.508423284	350146515	r01B
     0.508423284	242042723	r073
     0.508423284	762	r075
     0.508423284	52108706	r004
     0.508423284	1571490	r016
     0.508423284	71974	r017
     1.010098000	250839646	r0FF
     1.010098000	309228341	r01B
     1.010098000	249412753	r073
     1.010098000	1164	r075
     1.010098000	29846176	r004
     1.010098000	2824326	r016
     1.010098000	90501	r017
     1.511515509	250712224	r0FF
     1.511515509	345284418	r01B
     1.511515509	251918836	r073
     1.511515509	530	r075
     1.511515509	40831101	r004
     1.511515509	1276791	r016
     1.511515509	33356	r017
     2.013054309	250705221	r0FF
     2.013054309	360857556	r01B
     2.013054309	297914554	r073
     2.013054309	758	r075
     2.013054309	28475761	r004
     2.013054309	1814688	r016
     2.013054309	57644	r017
     2.514455526	250765559	r0FF
     2.514455526	319908510	r01B
     2.514455526	238988004	r073
     2.514455526	846	r075
     2.514455526	29193973	r004
     2.514455526	2104034	r016
     2.514455526	52995	r017
     3.015897742	250721402	r0FF
     3.015897742	409789567	r01B
     3.015897742	332094623	r073
     3.015897742	460	r075
     3.015897742	39991162	r004
     3.015897742	933126	r016
     3.015897742	33315	r017
     3.517324959	250711773	r0FF
     3.517324959	281046659	r01B
     3.517324959	206977723	r073
     3.517324959	1103	r075
     3.517324959	30292289	r004
     3.517324959	2894857	r016
     3.517324959	77156	r017
     4.018928759	250805751	r0FF
     4.018928759	422401540	r01B
     4.018928759	335622038	r073
     4.018928759	301	r075
     4.018928759	42784671	r004
     4.018928759	531079	r016
     4.018928759	14739	r017
     4.520331185	250687028	r0FF
     4.520331185	300365104	r01B
     4.520331185	228484260	r073
     4.520331185	1039	r075
     4.520331185	26987687	r004
     4.520331185	2569291	r016
     4.520331185	76921	r017
     5.021766276	250717688	r0FF
     5.021766276	367937768	r01B
     5.021766276	274446241	r073
     5.021766276	619	r075
     5.021766276	52683345	r004
     5.021766276	1542305	r016
     5.021766276	42954	r017
     5.523304160	250769524	r0FF
     5.523304160	354921251	r01B
     5.523304160	289580903	r073
     5.523304160	682	r075
     5.523304160	17179650	r004
     5.523304160	1569416	r016
     5.523304160	50527	r017
     6.024854460	250775316	r0FF
     6.024854460	319934695	r01B
     6.024854460	219677780	r073
     6.024854460	948	r075
     6.024854460	62168769	r004
     6.024854460	2515981	r016
     6.024854460	69773	r017
     6.526288552	250720217	r0FF
     6.526288552	408483977	r01B
     6.526288552	349763677	r073
     6.526288552	302	r075
     6.526288552	7054647	r004
     6.526288552	545749	r016
     6.526288552	20904	r017
     7.028199560	250954216	r0FF
     7.028199560	299383019	r01B
     7.028199560	196225623	r073
     7.028199560	1137	r075
     7.028199560	66590714	r004
     7.028199560	2923997	r016
     7.028199560	78596	r017
     7.529621110	250712740	r0FF
     7.529621110	398560553	r01B
     7.529621110	343749763	r073
     7.529621110	441	r075
     7.529621110	11559705	r004
     7.529621110	959160	r016
     7.529621110	28642	r017
     8.031047619	250712289	r0FF
     8.031047619	329358417	r01B
     8.031047619	225465903	r073
     8.031047619	875	r075
     8.031047619	57737480	r004
     8.031047619	2095880	r016
     8.031047619	62734	r017
     8.532483378	250719413	r0FF
     8.532483378	363009332	r01B
     8.532483378	309563937	r073
     8.532483378	763	r075
     8.532483378	20420079	r004
     8.532483378	1807452	r016
     8.532483378	46267	r017
     9.034136261	250827322	r0FF
     9.034136261	360885448	r01B
     9.034136261	255044206	r073
     9.034136261	626	r075
     9.034136261	49874022	r004
     9.034136261	1335982	r016
     9.034136261	46476	r017
     9.535567520	250714812	r0FF
     9.535567520	310387999	r01B
     9.535567520	250433805	r073
     9.535567520	1028	r075
     9.535567520	29954835	r004
     9.535567520	2784796	r016
     9.535567520	73032	r017
    10.037131070	250784348	r0FF
    10.037131070	407602403	r01B
    10.037131070	308999639	r073
    10.037131070	263	r075
    10.037131070	40089385	r004
    10.037131070	324593	r016
    10.037131070	13020	r017
    10.538746079	250806160	r0FF
    10.538746079	308715205	r01B
    10.538746079	248404037	r073
    10.538746079	1089	r075
    10.538746079	30291090	r004
    10.538746079	2827344	r016
    10.538746079	74005	r017
    11.040183379	250720455	r0FF
    11.040183379	370234484	r01B
    11.040183379	269096046	r073
    11.040183379	526	r075
    11.040183379	45261007	r004
    11.040183379	1178747	r016
    11.040183379	30111	r017
    11.541604763	250710277	r0FF
    11.541604763	360169014	r01B
    11.541604763	302334355	r073
    11.541604763	780	r075
    11.541604763	24162779	r004
    11.541604763	1867578	r016
    11.541604763	56482	r017
    12.043093897	250744937	r0FF
    12.043093897	309643313	r01B
    12.043093897	227347915	r073
    12.043093897	854	r075
    12.043093897	30706788	r004
    12.043093897	2172450	r016
    12.043093897	59210	r017
    12.546473985	251691908	r0FF
    12.546473985	413516578	r01B
    12.546473985	337184512	r073
    12.546473985	450	r075
    12.546473985	38968072	r004
    12.546473985	903129	r016
    12.546473985	30272	r017
    13.048072077	250732411	r0FF
    13.048072077	281653555	r01B
    13.048072077	207141856	r073
    13.048072077	1093	r075
    13.048072077	30091195	r004
    13.048072077	2846368	r016
    13.048072077	72838	r017
    13.549500378	250783078	r0FF
    13.549500378	427243258	r01B
    13.549500378	339845602	r073
    13.549500378	314	r075
    13.549500378	43561899	r004
    13.549500378	592952	r016
    13.549500378	18205	r017
    14.051012429	250750490	r0FF
    14.051012429	299185736	r01B
    14.051012429	227344516	r073
    14.051012429	1026	r075
    14.051012429	26350522	r004
    14.051012429	2487641	r016
    14.051012429	72592	r017
    14.552447646	250719265	r0FF
    14.552447646	379446453	r01B
    14.552447646	286691890	r073
    14.552447646	605	r075
    14.552447646	51893324	r004
    14.552447646	1422789	r016
    14.552447646	37972	r017
    15.054021988	250787103	r0FF
    15.054021988	346202857	r01B
    15.054021988	279832122	r073
    15.054021988	703	r075
    15.054021988	17848871	r004
    15.054021988	1648245	r016
    15.054021988	53554	r017
    15.555462581	250720625	r0FF
    15.555462581	324737948	r01B
    15.555462581	224771602	r073
    15.555462581	927	r075
    15.555462581	62363975	r004
    15.555462581	2488286	r016
    15.555462581	65950	r017
    16.056899257	250720290	r0FF
    16.056899257	391488297	r01B
    16.056899257	333218379	r073
    16.056899257	338	r075
    16.056899257	8038804	r004
    16.056899257	660351	r016
    16.056899257	25263	r017
    16.558503890	250801522	r0FF
    16.558503890	297923376	r01B
    16.558503890	194457500	r073
    16.558503890	1147	r075
    16.558503890	67234728	r004
    16.558503890	2958597	r016
    16.558503890	79343	r017
    17.059936066	250718768	r0FF
    17.059936066	404077658	r01B
    17.059936066	348363458	r073
    17.059936066	371	r075
    17.059936066	10177517	r004
    17.059936066	818414	r016
    17.059936066	24110	r017
    17.561359076	250708941	r0FF
