Start:	1419760979360096533
Event1 Name:	r011
Event2 Name:	r004
Event3 Name:	r014
Event4 Name:	r008
Event5 Name:	r013
     0.500222850	750562059	r011
     0.500222850	97954405	r004
     0.500222850	258150694	r014
     0.500222850	1022584327	r008
     0.500222850	97937745	r013
     1.000876408	750982424	r011
     1.000876408	78304166	r004
     1.000876408	234640891	r014
     1.000876408	888905157	r008
     1.000876408	78308589	r013
     1.501365590	750749524	r011
     1.501365590	81599282	r004
     1.501365590	267751648	r014
     1.501365590	1172549838	r008
     1.501365590	81601938	r013
     2.001918856	750748724	r011
     2.001918856	110847306	r004
     2.001918856	242033435	r014
     2.001918856	945769105	r008
     2.001918856	110859267	r013
     2.502442956	750864517	r011
     2.502442956	85108455	r004
     2.502442956	261854509	r014
     2.502442956	1129416059	r008
     2.502442956	85103146	r013
     3.002954805	750765091	r011
     3.002954805	75651737	r004
     3.002954805	241546701	r014
     3.002954805	943322303	r008
     3.002954805	75655315	r013
     3.503477154	750786016	r011
     3.503477154	87481312	r004
     3.503477154	256097394	r014
     3.503477154	1100577034	r008
     3.503477154	87484299	r013
     4.003993712	750776268	r011
     4.003993712	103575032	r004
     4.003993712	252391406	r014
     4.003993712	1003905286	r008
     4.003993712	103578609	r013
     4.504512561	750778940	r011
     4.504512561	95005022	r004
     4.504512561	256856967	r014
     4.504512561	1051621304	r008
     4.504512561	95008248	r013
     5.005031160	750782856	r011
     5.005031160	67641870	r004
     5.005031160	250871744	r014
     5.005031160	1019789261	r008
     5.005031160	67645106	r013
     5.505860717	751222945	r011
     5.505860717	96644407	r004
     5.505860717	243635279	r014
     5.505860717	1041665424	r008
     5.505860717	96647748	r013
     6.006379858	750780592	r011
     6.006379858	93518311	r004
     6.006379858	259828845	r014
     6.006379858	1064710233	r008
     6.006379858	93521386	r013
     6.506944541	750750635	r011
     6.506944541	96035930	r004
     6.506944541	246975239	r014
     6.506944541	970690098	r008
     6.506944541	96039366	r013
     7.007465890	750884018	r011
     7.007465890	66031640	r004
     7.007465890	257619842	r014
     7.007465890	1089637057	r008
     7.007465890	66034548	r013
     7.507971406	750757043	r011
     7.507971406	107269759	r004
     7.507971406	242415793	r014
     7.507971406	959558840	r008
     7.507971406	107273397	r013
     8.008473797	750766453	r011
     8.008473797	83349905	r004
     8.008473797	265455203	r014
     8.008473797	1137175389	r008
     8.008473797	83352504	r013
     8.508968063	750732280	r011
     8.508968063	78587754	r004
     8.508968063	237035114	r014
     8.508968063	892520298	r008
     8.508968063	78591556	r013
     9.009465621	750760800	r011
     9.009465621	79656830	r004
     9.009465621	261754384	r014
     9.009465621	1159073025	r008
     9.009465621	79659317	r013
     9.509961595	750732719	r011
     9.509961595	114000134	r004
     9.509961595	245026259	r014
     9.509961595	929991331	r008
     9.509961595	114003925	r013
    10.010480527	750788841	r011
    10.010480527	81659210	r004
    10.010480527	264002372	r014
    10.010480527	1157683906	r008
    10.010480527	81661787	r013
    10.511332501	751257040	r011
    10.511332501	76622021	r004
    10.511332501	233805646	r014
    10.511332501	908094642	r008
    10.511332501	76625771	r013
    11.011921183	750793360	r011
    11.011921183	88231997	r004
    11.011921183	259184788	r014
    11.011921183	1125519740	r008
    11.011921183	88245758	r013
    11.512438533	750869680	r011
    11.512438533	106397990	r004
    11.512438533	248859072	r014
    11.512438533	981394944	r008
    11.512438533	106390533	r013
    12.012966965	750794524	r011
    12.012966965	91710366	r004
    12.012966965	257624968	r014
    12.012966965	1075994260	r008
    12.012966965	91713315	r013
    12.513484106	750778752	r011
    12.513484106	66375835	r004
    12.513484106	243499672	r014
    12.513484106	985348380	r008
    12.513484106	66379088	r013
    13.014002247	750778164	r011
    13.014002247	95909258	r004
    13.014002247	252138499	r014
    13.014002247	1070606632	r008
    13.014002247	95912479	r013
    13.514583638	750870452	r011
    13.514583638	98541852	r004
    13.514583638	256054252	r014
    13.514583638	1030902966	r008
    13.514583638	98545075	r013
    14.015092821	750766512	r011
    14.015092821	93973402	r004
    14.015092821	252040932	r014
    14.015092821	1023379491	r008
    14.015092821	93976499	r013
    14.515609545	750780436	r011
    14.515609545	64822750	r004
    14.515609545	246424087	r014
    14.515609545	1037646430	r008
    14.515609545	64825812	r013
    15.017142059	752296805	r011
    15.017142059	103712094	r004
    15.017142059	245993463	r014
    15.017142059	1013425296	r008
    15.017142059	103715548	r013
    15.517767783	750845508	r011
    15.517767783	91086631	r004
    15.517767783	267527688	r014
    15.517767783	1076180738	r008
    15.517767783	91089534	r013
    16.018266007	750745152	r011
    16.018266007	72681781	r004
    16.018266007	241202044	r014
    16.018266007	942971991	r008
    16.018266007	72685331	r013
    16.518786106	750784227	r011
    16.518786106	86231739	r004
    16.518786106	257860127	r014
    16.518786106	1123075705	r008
    16.518786106	86234610	r013
    17.019289247	750752688	r011
    17.019289247	109632752	r004
    17.019289247	244958936	r014
    17.019289247	957265274	r008
    17.019289247	109636290	r013
    17.519795846	750771028	r011
    17.519795846	84719709	r004
    17.519795846	266630222	r014
    17.519795846	1112193739	r008
    17.519795846	84722414	r013
    18.020295529	750738468	r011
    18.020295529	78928123	r004
    18.020295529	230406209	r014
    18.020295529	918651581	r008
    18.020295529	78931914	r013
    18.520804628	750782484	r011
    18.520804628	78320512	r004
    18.520804628	273372594	r014
    18.520804628	1177252787	r008
    18.520804628	78322856	r013
    19.021289186	750714188	r011
    19.021289186	114610604	r004
    19.021289186	242478414	r014
    19.021289186	921320763	r008
    19.021289186	114614351	r013
    19.521809660	750790465	r011
    19.521809660	82671252	r004
    19.521809660	265502724	r014
    19.521809660	1154702725	r008
    19.521809660	82673973	r013
    20.022391926	750866627	r011
    20.022391926	75634992	r004
    20.022391926	233555732	r014
    20.022391926	934334329	r008
    20.022391926	75638745	r013
    20.523028567	750862428	r011
    20.523028567	88294488	r004
    20.523028567	258315867	r014
    20.523028567	1122528313	r008
    20.523028567	88297239	r013
    21.023542458	750768355	r011
    21.023542458	105667886	r004
    21.023542458	249422127	r014
    21.023542458	954922335	r008
    21.023542458	105671458	r013
    21.524062432	750784660	r011
    21.524062432	85961134	r004
    21.524062432	254556592	r014
    21.524062432	1057923958	r008
    21.524062432	85964183	r013
    22.024580781	750779120	r011
    22.024580781	72883996	r004
    22.024580781	250158696	r014
    22.024580781	1016949293	r008
    22.024580781	72887216	r013
    22.525077964	750745609	r011
    22.525077964	98061429	r004
    22.525077964	254748512	r014
    22.525077964	1045254628	r008
    22.525077964	98064515	r013
    23.025592522	750775927	r011
    23.025592522	96106185	r004
    23.025592522	262607035	r014
    23.025592522	1035436511	r008
    23.025592522	96109487	r013
    23.526102746	750757320	r011
    23.526102746	180378882	r004
    23.526102746	239656342	r014
    23.526102746	805484487	r008
    23.526102746	180382618	r013
    24.026665137	750846612	r011
    24.026665137	249545963	r004
    24.026665137	261224348	r014
    24.026665137	782446640	r008
    24.026665137	249549383	r013
    24.527278736	750921456	r011
    24.527278736	252510476	r004
    24.527278736	263737218	r014
    24.527278736	792279787	r008
    24.527278736	252513835	r013
    25.027825627	750824136	r011
    25.027825627	244676099	r004
    25.027825627	258391650	r014
    25.027825627	763196838	r008
    25.027825627	244679632	r013
    25.528481892	750895231	r011
    25.528481892	251600498	r004
    25.528481892	269598172	r014
    25.528481892	800446903	r008
    25.528481892	251603814	r013
    26.029079866	750896384	r011
    26.029079866	244528861	r004
    26.029079866	258488742	r014
    26.029079866	761598001	r008
    26.029079866	244532393	r013
    26.529650132	750857952	r011
    26.529650132	259391154	r004
    26.529650132	267633138	r014
    26.529650132	820522033	r008
    26.529650132	259394198	r013
    27.030211606	750845064	r011
    27.030211606	237052598	r004
    27.030211606	254041835	r014
    27.030211606	732181102	r008
    27.030211606	237056143	r013
    27.530772789	750844308	r011
    27.530772789	258928336	r004
    27.530772789	273841555	r014
    27.530772789	830176871	r008
    27.530772789	258931530	r013
    28.031340763	750851256	r011
    28.031340763	238135497	r004
    28.031340763	248170784	r014
    28.031340763	725242256	r008
    28.031340763	238139186	r013
    28.531972320	750946908	r011
    28.531972320	263373415	r004
    28.531972320	276620391	r014
    28.531972320	847460428	r008
    28.531972320	263376322	r013
    29.032537086	750848972	r011
    29.032537086	229944782	r004
    29.032537086	247769149	r014
    29.032537086	700545521	r008
    29.032537086	229948792	r013
    29.533096102	750844388	r011
    29.533096102	267278345	r004
    29.533096102	274432324	r014
    29.533096102	854938653	r008
    29.533096102	267281128	r013
    30.033655035	750837864	r011
    30.033655035	227714392	r004
    30.033655035	248445033	r014
    30.033655035	695445587	r008
    30.033655035	227718660	r013
    30.534534300	751123158	r011
    30.534534300	270607840	r004
    30.534534300	280833689	r014
    30.534534300	876199149	r008
    30.534534300	270610729	r013
    31.035180982	750970228	r011
    31.035180982	226159134	r004
    31.035180982	240987921	r014
    31.035180982	677568869	r008
    31.035180982	226163040	r013
    31.535836081	750983740	r011
    31.535836081	272207457	r004
    31.535836081	282039182	r014
    31.535836081	881979492	r008
    31.535836081	272210326	r013
    32.036486430	750976520	r011
    32.036486430	227975119	r004
    32.036486430	245257614	r014
    32.036486430	688854035	r008
    32.036486430	227979066	r013
    32.537224654	751111332	r011
    32.537224654	268217621	r004
    32.537224654	276686456	r014
    32.537224654	862047893	r008
    32.537224654	268220711	r013
    33.037868795	750968004	r011
    33.037868795	229015758	r004
    33.037868795	249191619	r014
    33.037868795	700544138	r008
    33.037868795	229019637	r013
    33.538526977	750990724	r011
    33.538526977	262158385	r004
    33.538526977	275696786	r014
    33.538526977	842355754	r008
    33.538526977	262161570	r013
    34.039149201	750929132	r011
    34.039149201	243605315	r004
    34.039149201	254191580	r014
    34.039149201	750787973	r008
    34.039149201	243608879	r013
    34.539817591	751005816	r011
    34.539817591	255158414	r004
    34.539817591	269315118	r014
    34.539817591	810196419	r008
    34.539817591	255161613	r013
    35.040474982	750989288	r011
    35.040474982	246465726	r004
    35.040474982	259731886	r014
    35.040474982	769927369	r008
    35.040474982	246469034	r013
    35.541260039	751094055	r011
    35.541260039	248665967	r004
    35.541260039	261261018	r014
    35.541260039	777590270	r008
    35.541260039	248669395	r013
    36.041983180	751087589	r011
    36.041983180	252905871	r004
    36.041983180	266281550	r014
    36.041983180	798768094	r008
    36.041983180	252909136	r013
    36.542642737	750988771	r011
    36.542642737	243037535	r004
    36.542642737	255184434	r014
    36.542642737	751334450	r008
    36.542642737	243041039	r013
    37.043303711	750994284	r011
    37.043303711	256462439	r004
    37.043303711	272483436	r014
    37.043303711	819767704	r008
    37.043303711	256465479	r013
    37.543960143	750984368	r011
    37.543960143	235083951	r004
    37.543960143	253299612	r014
    37.543960143	723189577	r008
    37.543960143	235087847	r013
