Start:	1453746338404466082
Event 1 Label:	CPU cycles		RAW Identifier:	r0FF
Event 2 Label:	L1 Data Cache access		RAW Identifier:	r004
Event 3 Label:	L1 Instructions Cache access		RAW Identifier:	r014
Event 4 Label:	L2 Data Cache access		RAW Identifier:	r016
Event 5 Label:	Bus Access		RAW Identifier:	r019
     0.500270149	500449765	r0FF
     0.500270149	117067276	r004
     0.500270149	167873747	r014
     0.500270149	7034301	r016
     0.500270149	5173224	r019
     1.001043633	500792925	r0FF
     1.001043633	42702897	r004
     1.001043633	176238732	r014
     1.001043633	305759	r016
     1.001043633	62591	r019
     1.501653825	500609530	r0FF
     1.501653825	57529987	r004
     1.501653825	191028243	r014
     1.501653825	288014	r016
     1.501653825	34184	r019
     2.002266141	500610623	r0FF
     2.002266141	63018077	r004
     2.002266141	182645699	r014
     2.002266141	369309	r016
     2.002266141	81193	r019
     2.502884583	500618044	r0FF
     2.502884583	42519169	r004
     2.502884583	177374712	r014
     2.502884583	289476	r016
     2.502884583	36858	r019
     3.003572566	500687431	r0FF
     3.003572566	75617403	r004
     3.003572566	193115391	r014
     3.003572566	296799	r016
     3.003572566	33568	r019
     3.504183423	500610307	r0FF
     3.504183423	42729799	r004
     3.504183423	179998364	r014
     3.504183423	120669	r016
     3.504183423	14912	r019
     4.004795573	500608884	r0FF
     4.004795573	41695972	r004
     4.004795573	183649186	r014
     4.004795573	272436	r016
     4.004795573	39318	r019
     4.505413388	500618339	r0FF
     4.505413388	77744791	r004
     4.505413388	189822360	r014
     4.505413388	290420	r016
     4.505413388	35343	r019
     5.006035079	500617467	r0FF
     5.006035079	43624531	r004
     5.006035079	177033525	r014
     5.006035079	399974	r016
     5.006035079	94183	r019
     5.506671769	500637484	r0FF
     5.506671769	48836689	r004
     5.506671769	188349147	r014
     5.506671769	294018	r016
     5.506671769	62661	r019
     6.007284793	500613161	r0FF
     6.007284793	70942265	r004
     6.007284793	184563999	r014
     6.007284793	292432	r016
     6.007284793	38277	r019
     6.507897108	500612348	r0FF
     6.507897108	42660124	r004
     6.507897108	177025524	r014
     6.507897108	288918	r016
     6.507897108	27329	r019
     7.008564840	500666696	r0FF
     7.008564840	69947974	r004
     7.008564840	192128182	r014
     7.008564840	296908	r016
     7.008564840	27666	r019
     7.509208946	500641523	r0FF
     7.509208946	50214510	r004
     7.509208946	181113710	r014
     7.509208946	326392	r016
     7.509208946	48585	r019
     8.009822636	500613448	r0FF
     8.009822636	42323571	r004
     8.009822636	179591663	r014
     8.009822636	297465	r016
     8.009822636	30548	r019
     8.510430825	500607116	r0FF
     8.510430825	77482209	r004
     8.510430825	192860587	r014
     8.510430825	291082	r016
     8.510430825	27530	r019
     9.011041640	500608759	r0FF
     9.011041640	42825128	r004
     9.011041640	177985062	r014
     9.011041640	311343	r016
     9.011041640	45074	r019
     9.511660329	500618939	r0FF
     9.511660329	42210656	r004
     9.511660329	184252111	r014
     9.511660329	293322	r016
     9.511660329	26791	r019
    10.012273518	500612255	r0FF
    10.012273518	77634607	r004
    10.012273518	189878779	r014
    10.012273518	292751	r016
    10.012273518	25807	r019
    10.512883082	500608576	r0FF
    10.512883082	42644276	r004
    10.512883082	175989196	r014
    10.512883082	284764	r016
    10.512883082	20948	r019
    11.013556854	500669676	r0FF
    11.013556854	54486461	r004
    11.013556854	190394187	r014
    11.013556854	490845	r016
    11.013556854	119178	r019
    11.514169793	500614386	r0FF
    11.514169793	66934234	r004
    11.514169793	183916117	r014
    11.514169793	288098	r016
    11.514169793	35546	r019
    12.014778856	500608760	r0FF
    12.014778856	42581190	r004
    12.014778856	177498486	r014
    12.014778856	292481	r016
    12.014778856	30453	r019
    12.515396044	500615512	r0FF
    12.515396044	75854928	r004
    12.515396044	195373545	r014
    12.515396044	151279	r016
    12.515396044	18355	r019
    13.016116274	500718614	r0FF
    13.016116274	42358288	r004
    13.016116274	178911678	r014
    13.016116274	268702	r016
    13.016116274	43161	r019
    13.516762837	500646668	r0FF
    13.516762837	42084478	r004
    13.516762837	181372415	r014
    13.516762837	292130	r016
    13.516762837	28608	r019
    14.017405192	500640604	r0FF
    14.017405192	77995270	r004
    14.017405192	190961109	r014
    14.017405192	329104	r016
    14.017405192	47129	r019
    14.518061879	500655823	r0FF
    14.518061879	42654844	r004
    14.518061879	176414809	r014
    14.518061879	290769	r016
    14.518061879	38743	r019
    15.018763984	500700908	r0FF
    15.018763984	47381791	r004
    15.018763984	186578553	r014
    15.018763984	298524	r016
    15.018763984	28985	r019
    15.519409879	500645495	r0FF
    15.519409879	72471773	r004
    15.519409879	185941738	r014
    15.519409879	288436	r016
    15.519409879	23302	r019
    16.020053108	500641389	r0FF
    16.020053108	42827975	r004
    16.020053108	176790559	r014
    16.020053108	313709	r016
    16.020053108	40322	r019
    16.520699337	500646590	r0FF
    16.520699337	67530115	r004
    16.520699337	192057389	r014
    16.520699337	288714	r016
    16.520699337	24140	r019
    17.021346565	500642198	r0FF
    17.021346565	52883063	r004
    17.021346565	180044841	r014
    17.021346565	373809	r016
    17.021346565	84241	r019
    17.521995794	500650852	r0FF
    17.521995794	42417514	r004
    17.521995794	178113988	r014
    17.521995794	291947	r016
    17.521995794	39203	r019
    18.022639647	500642160	r0FF
    18.022639647	77653224	r004
    18.022639647	193460985	r014
    18.022639647	328016	r016
    18.022639647	51618	r019
    18.523287542	500648973	r0FF
    18.523287542	42744675	r004
    18.523287542	178992501	r014
    18.523287542	286904	r016
    18.523287542	26777	r019
    19.023987520	500698288	r0FF
    19.023987520	42091301	r004
    19.023987520	182245250	r014
    19.023987520	301275	r016
    19.023987520	28951	r019
    19.524628623	500640399	r0FF
    19.524628623	77811809	r004
    19.524628623	191096041	r014
    19.524628623	286583	r016
    19.524628623	22051	r019
    20.025267559	500637987	r0FF
    20.025267559	42728420	r004
    20.025267559	177037363	r014
    20.025267559	294748	r016
    20.025267559	23232	r019
    20.525905245	500636888	r0FF
    20.525905245	53830018	r004
    20.525905245	190343465	r014
    20.525905245	285662	r016
    20.525905245	19350	r019
    21.026540055	500633382	r0FF
    21.026540055	65983931	r004
    21.026540055	182163945	r014
    21.026540055	287424	r016
    21.026540055	19881	r019
    21.527172324	500631620	r0FF
    21.527172324	41521405	r004
    21.527172324	178573907	r014
    21.527172324	184052	r016
