Start:	1357156412431959963
Event 1 Label:	CPU cycles		RAW Identifier:	r0FF
Event 2 Label:	L1 Data Cache access		RAW Identifier:	r004
Event 3 Label:	L1 Instructions Cache access		RAW Identifier:	r014
Event 4 Label:	L2 Data Cache access		RAW Identifier:	r016
Event 5 Label:	Bus Access		RAW Identifier:	r019
     0.500292887	19950391	r0FF
     0.500292887	2687994	r004
     0.500292887	3974873	r014
     0.500292887	369753	r016
     0.500292887	159952	r019
     1.000860273	17893520	r0FF
     1.000860273	1570316	r004
     1.000860273	2118653	r014
     1.000860273	287246	r016
     1.000860273	71164	r019
     1.501308034	15874089	r0FF
     1.501308034	1921876	r004
     1.501308034	2739376	r014
     1.501308034	278096	r016
     1.501308034	51400	r019
     2.001773878	13850127	r0FF
     2.001773878	1599364	r004
     2.001773878	2229455	r014
     2.001773878	261726	r016
     2.001773878	57992	r019
     2.502228639	18929603	r0FF
     2.502228639	1829486	r004
     2.502228639	2552685	r014
     2.502228639	302229	r016
     2.502228639	63279	r019
     3.002684025	10061003	r0FF
     3.002684025	1487577	r004
     3.002684025	2251589	r014
     3.002684025	193439	r016
     3.002684025	55427	r019
     3.503140369	22463449	r0FF
     3.503140369	2420728	r004
     3.503140369	3403783	r014
     3.503140369	385208	r016
     3.503140369	80641	r019
     4.003604797	15184247	r0FF
     4.003604797	1685185	r004
     4.003604797	2339710	r014
     4.003604797	276204	r016
     4.003604797	54886	r019
     4.504072266	12220549	r0FF
     4.504072266	1467240	r004
     4.504072266	2161876	r014
     4.504072266	196047	r016
     4.504072266	38255	r019
     5.004527361	19311642	r0FF
     5.004527361	1897047	r004
     5.004527361	2727828	r014
     5.004527361	287069	r016
     5.004527361	61134	r019
     5.504984289	13489265	r0FF
     5.504984289	1990380	r004
     5.504984289	2914125	r014
     5.504984289	277938	r016
     5.504984289	62411	r019
     6.005569799	19365130	r0FF
     6.005569799	1991051	r004
     6.005569799	2881715	r014
     6.005569799	295408	r016
     6.005569799	83914	r019
     6.506031602	15272392	r0FF
     6.506031602	1680717	r004
     6.506031602	2444419	r014
     6.506031602	241297	r016
     6.506031602	54355	r019
     7.006495488	13326621	r0FF
     7.006495488	1642837	r004
     7.006495488	2445628	r014
     7.006495488	227712	r016
     7.006495488	56970	r019
     7.506952540	21873079	r0FF
     7.506952540	2332449	r004
     7.506952540	3253101	r014
     7.506952540	364655	r016
     7.506952540	65532	r019
     8.007407676	10252129	r0FF
     8.007407676	1456279	r004
     8.007407676	2202320	r014
     8.007407676	189146	r016
     8.007407676	50520	r019
     8.507858229	18326116	r0FF
     8.507858229	1848562	r004
     8.507858229	2611905	r014
     8.507858229	292230	r016
     8.507858229	62924	r019
     9.008309365	14930346	r0FF
     9.008309365	1605764	r004
     9.008309365	2351492	r014
     9.008309365	233422	r016
     9.008309365	53953	r019
