Start:	1421352404546402763
Event1 Name:	r0FF
Event2 Name:	r01B
Event3 Name:	r073
Event4 Name:	r075
Event5 Name:	r004
Event6 Name:	r016
Event7 Name:	r017
     0.500274295	400494040	r0FF
     0.500274295	606461378	r01B
     0.500274295	471956073	r073
     0.500274295	945	r075
     0.500274295	56299354	r004
     0.500274295	1824353	r016
     0.500274295	147521	r017
     1.001403090	400906013	r0FF
     1.001403090	490684765	r01B
     1.001403090	345249348	r073
     1.001403090	1466	r075
     1.001403090	75065017	r004
     1.001403090	3749612	r016
     1.001403090	116954	r017
     1.502350176	400763936	r0FF
     1.502350176	671758459	r01B
     1.502350176	549713506	r073
     1.502350176	260	r075
     1.502350176	41799054	r004
     1.502350176	338466	r016
     1.502350176	11647	r017
     2.003291304	400748346	r0FF
     2.003291304	495008556	r01B
     2.003291304	391061797	r073
     2.003291304	1444	r075
     2.003291304	41184752	r004
     2.003291304	3842177	r016
     2.003291304	106124	r017
     2.504283390	400801898	r0FF
     2.504283390	674537186	r01B
     2.504283390	546463067	r073
     2.504283390	207	r075
     2.504283390	43635319	r004
     2.504283390	123520	r016
     2.504283390	4993	r017
     3.005227227	400746996	r0FF
     3.005227227	516580387	r01B
     3.005227227	391222312	r073
     3.005227227	1425	r075
     3.005227227	72683812	r004
     3.005227227	3815421	r016
     3.005227227	100320	r017
     3.506189355	400776762	r0FF
     3.506189355	685696349	r01B
     3.506189355	562604943	r073
     3.506189355	213	r075
     3.506189355	41239012	r004
     3.506189355	275372	r016
     3.506189355	9793	r017
     4.007130983	400747931	r0FF
     4.007130983	485378312	r01B
     4.007130983	338892382	r073
     4.007130983	1440	r075
     4.007130983	76395233	r004
     4.007130983	3845341	r016
     4.007130983	109214	r017
     4.508086653	400771166	r0FF
     4.508086653	691459394	r01B
     4.508086653	567854339	r073
     4.508086653	227	r075
     4.508086653	41302289	r004
     4.508086653	276351	r016
     4.508086653	10341	r017
     5.009030115	400749022	r0FF
     5.009030115	487702678	r01B
     5.009030115	382448764	r073
     5.009030115	1450	r075
     5.009030115	41282417	r004
     5.009030115	3834921	r016
     5.009030115	107796	r017
     5.510077743	400845097	r0FF
     5.510077743	680315303	r01B
     5.510077743	543871456	r073
     5.510077743	252	r075
     5.510077743	49696648	r004
     5.510077743	373113	r016
     5.510077743	14501	r017
     6.011109830	400819850	r0FF
     6.011109830	516788635	r01B
     6.011109830	398094019	r073
     6.011109830	1424	r075
     6.011109830	68802105	r004
     6.011109830	3780183	r016
     6.011109830	108547	r017
     6.512065917	400772200	r0FF
     6.512065917	672473557	r01B
     6.512065917	551152088	r073
     6.512065917	220	r075
     6.512065917	41183946	r004
     6.512065917	277913	r016
     6.512065917	9905	r017
     7.013003920	400743449	r0FF
     7.013003920	486165484	r01B
     7.013003920	339443616	r073
     7.013003920	1460	r075
     7.013003920	76520679	r004
     7.013003920	3843558	r016
     7.013003920	108422	r017
     7.513967715	400778967	r0FF
     7.513967715	683449435	r01B
     7.513967715	559930992	r073
     7.513967715	247	r075
     7.513967715	41945870	r004
     7.513967715	350230	r016
     7.513967715	13064	r017
