Start:	1433791711386002367
Event 1 Label:	CPU cycles		RAW Identifier:	r0FF
Event 2 Label:	L1 Data Cache access		RAW Identifier:	r004
Event 3 Label:	L1 Instructions Cache access		RAW Identifier:	r014
Event 4 Label:	L2 Data Cache access		RAW Identifier:	r016
Event 5 Label:	Bus Access		RAW Identifier:	r019
     0.500315826	30218478	r0FF
     0.500315826	9369009	r004
     0.500315826	8101988	r014
     0.500315826	1134793	r016
     0.500315826	1398170	r019
     1.001145317	1770745	r0FF
     1.001145317	114821	r004
     1.001145317	149088	r014
     1.001145317	14977	r016
     1.001145317	3529	r019
     1.502358434	666915	r0FF
     1.502358434	96060	r004
     1.502358434	130902	r014
     1.502358434	8389	r016
     1.502358434	3323	r019
     2.003036884	1369081	r0FF
     2.003036884	60851	r004
     2.003036884	78940	r014
     2.003036884	6221	r016
     2.003036884	1992	r019
     2.503722042	893309	r0FF
     2.503722042	118068	r004
     2.503722042	159881	r014
     2.503722042	11023	r016
     2.503722042	4603	r019
     3.004395992	1302604	r0FF
     3.004395992	61055	r004
     3.004395992	79076	r014
     3.004395992	5702	r016
     3.004395992	1980	r019
     3.505086858	901274	r0FF
     3.505086858	96093	r004
     3.505086858	125015	r014
     3.505086858	8297	r016
     3.505086858	2849	r019
     4.005769683	1230342	r0FF
     4.005769683	61235	r004
     4.005769683	78680	r014
     4.005769683	5066	r016
     4.005769683	2075	r019
     4.506471674	1042338	r0FF
     4.506471674	98691	r004
     4.506471674	128608	r014
     4.506471674	9391	r016
     4.506471674	2883	r019
     5.007290957	1143020	r0FF
     5.007290957	61649	r004
     5.007290957	80986	r014
     5.007290957	5848	r016
     5.007290957	2269	r019
     5.507982906	1117510	r0FF
     5.507982906	98476	r004
     5.507982906	128768	r014
     5.507982906	8781	r016
     5.507982906	2793	r019
     6.008663647	1026499	r0FF
     6.008663647	61008	r004
     6.008663647	76103	r014
     6.008663647	4932	r016
     6.008663647	2008	r019
     6.509358888	1356083	r0FF
     6.509358888	116337	r004
     6.509358888	153062	r014
     6.509358888	12114	r016
     6.509358888	3451	r019
     7.010044963	908343	r0FF
     7.010044963	60249	r004
     7.010044963	77351	r014
     7.010044963	5199	r016
     7.010044963	2015	r019
     7.510762329	1367218	r0FF
     7.510762329	99165	r004
     7.510762329	127744	r014
     7.510762329	9710	r016
     7.510762329	2874	r019
     8.011454069	814210	r0FF
     8.011454069	60381	r004
     8.011454069	77980	r014
     8.011454069	5192	r016
     8.011454069	1992	r019
     8.512223977	1465609	r0FF
     8.512223977	100734	r004
     8.512223977	131998	r014
     8.512223977	9338	r016
     8.512223977	3189	r019
     9.012909467	734982	r0FF
     9.012909467	60341	r004
     9.012909467	77784	r014
     9.012909467	4826	r016
     9.012909467	2056	r019
     9.513606583	1579182	r0FF
     9.513606583	98839	r004
     9.513606583	126603	r014
     9.513606583	10621	r016
     9.513606583	2827	r019
    10.014287615	604364	r0FF
    10.014287615	60073	r004
    10.014287615	76899	r014
    10.014287615	4762	r016
    10.014287615	1997	r019
    10.514964397	1727280	r0FF
    10.514964397	115194	r004
    10.514964397	150913	r014
    10.514964397	11416	r016
    10.514964397	3488	r019
    11.015635679	505057	r0FF
    11.015635679	61377	r004
    11.015635679	79367	r014
    11.015635679	4360	r016
    11.015635679	2020	r019
    11.516349294	1770989	r0FF
    11.516349294	95562	r004
    11.516349294	122958	r014
    11.516349294	9980	r016
    11.516349294	2816	r019
    12.017134909	391563	r0FF
    12.017134909	61609	r004
    12.017134909	78517	r014
    12.017134909	4772	r016
    12.017134909	2160	r019
    12.517822899	1804251	r0FF
    12.517822899	99099	r004
    12.517822899	127569	r014
    12.517822899	10470	r016
    12.517822899	2955	r019
    13.018508931	480705	r0FF
    13.018508931	60235	r004
    13.018508931	76967	r014
    13.018508931	4570	r016
    13.018508931	2033	r019
    13.519189046	1679002	r0FF
    13.519189046	98321	r004
    13.519189046	126416	r014
    13.519189046	9446	r016
    13.519189046	2823	r019
    14.020006827	577348	r0FF
    14.020006827	60090	r004
    14.020006827	76361	r014
    14.020006827	4742	r016
    14.020006827	2049	r019
    14.520702692	1771241	r0FF
    14.520702692	118522	r004
    14.520702692	154739	r014
    14.520702692	12467	r016
    14.520702692	3643	r019
    15.021421598	712773	r0FF
    15.021421598	60248	r004
    15.021421598	78330	r014
    15.021421598	4798	r016
    15.021421598	2121	r019
    15.522357130	1512312	r0FF
    15.522357130	96552	r004
    15.522357130	124733	r014
    15.522357130	9849	r016
    15.522357130	2954	r019
    16.023146286	796075	r0FF
    16.023146286	59613	r004
    16.023146286	76345	r014
    16.023146286	5542	r016
    16.023146286	2235	r019
    16.523832609	1399923	r0FF
    16.523832609	99492	r004
    16.523832609	127397	r014
    16.523832609	9610	r016
    16.523832609	2699	r019
    17.024603181	926839	r0FF
    17.024603181	59994	r004
    17.024603181	75356	r014
    17.024603181	4720	r016
    17.024603181	1969	r019
    17.525281587	1286173	r0FF
    17.525281587	99509	r004
    17.525281587	128840	r014
    17.525281587	9897	r016
    17.525281587	3110	r019
    18.025941827	1030879	r0FF
    18.025941827	60709	r004
    18.025941827	77868	r014
    18.025941827	4980	r016
    18.025941827	2189	r019
    18.526619107	1249756	r0FF
    18.526619107	116343	r004
    18.526619107	152460	r014
    18.526619107	11670	r016
    18.526619107	3372	r019
    19.027397138	1200681	r0FF
    19.027397138	60545	r004
    19.027397138	78207	r014
    19.027397138	5340	r016
    19.027397138	2092	r019
