#Timestamp	Benchmark	CPU(0) Frequency(MHz)	CPU(0) Temperature(C)	A7 Voltage(V)	A7 Current(A)	A7 Power(W)	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed	
1357769383939295221	automotive_bitcount	800	57	0.900000	0.030000	0.028000	8450169	2969871	140	325251	79222
1357769384445581270	automotive_bitcount	800	58	0.900000	0.030000	0.028000	6388538	2249724	101	248515	60704
1357769384951628904	automotive_bitcount	800	58	0.900000	0.030000	0.028000	7604327	2698366	121	296398	72565
1357769385457611996	automotive_bitcount	800	59	0.900000	0.031000	0.029000	6445144	2265183	101	249664	61251
1357769385963563755	automotive_bitcount	800	59	0.900000	0.030000	0.028000	7611564	2715732	120	297137	72635
1357769386469521430	automotive_bitcount	800	58	0.900000	0.030000	0.028000	7715181	2755326	122	301976	73899
1357769386975430023	automotive_bitcount	800	58	0.900000	0.030000	0.028000	7652955	2691918	120	294759	71961
1357769387481333198	automotive_bitcount	800	59	0.900000	0.031000	0.029000	7748144	2710735	122	296970	72162
1357769387987219541	automotive_bitcount	800	59	0.900000	0.030000	0.028000	7418731	2685568	121	294070	71602
1357769388493181716	automotive_bitcount	800	60	0.900000	0.031000	0.029000	6395330	2208217	99	242547	59230
1357769388999335891	automotive_bitcount	800	58	0.900000	0.030000	0.028000	8315455	2855739	131	312225	75768
1357769389505317484	automotive_bitcount	800	58	0.900000	0.031000	0.029000	7753832	2731846	121	299924	73034
1357769390011272534	automotive_bitcount	800	59	0.900000	0.030000	0.028000	6483631	2251118	100	247859	60470
1357769390517209001	automotive_bitcount	800	59	0.900000	0.030000	0.028000	7788898	2732507	121	299468	72564
1357769391023118677	automotive_bitcount	800	59	0.900000	0.030000	0.028000	7692193	2690527	120	295175	71599
1357769391529134686	automotive_bitcount	800	60	0.900000	0.031000	0.029000	7741573	2751535	121	302608	73647
1357769392035024862	automotive_bitcount	800	58	0.900000	0.030000	0.028000	7727168	2724077	120	298721	72654
1357769392540958787	automotive_bitcount	800	58	0.900000	0.030000	0.028000	7665979	2709149	123	297063	72329
1357769393046873879	automotive_bitcount	800	59	0.900000	0.031000	0.029000	7731586	2732336	121	299714	73075
1357769393552793013	automotive_bitcount	800	59	0.900000	0.030000	0.028000	6439476	2269920	100	250422	61296
1357769394058742772	automotive_bitcount	800	59	0.900000	0.030000	0.028000	8032270	2842007	131	310997	75807
1357769394564836739	automotive_bitcount	800	60	0.900000	0.030000	0.028000	7771338	2756341	122	302300	73820
1357769395070779456	automotive_bitcount	800	58	0.900000	0.031000	0.029000	6692176	2332140	105	257465	62985
1357769395576695049	automotive_bitcount	800	58	0.900000	0.030000	0.028000	7484231	2676629	119	293423	72171
1357769396082618558	automotive_bitcount	800	59	0.900000	0.030000	0.028000	7675396	2721510	121	297799	72974
1357769396588594150	automotive_bitcount	800	59	0.900000	0.031000	0.029000	7587693	2698201	120	295610	72678
1357769397094616242	automotive_bitcount	800	60	0.900000	0.031000	0.029000	9800912	2881046	134	314780	76868
1357769397601316873	automotive_qsort1	800	50	0.900000	0.030000	0.028000	7964080	2718977	125	296799	72491
1357769398108166546	automotive_qsort1	800	50	0.900000	0.030000	0.028000	7904001	2695934	124	294796	71831
1357769398615058260	automotive_qsort1	800	50	0.900000	0.031000	0.029000	6649424	2234487	104	245720	59864
1357769399121872099	automotive_qsort1	800	50	0.900000	0.030000	0.028000	8320992	2848940	134	311156	75453
1357769399628667980	automotive_qsort1	800	50	0.900000	0.030000	0.028000	7923958	2732975	124	300000	72930
1357769400135533111	automotive_qsort1	800	50	0.900000	0.031000	0.029000	6818478	2292626	105	253029	61558
1357769400642370867	automotive_qsort1	800	50	0.900000	0.031000	0.029000	7863122	2708791	125	296990	72255
1357769401149295373	automotive_qsort1	800	50	0.900000	0.030000	0.028000	7900665	2715582	124	297797	72589
1357769401656148420	automotive_qsort1	800	50	0.900000	0.030000	0.028000	8045858	2771081	126	305197	74438
1357769402162873843	automotive_qsort1	800	50	0.900000	0.030000	0.028000	7897132	2714308	126	295834	72130
1357769402669664391	automotive_qsort1	800	50	0.900000	0.030000	0.028000	7980101	2747211	125	301083	73450
1357769403176543522	automotive_qsort1	800	50	0.900000	0.031000	0.029000	7057925	2433352	111	268758	65675
1357769403683367361	automotive_qsort1	800	50	0.900000	0.030000	0.028000	7256870	2515827	117	276183	67401
