#Timestamp	Benchmark	CPU(0) Frequency(MHz)	CPU(0) Temperature(C)	A7 Voltage(V)	A7 Current(A)	A7 Power(W)	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed	
1357021529259439239	automotive_bitcount	700	48	0.900000	0.037000	0.033000	9151654	3198642	108	355208	88343
1357021529765534248	automotive_bitcount	700	49	0.900000	0.037000	0.033000	8595874	2984538	93	334576	83809
1357021530271546132	automotive_bitcount	700	49	0.900000	0.037000	0.033000	11335290	3961079	145	440832	110193
1357021530777550432	automotive_bitcount	700	49	0.900000	0.037000	0.033000	8552103	3005303	110	331875	81994
1357021531283637982	automotive_bitcount	700	49	0.900000	0.038000	0.034000	10137160	3578627	122	395679	99150
1357021531789762865	automotive_bitcount	700	50	0.900000	0.036000	0.032000	9636243	3395074	116	376279	93592
1357021532295772124	automotive_bitcount	700	50	0.900000	0.037000	0.033000	11546422	4126642	141	457554	114329
1357021532801833716	automotive_bitcount	700	50	0.900000	0.038000	0.034000	10876810	3802962	143	421839	105234
1357021533307863558	automotive_bitcount	700	50	0.900000	0.037000	0.033000	11104295	3966077	155	438777	109349
1357021533814156649	automotive_bitcount	700	50	0.900000	0.037000	0.033000	8878105	3069498	108	343542	86022
1357021534320240949	automotive_bitcount	700	50	0.900000	0.038000	0.034000	10809195	3724809	130	414351	103924
1357021534826281916	automotive_bitcount	700	50	0.900000	0.038000	0.034000	9309927	3266181	113	360902	89848
1357021535332281091	automotive_bitcount	700	50	0.900000	0.038000	0.034000	9660660	3430021	122	380298	95191
1357021535838412933	automotive_bitcount	700	50	0.900000	0.037000	0.033000	10061271	3530650	131	391028	97901
1357021536344398609	automotive_bitcount	700	50	0.900000	0.037000	0.033000	11774772	4196580	146	466481	116912
1357021536850394867	automotive_bitcount	700	50	0.900000	0.038000	0.034000	10217159	3551166	138	393445	97992
1357021537356396793	automotive_bitcount	700	50	0.900000	0.037000	0.033000	10423899	3666970	138	406772	101155
1357021537862361427	automotive_bitcount	700	50	0.900000	0.037000	0.033000	10362680	3632517	139	402864	100504
1357021538368507726	automotive_bitcount	700	50	0.900000	0.038000	0.034000	11305798	3965681	149	439516	109733
1357021538874618068	automotive_bitcount	700	50	0.900000	0.038000	0.034000	7350110	2545769	78	284735	70792
1357021539380630410	automotive_bitcount	700	50	0.900000	0.038000	0.034000	9137837	3221294	114	357029	89377
1357021539886629419	automotive_bitcount	700	50	0.900000	0.037000	0.033000	10387615	3645400	140	403314	101181
1357021540392593719	automotive_bitcount	700	50	0.900000	0.037000	0.033000	12016007	4268950	148	474511	118440
1357021540898621145	automotive_bitcount	700	50	0.900000	0.038000	0.034000	10639209	3720133	140	413697	103716
1357021541404607362	automotive_bitcount	700	50	0.900000	0.037000	0.033000	10430403	3681787	138	408012	101959
1357021541910667745	automotive_bitcount	700	50	0.900000	0.037000	0.033000	10178658	3557029	139	394118	98478
1357021542416604629	automotive_bitcount	700	50	0.900000	0.038000	0.034000	13010110	4018814	156	447667	111175
1357021542923359969	automotive_qsort1	700	50	0.900000	0.038000	0.034000	10653770	3656988	143	406946	100983
1357021543430415349	automotive_qsort1	700	50	0.900000	0.037000	0.033000	11860649	4097474	159	454556	113573
1357021543937335855	automotive_qsort1	700	50	0.900000	0.038000	0.034000	8769111	2964148	110	331971	83430
