Start:	1428553706641248830
Event1 Name:	r0FF
Event2 Name:	r01B
Event3 Name:	r073
Event4 Name:	r075
Event5 Name:	r004
Event6 Name:	r016
Event7 Name:	r017
     0.500497287	100199596	r0FF
     0.500497287	874831	r01B
     0.500497287	55694	r073
     0.500497287	0	r075
     0.500497287	17334631	r004
     0.500497287	874936	r016
     0.500497287	55715	r017
     1.001325532	100174939	r0FF
     1.001325532	736177	r01B
     1.001325532	6685	r073
     1.001325532	0	r075
     1.001325532	16772216	r004
     1.001325532	735865	r016
     1.001325532	6662	r017
     1.502034319	100141913	r0FF
     1.502034319	731728	r01B
     1.502034319	11580	r073
     1.502034319	0	r075
     1.502034319	16703694	r004
     1.502034319	731734	r016
     1.502034319	11585	r017
     2.002747647	100143248	r0FF
     2.002747647	715003	r01B
     2.002747647	5962	r073
     2.002747647	0	r075
     2.002747647	16743686	r004
     2.002747647	714998	r016
     2.002747647	5957	r017
     2.503458101	100141825	r0FF
     2.503458101	1027514	r01B
     2.503458101	63139	r073
     2.503458101	0	r075
     2.503458101	16894933	r004
     2.503458101	1027514	r016
     2.503458101	63149	r017
     3.004298513	100168799	r0FF
     3.004298513	550297	r01B
     3.004298513	22222	r073
     3.004298513	0	r075
     3.004298513	17232406	r004
     3.004298513	550296	r016
     3.004298513	22218	r017
     3.505130633	100163402	r0FF
     3.505130633	717361	r01B
     3.505130633	5875	r073
     3.505130633	0	r075
     3.505130633	16726245	r004
     3.505130633	717367	r016
     3.505130633	5869	r017
     4.005948420	100167422	r0FF
     4.005948420	699864	r01B
     4.005948420	4769	r073
     4.005948420	0	r075
     4.005948420	16780378	r004
     4.005948420	699857	r016
     4.005948420	4769	r017
     4.506763665	100163533	r0FF
     4.506763665	699377	r01B
     4.506763665	4200	r073
     4.506763665	0	r075
     4.506763665	16778355	r004
     4.506763665	699388	r016
     4.506763665	4198	r017
     5.007572160	100161579	r0FF
     5.007572160	650641	r01B
     5.007572160	4408	r073
     5.007572160	0	r075
     5.007572160	16915119	r004
     5.007572160	650645	r016
     5.007572160	4408	r017
     5.508398489	100166861	r0FF
     5.508398489	334362	r01B
     5.508398489	2381	r073
     5.508398489	0	r075
     5.508398489	17293342	r004
     5.508398489	334361	r016
     5.508398489	2382	r017
     6.009225026	100163974	r0FF
     6.009225026	698149	r01B
     6.009225026	3791	r073
     6.009225026	0	r075
     6.009225026	16776886	r004
     6.009225026	698158	r016
     6.009225026	3789	r017
     6.510043688	100164473	r0FF
     6.510043688	682464	r01B
     6.510043688	3672	r073
     6.510043688	0	r075
     6.510043688	16703961	r004
     6.510043688	682458	r016
     6.510043688	3672	r017
     7.011077391	100206465	r0FF
     7.011077391	768368	r01B
     7.011077391	10637	r073
     7.011077391	0	r075
     7.011077391	16746453	r004
     7.011077391	768368	r016
     7.011077391	10641	r017
     7.512197470	100224539	r0FF
     7.512197470	641142	r01B
     7.512197470	6703	r073
     7.512197470	0	r075
     7.512197470	16868117	r004
     7.512197470	641137	r016
     7.512197470	6703	r017
     8.013006465	100163126	r0FF
     8.013006465	336709	r01B
     8.013006465	3268	r073
     8.013006465	0	r075
     8.013006465	17279130	r004
     8.013006465	336699	r016
     8.013006465	3265	r017
     8.513802211	100158435	r0FF
     8.513802211	708348	r01B
     8.513802211	4164	r073
     8.513802211	0	r075
     8.513802211	16730000	r004
     8.513802211	708347	r016
     8.513802211	4166	r017
     9.014618957	100163630	r0FF
     9.014618957	730492	r01B
     9.014618957	5044	r073
     9.014618957	0	r075
     9.014618957	16779063	r004
     9.014618957	730492	r016
     9.014618957	5042	r017
     9.515517036	100172023	r0FF
     9.515517036	705079	r01B
     9.515517036	4208	r073
     9.515517036	0	r075
     9.515517036	16751232	r004
     9.515517036	705333	r016
     9.515517036	4219	r017
    10.016325698	100169761	r0FF
    10.016325698	605017	r01B
    10.016325698	3594	r073
    10.016325698	0	r075
    10.016325698	16888830	r004
    10.016325698	604780	r016
    10.016325698	3583	r017
    10.517168778	100169846	r0FF
    10.517168778	361253	r01B
    10.517168778	2566	r073
    10.517168778	0	r075
    10.517168778	17264796	r004
    10.517168778	361251	r016
    10.517168778	2565	r017
    11.017965732	100147513	r0FF
    11.017965732	709417	r01B
    11.017965732	4113	r073
    11.017965732	0	r075
    11.017965732	16786732	r004
    11.017965732	709796	r016
    11.017965732	4115	r017
    11.518682312	100154878	r0FF
    11.518682312	699285	r01B
    11.518682312	4966	r073
    11.518682312	0	r075
    11.518682312	16717079	r004
    11.518682312	698901	r016
    11.518682312	4963	r017
    12.019570183	100177636	r0FF
    12.019570183	742188	r01B
    12.019570183	8651	r073
    12.019570183	0	r075
    12.019570183	16762867	r004
    12.019570183	742191	r016
    12.019570183	8656	r017
    12.520490470	100140233	r0FF
    12.520490470	595626	r01B
    12.520490470	10019	r073
    12.520490470	0	r075
    12.520490470	16940855	r004
    12.520490470	595985	r016
    12.520490470	10043	r017
    13.021204759	100187999	r0FF
    13.021204759	487129	r01B
    13.021204759	5336	r073
    13.021204759	0	r075
    13.021204759	17239408	r004
    13.021204759	486758	r016
    13.021204759	5309	r017
    13.521894589	100137352	r0FF
    13.521894589	712233	r01B
    13.521894589	5229	r073
    13.521894589	0	r075
    13.521894589	16736064	r004
    13.521894589	712252	r016
    13.521894589	5230	r017
    14.022599002	100141451	r0FF
    14.022599002	707790	r01B
    14.022599002	4502	r073
    14.022599002	0	r075
    14.022599002	16751865	r004
    14.022599002	707771	r016
    14.022599002	4502	r017
    14.523307665	100141944	r0FF
    14.523307665	701056	r01B
    14.523307665	3612	r073
    14.523307665	0	r075
    14.523307665	16777424	r004
    14.523307665	701063	r016
    14.523307665	3611	r017
    15.023995704	100138599	r0FF
    15.023995704	573950	r01B
    15.023995704	4074	r073
    15.023995704	0	r075
    15.023995704	17019434	r004
    15.023995704	573945	r016
    15.023995704	4073	r017
    15.524702409	100141644	r0FF
    15.524702409	440383	r01B
    15.524702409	4522	r073
    15.524702409	0	r075
    15.524702409	17156562	r004
    15.524702409	440388	r016
    15.524702409	4525	r017
    16.025478489	100146278	r0FF
    16.025478489	671706	r01B
    16.025478489	4061	r073
    16.025478489	0	r075
    16.025478489	16754624	r004
    16.025478489	671987	r016
    16.025478489	4070	r017
    16.526186569	100150259	r0FF
    16.526186569	698280	r01B
    16.526186569	3887	r073
    16.526186569	0	r075
    16.526186569	16754395	r004
    16.526186569	698003	r016
    16.526186569	3875	r017
    17.027303482	100223558	r0FF
    17.027303482	752915	r01B
    17.027303482	9503	r073
    17.027303482	0	r075
    17.027303482	16793819	r004
    17.027303482	752909	r016
    17.027303482	9508	r017
    17.528004021	100140856	r0FF
    17.528004021	546782	r01B
    17.528004021	8943	r073
    17.528004021	0	r075
    17.528004021	17034021	r004
    17.528004021	546775	r016
    17.528004021	8943	r017
    18.028839518	100167756	r0FF
    18.028839518	461337	r01B
    18.028839518	5653	r073
    18.028839518	0	r075
    18.028839518	17111913	r004
    18.028839518	461345	r016
    18.028839518	5650	r017
    18.529647598	100160945	r0FF
    18.529647598	731623	r01B
    18.529647598	12238	r073
    18.529647598	0	r075
    18.529647598	16728300	r004
    18.529647598	731638	r016
    18.529647598	12243	r017
    19.030523595	100175185	r0FF
    19.030523595	727379	r01B
    19.030523595	7234	r073
    19.030523595	0	r075
    19.030523595	16781023	r004
    19.030523595	727405	r016
    19.030523595	7232	r017
    19.531347467	100165654	r0FF
    19.531347467	720192	r01B
    19.531347467	6089	r073
    19.531347467	0	r075
    19.531347467	16722524	r004
    19.531347467	720156	r016
    19.531347467	6086	r017
    20.032155381	100161468	r0FF
    20.032155381	446340	r01B
    20.032155381	3996	r073
    20.032155381	0	r075
    20.032155381	17122924	r004
    20.032155381	446339	r016
    20.032155381	3996	r017
    20.532971544	100164079	r0FF
    20.532971544	517529	r01B
    20.532971544	3733	r073
    20.532971544	0	r075
    20.532971544	17029106	r004
    20.532971544	517527	r016
    20.532971544	3736	r017
    21.033765500	100158858	r0FF
    21.033765500	693002	r01B
    21.033765500	4522	r073
    21.033765500	0	r075
    21.033765500	16753321	r004
    21.033765500	693002	r016
    21.033765500	4518	r017
    21.534483123	100143572	r0FF
    21.534483123	703097	r01B
    21.534483123	3914	r073
    21.534483123	0	r075
    21.534483123	16753299	r004
    21.534483123	703103	r016
    21.534483123	3915	r017
    22.035673286	100238224	r0FF
    22.035673286	730718	r01B
    22.035673286	9311	r073
    22.035673286	0	r075
    22.035673286	16790203	r004
    22.035673286	730708	r016
    22.035673286	9316	r017
    22.536391158	100143684	r0FF
    22.536391158	398408	r01B
    22.536391158	4132	r073
    22.536391158	0	r075
    22.536391158	17178328	r004
    22.536391158	398548	r016
    22.536391158	4164	r017
    23.042212434	101164770	r0FF
    23.042212434	616738	r01B
    23.042212434	8268	r073
    23.042212434	0	r075
    23.042212434	17121961	r004
    23.042212434	616596	r016
    23.042212434	8233	r017
    23.543034515	100164405	r0FF
    23.543034515	723449	r01B
    23.543034515	5784	r073
    23.543034515	0	r075
    23.543034515	16737592	r004
    23.543034515	723456	r016
    23.543034515	5784	r017
    24.043865054	100164939	r0FF
    24.043865054	717179	r01B
    24.043865054	7691	r073
    24.043865054	0	r075
    24.043865054	16754852	r004
    24.043865054	717296	r016
    24.043865054	7701	r017
    24.544693802	100167684	r0FF
    24.544693802	761755	r01B
    24.544693802	17822	r073
    24.544693802	0	r075
    24.544693802	16690722	r004
    24.544693802	761631	r016
    24.544693802	17817	r017
    25.045649049	100179541	r0FF
    25.045649049	482921	r01B
    25.045649049	5495	r073
    25.045649049	0	r075
    25.045649049	17322382	r004
    25.045649049	483015	r016
    25.045649049	5499	r017
    25.546480297	100178727	r0FF
    25.546480297	587159	r01B
    25.546480297	3820	r073
    25.546480297	0	r075
    25.546480297	16943642	r004
    25.546480297	587068	r016
    25.546480297	3807	r017
    26.047295670	100163102	r0FF
    26.047295670	673495	r01B
    26.047295670	4131	r073
    26.047295670	0	r075
    26.047295670	16747907	r004
    26.047295670	673511	r016
    26.047295670	4131	r017
    26.548111459	100163355	r0FF
    26.548111459	708437	r01B
    26.548111459	3815	r073
    26.548111459	0	r075
    26.548111459	16731581	r004
    26.548111459	708431	r016
    26.548111459	3816	r017
    27.049119457	100201303	r0FF
    27.049119457	766530	r01B
    27.049119457	9937	r073
    27.049119457	0	r075
    27.049119457	16796111	r004
    27.049119457	766524	r016
    27.049119457	9944	r017
    27.550018663	100181404	r0FF
    27.550018663	339363	r01B
    27.550018663	4342	r073
    27.550018663	0	r075
    27.550018663	17282048	r004
    27.550018663	339352	r016
    27.550018663	4340	r017
    28.050942452	100184395	r0FF
    28.050942452	670003	r01B
    28.050942452	9797	r073
    28.050942452	0	r075
    28.050942452	16810991	r004
    28.050942452	670012	r016
    28.050942452	9796	r017
    28.551764867	100164322	r0FF
    28.551764867	715525	r01B
    28.551764867	4476	r073
    28.551764867	0	r075
    28.551764867	16737761	r004
    28.551764867	715529	r016
    28.551764867	4471	r017
    29.052618823	100170932	r0FF
    29.052618823	724992	r01B
    29.052618823	5321	r073
    29.052618823	0	r075
    29.052618823	16780379	r004
    29.052618823	724986	r016
    29.052618823	5321	r017
    29.553442447	100165350	r0FF
    29.553442447	709493	r01B
    29.553442447	4162	r073
    29.553442447	0	r075
    29.553442447	16750953	r004
    29.553442447	709491	r016
    29.553442447	4162	r017
    30.054255653	100163874	r0FF
    30.054255653	278282	r01B
    30.054255653	3007	r073
    30.054255653	0	r075
    30.054255653	17380276	r004
    30.054255653	278282	r016
