#Timestamp	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed
1357568419902060807	894705	55454	5	9737	740
1357568420402830709	179059	37797	5	7161	494
1357568420903467319	148138	34543	5	7957	602
1357568421404101887	162474	34984	5	6723	487
1357568421904721581	301375	70018	6	14981	1461
1357568422405385857	149412	32863	5	7142	507
1357568422906003051	160209	31966	5	6624	478
1357568423406679952	146585	32839	5	7179	478
1357568423907296771	158000	31966	5	6698	462
1357568424407939714	123093	30045	5	6247	490
1357568424908691532	144039	35651	5	7419	462
1357568425409346267	147478	33498	5	7787	565
1357568425910004502	358073	92190	6	20758	1671
1357568426410651362	161384	32479	5	6628	439
1357568426911321889	147937	34210	5	7517	527
1357568427412052332	158825	32869	5	6859	449
1357568427912708359	146496	33750	5	7447	492
1357568428413352802	158306	33741	5	6919	464
1357568428914010996	146615	33756	5	7584	478
1357568429414660481	159607	34173	5	6784	460
1357568429915315174	331351	76330	6	15948	1438
1357568430415982951	145378	32863	5	7112	512
1357568430916684519	156832	32473	5	6678	450
1357568431417328796	144180	32327	5	7125	493
1357568431917966947	155453	32039	5	6724	433
1357568432418710557	143511	32836	5	7104	472
1357568432919349000	158148	33392	5	6797	452
1357568433420000361	143852	32951	5	7629	499
1357568433920729262	355574	91963	6	20523	1587
1357568434421362247	158294	32791	5	6925	452
1357568434922003732	145803	30933	5	7235	497
1357568435422628551	157455	35643	5	6961	471
1357568435923268077	145702	33696	5	7272	509
1357568436423905729	158717	33728	5	7011	472
1357568436924545297	145373	33753	5	7621	539
1357568437425264574	159733	34205	5	6592	432
1357568437925903559	349777	77185	6	16235	1525
1357568438426592961	145001	30082	5	7070	499
1357568438927214654	158855	34340	5	6459	407
1357568439427852931	145502	33324	5	7482	517
1357568439928476708	158079	31481	5	6239	397
1357568440429114859	145870	33326	5	7513	504
1357568440929743761	158509	32882	5	6809	433
1357568441430369913	145544	33498	5	7429	526
1357568441931003440	353615	83236	6	17643	1552
1357568442431798258	160415	35659	5	6892	458
1357568442932435326	148306	30766	5	7243	511
1357568443433060228	160886	35884	5	6606	431
1357568443933705880	452907	33753	5	7559	525
1357568444434387281	257908	32467	5	6666	420
1357568444935074808	241624	33244	5	7769	528
1357568445435742918	261208	34693	5	6656	443
1357568445936465736	412498	74496	6	15714	1400
1357568446437177304	244333	32863	5	7318	549
1357568446937887455	258162	31993	5	6514	446
1357568447438717773	240943	32812	5	7218	486
1357568447939416883	258228	31998	5	6611	447
1357568448440118493	239788	32809	5	6994	478
1357568448940809686	258837	33338	5	6952	452
1357568449441724295	241379	32986	5	7510	534
1357568449942400489	460001	87163	6	18048	1562
1357568450443071515	261483	32875	5	6388	434
1357568450943741167	263664	33745	5	7556	539
1357568451444505027	258846	32862	5	6841	447
1357568451945260511	239651	33740	5	7329	504
1357568452446229829	256461	34974	5	7133	554
1357568452946999855	274602	38455	5	8534	504
1357568453447746715	214922	33485	5	7302	522
1357568453948604949	428701	81835	6	16749	1460
1357568454449391225	253653	31996	5	6689	436
1357568454950199418	244903	32809	5	7192	478
1357568455450982653	251206	32478	5	6583	440
1357568455951872179	240406	32327	5	7209	464
1357568456452668455	252113	32472	5	6493	411
1357568456953470773	239452	33224	5	7688	551
1357568457454471506	258887	34246	5	6924	469
1357568457955280158	427752	76907	6	15791	1452
1357568458456095475	243847	32361	5	7072	492
1357568458956921293	249964	31993	5	6638	444
1357568459457799319	239130	32812	5	7276	503
1357568459958621262	254143	32478	5	6519	431
1357568460459419163	237309	32324	5	7156	492
1357568460960217689	255988	33402	5	6829	469
1357568461461032341	238792	32968	5	7604	559
1357568461961925241	465711	86234	6	17667	1533
1357568462463001558	250573	31998	5	6530	457
1357568462963796793	238580	32812	5	7174	490
1357568463464618194	254026	32478	5	6578	429
1357568463965427429	237455	32327	5	7203	513
1357568464466342996	256001	32477	5	6529	426
1357568464967070231	237130	33219	5	7651	561
1357568465467760716	255649	34701	5	6759	454
1357568465968474826	425281	76287	6	15753	1449
1357568466469179227	239639	32351	5	7322	485
1357568466969884212	254435	32484	5	6598	424
1357568467470780655	236141	32321	5	7113	471
1357568467971547306	253544	32483	5	6585	428
1357568468472249582	236842	32324	5	7168	487
1357568468972980025	251408	35896	5	7158	572
1357568469473710302	264180	38511	5	8282	485
1357568469974433662	434870	78926	6	16597	1656
