#Timestamp	CPU(0) Frequency(MHz)	CPU(0) Temperature(C)	A7 Voltage(V)	A7 Current(A)	A7 Power(W)	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	GPU Frequency(MHz)	GPU Temperature(C)	GPU Voltage(V)	GPU Current(A)	GPU Power(W)	RAM Voltage(V)	RAM Current(A)	RAM Power(W)
1428591035697312145	1400 56 1.200000 0.119000 0.151000 1600 55 1.100000 0.480000 0.537000 600 57 0.900000 0.094000 0.093000 1.200000 0.087000 0.106000
1428591036205987623	1400 56 1.200000 0.165000 0.210000 1600 55 1.100000 0.382000 0.427000 600 56 0.900000 0.094000 0.093000 1.200000 0.069000 0.084000
1428591036716279725	1400 56 1.200000 0.086000 0.109000 1600 55 1.100000 0.378000 0.423000 600 56 0.900000 0.094000 0.093000 1.200000 0.058000 0.070000
1428591037231931861	1400 56 1.200000 0.120000 0.152000 1600 54 1.100000 0.379000 0.424000 600 56 0.900000 0.094000 0.093000 1.200000 0.074000 0.090000
1428591037741926338	1400 56 1.200000 0.165000 0.210000 1600 54 1.100000 0.381000 0.426000 600 56 0.900000 0.094000 0.093000 1.200000 0.066000 0.080000
1428591038250429317	1400 56 1.200000 0.116000 0.147000 1600 54 1.100000 0.379000 0.424000 600 56 0.900000 0.094000 0.093000 1.200000 0.058000 0.070000
1428591038762207500	1400 56 1.200000 0.088000 0.112000 1600 55 1.100000 0.377000 0.422000 600 56 0.900000 0.094000 0.093000 1.200000 0.056000 0.068000
1428591039275429223	1400 56 1.200000 0.084000 0.107000 1600 54 1.100000 0.378000 0.423000 600 56 0.900000 0.094000 0.093000 1.200000 0.066000 0.080000
1428591039784048535	1400 56 1.200000 0.145000 0.184000 1600 54 1.100000 0.380000 0.425000 600 56 0.900000 0.093000 0.092000 1.200000 0.072000 0.087000
1428591040292501306	1400 56 1.200000 0.149000 0.188000 1600 54 1.100000 0.377000 0.422000 600 56 0.900000 0.094000 0.093000 1.200000 0.062000 0.075000
1428591040811480396	1400 56 1.200000 0.093000 0.118000 1600 54 1.100000 0.378000 0.423000 600 56 0.900000 0.094000 0.093000 1.200000 0.056000 0.068000
1428591041323259830	1400 56 1.200000 0.159000 0.201000 1600 54 1.100000 0.380000 0.425000 600 56 0.900000 0.094000 0.093000 1.200000 0.055000 0.066000
1428591041832687849	1400 56 1.200000 0.141000 0.179000 1600 54 1.100000 0.382000 0.428000 600 56 0.900000 0.094000 0.093000 1.200000 0.069000 0.084000
1428591042341306078	1400 56 1.200000 0.087000 0.110000 1600 55 1.100000 0.377000 0.422000 600 56 0.900000 0.094000 0.093000 1.200000 0.068000 0.082000
1428591042857980421	1400 56 1.200000 0.087000 0.110000 1600 54 1.100000 0.378000 0.423000 600 56 0.900000 0.094000 0.093000 1.200000 0.059000 0.071000
1428591043369662980	1400 56 1.200000 0.121000 0.153000 1600 54 1.100000 0.379000 0.424000 600 56 0.900000 0.094000 0.093000 1.200000 0.054000 0.065000
1428591043878346125	1400 56 1.200000 0.160000 0.201000 1600 54 1.100000 0.381000 0.426000 600 56 0.900000 0.094000 0.093000 1.200000 0.062000 0.075000
1428591044386998104	1400 56 1.200000 0.113000 0.143000 1600 54 1.100000 0.380000 0.425000 600 56 0.900000 0.094000 0.093000 1.200000 0.055000 0.066000
1428591044908595858	1400 56 1.200000 0.132000 0.167000 1600 55 1.100000 0.380000 0.425000 600 56 0.900000 0.094000 0.093000 1.200000 0.070000 0.085000
1428591045423818870	1400 56 1.200000 0.165000 0.208000 1600 54 1.100000 0.380000 0.425000 600 56 0.900000 0.094000 0.093000 1.200000 0.066000 0.080000
1428591045932342891	1400 56 1.200000 0.104000 0.132000 1600 55 1.100000 0.379000 0.424000 600 56 0.900000 0.094000 0.093000 1.200000 0.056000 0.068000
1428591046440953078	1400 56 1.200000 0.091000 0.116000 1600 55 1.100000 0.378000 0.423000 600 56 0.900000 0.094000 0.093000 1.200000 0.059000 0.071000
1428591046961416625	1400 56 1.200000 0.106000 0.134000 1600 55 1.100000 0.378000 0.423000 600 56 0.900000 0.094000 0.093000 1.200000 0.065000 0.079000
1428591047475090389	1400 56 1.200000 0.160000 0.202000 1600 55 1.100000 0.381000 0.426000 600 56 0.900000 0.094000 0.093000 1.200000 0.073000 0.088000
1428591047983755993	1400 56 1.200000 0.137000 0.174000 1600 55 1.100000 0.381000 0.426000 600 56 0.900000 0.094000 0.093000 1.200000 0.057000 0.069000
1428591048492241472	1400 56 1.200000 0.088000 0.112000 1600 55 1.100000 0.378000 0.423000 600 56 0.900000 0.094000 0.093000 1.200000 0.057000 0.069000
1428591049011191230	1400 56 1.200000 0.086000 0.109000 1600 55 1.100000 0.377000 0.422000 600 56 0.900000 0.095000 0.094000 1.200000 0.057000 0.069000
1428591049522821246	1400 56 1.200000 0.126000 0.159000 1600 55 1.100000 0.381000 0.426000 600 56 0.900000 0.094000 0.093000 1.200000 0.072000 0.087000
1428591050031506392	1400 56 1.200000 0.162000 0.206000 1600 55 1.100000 0.379000 0.425000 600 56 0.900000 0.094000 0.093000 1.200000 0.066000 0.080000
1428591050543862200	1400 56 1.200000 0.106000 0.134000 1600 55 1.100000 0.378000 0.423000 600 57 0.900000 0.094000 0.093000 1.200000 0.056000 0.068000
1428591051065075788	1400 56 1.200000 0.085000 0.108000 1600 55 1.100000 0.379000 0.424000 600 57 0.900000 0.094000 0.093000 1.200000 0.057000 0.069000
