#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed	
1357457566758094503	automotive_bitcount	1200	54	0.900000	0.295000	0.282000	179540	37796	5	7279	506
1357457567267519417	automotive_bitcount	1200	54	0.900000	0.295000	0.282000	148806	31731	5	8041	571
1357457567776891873	automotive_bitcount	1200	54	0.900000	0.295000	0.282000	162638	38272	5	7046	465
1357457568286228662	automotive_bitcount	1200	54	0.900000	0.295000	0.282000	160246	36534	5	7826	455
1357457568795564826	automotive_bitcount	1200	54	0.900000	0.295000	0.282000	147532	30702	5	7459	511
1357457569304902074	automotive_bitcount	1200	54	0.900000	0.295000	0.282000	355228	88891	6	17667	1682
1357457569814313529	automotive_bitcount	1200	54	0.900000	0.294000	0.281000	162318	32848	5	6788	514
1357457570323572652	automotive_bitcount	1200	54	0.900000	0.295000	0.282000	119967	33721	5	7327	528
1357457570833048233	automotive_bitcount	1200	54	0.900000	0.295000	0.282000	154394	32886	5	6842	482
1357457571342410438	automotive_bitcount	1200	54	0.900000	0.295000	0.282000	149009	33756	5	7327	542
1357457571851703019	automotive_bitcount	1200	54	0.900000	0.295000	0.282000	160536	31960	5	6549	450
1357457572361046975	automotive_bitcount	1200	54	0.900000	0.294000	0.281000	147911	33756	5	7719	542
1357457572870497514	automotive_bitcount	1200	54	0.900000	0.294000	0.281000	161806	34191	5	6725	476
1357457573380021719	automotive_bitcount	1200	54	0.900000	0.294000	0.281000	338897	82631	6	19161	1514
1357457573889398842	automotive_bitcount	1200	54	0.900000	0.295000	0.282000	150550	33783	5	7453	563
1357457574398755256	automotive_bitcount	1200	54	0.900000	0.294000	0.281000	161991	33879	5	6769	464
1357457574908253128	automotive_bitcount	1200	54	0.900000	0.294000	0.281000	148805	33745	5	7671	552
1357457575417547584	automotive_bitcount	1200	54	0.900000	0.295000	0.282000	161736	33778	5	6901	464
1357457575926826415	automotive_bitcount	1200	54	0.900000	0.295000	0.282000	149050	33737	5	7347	549
1357457576436200329	automotive_bitcount	1200	54	0.900000	0.295000	0.282000	162023	33786	5	6974	462
1357457576945576285	automotive_bitcount	1200	54	0.900000	0.295000	0.282000	148247	33501	5	7393	555
1357457577454885699	automotive_bitcount	1200	54	0.900000	0.295000	0.282000	360036	91959	6	20729	1567
1357457577964177488	automotive_bitcount	1200	54	0.900000	0.294000	0.280000	161674	33779	5	6561	456
1357457578473512736	automotive_bitcount	1200	54	0.900000	0.295000	0.282000	147367	33748	5	7830	537
1357457578983068483	automotive_bitcount	1200	54	0.900000	0.295000	0.282000	160763	33797	5	6728	449
1357457579492481022	automotive_bitcount	1200	54	0.900000	0.294000	0.281000	148049	33732	5	7563	518
1357457580001724853	automotive_bitcount	1200	54	0.900000	0.295000	0.282000	160067	32392	5	6264	412
1357457580510991142	automotive_bitcount	1200	54	0.900000	0.295000	0.282000	147837	34243	5	7939	560
1357457581020272348	automotive_bitcount	1200	54	0.900000	0.294000	0.281000	161480	34196	5	6671	429
1357457581529739845	automotive_bitcount	1200	54	0.900000	0.295000	0.282000	331821	76358	6	15930	1427
1357457582039091634	automotive_bitcount	1200	54	0.900000	0.295000	0.282000	148057	33688	5	7501	561
1357457582548437590	automotive_bitcount	1200	54	0.900000	0.295000	0.282000	170402	33764	5	6865	476
1357457583057681005	automotive_bitcount	1200	54	0.900000	0.295000	0.282000	148408	33659	5	7573	524
1357457583567011669	automotive_bitcount	1200	54	0.900000	0.295000	0.282000	159793	34123	5	6749	435
