Start:	1428512161918242412
Event1 Name:	r0FF
Event2 Name:	r01B
Event3 Name:	r073
Event4 Name:	r075
Event5 Name:	r004
Event6 Name:	r016
Event7 Name:	r017
     0.500294165	944937060	r0FF
     0.500294165	213020776	r01B
     0.500294165	94891609	r073
     0.500294165	5389022	r075
     0.500294165	73993205	r004
     0.500294165	361263	r016
     0.500294165	18481	r017
     1.001193829	1001803110	r0FF
     1.001193829	221484453	r01B
     1.001193829	98041382	r073
     1.001193829	5781466	r075
     1.001193829	76960207	r004
     1.001193829	227984	r016
     1.001193829	6199	r017
     1.501959910	1001533125	r0FF
     1.501959910	221424061	r01B
     1.501959910	98010893	r073
     1.501959910	5780688	r075
     1.501959910	76940925	r004
     1.501959910	225623	r016
     1.501959910	5752	r017
     2.003311740	1002708443	r0FF
     2.003311740	221910556	r01B
     2.003311740	98210997	r073
     2.003311740	5797868	r075
     2.003311740	77116540	r004
     2.003311740	176352	r016
     2.003311740	3233	r017
     2.504211946	1001804575	r0FF
     2.504211946	221727278	r01B
     2.504211946	98136635	r073
     2.504211946	5791368	r075
     2.504211946	77052951	r004
     2.504211946	176213	r016
     2.504211946	4188	r017
     3.004973068	1001524506	r0FF
     3.004973068	221438433	r01B
     3.004973068	98017914	r073
     3.004973068	5781170	r075
     3.004973068	76946981	r004
     3.004973068	224458	r016
     3.004973068	5613	r017
     3.505714774	1001487156	r0FF
     3.505714774	221440525	r01B
     3.505714774	98014909	r073
     3.505714774	5781838	r075
     3.505714774	76950407	r004
     3.505714774	223651	r016
     3.505714774	5023	r017
     4.006491397	1001552428	r0FF
     4.006491397	221801951	r01B
     4.006491397	98146929	r073
     4.006491397	5799236	r075
     4.006491397	77088022	r004
     4.006491397	137865	r016
     4.006491397	2043	r017
     4.507265686	1001548620	r0FF
     4.507265686	221506248	r01B
     4.507265686	98048174	r073
     4.507265686	5782538	r075
     4.507265686	76970551	r004
     4.507265686	211518	r016
     4.507265686	5150	r017
     5.007999725	1001474286	r0FF
     5.007999725	221413368	r01B
     5.007999725	98004045	r073
     5.007999725	5780632	r075
     5.007999725	76939188	r004
     5.007999725	223685	r016
     5.007999725	5732	r017
     5.508838973	1001513779	r0FF
     5.508838973	221570271	r01B
     5.508838973	98071568	r073
     5.508838973	5785716	r075
     5.508838973	76997563	r004
     5.508838973	202421	r016
     5.508838973	4588	r017
     6.009618178	1001726769	r0FF
     6.009618178	221778745	r01B
     6.009618178	98137668	r073
     6.009618178	5797802	r075
     6.009618178	77084978	r004
     6.009618178	141337	r016
     6.009618178	2436	r017
     6.510437384	1001638238	r0FF
     6.510437384	221446950	r01B
     6.510437384	98021141	r073
     6.510437384	5781360	r075
     6.510437384	76952364	r004
     6.510437384	224055	r016
     6.510437384	5542	r017
     7.011236173	1001599193	r0FF
     7.011236173	221437011	r01B
     7.011236173	98017167	r073
     7.011236173	5781232	r075
     7.011236173	76949516	r004
     7.011236173	224317	r016
     7.011236173	5821	r017
     7.512037671	1001606089	r0FF
     7.512037671	221673128	r01B
     7.512037671	98099298	r073
     7.512037671	5792822	r075
     7.512037671	77041104	r004
     7.512037671	165015	r016
     7.512037671	3309	r017
     8.012827293	1001581871	r0FF
     8.012827293	221637523	r01B
     8.012827293	98091196	r073
     8.012827293	5790180	r075
     8.012827293	77029746	r004
     8.012827293	180274	r016
     8.012827293	3706	r017
     8.513617332	1001581577	r0FF
     8.513617332	221437235	r01B
     8.513617332	98019102	r073
     8.513617332	5780204	r075
     8.513617332	76951118	r004
     8.513617332	224938	r016
     8.513617332	5815	r017
     9.014453996	1001672319	r0FF
     9.014453996	221464643	r01B
     9.014453996	98029697	r073
     9.014453996	5781844	r075
     9.014453996	76963713	r004
     9.014453996	223000	r016
     9.014453996	5345	r017
     9.515240077	1001575224	r0FF
     9.515240077	221834986	r01B
     9.515240077	98163403	r073
     9.515240077	5799118	r075
     9.515240077	77102020	r004
     9.515240077	130020	r016
     9.515240077	2535	r017
    10.016107824	1001739631	r0FF
    10.016107824	221502692	r01B
    10.016107824	98041319	r073
    10.016107824	5783626	r075
    10.016107824	76975418	r004
    10.016107824	218545	r016
    10.016107824	5138	r017
    10.516903238	1001592275	r0FF
    10.516903238	221349276	r01B
    10.516903238	97981501	r073
    10.516903238	5777582	r075
    10.516903238	76921385	r004
    10.516903238	227888	r016
    10.516903238	6098	r017
    11.017692860	1001557896	r0FF
    11.017692860	221602105	r01B
    11.017692860	98072462	r073
    11.017692860	5789652	r075
    11.017692860	77018717	r004
    11.017692860	182111	r016
    11.017692860	3791	r017
    11.518501733	1001642256	r0FF
    11.518501733	221706422	r01B
    11.518501733	98123475	r073
    11.518501733	5791156	r075
    11.518501733	77052994	r004
    11.518501733	169109	r016
    11.518501733	3843	r017
    12.019332397	1001663519	r0FF
    12.019332397	221444876	r01B
    12.019332397	98018247	r073
    12.019332397	5781440	r075
    12.019332397	76958095	r004
    12.019332397	223958	r016
    12.019332397	5325	r017
    12.520130144	1001594658	r0FF
    12.520130144	221427952	r01B
    12.520130144	98014823	r073
    12.520130144	5780524	r075
    12.520130144	76947632	r004
    12.520130144	224468	r016
    12.520130144	5810	r017
    13.021753723	1003252330	r0FF
    13.021753723	222131717	r01B
    13.021753723	98292347	r073
    13.021753723	5807382	r075
    13.021753723	77208048	r004
    13.021753723	139709	r016
    13.021753723	2641	r017
    13.522543929	1001580973	r0FF
    13.522543929	221499537	r01B
    13.522543929	98040146	r073
    13.522543929	5783464	r075
    13.522543929	76976048	r004
    13.522543929	208045	r016
    13.522543929	4910	r017
    14.023318593	1001549466	r0FF
    14.023318593	221428692	r01B
    14.023318593	98010435	r073
    14.023318593	5781322	r075
    14.023318593	76949193	r004
    14.023318593	222964	r016
    14.023318593	5320	r017
    14.524165506	1001697629	r0FF
    14.524165506	221568136	r01B
    14.524165506	98068147	r073
    14.524165506	5785916	r075
    14.524165506	77001714	r004
    14.524165506	201495	r016
    14.524165506	4704	r017
    15.024960420	1001594884	r0FF
    15.024960420	221740900	r01B
    15.024960420	98128245	r073
    15.024960420	5795132	r075
    15.024960420	77067252	r004
    15.024960420	148991	r016
    15.024960420	3461	r017
    15.525733459	1001546801	r0FF
    15.525733459	221424210	r01B
    15.525733459	98011440	r073
    15.525733459	5780820	r075
    15.525733459	76946962	r004
    15.525733459	222618	r016
    15.525733459	5357	r017
    16.026523332	1001579846	r0FF
    16.026523332	221442198	r01B
    16.026523332	98016998	r073
    16.026523332	5781854	r075
    16.026523332	76955953	r004
    16.026523332	221956	r016
    16.026523332	5244	r017
    16.527351704	1001623416	r0FF
    16.527351704	221704186	r01B
    16.527351704	98109031	r073
    16.527351704	5794914	r075
    16.527351704	77056798	r004
    16.527351704	156080	r016
    16.527351704	3060	r017
    17.028170701	1001676166	r0FF
    17.028170701	221584252	r01B
    17.028170701	98068973	r073
    17.028170701	5788122	r075
    17.028170701	77010428	r004
    17.028170701	190521	r016
    17.028170701	4508	r017
    17.529003406	1001662831	r0FF
    17.529003406	221466230	r01B
    17.529003406	98035268	r073
    17.529003406	5779924	r075
    17.529003406	76958217	r004
    17.529003406	228238	r016
    17.529003406	5653	r017
    18.029806112	1001607887	r0FF
    18.029806112	221470583	r01B
    18.029806112	98023555	r073
    18.029806112	5783808	r075
    18.029806112	76968337	r004
    18.029806112	213442	r016
    18.029806112	4831	r017
    18.530588067	1001568279	r0FF
    18.530588067	221823253	r01B
    18.530588067	98159935	r073
    18.530588067	5798284	r075
    18.530588067	77101291	r004
    18.530588067	134921	r016
    18.530588067	2767	r017
    19.031351106	1001530472	r0FF
    19.031351106	221409749	r01B
    19.031351106	98004017	r073
    19.031351106	5780422	r075
    19.031351106	76944029	r004
    19.031351106	225724	r016
    19.031351106	5790	r017
    19.532201187	1001698163	r0FF
    19.532201187	221445908	r01B
    19.532201187	98018017	r073
    19.532201187	5781820	r075
    19.532201187	76958095	r004
    19.532201187	224349	r016
    19.532201187	5114	r017
    20.033028725	1001653957	r0FF
    20.033028725	221732624	r01B
    20.033028725	98141133	r073
    20.033028725	5790158	r075
    20.033028725	77059330	r004
    20.033028725	181928	r016
    20.033028725	4280	r017
    20.533841431	1001629193	r0FF
    20.533841431	221730605	r01B
    20.533841431	98151300	r073
    20.533841431	5787954	r075
    20.533841431	77054600	r004
    20.533841431	184236	r016
    20.533841431	4448	r017
    21.034631386	1001584695	r0FF
    21.034631386	221492095	r01B
    21.034631386	98052056	r073
    21.034631386	5779500	r075
    21.034631386	76966908	r004
    21.034631386	229469	r016
    21.034631386	5706	r017
    21.535423550	1001583255	r0FF
    21.535423550	221406993	r01B
    21.535423550	98004576	r073
    21.535423550	5779742	r075
    21.535423550	76938358	r004
    21.535423550	226272	r016
    21.535423550	5747	r017
    22.036290506	1001739368	r0FF
    22.036290506	221832023	r01B
    22.036290506	98168179	r073
    22.036290506	5797776	r075
    22.036290506	77102020	r004
    22.036290506	133802	r016
    22.036290506	2910	r017
    22.537111919	1001647826	r0FF
    22.537111919	221425204	r01B
    22.537111919	98021707	r073
    22.537111919	5778244	r075
    22.537111919	76939872	r004
    22.537111919	224973	r016
    22.537111919	6439	r017
    23.037912541	1001602161	r0FF
    23.037912541	221447710	r01B
    23.037912541	98020506	r073
    23.037912541	5781738	r075
    23.037912541	76956018	r004
    23.037912541	223826	r016
    23.037912541	5408	r017
    23.539770495	1003717933	r0FF
    23.539770495	222104565	r01B
    23.539770495	98299642	r073
    23.539770495	5801652	r075
    23.539770495	77188522	r004
    23.539770495	184425	r016
    23.539770495	3571	r017
    24.040572367	1001604784	r0FF
    24.040572367	221704021	r01B
    24.040572367	98118019	r073
    24.040572367	5792732	r075
    24.040572367	77052259	r004
    24.040572367	166358	r016
    24.040572367	3767	r017
    24.541344447	1001545330	r0FF
    24.541344447	221407883	r01B
    24.541344447	98003958	r073
    24.541344447	5780328	r075
    24.541344447	76941727	r004
    24.541344447	225276	r016
    24.541344447	5778	r017
    25.042123444	1001559721	r0FF
    25.042123444	221439522	r01B
    25.042123444	98017249	r073
    25.042123444	5781566	r075
    25.042123444	76950129	r004
    25.042123444	223289	r016
    25.042123444	5243	r017
    25.542943108	1001639116	r0FF
    25.542943108	221825418	r01B
    25.542943108	98164356	r073
    25.542943108	5797646	r075
    25.542943108	77095140	r004
    25.542943108	139850	r016
    25.542943108	2484	r017
    26.043795147	1001610526	r0FF
    26.043795147	221506252	r01B
    26.043795147	98063168	r073
    26.043795147	5783714	r075
    26.043795147	76985771	r004
    26.043795147	212934	r016
    26.043795147	5190	r017
    26.544559394	1001628700	r0FF
    26.544559394	221472803	r01B
    26.544559394	98021074	r073
    26.544559394	5780214	r075
    26.544559394	76949887	r004
    26.544559394	225756	r016
    26.544559394	5653	r017
    27.045347432	1001570949	r0FF
    27.045347432	221547418	r01B
    27.045347432	98055347	r073
    27.045347432	5786798	r075
    27.045347432	76993064	r004
    27.045347432	193382	r016
    27.045347432	4091	r017
    27.546170263	1001654361	r0FF
    27.546170263	221706833	r01B
    27.546170263	98121876	r073
    27.546170263	5792234	r075
    27.546170263	77051689	r004
    27.546170263	157979	r016
    27.546170263	3482	r017
    28.046938593	1001538376	r0FF
    28.046938593	221444335	r01B
    28.046938593	98023176	r073
    28.046938593	5780264	r075
    28.046938593	76953124	r004
    28.046938593	224004	r016
    28.046938593	5835	r017
    28.547741923	1001606989	r0FF
    28.547741923	221453238	r01B
    28.547741923	98026843	r073
    28.547741923	5780674	r075
    28.547741923	76955189	r004
    28.547741923	225315	r016
    28.547741923	5633	r017
    29.048629420	1001775397	r0FF
    29.048629420	221832758	r01B
    29.048629420	98160592	r073
    29.048629420	5799652	r075
    29.048629420	77101558	r004
    29.048629420	137951	r016
    29.048629420	2542	r017
    29.549565334	1001873599	r0FF
    29.549565334	221585730	r01B
    29.549565334	98084417	r073
    29.549565334	5784406	r075
    29.549565334	77001506	r004
    29.549565334	212161	r016
    29.549565334	5082	r017
    30.050359331	1001589923	r0FF
    30.050359331	221430677	r01B
    30.050359331	98011633	r073
    30.050359331	5781360	r075
    30.050359331	76948090	r004
    30.050359331	224786	r016
    30.050359331	5605	r017
    30.552024659	1003337932	r0FF
    30.552024659	221780252	r01B
    30.552024659	98161269	r073
    30.552024659	5791810	r075
    30.552024659	77071999	r004
    30.552024659	194449	r016
    30.552024659	4695	r017
    31.052952906	1001855849	r0FF
    31.052952906	221786339	r01B
    31.052952906	98148620	r073
    31.052952906	5796100	r075
    31.052952906	77085499	r004
    31.052952906	157108	r016
    31.052952906	3065	r017
    31.553862403	1001820690	r0FF
    31.553862403	221510857	r01B
    31.553862403	98050501	r073
    31.553862403	5782890	r075
    31.553862403	76978442	r004
    31.553862403	224361	r016
    31.553862403	5348	r017
    32.054793316	1001830347	r0FF
    32.054793316	221515688	r01B
    32.054793316	98051475	r073
    32.054793316	5783092	r075
    32.054793316	76976866	r004
    32.054793316	224297	r016
    32.054793316	5537	r017
    32.555741104	1001932589	r0FF
    32.555741104	221765154	r01B
    32.555741104	98138152	r073
    32.555741104	5795682	r075
    32.555741104	77073443	r004
    32.555741104	147578	r016
    32.555741104	2976	r017
    33.056666559	1001849288	r0FF
    33.056666559	221600252	r01B
    33.056666559	98081620	r073
    33.056666559	5787276	r075
    33.056666559	77008569	r004
    33.056666559	202531	r016
    33.056666559	4755	r017
    33.557586597	1001839638	r0FF
    33.557586597	221517820	r01B
    33.557586597	98055986	r073
    33.557586597	5781958	r075
    33.557586597	76978174	r004
    33.557586597	226820	r016
    33.557586597	5666	r017
    34.058519344	1001868212	r0FF
    34.058519344	221575388	r01B
    34.058519344	98063985	r073
    34.058519344	5788536	r075
    34.058519344	77004466	r004
    34.058519344	199732	r016
    34.058519344	4604	r017
    34.559609799	1002187043	r0FF
    34.559609799	221938812	r01B
    34.559609799	98226120	r073
    34.559609799	5797740	r075
    34.559609799	77135862	r004
    34.559609799	151576	r016
    34.559609799	3441	r017
    35.060507545	1001794367	r0FF
    35.060507545	221441729	r01B
    35.060507545	98017268	r073
    35.060507545	5781536	r075
    35.060507545	76954757	r004
    35.060507545	224428	r016
    35.060507545	5364	r017
    35.561425292	1001838290	r0FF
    35.561425292	221495101	r01B
    35.561425292	98046507	r073
    35.561425292	5781742	r075
    35.561425292	76970927	r004
    35.561425292	225661	r016
    35.561425292	5781	r017
    36.062356247	1001863860	r0FF
    36.062356247	221787729	r01B
    36.062356247	98147412	r073
    36.062356247	5796978	r075
    36.062356247	77083084	r004
    36.062356247	157299	r016
    36.062356247	2992	r017
    36.563272952	1001839014	r0FF
    36.563272952	221647107	r01B
    36.563272952	98103133	r073
    36.563272952	5788086	r075
    36.563272952	77027744	r004
    36.563272952	192768	r016
    36.563272952	4783	r017
    37.064246615	1001946804	r0FF
    37.064246615	221510969	r01B
    37.064246615	98049387	r073
    37.064246615	5783064	r075
    37.064246615	76976859	r004
    37.064246615	225628	r016
    37.064246615	5423	r017
    37.565162570	1001832923	r0FF
    37.565162570	221497807	r01B
    37.565162570	98056185	r073
    37.565162570	5779362	r075
    37.565162570	76966638	r004
    37.565162570	223611	r016
    37.565162570	5414	r017
    38.066073275	1001822895	r0FF
    38.066073275	221913096	r01B
    38.066073275	98209337	r073
    38.066073275	5798036	r075
    38.066073275	77124514	r004
    38.066073275	142305	r016
    38.066073275	3029	r017
    38.566964313	1001786973	r0FF
    38.566964313	221538196	r01B
    38.566964313	98072904	r073
    38.566964313	5780830	r075
    38.566964313	76983205	r004
    38.566964313	230502	r016
    38.566964313	5536	r017
