#Timestamp	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed
1357555874056431155	47466847	33182961	149	5220969	138148
1357555874557167181	526634	99562	6	21145	2455
1357555875057743208	164011	39708	5	8885	723
1357555875558320194	209912	43115	5	9017	661
1357555876058917054	209717	41372	5	8583	618
1357555876559514164	210189	40814	5	8870	612
1357555877060120774	417163	83817	6	17892	1833
1357555877560939675	217150	41368	5	8921	606
1357555878061541286	207764	39683	5	8486	590
1357555878562140187	205324	39651	5	8500	603
1357555879062732548	208129	41376	5	9009	648
1357555879563331741	206033	41447	5	8837	603
1357555880063927560	207188	41441	5	8807	603
1357555880564521712	205262	40963	5	8727	596
1357555881065119947	452164	89887	6	18697	1846
1357555881565779224	215102	43146	5	9414	558
1357555882066377125	206655	41461	5	8837	593
1357555882567128443	206563	41446	5	8647	560
1357555883067719804	180802	41419	5	8990	574
1357555883568324747	183690	41485	5	8796	572
1357555884068917482	206071	41465	5	8727	568
1357555884569516468	205169	40975	5	8693	561
1357555885070121161	464402	87542	6	18231	1810
1357555885570780980	216504	44946	5	9951	584
1357555886071373881	206869	43223	5	9168	623
1357555886571974367	207172	43224	5	9205	617
1357555887072570352	207627	43235	5	8975	566
1357555887573307670	206335	48792	5	9759	674
1357555888074037030	227365	42253	5	9474	566
1357555888574628307	206028	41812	5	8871	558
1357555889075223000	449325	93283	6	20031	1867
1357555889575874485	217121	46612	5	9951	571
1357555890076465512	206634	43157	5	9133	597
1357555890577051456	205980	43105	5	9136	592
1357555891077630733	161150	43101	5	9016	542
1357555891578206051	201565	41402	5	8840	576
1357555892078811036	204066	41484	5	8731	586
1357555892579538188	206390	40963	5	8742	579
1357555893080140965	456008	88865	6	18810	1780
1357555893580811825	215473	46687	5	9961	580
1357555894081406768	206116	43249	5	9168	572
1357555894582006962	205221	43217	5	9191	578
1357555895082603114	205431	43213	5	9033	596
1357555895583200557	204109	41485	5	8818	576
1357555896083798334	204712	41429	5	8752	567
1357555896584394569	204199	40925	5	8687	555
1357555897084991971	423399	86452	6	18288	1685
