Start:	1428510956665650799
Event1 Name:	r0FF
Event2 Name:	r01B
Event3 Name:	r073
Event4 Name:	r075
Event5 Name:	r004
Event6 Name:	r016
Event7 Name:	r017
     0.500488909	150651498	r0FF
     0.500488909	67759104	r01B
     0.500488909	30224539	r073
     0.500488909	1149910	r075
     0.500488909	24552075	r004
     0.500488909	969982	r016
     0.500488909	59411	r017
     1.001709816	150366926	r0FF
     1.001709816	56411377	r01B
     1.001709816	25241882	r073
     1.001709816	1406084	r075
     1.001709816	19569302	r004
     1.001709816	234280	r016
     1.001709816	7189	r017
     1.503474723	150530796	r0FF
     1.503474723	56440023	r01B
     1.503474723	25244365	r073
     1.503474723	1409490	r075
     1.503474723	19586431	r004
     1.503474723	227698	r016
     1.503474723	6355	r017
     2.004666255	150357389	r0FF
     2.004666255	56539926	r01B
     2.004666255	25283189	r073
     2.004666255	1413936	r075
     2.004666255	19629316	r004
     2.004666255	129189	r016
     2.004666255	3085	r017
     2.505613080	150277664	r0FF
     2.505613080	56342840	r01B
     2.505613080	25201931	r073
     2.505613080	1406910	r075
     2.505613080	19552700	r004
     2.505613080	229190	r016
     2.505613080	6633	r017
     3.006543196	150285322	r0FF
     3.006543196	56352045	r01B
     3.006543196	25205936	r073
     3.006543196	1406620	r075
     3.006543196	19551869	r004
     3.006543196	230010	r016
     3.006543196	6098	r017
     3.507576854	150309611	r0FF
     3.507576854	56509787	r01B
     3.507576854	25263990	r073
     3.507576854	1414578	r075
     3.507576854	19618886	r004
     3.507576854	129573	r016
     3.507576854	2567	r017
     4.008628553	150300958	r0FF
     4.008628553	56373810	r01B
     4.008628553	25215913	r073
     4.008628553	1407246	r075
     4.008628553	19561355	r004
     4.008628553	224503	r016
     4.008628553	5822	r017
     4.509568503	150300521	r0FF
     4.509568503	56384056	r01B
     4.509568503	25230655	r073
     4.509568503	1405584	r075
     4.509568503	19558755	r004
     4.509568503	233098	r016
     4.509568503	6781	r017
     5.010514994	150282068	r0FF
     5.010514994	56495164	r01B
     5.010514994	25262482	r073
     5.010514994	1412860	r075
     5.010514994	19613210	r004
     5.010514994	139023	r016
     5.010514994	2978	r017
     5.511515152	150301751	r0FF
     5.511515152	56373370	r01B
     5.511515152	25211823	r073
     5.511515152	1408700	r075
     5.511515152	19567284	r004
     5.511515152	213476	r016
     5.511515152	5432	r017
     6.012558393	150312922	r0FF
     6.012558393	56348593	r01B
     6.012558393	25204971	r073
     6.012558393	1406140	r075
     6.012558393	19551858	r004
     6.012558393	232472	r016
     6.012558393	6896	r017
     6.513801176	150314822	r0FF
     6.513801176	56479260	r01B
     6.513801176	25252535	r073
     6.513801176	1413340	r075
     6.513801176	19609968	r004
     6.513801176	149087	r016
     6.513801176	3286	r017
     7.014806875	150359189	r0FF
     7.014806875	56457002	r01B
     7.014806875	25262756	r073
     7.014806875	1407258	r075
     7.014806875	19590880	r004
     7.014806875	210737	r016
     7.014806875	5490	r017
     7.515807617	150298307	r0FF
     7.515807617	56365362	r01B
     7.515807617	25214391	r073
     7.515807617	1406908	r075
     7.515807617	19560621	r004
     7.515807617	228933	r016
     7.515807617	6291	r017
     8.018092772	150688533	r0FF
     8.018092772	56608344	r01B
     8.018092772	25313065	r073
     8.018092772	1415532	r075
     8.018092772	19651357	r004
     8.018092772	159005	r016
     8.018092772	3521	r017
     8.519238430	150344240	r0FF
     8.519238430	56425366	r01B
     8.519238430	25233176	r073
     8.519238430	1410334	r075
     8.519238430	19585528	r004
     8.519238430	195131	r016
     8.519238430	4756	r017
     9.020243963	150301915	r0FF
     9.020243963	56382819	r01B
     9.020243963	25227496	r073
     9.020243963	1405766	r075
     9.020243963	19562128	r004
     9.020243963	231970	r016
     9.020243963	6520	r017
     9.521254579	150304132	r0FF
     9.521254579	56418446	r01B
     9.521254579	25220674	r073
     9.521254579	1413088	r075
     9.521254579	19590751	r004
     9.521254579	162053	r016
     9.521254579	3861	r017
    10.022356070	150330822	r0FF
    10.022356070	56416589	r01B
    10.022356070	25227612	r073
    10.022356070	1410942	r075
    10.022356070	19583579	r004
    10.022356070	186614	r016
    10.022356070	4424	r017
    10.523319853	150289095	r0FF
    10.523319853	56341998	r01B
    10.523319853	25199104	r073
    10.523319853	1407344	r075
    10.523319853	19553355	r004
    10.523319853	227432	r016
    10.523319853	5809	r017
    11.024428303	150333105	r0FF
    11.024428303	56469177	r01B
    11.024428303	25258211	r073
    11.024428303	1410326	r075
    11.024428303	19601339	r004
    11.024428303	175708	r016
    11.024428303	4056	r017
    11.525466252	150311438	r0FF
    11.525466252	56434210	r01B
    11.525466252	25239901	r073
    11.525466252	1410472	r075
    11.525466252	19593146	r004
    11.525466252	181146	r016
    11.525466252	4726	r017
    12.026446286	150294683	r0FF
    12.026446286	56357460	r01B
    12.026446286	25207179	r073
    12.026446286	1407614	r075
    12.026446286	19560282	r004
    12.026446286	226452	r016
    12.026446286	5871	r017
    12.527505985	150317704	r0FF
    12.527505985	56417372	r01B
    12.527505985	25225155	r073
    12.527505985	1411486	r075
    12.527505985	19584198	r004
    12.527505985	180470	r016
    12.527505985	4387	r017
    13.028523143	150305332	r0FF
    13.028523143	56486137	r01B
    13.028523143	25271136	r073
    13.028523143	1409068	r075
    13.028523143	19602220	r004
    13.028523143	179459	r016
    13.028523143	4788	r017
    13.529576510	150316985	r0FF
    13.529576510	56390049	r01B
    13.529576510	25228569	r073
    13.529576510	1406632	r075
    13.529576510	19567977	r004
    13.529576510	231163	r016
    13.529576510	5929	r017
    14.030607459	150309149	r0FF
    14.030607459	56420094	r01B
    14.030607459	25230877	r073
    14.030607459	1410496	r075
    14.030607459	19582167	r004
    14.030607459	188539	r016
    14.030607459	4663	r017
    14.531625243	150305623	r0FF
    14.531625243	56476123	r01B
    14.531625243	25260748	r073
    14.531625243	1410360	r075
    14.531625243	19602414	r004
    14.531625243	171549	r016
    14.531625243	4058	r017
    15.032595526	150291780	r0FF
    15.032595526	56366898	r01B
    15.032595526	25216154	r073
    15.032595526	1406538	r075
    15.032595526	19554492	r004
    15.032595526	231452	r016
    15.032595526	6176	r017
    15.533793142	150318211	r0FF
    15.533793142	56438754	r01B
    15.533793142	25239614	r073
    15.533793142	1410640	r075
    15.533793142	19594760	r004
    15.533793142	191278	r016
    15.533793142	4421	r017
    16.034836717	150353812	r0FF
    16.034836717	56485195	r01B
    16.034836717	25260075	r073
    16.034836717	1411878	r075
    16.034836717	19601468	r004
    16.034836717	164485	r016
    16.034836717	4075	r017
    16.535847500	150304603	r0FF
    16.535847500	56383195	r01B
    16.535847500	25228221	r073
    16.535847500	1405768	r075
    16.535847500	19563388	r004
    16.535847500	233400	r016
    16.535847500	6613	r017
    17.036860658	150304949	r0FF
    17.036860658	56408162	r01B
    17.036860658	25225144	r073
    17.036860658	1409962	r075
    17.036860658	19575022	r004
    17.036860658	196281	r016
    17.036860658	4662	r017
    17.537880900	150305904	r0FF
    17.537880900	56488433	r01B
    17.537880900	25263097	r073
    17.537880900	1411436	r075
    17.537880900	19607299	r004
    17.537880900	160326	r016
    17.537880900	3875	r017
    18.038923641	150306125	r0FF
    18.038923641	56361763	r01B
    18.038923641	25213843	r073
    18.038923641	1406204	r075
    18.038923641	19558065	r004
    18.038923641	233437	r016
    18.038923641	6689	r017
    18.539930341	150308163	r0FF
    18.539930341	56394169	r01B
    18.539930341	25222304	r073
    18.539930341	1408716	r075
    18.539930341	19570167	r004
    18.539930341	206523	r016
    18.539930341	5256	r017
    19.040936958	150302923	r0FF
    19.040936958	56487598	r01B
    19.040936958	25262053	r073
    19.040936958	1411806	r075
    19.040936958	19604996	r004
    19.040936958	153607	r016
    19.040936958	3899	r017
    19.541880658	150282704	r0FF
    19.541880658	56346067	r01B
    19.541880658	25207058	r073
    19.541880658	1405682	r075
    19.541880658	19554920	r004
    19.541880658	234342	r016
    19.541880658	6474	r017
    20.042980858	150330292	r0FF
    20.042980858	56383483	r01B
    20.042980858	25213650	r073
    20.042980858	1409822	r075
    20.042980858	19569442	r004
    20.042980858	208018	r016
    20.042980858	5046	r017
    20.544208557	150369454	r0FF
    20.544208557	56532143	r01B
    20.544208557	25281237	r073
    20.544208557	1413302	r075
    20.544208557	19624439	r004
    20.544208557	147451	r016
    20.544208557	3228	r017
    21.045196382	150295446	r0FF
    21.045196382	56382952	r01B
    21.045196382	25230037	r073
    21.045196382	1405119	r075
    21.045196382	19561864	r004
    21.045196382	234289	r016
    21.045196382	6759	r017
    21.547907412	150815604	r0FF
    21.547907412	56564453	r01B
    21.547907412	25303894	r073
    21.547907412	1411890	r075
    21.547907412	19630830	r004
    21.547907412	222404	r016
    21.547907412	5849	r017
    22.049160320	150374981	r0FF
    22.049160320	56532681	r01B
    22.049160320	25274489	r073
    22.049160320	1414872	r075
    22.049160320	19627247	r004
    22.049160320	136597	r016
    22.049160320	2667	r017
    22.550163978	150302275	r0FF
    22.550163978	56377660	r01B
    22.550163978	25225332	r073
    22.550163978	1405504	r075
    22.550163978	19561566	r004
    22.550163978	234415	r016
    22.550163978	6058	r017
    23.051201762	150311267	r0FF
    23.051201762	56364908	r01B
    23.051201762	25210683	r073
    23.051201762	1407392	r075
    23.051201762	19556639	r004
    23.051201762	225362	r016
    23.051201762	6099	r017
    23.552205920	150302089	r0FF
    23.552205920	56535833	r01B
    23.552205920	25284786	r073
    23.552205920	1412668	r075
    23.552205920	19622391	r004
    23.552205920	135891	r016
    23.552205920	3398	r017
