#Timestamp	r011	r004	r014	r008	r013
1419766310850824675	600513312	89414131	212746587	828876516	89395942
1419766311351557024	600882516	74420908	188533518	716193461	74425577
1419766311852141914	600710820	45708856	204241895	898734669	45711539
1419766312352712639	600679005	86641135	197362925	742012467	86644866
1419766312853303696	600716491	67936819	206265925	912879748	67939479
1419766313353895712	600706703	66721725	195733274	761416903	66725356
1419766313854485436	600709776	88624476	212863627	872708747	88627389
1419766314355155743	600803856	65302697	194177362	792702127	65306167
1419766314855749467	600716895	63693307	209210382	820201518	63696326
1419766315356327025	600694486	88285258	203389481	829508747	88288808
1419766315857280290	601138955	60135771	197480892	828026321	60138975
1419766316357868972	600706206	86599565	207266331	818593681	86602574
1419766316858459988	600708791	69490156	196869532	792188303	69493523
1419766317359045212	600706019	51030063	204915900	858401243	51032895
1419766317859630519	600703637	98604479	197410121	759923525	98608275
1419766318360287077	600791112	54643843	207285406	906078325	54646599
1419766318860878634	600707898	73113051	191628729	721147805	73116692
1419766319361466525	600715198	79258034	221942534	914473297	79260665
1419766319862041457	600681752	72822146	190834837	738193332	72825860
1419766320362631390	600716649	75142451	211265721	895604435	75145066
1419766320863339030	600755485	76859244	193200419	746289096	76862979
1419766321363922046	600674631	49862539	199055427	878765035	49865245
1419766321864506937	600697278	90916829	202733407	775756965	90920486
1419766322365126744	600747311	65630759	202776744	867767836	65633741
1419766322865705844	600692551	64141022	195566678	782752912	64144539
1419766323366289609	600704780	92445949	211260443	842160558	92449219
1419766323866942333	600784753	59356679	196992153	838191212	59359918
1419766324367546849	600725979	63631180	202662848	781854992	63634555
1419766324868134532	600708474	80100515	211674677	940130751	80103328
1419766325368720464	600701541	71833567	189626019	746648563	71837612
1419766325869744062	601229560	80731887	216105979	896906502	80734782
1419766326370381286	600757746	69685104	191151153	759688678	69688917
1419766326870964427	600704889	56572175	211417907	847938372	56575226
1419766327371540693	600688690	94458029	201981647	808086763	94461520
1419766327872113792	600693635	56640935	200683915	854008351	56644110
1419766328372712641	600715533	85271496	209322800	819894343	85274932
1419766328873300448	600708480	70386582	197586670	809678228	70389984
1419766329373889548	600709536	55931620	204481442	833244220	55934785
1419766329874478772	600706869	94166367	198014716	778974634	94170000
1419766330375170454	600831864	59546247	202087729	874893187	59549395
1419766330875865219	600816602	66996087	192829132	757891636	66999819
1419766331376454902	600715845	82370030	214597994	913052507	82372921
1419766331877038626	600693819	74077243	189257233	729845251	74081177
1419766332377620350	600708103	79060025	217764035	927266771	79062730
1419766332878194533	600683549	73669455	192075935	732420577	73673348
1419766333378780173	600710616	45836925	208431160	892655104	45839747
1419766333879345231	600671757	94098797	196824302	748664605	94102593
1419766334379929663	600707721	62698954	200885268	895106028	62701886
1419766334880577387	600773841	68119387	194220454	756310355	68123230
1419766335381154903	600698106	87933507	211304756	862909316	87936735
1419766335881728252	600687399	62977718	192924625	809369694	62981156
1419766336382426393	600782584	63483578	203748765	811547411	63486889
1419766336883092492	600800964	89822738	201531220	832298047	89826007
1419766337383705258	600736887	60595307	197747909	825806091	60598828
1419766337884335065	600755205	86717051	209828455	820740671	86720413
1419766338384948164	600737307	69933074	197798198	801621602	69936543
1419766338885620596	600808881	53860895	202302925	848351830	53864022
1419766339386228779	600727759	97437852	198739248	771502461	97441625
1419766339886851544	600745806	131351616	206275505	745031376	131355226
1419766340387504560	600783525	188766296	201452558	562891402	188770525
1419766340888165909	600797871	223537406	230412877	720341101	223540597
1419766341389120299	601135889	184327569	203368806	553172025	184331649
1419766341889767356	600777093	220474924	230872874	710545496	220478179
1419766342390482955	600861165	195695848	204035437	589528140	195699929
1419766342891251012	600922137	209289924	223435725	664997393	209293538
1419766343391997111	600897642	198611578	211294496	611542667	198615173
1419766343892745376	600899418	209185794	217455011	653749086	209189487
1419766344393512558	600920358	206345498	216073345	642573848	206349164
1419766344894273324	600914505	199587566	211892989	615513683	199591468
1419766345395119755	600925863	208086836	223360131	661647164	208101213
1419766345895887354	601012629	194108142	206991002	589147472	194101317
1419766346396971577	601289000	217871415	224575950	692593944	217874613
1419766346897756301	600938835	187572692	204960611	566495198	187576762
1419766347398522191	600923265	218476021	225402080	695899401	218479049
1419766347899333040	600974538	186789914	202294071	559158999	186794364
1419766348400162930	600997017	222819957	232107689	720536400	222823171
1419766348900916570	600906555	184079540	196611923	540479741	184083767
1419766349401687919	600928878	225061778	233611575	729185445	225064891
1419766349902326185	600764124	182439375	196523913	534585467	182443697
1419766350402963576	600768090	223937220	232435152	724598282	223940250
1419766350903574841	600734469	186076281	203865847	559819180	186080473
1419766351404312857	600825142	218398823	229423752	702417999	218402026
1419766351904951956	600768021	195372996	203293021	586599272	195377232
1419766352405679763	600873963	210428934	225040051	669813828	210432297
1419766352906313903	600763752	199452292	212183297	614393349	199456041
1419766353406946336	600759507	206795321	216166638	643824771	206798923
1419766353907590768	600774558	205717341	215692272	639754144	205721054
1419766354408219034	600754026	200244657	212596345	617423481	200248438
1419766354908861133	600773227	208196513	223944239	661032610	208199995
1419766355409494524	600760127	196053721	205295147	592346694	196057571
1419766355910183664	600829626	214156324	225337242	681706233	214159771
1419766356411097012	601083345	188669337	205753529	570307425	188673615
1419766356911723945	600753744	221896132	230426858	713612089	221899312
1419766357412346502	600749367	184935486	199690761	547414695	184939921
1419766357912968643	600748737	223837979	232967620	723962480	223841052
1419766358413584409	600739827	187738345	199278024	554540406	187742492
1419766358914197549	600733470	220768001	230873151	711674800	220771275
1419766359414831940	600764865	189835568	206434732	575538808	189839636
1419766359915565414	600881196	216167992	221757927	681533485	216171383
1419766360416205054	600769320	194421268	209342657	593584973	194425241
1419766360916834320	600750838	208987813	220601167	657927802	208991313
1419766361417644210	600831651	200465429	213952028	620797993	200469400
1419766361918280351	600763311	203438425	216481198	634648657	203442190
1419766362418992367	600857004	208922340	217575345	653031242	208926001
1419766362919646716	600785076	196737092	210592626	602678761	196740790
1419766363420368106	600868053	213491960	220325385	670814899	213495265
1419766363921018163	600780162	192720209	208392737	586495517	192724329
1419766364421675929	600792084	213144504	226545177	681211627	213147881
1419766364922332695	600787536	192874134	202005270	575362937	192878072
1419766365422987794	600789756	221541663	231491962	715111257	221544823
1419766365923688351	600842055	183599144	198178017	541115794	183603409
1419766366424443658	600852534	224470307	234755738	729450005	224473339
1419766366925239673	600954888	177651516	196138796	520330014	177655935
1419766367425874106	600690210	375168129	180784430	698053225	375180068
1419766367926499746	600752757	317018841	170331477	585834082	317029287
1419766368427149929	600781083	360425950	177534404	673178404	360437165
1419766368927758694	600730887	327152294	171814492	606577894	327163391
1419766369428413918	600787302	350353768	176818856	648911241	350364815
1419766369929063517	600782679	344520314	174494408	642915750	344531528
1419766370429710700	600777612	326189680	171992430	604777903	326200758
1419766370930440173	600874867	364015885	178361629	679252168	364027110
1419766371436495260	399650339	178009352	107049420	329514866	178018136
1419766371937138484	251757127	146936335	74111591	270650822	146942064
1419766372437782458	600773136	294940185	165291146	548298027	294950536
1419766372938435932	600786576	387960863	183295950	723134527	387972514
1419766373439074989	600766575	299291365	167517027	552221815	299301354
1419766373939720963	591050484	368848654	177679767	687194727	368860573
1419766374440455812	600883254	311441435	169004324	579643503	311451991
1419766374941115744	600791613	367196713	180003866	681047201	367207938
1419766375442183301	601283700	329083604	172693499	609567928	329094316
1419766375942823400	595445900	338092186	172689871	631420448	338103418
1419766376443443165	561498288	323344605	164267919	599353301	323355608
1419766376944069806	600752031	325555545	172159835	603134324	325566325
1419766377444690905	565847786	344026594	168118660	641392337	344038033
1419766377945540337	601018591	301835378	167554316	559681183	301845964
1419766378446276686	600883782	387170231	183507959	720888734	387181607
1419766378947020409	600895398	293482423	165846146	543240950	293493155
1419766379447771675	421116937	263350113	126877716	491340972	263358869
1419766379948516607	416397779	165313752	109646096	305171007	165322372
1419766380449246747	600876486	356859997	177913934	663604175	356871634
1419766380949948805	600843021	318964685	171284383	588498168	318975579
1419766381451217985	601120191	377551238	181316726	705584684	377562858
1419766381951956543	600889083	296839892	167138544	547928365	296850378
1419766382452697016	600887340	389829906	184025568	726059674	389841197
1419766382953434532	600890469	295669273	165531643	549759849	295680077
1419766383454167047	600877038	381838132	180380456	710350497	381849718
1419766383954903563	600887328	311996326	167418198	581419608	312006479
1419766384455743953	601007181	369731839	178748663	686024999	369743342
1419766384957262800	601827132	325908887	169854969	608643123	325919615
1419766385458017815	600905368	354076142	175424625	659578223	354087224
1419766385958750872	600882014	341029788	173234537	634135789	341041100
1419766386462071882	596753205	334166335	171000358	622210655	334177890
1419766386962794397	575355335	337106058	166998086	626990461	337122051
1419766387463534371	593757562	314730590	167408401	583292726	314742478
1419766387964298387	561240794	348167583	166046209	651290309	348186006
1419766388464952569	541274831	273749197	149874121	508609497	273761208
1419766388965694418	476783398	287436642	140157464	533910119	287449928
1419766389466331933	600345555	320983396	169558241	596561814	320994433
1419766389966979949	596735158	351860732	174624111	655262625	351872028
1419766390467622173	600771246	342257778	173686782	636143774	342268653
1419766390968266105	599642668	333851377	171886109	621401274	333861947
1419766391468929996	600797301	351740940	175663114	655685117	351751596
1419766391969574220	600772092	326694414	170991093	605849952	326705140
1419766392470302319	586422866	357724437	174276823	665441879	357736058
1419766392970950626	600778331	309946450	167651937	577332621	309956676
1419766393471595975	600774130	386244994	182539597	717243997	386256606
1419766393972243991	600780747	297725586	165495204	553444397	297735648
1419766394472895798	598777444	382541496	181361220	710542947	382553224
1419766394973550564	600788483	305045016	166896603	568393975	305055530
1419766395474197954	600780373	370489479	179840888	687857982	370500788
1419766395974838386	600766569	324636455	170527766	604711311	324647028
1419766396475887401	600998514	356791090	177125120	663366551	356802068
1419766396976539667	600784656	338587749	173409443	631066640	338598640
1419766397477165599	600753306	337929298	174021090	624550951	337940488
1419766397977799907	600765345	339542301	173488244	634773385	339553009
1419766398478430922	600756012	339129577	169122119	682472842	339136398
1419766398979082771	600781485	392821229	179256218	805986188	392827941
1419766399479742454	600795412	331608504	167858001	674085766	331615324
1419766399980447969	600848750	403373639	180192438	830882857	403380698
1419766400481090276	600770646	318414541	165789015	643939900	318421230
1419766400981757292	600803118	418374037	183151933	858857909	418380777
1419766401482648640	601064805	327866039	167667348	661429264	327872789
1419766401983284489	600766746	403394915	180410532	830673773	403401686
1419766402483913130	600751656	343652582	169435219	690068335	343658970
1419766402984547354	600765777	386936540	178464859	801226830	386942969
1419766403485211453	600797583	351088421	171555535	713986669	351095847
1419766403985839885	600752664	382235974	177359267	780436788	382242398
1419766404486469818	600762153	354459331	171728357	721910862	354466475
1419766404987095917	600748819	372416543	175130139	753124387	372423046
