Start:	1428610307926438148
Event1 Name:	r0FF
Event2 Name:	r01B
Event3 Name:	r073
Event4 Name:	r075
Event5 Name:	r004
Event6 Name:	r016
Event7 Name:	r017
     0.500252358	56184590	r0FF
     0.500252358	953489	r01B
     0.500252358	92665	r073
     0.500252358	0	r075
     0.500252358	9309049	r004
     0.500252358	953900	r016
     0.500252358	92687	r017
     1.000939758	19209395	r0FF
     1.000939758	235025	r01B
     1.000939758	3238	r073
     1.000939758	0	r075
     1.000939758	1772152	r004
     1.000939758	234934	r016
     1.000939758	3229	r017
     1.501521699	17822768	r0FF
     1.501521699	237639	r01B
     1.501521699	2818	r073
     1.501521699	0	r075
     1.501521699	1525122	r004
     1.501521699	237500	r016
     1.501521699	2816	r017
     2.002091474	17417712	r0FF
     2.002091474	202255	r01B
     2.002091474	2529	r073
     2.002091474	0	r075
     2.002091474	1517790	r004
     2.002091474	202375	r016
     2.002091474	2529	r017
     2.502696582	15029023	r0FF
     2.502696582	167593	r01B
     2.502696582	2635	r073
     2.502696582	0	r075
     2.502696582	1124743	r004
     2.502696582	167627	r016
     2.502696582	2635	r017
     3.003265398	10906398	r0FF
     3.003265398	178263	r01B
     3.003265398	1322	r073
     3.003265398	0	r075
     3.003265398	1368827	r004
     3.003265398	178233	r016
     3.003265398	1319	r017
     3.503836964	19663735	r0FF
     3.503836964	295823	r01B
     3.503836964	13965	r073
     3.503836964	0	r075
     3.503836964	1882280	r004
     3.503836964	295819	r016
     3.503836964	13977	r017
     4.004390989	17888659	r0FF
     4.004390989	209618	r01B
     4.004390989	2450	r073
     4.004390989	0	r075
     4.004390989	1585339	r004
     4.004390989	209631	r016
     4.004390989	2438	r017
     4.504949681	17682346	r0FF
     4.504949681	213336	r01B
     4.504949681	2408	r073
     4.504949681	0	r075
     4.504949681	1553142	r004
     4.504949681	213314	r016
     4.504949681	2407	r017
     5.005501956	21279119	r0FF
     5.005501956	333504	r01B
     5.005501956	8279	r073
     5.005501956	0	r075
     5.005501956	2010238	r004
     5.005501956	333412	r016
     5.005501956	8289	r017
     5.506066897	15566899	r0FF
     5.506066897	215079	r01B
     5.506066897	3668	r073
     5.506066897	0	r075
     5.506066897	1667201	r004
     5.506066897	215190	r016
     5.506066897	3662	r017
     6.006631256	12070173	r0FF
     6.006631256	170647	r01B
     6.006631256	2129	r073
     6.006631256	0	r075
     6.006631256	1331766	r004
     6.006631256	170518	r016
     6.006631256	2129	r017
     6.507199156	17501567	r0FF
     6.507199156	206529	r01B
     6.507199156	3161	r073
     6.507199156	0	r075
     6.507199156	1547266	r004
     6.507199156	206517	r016
     6.507199156	3161	r017
     7.007822597	15359180	r0FF
     7.007822597	197934	r01B
     7.007822597	2278	r073
     7.007822597	0	r075
     7.007822597	1154844	r004
     7.007822597	198032	r016
