#Timestamp	Benchmark	CPU(4) Frequency(MHz)	CPU(4) Temperature(C)	A15 Voltage(V)	A15 Current(A)	A15 Power(W)	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed	
1357487516210385011	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	176921	38171	5	8383	503
1357487516720035757	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	145841	32453	5	8014	596
1357487517229752462	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	166760	37234	5	6640	441
1357487517739449083	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	146579	31475	5	6753	547
1357487518249156204	automotive_bitcount	1100	55	0.900000	0.267000	0.248000	159117	36761	5	7504	452
1357487518758774326	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	145776	30681	5	7719	526
1357487519268555197	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	159045	36830	5	6577	440
1357487519778282860	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	115352	33726	5	7440	511
1357487520288389313	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	158576	32186	5	6539	436
1357487520798309892	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	145895	31404	5	6717	520
1357487521308067513	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	348263	91632	6	20549	1605
1357487521817662593	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	160811	33147	5	6596	469
1357487522327257257	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	145731	31646	5	7719	524
1357487522836835003	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	158048	36142	5	6623	445
1357487523346564333	automotive_bitcount	1100	55	0.900000	0.265000	0.246000	144263	31437	5	6749	513
1357487523856256162	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	160197	36672	5	7795	479
1357487524365877326	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	144888	31661	5	6733	515
1357487524875534197	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	158655	36477	5	7618	463
1357487525385196527	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	326580	81007	6	18183	1412
1357487525894931565	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	146566	31185	5	6776	541
1357487526404582520	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	158233	36737	5	7549	439
1357487526914214099	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	144729	30908	5	6760	503
1357487527423828221	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	156747	35975	5	7561	444
1357487527933446468	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	144989	34218	5	7552	531
1357487528443067048	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	166821	34366	5	6895	454
1357487528952823044	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	143329	30713	5	6669	540
1357487529462398332	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	348195	92609	6	20810	1565
1357487529971957412	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	160309	33278	5	6728	469
1357487530481656075	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	146399	35106	5	7748	546
1357487530991286530	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	157949	33325	5	6744	468
1357487531500913402	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	146397	35111	5	7725	525
1357487532010488815	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	157880	32950	5	6864	440
1357487532520192186	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	145137	30941	5	6504	496
1357487533029862516	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	158077	36977	5	7832	466
1357487533539626554	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	324934	79632	6	17370	1411
1357487534049341258	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	143999	29880	5	6551	502
1357487534558915797	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	156519	34955	5	7208	429
1357487535068640001	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	143517	30074	5	6562	490
1357487535578401872	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	155457	44354	5	8965	546
1357487536088059286	automotive_bitcount	1100	55	0.900000	0.267000	0.248000	176117	30712	5	6530	451
1357487536597762657	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	143531	34217	5	8162	485
1357487537107421820	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	170205	33373	5	6778	466
1357487537617221024	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	326738	79603	6	16797	1406
1357487538126867562	automotive_bitcount	1100	55	0.900000	0.267000	0.248000	146029	30587	5	7114	519
1357487538636543017	automotive_bitcount	1100	55	0.900000	0.266000	0.247000	158011	34288	5	7246	415
1357487539146079056	automotive_bitcount	1100	55	0.900000	0.267000	0.248000	144399	33295	5	7380	474
1357487539656117968	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	447781	32039	5	6587	428
1357487540166168296	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	235357	32842	5	7168	464
1357487540676810747	automotive_qsort1	1100	55	0.900000	0.266000	0.247000	253590	35969	5	7113	485
1357487541186954909	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	237593	30477	5	7254	496
1357487541696973113	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	455600	85354	6	17492	1554
1357487542207050191	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	254849	32551	5	6675	460
1357487542717208394	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	237181	32333	5	7206	491
1357487543227418889	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	253571	31993	5	6596	438
1357487543737399884	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	235610	32818	5	7148	463
1357487544247345088	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	250676	32568	5	6803	452
1357487544757423624	automotive_qsort1	1100	56	0.900000	0.266000	0.247000	238170	33226	5	7483	516
1357487545267359578	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	250243	34113	5	6541	431
1357487545777532281	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	237268	33589	5	7516	544
1357487546288157358	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	253913	31971	5	6540	433
1357487546798358394	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	236332	32845	5	7183	463
1357487547308337890	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	248945	32503	5	6605	423
1357487547819147507	automotive_qsort1	1100	56	0.900000	0.267000	0.248000	210911	32300	5	7347	504
1357487548329443376	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	247544	34289	5	6609	427
1357487548839538830	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	241088	32992	5	7614	505
1357487549349620283	automotive_qsort1	1100	56	0.900000	0.267000	0.248000	435952	86133	6	17641	1534
1357487549859661070	automotive_qsort1	1100	56	0.900000	0.267000	0.248000	255343	32931	5	6944	485
1357487550369773232	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	236794	33711	5	7127	480
1357487550880074393	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	249908	35954	5	7237	530
1357487551390077763	automotive_qsort1	1100	56	0.900000	0.266000	0.247000	265158	38982	5	8492	504
1357487551900327424	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	234794	32314	5	7239	466
1357487552410417961	automotive_qsort1	1100	56	0.900000	0.267000	0.248000	254762	33867	5	6581	422
1357487552920498581	automotive_qsort1	1100	56	0.900000	0.266000	0.247000	235918	33507	5	7613	489
1357487553431212449	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	465902	87212	6	18290	1631
1357487553941531068	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	250820	34374	5	6870	464
1357487554451673771	automotive_qsort1	1100	56	0.900000	0.267000	0.248000	235403	33253	5	7436	506
1357487554962387847	automotive_qsort1	1100	56	0.900000	0.267000	0.248000	253582	34355	5	6858	463
1357487555472494384	automotive_qsort1	1100	56	0.900000	0.267000	0.248000	235992	33250	5	7436	508
1357487555982581420	automotive_qsort1	1100	56	0.900000	0.267000	0.248000	254696	32934	5	6570	439
1357487556492719374	automotive_qsort1	1100	55	0.900000	0.266000	0.247000	236286	33762	5	7670	506
1357487557002813119	automotive_qsort1	1100	56	0.900000	0.266000	0.247000	254281	37249	5	8130	541
1357487557512820447	automotive_qsort1	1100	56	0.900000	0.267000	0.248000	451048	89957	6	18438	1604
1357487558022946400	automotive_qsort1	1100	56	0.900000	0.267000	0.248000	250674	33867	5	6610	454
1357487558533099895	automotive_qsort1	1100	56	0.900000	0.267000	0.248000	242150	33759	5	7767	523
1357487559043588139	automotive_qsort1	1100	56	0.900000	0.267000	0.248000	252218	33795	5	6855	466
1357487559553809883	automotive_qsort1	1100	56	0.900000	0.267000	0.248000	241357	33745	5	7456	495
1357487560064143044	automotive_qsort1	1100	56	0.900000	0.267000	0.248000	247288	32936	5	6611	438
1357487560575006120	automotive_qsort1	1100	56	0.900000	0.267000	0.248000	239157	33732	5	7713	532
1357487561085161573	automotive_qsort1	1100	56	0.900000	0.267000	0.248000	249598	34148	5	6525	441
1357487561595287068	automotive_qsort1	1100	56	0.900000	0.267000	0.248000	415284	76711	6	16183	1393
1357487562105933645	automotive_qsort1	1100	56	0.900000	0.267000	0.248000	241862	35081	5	8113	570
1357487562616140431	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	250013	35610	5	7011	460
1357487563126265801	automotive_qsort1	1100	56	0.900000	0.267000	0.248000	241160	34661	5	7948	519
1357487563636407670	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	249327	35612	5	6878	463
1357487564146577332	automotive_qsort1	1100	56	0.900000	0.268000	0.249000	238664	34611	5	7551	522
1357487564656578536	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	248358	32875	5	6750	440
1357487565166669572	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	234824	33513	5	7635	550
1357487565676871358	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	457948	86256	6	18097	1581
1357487566187476768	automotive_qsort1	1100	56	0.900000	0.267000	0.248000	250586	35473	5	6739	455
1357487566697579347	automotive_qsort1	1100	56	0.900000	0.267000	0.248000	241700	34593	5	8067	551
1357487567207699258	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	248697	35536	5	7098	473
1357487567718812541	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	247875	34615	5	7797	553
1357487568229164702	automotive_qsort1	1100	56	0.900000	0.267000	0.248000	252753	33808	5	6711	440
1357487568739275114	automotive_qsort1	1100	56	0.900000	0.267000	0.248000	238659	33735	5	7574	513
1357487569249868941	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	256042	34170	5	6910	449
1357487569760141643	automotive_qsort1	1100	56	0.900000	0.267000	0.248000	415761	76826	6	15821	1417
1357487570270250013	automotive_qsort1	1100	55	0.900000	0.267000	0.248000	242855	32357	5	7096	501
1357487570780365175	automotive_qsort1	1100	56	0.900000	0.267000	0.248000	249835	31961	5	6586	453
1357487571290559378	automotive_susan_c	1100	56	0.900000	0.266000	0.247000	802867	32845	5	7192	479
1357487571801522453	automotive_susan_c	1100	56	0.900000	0.268000	0.249000	1042329	32551	5	6806	431
1357487572311790823	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	998756	32330	5	7010	451
1357487572821810693	automotive_susan_c	1100	56	0.900000	0.268000	0.249000	1002567	32968	5	7582	516
1357487573332667352	automotive_susan_c	1100	56	0.900000	0.268000	0.249000	1239147	87378	6	17921	1562
1357487573842971971	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	1018389	34310	5	7124	494
1357487574353521506	automotive_susan_c	1100	56	0.900000	0.268000	0.249000	1034495	34100	5	7366	520
1357487574863916042	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	999992	34356	5	7177	472
1357487575374912117	automotive_susan_c	1100	56	0.900000	0.268000	0.249000	1018922	34141	5	7364	479
1357487575885277861	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	1020955	33833	5	6728	450
1357487576395304106	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	1029901	33767	5	7861	537
1357487576906673347	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	1020235	34259	5	6518	419
1357487577417197507	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	1200539	74698	6	15691	1410
1357487577927301002	automotive_susan_c	1100	56	0.900000	0.270000	0.251000	985343	32124	5	7176	513
1357487578437552622	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	988125	32551	5	6927	445
1357487578947762075	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	898715	32333	5	6867	451
1357487579458357860	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	992345	32811	5	6831	460
1357487579968542896	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	1034613	32075	5	6950	466
1357487580479470472	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	994918	33632	5	6764	439
1357487580989648008	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	923094	32695	5	7625	536
1357487581499983210	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	1160020	84543	6	17425	1517
1357487582010283955	automotive_susan_c	1100	56	0.900000	0.270000	0.251000	844206	32049	5	6700	452
1357487582520131409	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	936651	32835	5	7064	485
1357487583030387362	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	1006245	32551	5	6851	446
1357487583540997813	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	1036440	32333	5	6966	483
1357487584051370682	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	1006602	34334	5	6983	472
1357487584561670760	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	993326	33247	5	7673	515
1357487585071872838	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	850881	34753	5	6874	446
1357487585582178665	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	1100653	79064	6	16669	1419
1357487586092379868	automotive_susan_c	1100	56	0.900000	0.268000	0.249000	1007748	32347	5	7092	508
1357487586602410614	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	1041070	32551	5	6578	449
1357487587113437355	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	1000970	32333	5	7315	489
1357487587623805100	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	1039428	32497	5	6676	418
1357487588134249927	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	999223	32316	5	7035	492
1357487588645146961	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	1043491	33389	5	6927	439
1357487589155783620	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	1005336	32938	5	7498	528
1357487589666152781	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	1247471	84379	6	17199	1513
1357487590176292734	automotive_susan_c	1100	56	0.900000	0.270000	0.251000	1017563	32586	5	6755	457
1357487590687261476	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	1023914	32308	5	7033	474
1357487591197781428	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	1005360	32590	5	6793	444
1357487591707919381	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	1034173	32299	5	7028	457
1357487592218718166	automotive_susan_c	1100	56	0.900000	0.270000	0.251000	1005417	34353	5	6969	479
1357487592729067577	automotive_susan_c	1100	56	0.900000	0.270000	0.251000	1036315	33220	5	7668	497
1357487593239355113	automotive_susan_c	1100	56	0.900000	0.270000	0.251000	1009274	34912	5	6734	464
1357487593750395188	automotive_susan_c	1100	56	0.900000	0.270000	0.251000	1227937	77259	6	16052	1466
1357487594260598391	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	995823	32357	5	7152	501
1357487594770913802	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	1044102	32551	5	6606	432
1357487595281589670	automotive_susan_c	1100	56	0.900000	0.270000	0.251000	994398	32333	5	7185	482
1357487595792119413	automotive_susan_c	1100	56	0.900000	0.270000	0.251000	1044385	32039	5	6588	429
1357487596302415407	automotive_susan_c	1100	56	0.900000	0.270000	0.251000	1001460	32842	5	7192	472
1357487596812468736	automotive_susan_c	1100	56	0.900000	0.270000	0.251000	1042836	33354	5	6847	441
1357487597323541228	automotive_susan_c	1100	56	0.900000	0.270000	0.251000	993159	32992	5	7563	517
1357487597834127971	automotive_susan_c	1100	56	0.900000	0.270000	0.251000	1236613	85747	6	17609	1524
1357487598344466965	automotive_susan_c	1100	56	0.900000	0.270000	0.251000	1007297	32551	5	6650	467
1357487598855599873	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	1030111	32333	5	7148	472
1357487599365972992	automotive_susan_c	1100	56	0.900000	0.270000	0.251000	1034907	32098	5	7042	449
1357487599876363945	automotive_susan_c	1100	56	0.900000	0.270000	0.251000	1007773	34355	5	7100	467
1357487600386746064	automotive_susan_c	1100	56	0.900000	0.270000	0.251000	1032525	33199	5	7568	492
1357487600897646931	automotive_susan_c	1100	56	0.900000	0.270000	0.251000	1005185	34175	5	6441	399
1357487601407941634	automotive_susan_c	1100	56	0.900000	0.270000	0.251000	1194219	77291	6	16264	1454
1357487601918183336	automotive_susan_c	1100	56	0.900000	0.270000	0.251000	984218	32869	5	7206	495
1357487602429285536	automotive_susan_c	1100	56	0.900000	0.270000	0.251000	1054164	35058	5	6954	459
1357487602939832196	automotive_susan_c	1100	56	0.900000	0.270000	0.251000	991101	29826	5	6917	458
1357487603449963983	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	1020831	31971	5	6271	391
1357487603960816267	automotive_susan_c	1100	56	0.900000	0.270000	0.251000	1011339	32842	5	7338	467
1357487604471185469	automotive_susan_c	1100	56	0.900000	0.269000	0.250000	1028302	33470	5	6855	443
1357487604981311089	automotive_susan_c	1100	56	0.900000	0.268000	0.249000	1009620	32995	5	7461	528
1357487605492040832	automotive_susan_c	1100	56	0.900000	0.268000	0.249000	1168627	81870	6	17040	1497
1357487606002394576	automotive_susan_c	1100	55	0.900000	0.268000	0.249000	1042928	32077	5	6484	427
1357487606512742904	automotive_susan_c	1100	55	0.900000	0.269000	0.250000	992935	32734	5	7194	457
1357487607023492938	automotive_susan_c	1100	55	0.900000	0.268000	0.249000	1042381	32556	5	6671	412
1357487607533791183	automotive_susan_c	1100	55	0.900000	0.268000	0.249000	993000	32333	5	7161	470
1357487608044409467	automotive_susan_c	1100	55	0.900000	0.267000	0.248000	1044874	34334	5	6954	484
1357487608555580084	automotive_susan_c	1100	55	0.900000	0.268000	0.249000	971685	33239	5	7642	518
1357487609576880862	automotive_susan_e	1100	55	0.900000	0.266000	0.247000	746101	85902	6	20052	1422
1357487610086969565	automotive_susan_e	1100	54	0.900000	0.265000	0.246000	517155	32324	5	7090	486
1357487610597010644	automotive_susan_e	1100	54	0.900000	0.265000	0.246000	529789	32143	5	6713	449
1357487611107370471	automotive_susan_e	1100	54	0.900000	0.265000	0.246000	517735	32741	5	7176	494
1357487611618346421	automotive_susan_e	1100	54	0.900000	0.264000	0.245000	529653	34980	5	6948	510
1357487612128557124	automotive_susan_e	1100	54	0.900000	0.264000	0.245000	605339	41528	5	8821	602
1357487612638624328	automotive_susan_e	1100	54	0.900000	0.264000	0.245000	542670	39039	5	8474	492
1357487613149386779	automotive_susan_e	1100	54	0.900000	0.264000	0.245000	516768	32979	5	7375	503
1357487613659553982	automotive_susan_e	1100	54	0.900000	0.264000	0.245000	735985	83565	6	17492	1512
1357487614169571602	automotive_susan_e	1100	54	0.900000	0.263000	0.244000	542883	36770	5	7112	487
1357487614679824596	automotive_susan_e	1100	54	0.900000	0.263000	0.244000	526343	30713	5	7109	490
1357487615190588006	automotive_susan_e	1100	54	0.900000	0.263000	0.244000	588699	33395	5	6801	455
1357487615700533126	automotive_susan_e	1100	54	0.900000	0.263000	0.244000	516064	33250	5	7229	474
1357487616210865204	automotive_susan_e	1100	54	0.900000	0.263000	0.244000	529069	34280	5	6973	485
1357487616721723946	automotive_susan_e	1100	54	0.900000	0.262000	0.243000	516441	33247	5	7761	532
1357487617232058274	automotive_susan_e	1100	54	0.900000	0.262000	0.243000	528111	34692	5	6669	432
1357487617742221560	automotive_susan_e	1100	54	0.900000	0.263000	0.244000	711874	75820	6	15973	1391
1357487618252349847	automotive_susan_e	1100	54	0.900000	0.262000	0.243000	563091	32851	5	7068	498
1357487618762649591	automotive_susan_e	1100	54	0.900000	0.263000	0.244000	534515	32473	5	6599	446
1357487619272757878	automotive_susan_e	1100	54	0.900000	0.262000	0.243000	515406	32333	5	7178	476
1357487619783091247	automotive_susan_e	1100	54	0.900000	0.262000	0.243000	527736	32551	5	6762	442
1357487620294068114	automotive_susan_e	1100	54	0.900000	0.263000	0.244000	515709	32330	5	7206	498
1357487620804386608	automotive_susan_e	1100	54	0.900000	0.263000	0.244000	570872	34573	5	6975	451
1357487621314714977	automotive_susan_e	1100	54	0.900000	0.263000	0.244000	539111	32735	5	7383	608
1357487621825149054	automotive_susan_e	1100	54	0.900000	0.263000	0.244000	746587	91494	6	19011	1551
1357487622335458757	automotive_susan_e	1100	53	0.900000	0.263000	0.244000	533193	33689	5	6615	467
1357487622845435544	automotive_susan_e	1100	53	0.900000	0.263000	0.244000	517771	33011	5	7564	539
1357487623355746080	automotive_susan_e	1100	54	0.900000	0.262000	0.243000	529514	35947	5	7000	472
1357487623866827280	automotive_susan_e	1100	54	0.900000	0.263000	0.244000	570851	30723	5	7038	506
1357487624377256399	automotive_susan_e	1100	54	0.900000	0.263000	0.244000	542476	34333	5	7018	482
1357487624887534727	automotive_susan_e	1100	54	0.900000	0.262000	0.243000	524900	33250	5	7567	526
1357487625398177678	automotive_susan_e	1100	54	0.900000	0.262000	0.243000	530428	34205	5	6884	455
1357487625908378839	automotive_susan_e	1100	53	0.900000	0.263000	0.244000	522393	32357	5	7132	499
1357487626418437126	automotive_susan_e	1100	53	0.900000	0.263000	0.244000	584302	32789	5	6577	439
1357487626928710162	automotive_susan_e	1100	54	0.900000	0.263000	0.244000	514971	32100	5	7176	492
1357487627439767196	automotive_susan_e	1100	53	0.900000	0.262000	0.243000	527238	32039	5	6426	422
1357487627949860357	automotive_susan_e	1100	54	0.900000	0.262000	0.243000	489840	32842	5	7300	506
1357487628460166435	automotive_susan_e	1100	54	0.900000	0.262000	0.243000	526529	33387	5	6826	475
1357487628971215760	automotive_susan_e	1100	53	0.900000	0.262000	0.243000	531362	32992	5	7685	522
1357487629481847503	automotive_susan_e	1100	54	0.900000	0.263000	0.244000	782019	88332	6	17943	1580
1357487629992073581	automotive_susan_e	1100	54	0.900000	0.262000	0.243000	537056	33467	5	7002	491
1357487630502241367	automotive_susan_e	1100	54	0.900000	0.263000	0.244000	517066	33244	5	7150	474
1357487631012528778	automotive_susan_e	1100	54	0.900000	0.263000	0.244000	528192	32972	5	6603	429
