#Benchmark	Runtime	CPU Frequency(MHz)	CPU Voltage(V)	CPU Power(W)	CPU Temperature(C)
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.960000	51
stress	600.0201478920	1600000	1.100000	0.961000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.959000	52
stress	600.0201478920	1600000	1.100000	0.961000	51
stress	600.0201478920	1600000	1.100000	0.959000	52
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.961000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.961000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.957000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.960000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.957000	51
stress	600.0201478920	1600000	1.100000	0.960000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.957000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.957000	51
stress	600.0201478920	1600000	1.100000	0.957000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.960000	51
stress	600.0201478920	1600000	1.100000	0.957000	51
stress	600.0201478920	1600000	1.100000	0.957000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.961000	51
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.959000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.960000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.960000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.959000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.959000	52
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.961000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.961000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.961000	51
stress	600.0201478920	1600000	1.100000	0.959000	52
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.960000	51
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.959000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.960000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.960000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.960000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.957000	51
stress	600.0201478920	1600000	1.100000	0.960000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.969000	51
stress	600.0201478920	1600000	1.100000	0.963000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.961000	51
stress	600.0201478920	1600000	1.100000	0.960000	52
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.960000	51
stress	600.0201478920	1600000	1.100000	0.960000	51
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.959000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.960000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.962000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.960000	52
stress	600.0201478920	1600000	1.100000	0.960000	51
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.961000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.957000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.960000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.957000	52
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.961000	51
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.960000	52
stress	600.0201478920	1600000	1.100000	0.960000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.959000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.960000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.960000	52
stress	600.0201478920	1600000	1.100000	0.962000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.959000	52
stress	600.0201478920	1600000	1.100000	0.962000	52
stress	600.0201478920	1600000	1.100000	0.960000	52
stress	600.0201478920	1600000	1.100000	0.957000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.961000	51
stress	600.0201478920	1600000	1.100000	0.960000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.960000	51
stress	600.0201478920	1600000	1.100000	0.961000	51
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.960000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.960000	51
stress	600.0201478920	1600000	1.100000	0.960000	51
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.961000	51
stress	600.0201478920	1600000	1.100000	0.960000	51
stress	600.0201478920	1600000	1.100000	0.957000	52
stress	600.0201478920	1600000	1.100000	0.959000	52
stress	600.0201478920	1600000	1.100000	0.960000	51
stress	600.0201478920	1600000	1.100000	0.960000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.960000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.960000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.959000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.959000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.960000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.960000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.959000	52
stress	600.0201478920	1600000	1.100000	0.960000	52
stress	600.0201478920	1600000	1.100000	0.960000	52
stress	600.0201478920	1600000	1.100000	0.957000	52
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.959000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.959000	52
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.960000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.961000	51
stress	600.0201478920	1600000	1.100000	0.959000	52
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.959000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.959000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.960000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.960000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.959000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.960000	52
stress	600.0201478920	1600000	1.100000	0.962000	52
stress	600.0201478920	1600000	1.100000	0.959000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.959000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.960000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.959000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.960000	52
stress	600.0201478920	1600000	1.100000	0.960000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.961000	51
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.960000	51
stress	600.0201478920	1600000	1.100000	0.960000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.960000	51
stress	600.0201478920	1600000	1.100000	0.960000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.961000	52
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.960000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.957000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.961000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.957000	51
stress	600.0201478920	1600000	1.100000	0.957000	51
stress	600.0201478920	1600000	1.100000	0.960000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.957000	51
stress	600.0201478920	1600000	1.100000	0.957000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.960000	51
stress	600.0201478920	1600000	1.100000	0.957000	51
stress	600.0201478920	1600000	1.100000	0.957000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.960000	51
stress	600.0201478920	1600000	1.100000	0.957000	51
stress	600.0201478920	1600000	1.100000	0.955000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.957000	51
stress	600.0201478920	1600000	1.100000	0.957000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.957000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.960000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.957000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.960000	51
stress	600.0201478920	1600000	1.100000	0.959000	51
stress	600.0201478920	1600000	1.100000	0.966000	52
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.961000	51
stress	600.0201478920	1600000	1.100000	0.962000	52
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.958000	51
stress	600.0201478920	1600000	1.100000	0.959000	52
stress	600.0201478920	1600000	1.100000	0.958000	52
stress	600.0224739010	1500000	1.000000	0.769000	50
stress	600.0224739010	1500000	1.000000	0.827000	50
stress	600.0224739010	1500000	1.000000	0.826000	51
stress	600.0224739010	1500000	1.000000	0.826000	51
stress	600.0224739010	1500000	1.000000	0.828000	51
stress	600.0224739010	1500000	1.000000	0.826000	51
stress	600.0224739010	1500000	1.000000	0.826000	51
stress	600.0224739010	1500000	1.000000	0.830000	51
stress	600.0224739010	1500000	1.000000	0.831000	51
stress	600.0224739010	1500000	1.000000	0.830000	51
stress	600.0224739010	1500000	1.000000	0.827000	51
stress	600.0224739010	1500000	1.000000	0.827000	51
stress	600.0224739010	1500000	1.000000	0.829000	51
stress	600.0224739010	1500000	1.000000	0.827000	51
stress	600.0224739010	1500000	1.000000	0.828000	51
stress	600.0224739010	1500000	1.000000	0.830000	51
stress	600.0224739010	1500000	1.000000	0.829000	51
stress	600.0224739010	1500000	1.000000	0.828000	51
stress	600.0224739010	1500000	1.000000	0.827000	51
stress	600.0224739010	1500000	1.000000	0.829000	51
stress	600.0224739010	1500000	1.000000	0.830000	51
stress	600.0224739010	1500000	1.000000	0.828000	51
stress	600.0224739010	1500000	1.000000	0.828000	51
stress	600.0224739010	1500000	1.000000	0.832000	51
stress	600.0224739010	1500000	1.000000	0.830000	51
stress	600.0224739010	1500000	1.000000	0.830000	51
stress	600.0224739010	1500000	1.000000	0.831000	51
stress	600.0224739010	1500000	1.000000	0.830000	51
stress	600.0224739010	1500000	1.000000	0.829000	51
stress	600.0224739010	1500000	1.000000	0.828000	51
stress	600.0224739010	1500000	1.000000	0.830000	51
stress	600.0224739010	1500000	1.000000	0.828000	52
stress	600.0224739010	1500000	1.000000	0.830000	52
stress	600.0224739010	1500000	1.000000	0.828000	52
stress	600.0224739010	1500000	1.000000	0.830000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.828000	52
stress	600.0224739010	1500000	1.000000	0.828000	52
stress	600.0224739010	1500000	1.000000	0.830000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.828000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.828000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.830000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.830000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.830000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.834000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.830000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.830000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.830000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.830000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.830000	52
stress	600.0224739010	1500000	1.000000	0.833000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.833000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.830000	52
stress	600.0224739010	1500000	1.000000	0.834000	52
stress	600.0224739010	1500000	1.000000	0.833000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.830000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.830000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.830000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.833000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.834000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.833000	52
stress	600.0224739010	1500000	1.000000	0.835000	52
stress	600.0224739010	1500000	1.000000	0.834000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.833000	52
stress	600.0224739010	1500000	1.000000	0.834000	52
stress	600.0224739010	1500000	1.000000	0.834000	52
stress	600.0224739010	1500000	1.000000	0.833000	52
stress	600.0224739010	1500000	1.000000	0.833000	52
stress	600.0224739010	1500000	1.000000	0.834000	52
stress	600.0224739010	1500000	1.000000	0.835000	52
stress	600.0224739010	1500000	1.000000	0.833000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.833000	52
stress	600.0224739010	1500000	1.000000	0.835000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.834000	52
stress	600.0224739010	1500000	1.000000	0.834000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.834000	52
stress	600.0224739010	1500000	1.000000	0.833000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.834000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.833000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.834000	52
stress	600.0224739010	1500000	1.000000	0.833000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.834000	52
stress	600.0224739010	1500000	1.000000	0.830000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.830000	52
stress	600.0224739010	1500000	1.000000	0.834000	52
stress	600.0224739010	1500000	1.000000	0.834000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.830000	52
stress	600.0224739010	1500000	1.000000	0.833000	52
stress	600.0224739010	1500000	1.000000	0.835000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.833000	52
stress	600.0224739010	1500000	1.000000	0.834000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.830000	52
stress	600.0224739010	1500000	1.000000	0.830000	52
stress	600.0224739010	1500000	1.000000	0.833000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.830000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.833000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.831000	53
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.830000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.834000	52
stress	600.0224739010	1500000	1.000000	0.834000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.830000	52
stress	600.0224739010	1500000	1.000000	0.832000	52
stress	600.0224739010	1500000	1.000000	0.830000	52
stress	600.0224739010	1500000	1.000000	0.829000	52
stress	600.0224739010	1500000	1.000000	0.831000	52
stress	600.0224739010	1500000	1.000000	0.830000	52
