#Timestamp	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access
1357038832779402950	47908521	14596728	11824814	1609978	1904737
1357038833280150310	157962	16689	23906	1447	420
1357038833780748629	123163	16924	21281	1349	388
1357038834281443197	134095	18042	24872	1442	435
1357038834782057015	159826	20360	24743	1413	387
1357038835282718667	147814	19265	25734	1501	404
1357038835783325111	156762	19299	23875	1244	394
1357038836283951471	145146	18198	24587	1327	403
1357038836784571581	331456	44906	65571	4565	1377
1357038837285178066	151494	17638	20909	1269	392
1357038837786045842	383027	60792	68101	5765	3222
1357038838286666285	153035	17324	24846	1343	404
1357038838787277479	157544	19817	25898	1376	412
1357038839287899256	143753	17028	23615	1326	415
1357038839788511533	153189	19790	25706	1332	414
1357038840289118976	140879	16953	21906	1219	400
1357038840789845586	273533	41899	58666	4142	1205
1357038841290454071	677846	104106	140179	14768	6955
1357038841791143639	160486	19604	25891	1457	428
1357038842291761416	151079	18510	25198	1497	379
1357038842792590484	154049	18838	24353	1272	404
1357038843293210802	160514	18123	24044	1390	390
1357038843793930079	153766	18519	23456	1218	382
1357038844294643939	144548	18330	25119	1405	400
1357038844795353257	316094	42894	62291	4367	1265
1357038845296041700	157404	18557	25333	1293	400
1357038845796742810	144446	17504	24480	1391	399
1357038846297436336	160561	19548	25710	1409	405
1357038846798141071	141960	17334	24105	1348	397
1357038847298757723	154882	19824	25535	1411	471
1357038847799399958	111720	16916	23673	1130	447
1357038848299994068	153172	19997	26019	1391	393
1357038848800610012	331769	44469	60247	4299	1283
1357038849301290330	143547	17129	24590	1333	382
1357038849801898899	156387	19737	25811	1397	397
1357038850302521051	148907	18331	24812	1465	388
1357038850803134702	154544	19017	27334	1304	392
1357038851303753854	142826	18060	23299	1357	388
1357038851804365256	153134	18852	24422	1210	392
1357038852305023533	140302	17989	24162	1382	392
1357038852805858142	361883	46152	65833	4273	1522
1357038853306520960	158282	19682	27076	1401	397
1357038853807254320	142375	17372	23979	1218	391
1357038854307967138	160860	22386	33044	1605	409
1357038854808718248	148180	19310	23411	1230	381
1357038855309440983	123134	17224	23434	1229	400
1357038855810136801	153670	19524	24854	1258	388
1357038856310850036	140871	18493	24544	1417	397
1357038856811656104	347951	47703	65986	4298	1290
1357038857312370005	440249	18881	25317	1271	404
1357038857813413239	235363	17998	24529	1355	388
1357038858314173265	259641	19209	26535	1247	388
1357038858814973625	234361	17730	23272	1331	380
1357038859315751026	248299	18933	30962	1452	396
1357038859816661635	261246	23016	25079	1308	378
1357038860317449620	233820	16848	22297	1353	380
1357038860818251646	443176	47076	64656	4312	1226
1357038861319109422	247284	19330	27057	1258	380
1357038861819796949	234011	17725	23336	1333	380
1357038862320476725	210916	18917	24856	1211	376
1357038862821511209	234777	18126	24542	1345	384
1357038863322185652	242023	18890	25039	1190	400
1357038863823264803	235089	18050	24078	1324	388
1357038864324052620	242165	19332	26536	1232	384
1357038864824840688	418027	43331	58987	4102	1218
