Start:	1433787213884562172
Event 1 Label:	CPU cycles		RAW Identifier:	r0FF
Event 2 Label:	L1 Data Cache access		RAW Identifier:	r004
Event 3 Label:	L1 Instructions Cache access		RAW Identifier:	r014
Event 4 Label:	L2 Data Cache access		RAW Identifier:	r016
Event 5 Label:	Bus Access		RAW Identifier:	r019
     0.500310486	15702595	r0FF
     0.500310486	4096250	r004
     0.500310486	3740860	r014
     0.500310486	588543	r016
     0.500310486	1182511	r019
     1.001356722	1912378	r0FF
     1.001356722	96137	r004
     1.001356722	133674	r014
     1.001356722	10958	r016
     1.001356722	5433	r019
     1.502077500	519741	r0FF
     1.502077500	59487	r004
     1.502077500	81161	r014
     1.502077500	4838	r016
     1.502077500	2178	r019
     2.002734861	1945254	r0FF
     2.002734861	119521	r004
     2.002734861	158044	r014
     2.002734861	14035	r016
     2.002734861	4224	r019
     2.503381721	661937	r0FF
     2.503381721	60305	r004
     2.503381721	79315	r014
     2.503381721	4507	r016
     2.503381721	2067	r019
     3.004033707	1590521	r0FF
     3.004033707	99202	r004
     3.004033707	128257	r014
     3.004033707	10144	r016
     3.004033707	3099	r019
     3.504740443	819704	r0FF
     3.504740443	59955	r004
     3.504740443	76944	r014
     3.504740443	5090	r016
     3.504740443	2123	r019
     4.005396637	1626567	r0FF
     4.005396637	117030	r004
     4.005396637	153755	r014
     4.005396637	13037	r016
     4.005396637	4331	r019
     4.506085164	947748	r0FF
     4.506085164	60435	r004
     4.506085164	79258	r014
     4.506085164	5052	r016
     4.506085164	2125	r019
     5.006743900	1393968	r0FF
     5.006743900	99724	r004
     5.006743900	129983	r014
     5.006743900	9878	r016
     5.006743900	3032	r019
     5.507412676	1055646	r0FF
     5.507412676	59728	r004
     5.507412676	77614	r014
     5.507412676	4963	r016
     5.507412676	2110	r019
     6.008194287	1252195	r0FF
     6.008194287	100808	r004
     6.008194287	131257	r014
     6.008194287	9197	r016
     6.008194287	3043	r019
     6.508966230	1207942	r0FF
     6.508966230	60620	r004
     6.508966230	78839	r014
     6.508966230	5127	r016
     6.508966230	2141	r019
     7.009667715	1112402	r0FF
     7.009667715	100308	r004
     7.009667715	128226	r014
     7.009667715	11304	r016
     7.009667715	3115	r019
     7.510332242	1369255	r0FF
     7.510332242	61352	r004
     7.510332242	78932	r014
     7.510332242	5129	r016
     7.510332242	2073	r019
     8.010999477	1089091	r0FF
     8.010999477	117535	r004
     8.010999477	154603	r014
     8.010999477	10787	r016
     8.010999477	3605	r019
     8.511676003	1479338	r0FF
     8.511676003	60849	r004
     8.511676003	78066	r014
     8.511676003	5511	r016
     8.511676003	2099	r019
     9.012326238	806569	r0FF
     9.012326238	95598	r004
     9.012326238	123070	r014
     9.012326238	9128	r016
     9.012326238	2913	r019
     9.513642597	1617763	r0FF
     9.513642597	60220	r004
     9.513642597	77957	r014
     9.513642597	6021	r016
     9.513642597	2055	r019
    10.014294498	685524	r0FF
    10.014294498	98928	r004
    10.014294498	127968	r014
    10.014294498	8945	r016
    10.014294498	2795	r019
    10.515013732	1652762	r0FF
    10.515013732	61540	r004
    10.515013732	79945	r014
    10.515013732	5539	r016
    10.515013732	2107	r019
    11.015868133	680336	r0FF
    11.015868133	98411	r004
    11.015868133	127429	r014
    11.015868133	8373	r016
    11.015868133	2711	r019
    11.516523617	1589339	r0FF
    11.516523617	60322	r004
    11.516523617	77870	r014
    11.516523617	5817	r016
    11.516523617	2042	r019
    12.017215477	981696	r0FF
    12.017215477	118990	r004
    12.017215477	156240	r014
    12.017215477	10701	r016
    12.017215477	3735	r019
    12.517864461	1460422	r0FF
    12.517864461	60238	r004
