#Timestamp	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed
1357835799469281673	32652387	11537151	393	1444009	252210
1357835799969808825	9343423	3107344	151	340595	82129
1357835800470241186	8462102	2893611	130	315035	76336
1357835800970668089	9393160	3158559	147	346370	83569
1357835801471089658	8875783	2973054	132	324762	78307
1357835801971553185	6541847	2144496	95	238373	57434
1357835802471977421	9155760	3046786	135	333207	80758
1357835802972397073	15899102	5189099	221	571839	135899
1357835803472828101	9267278	3151685	139	345313	83642
1357835803973247962	9511018	3193048	143	350846	84951
1357835804473663781	9181342	3126275	136	342325	83091
1357835804974078475	9311125	3180543	144	349614	84484
1357835805474491794	9348769	3184006	134	349012	84304
1357835805974904822	9418643	3222877	140	353977	85641
1357835806475323891	9402048	3180029	139	348392	84751
1357835806975744293	7041664	2342146	100	260295	63106
1357835807476207946	9103179	3097856	135	338596	82319
1357835807976629556	9291837	3191913	147	350855	85021
1357835808477100542	11676662	3912436	169	430516	103908
1357835808977529736	9133812	3151944	137	346287	84085
1357835809477952097	8755922	3033237	130	331860	80038
1357835809978375083	9245505	3179892	139	348102	84600
1357835810478796152	9061603	3103732	140	340844	82860
1357835810979211179	9343073	3184204	137	349115	84710
1357835811479624874	9229920	3123744	137	341589	82661
1357835811980047318	6885925	2256081	100	251257	61139
1357835812480507845	9183525	3121542	134	341852	82131
1357835812980927623	9598220	3259735	142	357177	86693
1357835813481518316	10928636	3623282	156	398941	97063
1357835813981978302	14358830	4307859	178	477304	116321
1357835814482460662	10799256	3625368	155	400335	96510
1357835814982944023	11206987	3733747	163	412134	99108
1357835815483419300	11232080	3764943	159	415444	99892
1357835815983898786	11337785	3772449	167	416672	99947
1357835816484401730	32398158	10345668	408	1166741	263160
1357835816984968840	11182217	3709178	159	409479	98944
1357835817485522700	10696003	3599868	156	397081	95444
1357835817986069477	16938480	8507296	169	1285557	167248
1357835818486861045	17518386	5665517	247	626852	150334
1357835818987429239	11620148	3886262	166	429496	103252
1357835819487990433	11098298	3729140	157	411384	99205
1357835819988551043	11188026	3781647	164	420182	101225
1357835820489107320	10919864	3708277	153	409073	98647
1357835820989668805	11200537	3786874	160	418693	100877
1357835821490231624	12618078	3727449	247	432834	110111
1357835821990799818	11793869	3966615	174	438537	106445
1357835822491402470	11280656	3804150	160	420086	101794
1357835822991964163	11273327	3792912	160	420003	101470
1357835823492662815	13474258	4359844	184	481167	116799
1357835823993225675	11317425	3796838	170	419658	101634
1357835824493794494	11372422	3790672	158	418204	100784
1357835824994350062	11657360	3909952	164	432313	104366
1357835825494918673	11175775	3735299	154	412145	99599
1357835825995479241	11216657	3783172	164	417039	101021
1357835826496050143	13828795	4463268	197	497632	121489
1357835826996672837	11030393	3703100	162	410384	98013
1357835827497158614	10576225	3632520	155	401323	96748
1357835827997686516	58662292	18814604	787	2092807	469579
1357835828498168252	49746609	16427718	563	1818500	386944
1357835828998663196	80685091	27068837	1135	3008864	665006
1357835829499168598	52707071	17634989	595	1956500	405564
1357835829999670750	72298047	24002215	948	2667122	577989
1357835830500227111	52805584	17521837	695	1944086	427389
1357835831000740388	66930066	22168735	912	2457792	547568
1357835831501248498	70408722	23666166	978	2634172	582803
1357835832001743775	79031817	26134531	1082	2897794	643400
1357835832502218886	53696931	17846219	676	1983327	426151
1357835833002728580	63027257	21047128	863	2335577	519934
1357835833503359440	79817868	26816954	1126	2988432	669143
1357835834003861592	68298488	22615844	937	2506544	562627
1357835834504363744	62928551	20727098	849	2295360	512728
1357835835004881272	68501260	22802096	972	2525765	570694
1357835835505383674	65702401	21976501	919	2437438	548885
1357835836005877368	57636334	19001228	773	2106620	467862
1357835836506430603	71535798	23539004	992	2613601	592994
1357835837006929422	70943170	23663187	1002	2626358	593202
1357835837507424324	54422046	18083709	720	2002662	443296
1357835838007937518	69064985	22902237	965	2535288	571641
1357835838508593586	72289307	24018236	1018	2665758	606033
1357835839009111280	72455853	24026446	1042	2662240	606271
1357835839509623516	60615999	20100067	844	2231241	506670
1357835840010120626	61103239	20393744	871	2261126	509747
1357835840510611112	69013696	22824757	960	2528618	572292
1357835841011188139	63504578	20957730	884	2325954	524601
1357835841511675374	74871183	24801761	1065	2743229	621316
1357835842012128943	50926756	16838600	650	1867525	407939
1357835842512623304	71305703	23931883	995	2657089	589981
1357835843013100831	67429948	22641935	968	2512164	568020
