Start:	1428540457910994256
Event1 Name:	r0FF
Event2 Name:	r01B
Event3 Name:	r073
Event4 Name:	r075
Event5 Name:	r004
Event6 Name:	r016
Event7 Name:	r017
     0.500242947	547798159	r0FF
     0.500242947	1242034	r01B
     0.500242947	96580	r073
     0.500242947	0	r075
     0.500242947	69707216	r004
     0.500242947	1242022	r016
     0.500242947	96602	r017
     1.000932727	550753107	r0FF
     1.000932727	670050	r01B
     1.000932727	4830	r073
     1.000932727	0	r075
     1.000932727	67520263	r004
     1.000932727	670677	r016
     1.000932727	4822	r017
     1.501483049	550614832	r0FF
     1.501483049	715174	r01B
     1.501483049	17047	r073
     1.501483049	0	r075
     1.501483049	67386680	r004
     1.501483049	714551	r016
     1.501483049	17054	r017
     2.002037496	550611216	r0FF
     2.002037496	679218	r01B
     2.002037496	4078	r073
     2.002037496	0	r075
     2.002037496	67514086	r004
     2.002037496	679227	r016
     2.002037496	4069	r017
     2.502587401	550604083	r0FF
     2.502587401	660696	r01B
     2.502587401	3960	r073
     2.502587401	0	r075
     2.502587401	67571751	r004
     2.502587401	660679	r016
     2.502587401	3961	r017
     3.003133472	550605269	r0FF
     3.003133472	286286	r01B
     3.003133472	2290	r073
     3.003133472	0	r075
     3.003133472	67947503	r004
     3.003133472	286298	r016
     3.003133472	2289	r017
     3.503682461	550601825	r0FF
     3.503682461	670450	r01B
     3.503682461	3966	r073
     3.503682461	0	r075
     3.503682461	67616977	r004
     3.503682461	670443	r016
     3.503682461	3965	r017
     4.004219616	550591486	r0FF
     4.004219616	680766	r01B
     4.004219616	4266	r073
     4.004219616	0	r075
     4.004219616	67452624	r004
     4.004219616	680765	r016
     4.004219616	4266	r017
     4.504762812	550598037	r0FF
     4.504762812	667773	r01B
     4.504762812	4774	r073
     4.504762812	0	r075
     4.504762812	67574341	r004
     4.504762812	667771	r016
     4.504762812	4774	r017
     5.005313050	550603320	r0FF
     5.005313050	760015	r01B
     5.005313050	10956	r073
     5.005313050	0	r075
     5.005313050	67476757	r004
     5.005313050	760027	r016
     5.005313050	10964	r017
     5.506488705	551294679	r0FF
     5.506488705	472100	r01B
     5.506488705	5805	r073
     5.506488705	0	r075
     5.506488705	67885588	r004
     5.506488705	472089	r016
     5.506488705	5803	r017
     6.007056151	550626389	r0FF
     6.007056151	467279	r01B
     6.007056151	3527	r073
     6.007056151	0	r075
     6.007056151	67793153	r004
     6.007056151	467276	r016
     6.007056151	3524	r017
     6.507615806	550613123	r0FF
     6.507615806	639427	r01B
     6.507615806	4280	r073
     6.507615806	0	r075
     6.507615806	67533178	r004
     6.507615806	639433	r016
     6.507615806	4278	r017
     7.008177377	550618764	r0FF
     7.008177377	689255	r01B
     7.008177377	4004	r073
     7.008177377	0	r075
     7.008177377	67474544	r004
     7.008177377	689263	r016
     7.008177377	4003	r017
     7.508741948	550619304	r0FF
     7.508741948	750695	r01B
     7.508741948	17150	r073
     7.508741948	0	r075
     7.508741948	67385075	r004
     7.508741948	750681	r016
     7.508741948	17159	r017
     8.009327894	550646021	r0FF
     8.009327894	579421	r01B
     8.009327894	4074	r073
     8.009327894	0	r075
     8.009327894	67575514	r004
     8.009327894	579431	r016
     8.009327894	4069	r017
     8.509888007	550620060	r0FF
     8.509888007	338918	r01B
     8.509888007	3697	r073
     8.509888007	0	r075
     8.509888007	67960214	r004
     8.509888007	338914	r016
     8.509888007	3696	r017
     9.010436287	550598843	r0FF
     9.010436287	673461	r01B
     9.010436287	3654	r073
     9.010436287	0	r075
     9.010436287	67566966	r004
     9.010436287	673461	r016
     9.010436287	3652	r017
     9.511023608	550647504	r0FF
     9.511023608	703939	r01B
     9.511023608	4564	r073
     9.511023608	0	r075
     9.511023608	67567948	r004
     9.511023608	703933	r016
     9.511023608	4564	r017
    10.011586887	550618489	r0FF
    10.011586887	660727	r01B
    10.011586887	3548	r073
    10.011586887	0	r075
    10.011586887	67584548	r004
    10.011586887	660737	r016
    10.011586887	3545	r017
    10.512236958	550716014	r0FF
    10.512236958	726267	r01B
    10.512236958	8901	r073
    10.512236958	0	r075
    10.512236958	67520973	r004
    10.512236958	726270	r016
    10.512236958	8906	r017
    11.012809779	550634105	r0FF
    11.012809779	306639	r01B
    11.012809779	2709	r073
    11.012809779	0	r075
    11.012809779	68002161	r004
    11.012809779	306631	r016
    11.012809779	2703	r017
    11.513389308	550635097	r0FF
    11.513389308	608961	r01B
    11.513389308	3453	r073
    11.513389308	0	r075
    11.513389308	67518320	r004
    11.513389308	608978	r016
    11.513389308	3456	r017
    12.013972671	550641119	r0FF
    12.013972671	664828	r01B
    12.013972671	3981	r073
    12.013972671	0	r075
    12.013972671	67587502	r004
    12.013972671	664811	r016
    12.013972671	3980	r017
    12.514553200	550639701	r0FF
    12.514553200	689046	r01B
    12.514553200	5022	r073
    12.514553200	0	r075
    12.514553200	67472889	r004
    12.514553200	689045	r016
    12.514553200	5023	r017
    13.015126313	550630222	r0FF
    13.015126313	659650	r01B
    13.015126313	3706	r073
    13.015126313	0	r075
    13.015126313	67589196	r004
    13.015126313	659651	r016
    13.015126313	3704	r017
    13.515730842	550663745	r0FF
    13.515730842	467654	r01B
    13.515730842	14874	r073
    13.515730842	0	r075
    13.515730842	67791445	r004
    13.515730842	467670	r016
    13.515730842	14883	r017
    14.016478746	550826347	r0FF
    14.016478746	503841	r01B
    14.016478746	3366	r073
    14.016478746	0	r075
    14.016478746	67744093	r004
    14.016478746	503824	r016
    14.016478746	3363	r017
    14.517059858	550636174	r0FF
    14.517059858	682392	r01B
    14.517059858	4192	r073
    14.517059858	0	r075
    14.517059858	67568887	r004
    14.517059858	682387	r016
    14.517059858	4189	r017
    15.017642887	550643303	r0FF
    15.017642887	660171	r01B
    15.017642887	3632	r073
    15.017642887	0	r075
    15.017642887	67583110	r004
    15.017642887	660176	r016
    15.017642887	3631	r017
    15.518270874	550688978	r0FF
    15.518270874	739158	r01B
    15.518270874	9278	r073
    15.518270874	0	r075
    15.518270874	67597068	r004
    15.518270874	739163	r016
    15.518270874	9283	r017
    16.018847820	550631101	r0FF
    16.018847820	518008	r01B
    16.018847820	4414	r073
    16.018847820	0	r075
    16.018847820	67683866	r004
    16.018847820	518170	r016
    16.018847820	4411	r017
    16.519430849	550650122	r0FF
    16.519430849	386261	r01B
    16.519430849	3998	r073
    16.519430849	0	r075
    16.519430849	67847036	r004
    16.519430849	386106	r016
    16.519430849	3997	r017
    17.020003586	550627070	r0FF
    17.020003586	662479	r01B
    17.020003586	3670	r073
    17.020003586	0	r075
    17.020003586	67570550	r004
    17.020003586	662463	r016
    17.020003586	3669	r017
    17.520584156	550637409	r0FF
    17.520584156	684037	r01B
    17.520584156	4235	r073
    17.520584156	0	r075
    17.520584156	67526560	r004
    17.520584156	684057	r016
    17.520584156	4237	r017
    18.021208977	550687886	r0FF
    18.021208977	682305	r01B
    18.021208977	3700	r073
    18.021208977	0	r075
    18.021208977	67550872	r004
    18.021208977	682288	r016
    18.021208977	3699	r017
    18.521780880	550628709	r0FF
    18.521780880	626353	r01B
    18.521780880	3574	r073
    18.521780880	0	r075
    18.521780880	67640831	r004
    18.521780880	626352	r016
    18.521780880	3572	r017
    19.022351492	550633668	r0FF
    19.022351492	294605	r01B
    19.022351492	2374	r073
    19.022351492	0	r075
    19.022351492	68035260	r004
    19.022351492	294621	r016
    19.022351492	2377	r017
    19.522920812	550622472	r0FF
    19.522920812	692559	r01B
    19.522920812	5998	r073
    19.522920812	0	r075
    19.522920812	67531486	r004
    19.522920812	692549	r016
    19.522920812	5999	r017
    20.023496424	550631867	r0FF
    20.023496424	678166	r01B
    20.023496424	3889	r073
    20.023496424	0	r075
    20.023496424	67524843	r004
    20.023496424	678156	r016
    20.023496424	3886	r017
    20.524126411	550691693	r0FF
    20.524126411	720946	r01B
    20.524126411	9409	r073
    20.524126411	0	r075
    20.524126411	67551188	r004
    20.524126411	720956	r016
    20.524126411	9413	r017
    21.024735190	550672688	r0FF
    21.024735190	628053	r01B
    21.024735190	3356	r073
    21.024735190	0	r075
    21.024735190	67500880	r004
    21.024735190	628050	r016
    21.024735190	3353	r017
    21.525286801	550609573	r0FF
    21.525286801	350600	r01B
    21.525286801	3264	r073
    21.525286801	0	r075
    21.525286801	68028683	r004
    21.525286801	350606	r016
    21.525286801	3266	r017
    22.025893830	550614515	r0FF
    22.025893830	609012	r01B
    22.025893830	3443	r073
    22.025893830	0	r075
    22.025893830	67582018	r004
    22.025893830	610381	r016
    22.025893830	3460	r017
    22.526449858	550664366	r0FF
    22.526449858	666408	r01B
    22.526449858	3648	r073
    22.526449858	0	r075
    22.526449858	67530680	r004
    22.526449858	665031	r016
    22.526449858	3630	r017
    23.027002970	550607696	r0FF
    23.027002970	657967	r01B
    23.027002970	3349	r073
    23.027002970	0	r075
    23.027002970	67551852	r004
    23.027002970	657958	r016
    23.027002970	3347	r017
    23.527567290	550617912	r0FF
    23.527567290	800510	r01B
    23.527567290	21664	r073
    23.527567290	0	r075
    23.527567290	67430407	r004
    23.527567290	800531	r016
    23.527567290	21670	r017
    24.028119568	550609387	r0FF
    24.028119568	425599	r01B
    24.028119568	3372	r073
    24.028119568	0	r075
    24.028119568	67798629	r004
    24.028119568	425590	r016
    24.028119568	3370	r017
    24.528687430	550628723	r0FF
    24.528687430	497501	r01B
    24.528687430	4434	r073
    24.528687430	0	r075
    24.528687430	67775549	r004
    24.528687430	497498	r016
    24.528687430	4431	r017
    25.029239291	550605810	r0FF
    25.029239291	661362	r01B
    25.029239291	3449	r073
    25.029239291	0	r075
    25.029239291	67582079	r004
    25.029239291	661375	r016
    25.029239291	3449	r017
    25.529853153	550672014	r0FF
    25.529853153	995160	r01B
    25.529853153	24950	r073
    25.529853153	0	r075
    25.529853153	67757879	r004
