#Timestamp	Benchmark	CPU(0) Frequency(MHz)	CPU(0) Temperature(C)	A7 Voltage(V)	A7 Current(A)	A7 Power(W)	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed	
1357755702117583932	automotive_bitcount	800	62	1.000000	0.028000	0.028000	14064190	4814330	199	532524	124880
1357755702638148475	automotive_bitcount	800	62	1.000000	0.028000	0.028000	8850604	3097639	138	341239	81692
1357755703181133651	automotive_bitcount	800	63	1.000000	0.027000	0.027000	8441488	2942736	131	322082	77743
1357755703711121913	automotive_bitcount	800	63	1.000000	0.029000	0.029000	8891780	3119483	136	342217	82741
1357755704241109758	automotive_bitcount	800	63	1.000000	0.029000	0.029000	8419062	2962715	127	323851	78391
1357755704771114144	automotive_bitcount	800	63	1.000000	0.028000	0.028000	9001958	3159199	138	347954	84350
1357755705301112239	automotive_bitcount	800	63	1.000000	0.028000	0.028000	8312189	2949145	129	323649	78103
1357755705831106459	automotive_bitcount	800	64	1.000000	0.028000	0.028000	8994752	3135941	141	344708	83482
1357755706361109428	automotive_bitcount	800	64	1.000000	0.029000	0.029000	6230745	2131718	91	238216	57686
1357755706891102440	automotive_bitcount	800	64	1.000000	0.029000	0.029000	8938953	3150849	137	344805	83655
1357755707421096035	automotive_bitcount	800	65	1.000000	0.028000	0.028000	10918287	3703089	157	408618	98608
1357755707951110088	automotive_bitcount	800	65	1.000000	0.029000	0.029000	8716324	3043377	131	334354	80908
1357755708481104183	automotive_bitcount	800	63	1.000000	0.028000	0.028000	8430850	2966493	130	325201	78530
1357755709011135319	automotive_bitcount	800	63	1.000000	0.028000	0.028000	9091136	3174770	136	349219	84572
1357755709541132664	automotive_bitcount	800	63	1.000000	0.027000	0.027000	8774807	3062711	130	335868	81198
1357755710071121425	automotive_bitcount	800	63	1.000000	0.028000	0.028000	9127828	3174431	138	349743	84867
1357755710601109103	automotive_bitcount	800	63	1.000000	0.028000	0.028000	6924081	2487235	109	275248	66423
1357755711125366801	automotive_bitcount	800	63	1.000000	0.028000	0.028000	7099220	2466539	110	271942	66301
1357755711656106101	automotive_bitcount	800	63	1.000000	0.027000	0.027000	8730020	3062655	132	337371	81477
1357755712186121613	automotive_bitcount	800	63	1.000000	0.028000	0.028000	10300777	3562525	148	392783	95183
1357755712716104666	automotive_bitcount	800	63	1.000000	0.029000	0.029000	8772505	3067361	132	337348	81516
1357755713246093553	automotive_bitcount	800	64	1.000000	0.028000	0.028000	8403481	2957260	126	323616	78586
1357755713776107606	automotive_bitcount	800	64	1.000000	0.028000	0.028000	8914029	3107744	137	342475	83098
1357755714306106325	automotive_bitcount	800	64	1.000000	0.028000	0.028000	8828880	3091324	132	339234	81966
1357755714836105129	automotive_bitcount	800	63	1.000000	0.028000	0.028000	24250571	8128988	323	911709	204794
1357755715366107557	automotive_bitcount	800	63	1.000000	0.028000	0.028000	8784133	3062218	132	336356	81675
1357755715896307901	automotive_qsort1	800	63	1.000000	0.028000	0.028000	11370438	3361698	135	376487	91306
1357755716426299246	automotive_qsort1	800	63	1.000000	0.028000	0.028000	10496621	3660350	150	403749	97956
1357755716956294299	automotive_qsort1	800	63	1.000000	0.029000	0.029000	10974684	3786278	158	418585	101162
1357755717486309060	automotive_qsort1	800	63	1.000000	0.029000	0.029000	14620866	4955298	195	550435	131793
1357755718016314030	automotive_qsort1	800	63	1.000000	0.029000	0.029000	10853790	3753155	162	415383	100530
1357755718546295375	automotive_qsort1	800	63	1.000000	0.028000	0.028000	10732839	3731033	153	412298	99649
1357755719076363594	automotive_qsort1	800	63	1.000000	0.027000	0.027000	10738140	3758350	155	415527	100209
1357755719606301898	automotive_qsort1	800	64	1.000000	0.028000	0.028000	10617098	3737968	159	412383	99998
1357755720135036288	automotive_qsort1	800	63	1.000000	0.029000	0.029000	10184589	3601100	150	396749	96474
1357755720666303629	automotive_qsort1	800	63	1.000000	0.028000	0.028000	12046875	3692421	247	429845	109139
1357755721196308765	automotive_qsort1	800	63	1.000000	0.030000	0.030000	10580868	3628926	161	401158	97080
1357755721726308402	automotive_qsort1	800	63	1.000000	0.029000	0.029000	11124192	3826265	163	422465	102007
1357755722256303330	automotive_qsort1	800	63	1.000000	0.028000	0.028000	12827326	4372970	176	484389	116743
1357755722786347716	automotive_qsort1	800	63	1.000000	0.029000	0.029000	10939275	3797262	155	419968	101620
1357755723316310186	automotive_qsort1	800	63	1.000000	0.028000	0.028000	11006440	3819740	156	421960	102207
1357755723846355114	automotive_qsort1	800	63	1.000000	0.028000	0.028000	10565604	3668189	156	405576	98105
1357755724376316584	automotive_qsort1	800	64	1.000000	0.028000	0.028000	16150216	8376177	149	1268979	162373
1357755724906299221	automotive_qsort1	800	63	1.000000	0.031000	0.031000	10769189	3702775	156	408557	99325
1357755725436298190	automotive_qsort1	800	63	1.000000	0.029000	0.029000	10733273	3710286	149	409765	99049
1357755725966317452	automotive_qsort1	800	63	1.000000	0.027000	0.027000	8384287	2813098	115	314705	75979
1357755726496306088	automotive_qsort1	800	63	1.000000	0.028000	0.028000	10547562	3695017	149	409169	98830
1357755727026292933	automotive_qsort1	800	63	1.000000	0.029000	0.029000	10835347	3780019	156	418730	101006
1357755727556335778	automotive_qsort1	800	63	1.000000	0.029000	0.029000	12914162	4384765	181	485255	117540
1357755728086308331	automotive_qsort1	800	63	1.000000	0.027000	0.027000	10855582	3762597	155	416190	100754
1357755728616362551	automotive_qsort1	800	63	1.000000	0.028000	0.028000	10264984	3646249	152	403177	97532
1357755729145547356	automotive_qsort1	800	63	1.000000	0.029000	0.029000	10466694	3715353	150	409603	99041
1357755729676310240	automotive_qsort1	800	63	1.000000	0.028000	0.028000	26371680	8534806	269	946065	202853
1357755730206390418	automotive_susan_c	800	63	1.000000	0.030000	0.030000	130497704	44933926	1929	5013567	1113140
1357755730736445429	automotive_susan_c	800	63	1.000000	0.048000	0.049000	147636755	50896062	2250	5686899	1268487
1357755731261093917	automotive_susan_c	800	63	1.000000	0.042000	0.043000	53764745	18557945	674	2062792	434666
1357755731806415252	automotive_susan_c	800	62	1.000000	0.036000	0.036000	67996097	23428194	919	2606825	560959
1357755732323001434	automotive_susan_c	800	57	1.000000	0.041000	0.042000	71462183	24606436	1001	2741553	608270
1357755732850143621	automotive_susan_c	800	56	1.000000	0.036000	0.036000	52161074	17941907	712	1993360	435982
1357755733356743503	automotive_susan_c	800	57	1.000000	0.037000	0.037000	56804114	19515108	758	2169757	469170
1357755733886410474	automotive_susan_c	800	61	1.000000	0.038000	0.039000	57660025	19897192	764	2209503	474474
1357755734411454377	automotive_susan_c	800	54	1.000000	0.035000	0.035000	55037381	18982022	763	2106512	464306
1357755734923527782	automotive_susan_c	800	57	1.000000	0.034000	0.034000	53430752	18493949	755	2056299	452056
1357755735433484319	automotive_susan_c	800	59	1.000000	0.037000	0.037000	46099205	15693644	581	1744696	375447
1357755735940048034	automotive_susan_c	800	55	1.000000	0.033000	0.033000	62815448	21668923	894	2403064	534709
1357755736465323687	automotive_susan_c	800	54	1.000000	0.035000	0.035000	57566175	19764617	778	2193029	484895
1357755736972052360	automotive_susan_c	800	52	1.000000	0.038000	0.039000	55172577	18839343	781	2098295	462292
1357755737499386964	automotive_susan_c	800	54	1.000000	0.032000	0.032000	68709003	23654705	980	2636658	587475
1357755738008340879	automotive_susan_c	800	57	1.000000	0.034000	0.034000	56996776	19620554	806	2180572	480778
1357755738535616316	automotive_susan_c	800	52	1.000000	0.030000	0.030000	58149953	20032166	822	2221801	497223
1357755739046739683	automotive_susan_c	800	56	1.000000	0.035000	0.035000	52013268	17870984	722	1981273	439073
1357755739553244398	automotive_susan_c	800	58	1.000000	0.032000	0.032000	63641523	21850138	888	2424264	534405
1357755740071159034	automotive_susan_c	800	55	1.000000	0.035000	0.035000	42200873	14389622	530	1598588	340684
1357755740608004605	automotive_susan_c	800	51	1.000000	0.030000	0.030000	48098179	16669978	648	1853174	400708
1357755741125814824	automotive_susan_c	800	54	1.000000	0.038000	0.039000	50804847	17614680	721	1956971	431377
1357755741656433167	automotive_susan_c	800	60	1.000000	0.035000	0.035000	66894670	22851741	958	2540578	567061
1357755742174789884	automotive_susan_c	800	53	1.000000	0.034000	0.034000	73406590	25563151	1061	2840643	635501
1357755742700463869	automotive_susan_c	800	52	1.000000	0.035000	0.035000	48303801	16573444	636	1840881	398368
1357755743216170470	automotive_susan_c	800	56	1.000000	0.033000	0.033000	62805888	21664661	844	2405838	520569
1357755743746427522	automotive_susan_c	800	60	1.000000	0.033000	0.033000	55475047	18955418	694	2106549	445239
1357755744276402325	automotive_susan_c	800	58	1.000000	0.040000	0.041000	68601274	23652063	959	2626311	574555
1357755744787107652	automotive_susan_c	800	56	1.000000	0.036000	0.036000	55531013	19153892	764	2128020	467460
1357755745293763825	automotive_susan_c	800	58	1.000000	0.037000	0.037000	52542252	17903642	708	1988248	437066
1357755745821425594	automotive_susan_c	800	59	1.000000	0.040000	0.041000	73124581	25140896	1019	2795422	610345
1357755746351327231	automotive_susan_c	800	60	1.000000	0.038000	0.039000	51755912	17802907	661	1975930	426716
1357755746857904946	automotive_susan_c	800	54	1.000000	0.030000	0.030000	54818772	18840749	768	2096065	462380
1357755747376081205	automotive_susan_c	800	55	1.000000	0.034000	0.034000	55567770	19222204	728	2142479	463409
1357755747891282683	automotive_susan_c	800	56	1.000000	0.033000	0.033000	51240102	17593015	706	1951455	431045
1357755748414346426	automotive_susan_c	800	52	1.000000	0.033000	0.033000	57835773	19931237	810	2211528	490600
1357755748933081309	automotive_susan_c	800	57	1.000000	0.030000	0.030000	89791379	30832755	1318	3432375	761294
1357755749442677347	automotive_susan_c	800	57	1.000000	0.040000	0.041000	59831071	20632798	851	2292747	511277
1357755749955838957	automotive_susan_c	800	55	1.000000	0.035000	0.035000	61416008	21270327	887	2362420	524870
1357755750481240359	automotive_susan_c	800	53	1.000000	0.041000	0.042000	68872814	23296242	989	2587230	585237
1357755750987872199	automotive_susan_c	800	51	1.000000	0.034000	0.034000	55529124	19044788	765	2112519	466067
1357755751521462948	automotive_susan_c	800	56	1.000000	0.033000	0.033000	42940849	14694695	522	1629750	344554
1357755752033423229	automotive_susan_c	800	57	1.000000	0.035000	0.035000	59862018	20529075	788	2282912	494502
1357755752539997444	automotive_susan_c	800	56	1.000000	0.036000	0.036000	56809595	19622428	805	2182491	484508
1357755753046519492	automotive_susan_c	800	53	1.000000	0.035000	0.035000	59073234	20296518	850	2250375	510079
1357755753553023375	automotive_susan_c	800	53	1.000000	0.034000	0.034000	66952317	23208818	991	2575282	580330
