#Timestamp	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed
1357548199438171906	770246	59959	4	8466	553
1357548199938948182	134234	27382	4	5861	415
1357548200439641167	124789	29568	4	6263	425
1357548200940285069	129230	32198	3	6953	410
1357548201440909262	121551	28421	4	6022	346
1357548201941538164	253785	68641	5	14455	1352
1357548202442169774	129238	30474	3	6554	424
1357548202942789551	121867	27900	4	5921	382
1357548203443449244	126877	30375	3	6477	367
1357548203944167646	91329	27774	4	5903	521
1357548204444882381	153277	41284	3	8957	397
1357548204945531532	125818	30623	2	6624	365
1357548205446198059	118948	27191	2	5732	367
1357548205946848753	251339	67017	5	14177	1223
1357548206447499196	126697	30522	4	6595	391
1357548206948147014	120665	27788	4	5919	328
1357548207448796666	126087	30481	5	6582	369
1357548207949506067	119899	27782	4	5826	352
1357548208450272594	127596	30509	4	6593	405
1357548208950918121	121503	27866	3	5946	346
1357548209451567231	127099	30216	4	6491	386
1357548209952215007	249946	66975	4	14128	1180
1357548210452860117	120279	27516	2	5798	393
1357548210953505977	126320	30413	2	6526	410
1357548211454199754	120178	29230	3	8661	552
1357548211954848447	158906	39776	2	6124	367
1357548212455498766	126928	30366	3	6575	372
1357548212956147751	120854	27770	3	5929	329
1357548213458238356	126989	30120	4	6467	405
1357548213958899633	264895	67123	5	14203	1214
1357548214459599909	120598	27751	3	5914	348
1357548214960259102	126468	30354	4	6529	411
1357548215460914588	121432	27796	3	5880	374
1357548215961559031	126575	30620	4	6647	392
1357548216462203641	121776	27781	3	5842	345
1357548216962854751	126974	30428	5	6576	371
1357548217463505986	121846	27525	4	5759	380
1357548217964198679	251030	78029	4	16653	1375
1357548218464949081	154193	28794	4	6124	346
1357548218965597774	126580	30481	4	6574	365
1357548219466241676	120804	27755	3	5860	368
1357548219966893077	126921	30451	2	6589	362
1357548220467545646	120579	27747	4	5884	346
1357548220968189756	127311	30538	4	6565	346
1357548221468828283	120639	27539	5	5849	316
1357548221969541351	251016	66913	5	13989	1175
1357548222470192794	128783	30602	4	6631	411
1357548222970844279	122356	27801	4	5895	336
1357548223471627597	388794	30770	3	6717	424
1357548223972371707	209915	28257	3	5836	381
1357548224473103817	210956	30439	3	6543	406
1357548224973853135	223818	27768	4	5833	375
1357548225474778327	210912	29757	3	6331	395
1357548225975658561	340394	67479	4	14245	1285
1357548226476497296	207386	27111	4	5711	323
1357548226977346697	213251	31151	3	6651	407
1357548227478181598	210037	27285	3	5666	361
1357548227978960541	211055	30442	3	6506	396
1357548228479973525	218062	27477	2	5833	368
1357548228980767759	211876	30592	2	6565	375
1357548229481508244	210640	28058	5	6024	378
1357548229982253520	338542	66314	6	13841	1206
1357548230482936464	213443	30650	3	6567	434
1357548230983630657	211336	27439	2	5736	368
1357548231484326433	176258	31210	4	6743	455
1357548231985066543	213635	27353	3	5705	333
1357548232485780653	213036	30438	3	6627	402
1357548232986516971	210039	28254	4	5996	398
1357548233488719368	214080	29816	4	6195	378
1357548233989518352	335850	66895	4	14132	1225
1357548234490226754	210702	27519	4	5909	396
1357548234990933738	213011	30743	3	6460	414
1357548235491633890	210920	27465	3	5866	382
1357548235992351125	212630	30530	4	6558	383
1357548236493083901	209289	28496	3	6018	399
1357548236993829178	213761	29953	3	6360	390
1357548237494589329	205437	27256	2	5805	353
1357548237995296272	355874	67935	4	14290	1262
1357548238496174756	215099	30233	3	6484	448
1357548238996898741	214252	28113	3	6007	391
1357548239497619184	211446	30199	4	6385	387
1357548239998372377	209929	28539	3	5997	388
1357548240499173529	214816	29701	4	6289	493
1357548240999992680	227774	34323	4	7262	347
1357548241500796414	216317	30087	2	6476	376
1357548242001617482	338995	67837	3	14294	1257
1357548242502436966	212780	27741	2	5783	389
1357548243003265701	211495	30354	2	6464	410
1357548243504303685	208120	28198	3	5979	397
1357548244005213335	215928	30015	3	6302	382
1357548244505927904	205259	27739	2	5821	380
1357548245006657347	215851	30188	5	6452	395
1357548245507396998	205343	28259	3	6067	377
1357548246008230649	341576	66213	4	13763	1206
1357548246509061342	213509	30652	3	6528	437
1357548247009968035	208717	28257	4	6069	374
1357548247510863435	214805	30074	5	6202	388
1357548248011681670	206811	27830	3	5794	347
1357548248512687070	215117	30100	3	6457	375
1357548249013517138	205388	28087	3	5902	373
1357548249514349664	216071	30670	4	6512	406
1357548250015186565	337414	66358	4	14007	1190
1357548250516053716	209796	28539	4	6175	427
1357548251016883576	215765	29822	4	6271	378
1357548251517701394	206000	28489	3	5998	380
