#Timestamp	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access
1357008737449225206		1088774	76205	107495	10808	7495
1357008737950086424		2448928	91370	128190	11110	5654
1357008738450734225		328074	19485	26942	1254	412
1357008738951372943		1736473	19406	26329	1121	392
1357008739451985412		575751	19394	26298	1166	412
1357008739952614505		1392528	19433	26288	1199	380
1357008740453591972		847335	19335	26240	1226	388
1357008740954259607		1210534	19295	25157	1130	384
1357008741455016533		1021801	19263	25282	1178	404
1357008741955647043		1175589	42136	57406	3687	1343
1357008742456294594		1246150	19570	26523	1221	388
1357008742956920604		773015	19460	26442	1176	388
1357008743457563489		1541331	19426	25667	1139	404
1357008743958341165		472175	19374	25285	1134	380
1357008744458972592		1717492	19429	25294	1193	404
1357008744959676435		341934	19392	25440	1137	384
1357008745460316778		1790231	19420	25468	1115	396
1357008745960952455		485235	42163	56645	3853	1233
1357008746461581631		1737914	19447	26543	1241	376
1357008746962203517		489056	19488	26354	1253	400
1357008747462830735		1567406	19450	26121	1249	388
1357008747963440037		636789	19356	26131	1296	408
1357008748464065630		1333482	19339	26093	1211	380
1357008748964931764		908649	19307	25716	1171	408
1357008749465571107		1110543	19292	25731	1175	368
1357008749966242325		1336055	39056	52392	3629	988
1357008750466872044		867172	19384	25271	1285	388
1357008750967517887		1328517	19350	25437	1234	396
1357008751468230397		735174	19405	25646	1197	364
1357008751968878115		1531431	19350	25515	1169	396
1357008752469654082		501333	19335	25554	1149	368
1357008752970300884		1718104	19359	24777	1161	392
1357008753470932852		315679	19343	25406	1162	364
1357008753971672987		2004281	39267	53038	3635	932
1357008754472309789		254887	19361	25536	1298	372
1357008754972928882		1777815	19488	25768	1261	396
1357008755473537101		422087	19450	25267	1187	392
1357008755974179611		1590432	19456	25582	1149	380
1357008756474909578		631517	19417	25865	1195	392
1357008756975548630		1418918	19392	25283	1153	380
1357008757476253890		821174	19386	25938	1179	400
1357008757976890816		1429217	41961	56918	3679	1191
1357008758477536576		1036093	19419	25382	1262	384
1357008758978286627		1001921	19279	25589	1187	364
1357008759478953345		1261829	19317	25889	1206	396
1357008759979736396		795122	19361	25683	1166	364
1357008760480380990		1506891	19349	25113	1167	392
1357008760981021583		564316	19399	25324	1191	368
1357008761481693051		1656536	19338	25948	1215	388
1357008761982316519		593297	42192	57800	3789	1219
1357008762482932363		1795489	19379	25827	1275	377
1357008762983597123		273379	19525	26190	1120	371
1357008763484244716		1766583	19448	25841	1128	392
1357008763985101975		391250	19346	25294	1176	388
1357008764485736401		1623719	19427	25463	1197	368
1357008764986379703		628694	19349	25562	1144	399
