Start:	1428545877749949156
Event1 Name:	r0FF
Event2 Name:	r01B
Event3 Name:	r073
Event4 Name:	r075
Event5 Name:	r004
Event6 Name:	r016
Event7 Name:	r017
     0.500386447	100213933	r0FF
     0.500386447	863590	r01B
     0.500386447	63900	r073
     0.500386447	0	r075
     0.500386447	17168872	r004
     0.500386447	863389	r016
     0.500386447	63905	r017
     1.001216602	100166354	r0FF
     1.001216602	716679	r01B
     1.001216602	6915	r073
     1.001216602	0	r075
     1.001216602	16740693	r004
     1.001216602	716694	r016
     1.001216602	6909	r017
     1.501928007	100142804	r0FF
     1.501928007	720184	r01B
     1.501928007	4636	r073
     1.501928007	0	r075
     1.501928007	16782160	r004
     1.501928007	720171	r016
     1.501928007	4630	r017
     2.002635413	100142148	r0FF
     2.002635413	700466	r01B
     2.002635413	4530	r073
     2.002635413	0	r075
     2.002635413	16772245	r004
     2.002635413	700466	r016
     2.002635413	4529	r017
     2.503335443	100139698	r0FF
     2.503335443	633840	r01B
     2.503335443	3037	r073
     2.503335443	0	r075
     2.503335443	16829058	r004
     2.503335443	633841	r016
     2.503335443	3039	r017
     3.004024932	100139451	r0FF
     3.004024932	322531	r01B
     3.004024932	2948	r073
     3.004024932	0	r075
     3.004024932	17309973	r004
     3.004024932	322528	r016
     3.004024932	2947	r017
     3.504712629	100135987	r0FF
     3.504712629	791972	r01B
     3.504712629	20439	r073
     3.504712629	0	r075
     3.504712629	16657679	r004
     3.504712629	791975	r016
     3.504712629	20449	r017
     4.005450534	100147914	r0FF
     4.005450534	699557	r01B
     4.005450534	5991	r073
     4.005450534	0	r075
     4.005450534	16766059	r004
     4.005450534	699559	r016
     4.005450534	5984	r017
     4.506133064	100136705	r0FF
     4.506133064	711765	r01B
     4.506133064	5094	r073
     4.506133064	0	r075
     4.506133064	16745045	r004
     4.506133064	711776	r016
     4.506133064	5094	r017
     5.006816595	100137055	r0FF
     5.006816595	635024	r01B
     5.006816595	3858	r073
     5.006816595	0	r075
     5.006816595	16853609	r004
     5.006816595	634998	r016
     5.006816595	3853	r017
     5.507503709	100138325	r0FF
     5.507503709	366522	r01B
     5.507503709	8019	r073
     5.507503709	0	r075
     5.507503709	17333512	r004
     5.507503709	366542	r016
     5.507503709	8027	r017
     6.008188322	100135922	r0FF
     6.008188322	711121	r01B
     6.008188322	5874	r073
     6.008188322	0	r075
     6.008188322	16729276	r004
     6.008188322	711110	r016
     6.008188322	5871	r017
     6.508869103	100136878	r0FF
     6.508869103	704375	r01B
     6.508869103	3964	r073
     6.508869103	0	r075
     6.508869103	16754785	r004
     6.508869103	704380	r016
     6.508869103	3962	r017
     7.009551716	100136219	r0FF
     7.009551716	699797	r01B
     7.009551716	4116	r073
     7.009551716	0	r075
     7.009551716	16778731	r004
     7.009551716	699800	r016
     7.009551716	4117	r017
     7.510327705	100150467	r0FF
     7.510327705	658409	r01B
     7.510327705	3729	r073
     7.510327705	0	r075
     7.510327705	16863049	r004
     7.510327705	658532	r016
     7.510327705	3729	r017
     8.011010069	100142923	r0FF
     8.011010069	306285	r01B
     8.011010069	2653	r073
     8.011010069	0	r075
     8.011010069	17327300	r004
     8.011010069	306151	r016
     8.011010069	2651	r017
     8.511709099	100138397	r0FF
     8.511709099	673626	r01B
     8.511709099	4724	r073
     8.511709099	0	r075
     8.511709099	16740922	r004
     8.511709099	673639	r016
     8.511709099	4728	r017
     9.012408713	100140072	r0FF
     9.012408713	698218	r01B
     9.012408713	4059	r073
     9.012408713	0	r075
     9.012408713	16772508	r004
     9.012408713	698216	r016
     9.012408713	4056	r017
     9.513115160	100141821	r0FF
     9.513115160	733241	r01B
     9.513115160	4759	r073
     9.513115160	0	r075
     9.513115160	16774307	r004
     9.513115160	733232	r016
     9.513115160	4759	r017
    10.014317857	100240518	r0FF
    10.014317857	638304	r01B
    10.014317857	3972	r073
    10.014317857	0	r075
    10.014317857	16881931	r004
    10.014317857	638319	r016
    10.014317857	3975	r017
    10.515182720	100165451	r0FF
    10.515182720	308201	r01B
    10.515182720	2296	r073
    10.515182720	0	r075
    10.515182720	17318481	r004
    10.515182720	308396	r016
    10.515182720	2300	r017
    11.016296500	100229711	r0FF
    11.016296500	741803	r01B
    11.016296500	8767	r073
    11.016296500	0	r075
    11.016296500	16744059	r004
    11.016296500	741605	r016
    11.016296500	8763	r017
    11.517024323	100146300	r0FF
    11.517024323	738645	r01B
    11.517024323	6203	r073
    11.517024323	0	r075
    11.517024323	16761200	r004
    11.517024323	738633	r016
    11.517024323	6200	r017
    12.017751645	100145513	r0FF
    12.017751645	699197	r01B
    12.017751645	4521	r073
    12.017751645	0	r075
    12.017751645	16778554	r004
    12.017751645	699211	r016
    12.017751645	4520	r017
    12.518468467	100143344	r0FF
    12.518468467	635226	r01B
    12.518468467	4618	r073
    12.518468467	0	r075
    12.518468467	16853644	r004
    12.518468467	635219	r016
    12.518468467	4618	r017
    13.019186622	100145206	r0FF
    13.019186622	335639	r01B
    13.019186622	3149	r073
    13.019186622	0	r075
    13.019186622	17298872	r004
    13.019186622	335632	r016
    13.019186622	3148	r017
    13.520011278	100137786	r0FF
    13.520011278	694012	r01B
    13.520011278	3865	r073
    13.520011278	0	r075
    13.520011278	16737849	r004
    13.520011278	694014	r016
    13.520011278	3878	r017
    14.020735767	100171374	r0FF
    14.020735767	701668	r01B
    14.020735767	3992	r073
    14.020735767	0	r075
    14.020735767	16785124	r004
    14.020735767	701668	r016
    14.020735767	3977	r017
    14.521464589	100145530	r0FF
    14.521464589	720313	r01B
    14.521464589	4158	r073
    14.521464589	0	r075
    14.521464589	16754255	r004
    14.521464589	720317	r016
    14.521464589	4162	r017
    15.022181161	100143713	r0FF
    15.022181161	589486	r01B
    15.022181161	3547	r073
    15.022181161	0	r075
    15.022181161	16925639	r004
    15.022181161	589480	r016
    15.022181161	3545	r017
    15.522912775	100144911	r0FF
    15.522912775	385893	r01B
    15.522912775	2795	r073
    15.522912775	0	r075
    15.522912775	17263347	r004
    15.522912775	385964	r016
    15.522912775	2801	r017
    16.023731764	100165333	r0FF
    16.023731764	734054	r01B
    16.023731764	7690	r073
    16.023731764	0	r075
    16.023731764	16754800	r004
    16.023731764	733988	r016
    16.023731764	7686	r017
    16.524462628	100146156	r0FF
    16.524462628	702682	r01B
    16.524462628	5319	r073
    16.524462628	0	r075
    16.524462628	16759925	r004
    16.524462628	702686	r016
    16.524462628	5321	r017
    17.025276325	100154583	r0FF
    17.025276325	697884	r01B
    17.025276325	4026	r073
    17.025276325	0	r075
