#Timestamp	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access
1357322924444349420	28352026	4941053	7850775	582995	287388
1357322924945056572	7844712	1448146	2292337	174756	35732
1357322925445573599	7457560	1387444	2217051	162215	27304
1357322925946084793	7847014	1443888	2288282	171820	28397
1357322926446819361	12741823	2362405	3727029	268757	88401
1357322926947332680	8347306	1541306	2428504	179985	32841
1357322927447841832	7645579	1409416	2234624	165057	25945
1357322927948368192	6635711	1185239	1884778	146821	26740
1357322928448893886	7095474	1297170	2065494	151808	24186
1357322928949401330	8062329	1485645	2354538	176909	27775
1357322929449950524	7638132	1410117	2241276	164884	24899
1357322929950455009	8163050	1507044	2375443	179453	27966
1357322930450959786	7920122	1452824	2290163	173900	29112
1357322930951465647	7955215	1464641	2327370	172531	27224
1357322931452171090	8982929	1635739	2573706	199933	44906
1357322931952680326	8243852	1509294	2386862	179847	32735
1357322932453185353	7815476	1438047	2284819	168529	26377
1357322932953709588	5867434	1046556	1654668	130981	21728
1357322933454214824	7426366	1376921	2181336	159623	24492
1357322933954696684	7762165	1458083	2330887	169783	26446
1357322934455222586	7559872	1418668	2252390	165820	27222
1357322934955748530	8063420	1491375	2338146	180693	27164
1357322935456276807	7995737	1476006	2334770	174974	26997
1357322935956783960	7935744	1462626	2307622	174498	27890
1357322936457490694	8974766	1636832	2568570	201502	42556
1357322936957998013	8140866	1496427	2376857	176804	29923
1357322937458559707	7260403	1325797	2099352	157354	24602
1357322937959080359	6384613	1143328	1812776	140762	22733
1357322938459599261	7694761	1412909	2229888	171803	27655
1357322938960124372	11848189	1888666	2743870	301084	46324
1357322939460692690	9224534	1679639	2655433	200815	32787
1357322939961266759	9587083	1733813	2736662	213169	36783
1357322940461832369	9542555	1729236	2736629	210389	34136
1357322940962394688	9489474	1732311	2740934	208032	33717
1357322941463174631	14066310	2377342	3768406	329228	137805
1357322941963748449	20710033	3840490	5921089	443819	274550
1357322942464417434	7627563	1346699	2137445	166847	32507
1357322942965117544	9000207	1627021	2577825	196814	33899
1357322943465729363	8700356	1629911	2595181	192910	31583
1357322943966369973	9810190	1781112	2825041	213900	38174
1357322944467018833	9263347	1681425	2678350	199146	32782
1357322944967665901	9380592	1706000	2709622	205605	34067
1357322945468315803	9192102	1676335	2648683	201217	32176
1357322945968970705	9544846	1737335	2752451	208904	33810
1357322946469937647	11623145	2093466	3283414	257956	65867
1357322946970592465	11278352	2039816	3178423	258048	57532
1357322947471255909	7463144	1316003	2039809	176749	28942
1357322947971910935	9065797	1630755	2572487	202037	38411
1357322948472585045	9147079	1656564	2633167	197680	32961
1357322948973254197	9409444	1697293	2689842	205943	35735
1357322949473924932	8831932	1589836	2532992	190757	31512
1357322949974609500	9301202	1682211	2603105	217190	33633
1357322950475273652	9773481	1758977	2714095	233204	37867
1357322950975914512	9553397	1726895	2638659	233194	35200
1357322951476827829	10757234	1931708	2998420	250640	54116
1357322951977425190	9367345	1695773	2685743	206114	37792
1357322952478021300	7902982	1420440	2238974	180279	50582
1357322952978732035	12138545	1956272	3034325	254841	47870
1357322953479405895	54591787	10074288	16575041	1029224	328492
1357322953980125921	64260756	11954123	19492070	1240391	354685
1357322954480762490	31561909	5649823	9388761	603230	259171
1357322954981378766	31379909	5608116	9328318	595119	253168
1357322955482017376	34904674	6265105	10303271	670941	265544
1357322955982658403	35949172	6462853	10704376	677636	272964
1357322956483416763	33641076	6130762	10034324	649498	247091
1357322956984058748	33336576	5994315	9964870	623025	260853
1357322957484726733	37635915	6817634	11273000	709104	266347
1357322957985372218	37703174	6844404	11281482	721124	274068
1357322958486014995	32209770	5788260	9558832	613540	243299
1357322958986631897	43477147	8017357	13105213	835653	259662
1357322959487293465	35991820	6566461	10798749	680934	227686
1357322959987955075	34753894	6305920	10399748	663992	249292
1357322960488596060	31696926	5695871	9541472	587155	253738
1357322960989219587	40179777	7324379	12119603	749810	279999
1357322961490031988	41618627	7624397	12628719	775242	309122
1357322961990695306	46509177	8530791	14049704	867146	293373
1357322962491373791	29231073	5273648	8683759	554201	203761
1357322962991993568	30086793	5490312	9070212	570961	212330
1357322963492657886	35596725	6506938	10747468	661953	239750
1357322963993332996	27456118	4940358	8168997	518311	199861
1357322964493972856	32758501	5971942	9788527	626454	214474
1357322964994683091	34857574	6358803	10476092	654213	234246
1357322965495235577	35470971	6411995	10531021	687261	254470
1357322965995781687	34099944	6126152	10161898	653533	274011
1357322966511895787	31970378	5770416	9664175	584003	260447
1357322967012483064	30821612	5525769	9225583	580585	246971
1357322967513041299	27352098	4903909	8131650	508484	199553
1357322968013595284	34030229	6192493	10184376	640907	229572
1357322968514130770	30489305	5487365	9109844	566630	225603
1357322969014768672	30777212	5596826	9225772	581040	211709
1357322969515356365	33783317	6083178	10110262	635121	258859
1357322970015924017	32865207	5926458	9922086	605292	259272
1357322970516522669	33088922	6004305	9885751	632522	220948
1357322971017113363	32313934	5898795	9676952	615497	217656
1357322971519638300	34676470	6343723	10518614	642225	247410
1357322972020227535	32448794	5780814	9658754	606390	271305
1357322972520807437	28406776	5145519	8486092	532162	194249
1357322973021384297	31356269	5674453	9339164	591527	213926
1357322973521963282	35728718	6497742	10592758	696942	237264
1357322974022544434	35924630	6312143	10345317	674674	233325
1357322974523095420	34668159	6475799	10575529	668819	208384
1357322975023680030	30505217	5640807	9266886	605122	195867
1357322975524229515	28568722	5254580	8629540	552024	181734
1357322976024878167	27179716	4947743	8058813	549027	201178
1357322976526373524	28100702	5158512	8561652	546342	202972
1357322977026964093	32680595	6042716	9916446	639475	198846
1357322977527537245	31798819	5873602	9654299	621156	194824
1357322978028128105	27309691	5366292	10084349	446283	203249
1357322978528700299	24087665	4362971	7244648	469832	181661
1357322979029316284	27149571	4967789	8139997	533976	187775
1357322979530018185	31717458	5877948	9520489	627490	181829
1357322980030598421	36382132	6752475	10941748	723361	209254
1357322980531180406	24557800	4474423	7417629	481935	176018
1357322981031759016	28485700	5226488	8515450	568899	185727
1357322981532450126	36808006	6862191	11176774	712044	232121
1357322982033044195	27916544	5112919	8438863	527833	188786
1357322982533626097	26260933	4794706	7910836	519885	198215
1357322983034289832	23877631	4320267	7195870	464178	188512
1357322983535063400	23696664	4330524	7170094	464990	173440
1357322984035724718	30786323	5686035	9320930	591940	201884
1357322984536386245	36421015	6767295	11014751	700716	209267
1357322985037043480	25482881	4655344	7690980	504283	180968
1357322985537694881	22689259	4107743	6836542	448099	171547
1357322986038371866	27827752	5096682	8362584	542900	186953
1357322986539118351	32857600	6104203	9986590	639339	219357
1357322987039896877	33215739	6152331	10101890	633054	207418
1357322987540525654	27573809	5063873	8306526	535909	179841
1357322988041203222	24185223	4258714	6786448	481308	118952
1357322988541869874	10910325	1993707	3233465	229187	59914
1357322989042513359	9988448	1823500	2935716	213761	51186
1357322989543173219	13118709	2424084	3915453	273595	64681
1357322990043818121	10943219	1999304	3225886	232463	55694
1357322990544448772	11999843	2200834	3571218	249828	63077
1357322991045147674	11514076	2108613	3384997	244945	66685
1357322991547628528	13148650	2418677	3922626	269939	76791
1357322992048263055	10149961	1819784	2953125	213380	61538
1357322992548931373	11059574	2072680	3344382	234539	53740
1357322993049478358	11588586	2133437	3439705	247910	62951
1357322993550079510	12997154	2425929	3902674	269240	58307
1357322994050633829	11799532	2159323	3489607	250061	61395
1357322994551178189	12417254	2304296	3707670	257314	58479
1357322995051735591	12783510	2364229	3813636	268475	64439
1357322995552278535	10241384	1872678	3025041	216646	49960
1357322996052833812	14080895	2608566	4204283	294113	70292
1357322996553603255	10989877	2000063	3211682	231042	68775
1357322997054157449	11483296	2104622	3413186	241022	64350
1357322997554744976	13215971	2128194	3397680	258458	63309
1357322998055312336	8845210	1529910	2422034	192035	35671
1357322998555889363	8127848	1429728	2254872	169566	28988
1357322999056465515	9013521	1577478	2503708	189423	32042
1357322999557071708	8523748	1494321	2364147	178203	31196
1357323000057628194	8818881	1548209	2432980	188676	31317
1357323000558198096	8701465	1527319	2415300	181373	31134
1357323001058740164	13513353	2236634	3449175	326860	139068
1357323001559318066	6647817	1126344	1795929	139433	36676
1357323002059959385	8839385	1570162	2473965	190384	39790
1357323002560510329	8653139	1519939	2399504	180540	31998
1357323003061082772	8767544	1542508	2443807	185043	32034
1357323003561638508	8453303	1492358	2357848	176717	30270
1357323004062195160	9087069	1590462	2521674	191216	32957
1357323004562780436	8329909	1458366	2294847	178856	29455
1357323005063330922	8993907	1575092	2448390	201396	32420
1357323005563906990	8493206	1492836	2308743	190931	29611
1357323006064481059	8958934	1532110	2338640	212884	45613
1357323006565158294	7729257	1320375	2023596	175095	30391
