Start:	1419924207886764399
Event1 Name:	r011
Event2 Name:	r004
Event3 Name:	r014
Event4 Name:	r008
Event5 Name:	r013
     0.500317225	60268642	r011
     0.500317225	60233521	r004
     0.500317225	322501195	r014
     0.500317225	728441616	r008
     0.500317225	60268994	r013
     1.001303823	74253270	r011
     1.001303823	74230984	r004
     1.001303823	371089681	r014
     1.001303823	912503052	r008
     1.001303823	74253138	r013
     1.502053338	64718079	r011
     1.502053338	64693391	r004
     1.502053338	368963922	r014
     1.502053338	879923216	r008
     1.502053338	64718079	r013
     2.002845979	58461675	r011
     2.002845979	58435100	r004
     2.002845979	368680745	r014
     2.002845979	936606061	r008
     2.002845979	58461675	r013
     2.503611744	79032004	r011
     2.503611744	79009355	r004
     2.503611744	379618803	r014
     2.503611744	866825149	r008
     2.503611744	79032004	r013
     3.004497468	44808269	r011
     3.004497468	44783069	r004
     3.004497468	353870243	r014
     3.004497468	934643623	r008
     3.004497468	44808269	r013
     3.505224441	77843904	r011
     3.505224441	77822568	r004
     3.505224441	389300306	r014
     3.505224441	897220889	r008
     3.505224441	77843904	r013
     4.005957748	44881272	r011
     4.005957748	44856762	r004
     4.005957748	365269562	r014
     4.005957748	917085691	r008
     4.005957748	44881272	r013
     4.506784305	79818535	r011
     4.506784305	79792789	r004
     4.506784305	362897302	r014
     4.506784305	874428201	r008
     4.506784305	79818535	r013
     5.007573362	60490556	r011
     5.007573362	60470617	r004
     5.007573362	387956302	r014
     5.007573362	935641304	r008
     5.007573362	60490556	r013
     5.508263253	62572289	r011
     5.508263253	62546482	r004
     5.508263253	357755527	r014
     5.508263253	903020896	r008
     5.508263253	62572289	r013
     6.009002977	72094071	r011
     6.009002977	72069920	r004
     6.009002977	372831658	r014
     6.009002977	874308568	r008
     6.009002977	72094071	r013
     6.509805742	50833314	r011
     6.509805742	50812067	r004
     6.509805742	371929863	r014
     6.509805742	963574503	r008
     6.509805742	50833314	r013
     7.010589924	78927448	r011
     7.010589924	78901358	r004
     7.010589924	371938829	r014
     7.010589924	853920399	r008
     7.010589924	78927448	r013
     7.511440147	44094696	r011
     7.511440147	44070764	r004
     7.511440147	360892189	r014
     7.511440147	939882301	r008
     7.511440147	44094696	r013
     8.012196121	79162395	r011
     8.012196121	79140573	r004
     8.012196121	385528862	r014
     8.012196121	896499158	r008
     8.012196121	79162395	r013
     8.512997178	50064355	r011
     8.512997178	50039319	r004
     8.512997178	366194981	r014
     8.512997178	902378537	r008
     8.512997178	50064355	r013
     9.013756694	73124808	r011
     9.013756694	73101289	r004
     9.013756694	368797228	r014
     9.013756694	909896226	r008
     9.013756694	73124808	r013
     9.514566459	68284134	r011
     9.514566459	68261316	r004
     9.514566459	377934474	r014
     9.514566459	890041489	r008
     9.514566459	68284134	r013
    10.015328974	55354959	r011
    10.015328974	55330074	r004
    10.015328974	359887463	r014
    10.015328974	926689103	r008
    10.015328974	55354959	r013
    10.516149489	77949313	r011
    10.516149489	77927196	r004
    10.516149489	386644395	r014
    10.516149489	888410287	r008
    10.516149489	77949313	r013
    11.016910922	45025666	r011
    11.016910922	45001683	r004
    11.016910922	359512126	r014
    11.016910922	938845287	r008
    11.016910922	45025666	r013
    11.517694312	79219363	r011
    11.517694312	79193853	r004
    11.517694312	373038037	r014
    11.517694312	862666048	r008
    11.517694312	79219363	r013
    12.018421577	47090397	r011
    12.018421577	47068392	r004
    12.018421577	381841493	r014
    12.018421577	943296538	r008
    12.018421577	47090397	r013
    12.519217468	77072440	r011
    12.519217468	77031087	r004
    12.519217468	364770209	r014
    12.519217468	883552891	r008
    12.519217468	77079531	r013
    13.020055191	54247597	r011
    13.020055191	54214627	r004
    13.020055191	367756890	r014
    13.020055191	890105823	r008
    13.020055191	54240506	r013
    13.520954206	68045058	r011
    13.520954206	68025493	r004
    13.520954206	382961690	r014
    13.520954206	953654447	r008
    13.520954206	68045058	r013
    14.021637972	75786173	r011
    14.021637972	75760289	r004
    14.021637972	370686115	r014
    14.021637972	853473118	r008
    14.021637972	75786173	r013
    14.522409154	48712581	r011
    14.522409154	48688495	r004
    14.522409154	359024756	r014
    14.522409154	945972716	r008
    14.522409154	48712581	r013
    15.023167003	82188763	r011
    15.023167003	82142322	r004
    15.023167003	377626839	r014
    15.023167003	848799631	r008
    15.023167003	82188763	r013
    15.524024518	44372068	r011
    15.524024518	44347729	r004
    15.524024518	356969128	r014
    15.524024518	934494448	r008
    15.524024518	44372068	r013
    16.024894408	78871589	r011
    16.024894408	78847748	r004
    16.024894408	377376120	r014
    16.024894408	873680644	r008
    16.024894408	78871589	r013
    16.525667257	46635951	r011
    16.525667257	46613763	r004
    16.525667257	373384443	r014
    16.525667257	932691717	r008
    16.525667257	46635951	r013
    17.026427480	76889985	r011
    17.026427480	76864450	r004
    17.026427480	363482225	r014
    17.026427480	884949480	r008
    17.026427480	76889985	r013
    17.527190371	59609073	r011
    17.527190371	59585829	r004
    17.527190371	376130680	r014
    17.527190371	907558554	r008
    17.527190371	59609073	r013
    18.027961094	63843250	r011
    18.027961094	63820199	r004
    18.027961094	366697636	r014
    18.027961094	928130433	r008
    18.027961094	63843250	r013
    18.528715401	75429796	r011
    18.528715401	75405349	r004
    18.528715401	375656942	r014
    18.528715401	866879726	r008
    18.528715401	75429796	r013
    19.029547458	46873283	r011
    19.029547458	46851324	r004
    19.029547458	368817033	r014
    19.029547458	963061585	r008
    19.029547458	46873283	r013
    19.530316765	79724233	r011
    19.530316765	79699665	r004
    19.530316765	378447584	r014
    19.530316765	862734337	r008
    19.530316765	79724233	r013
    20.031128989	44574512	r011
    20.031128989	44548691	r004
    20.031128989	357344621	r014
    20.031128989	923195810	r008
    20.031128989	44574512	r013
    20.531838588	77868101	r011
    20.531838588	77847622	r004
    20.531838588	387104810	r014
    20.531838588	916253723	r008
    20.531838588	77868101	r013
    21.032611812	54495239	r011
    21.032611812	54470013	r004
    21.032611812	367530708	r014
    21.032611812	894564821	r008
    21.032611812	54495239	r013
    21.533432577	70295646	r011
    21.533432577	70269934	r004
    21.533432577	357980434	r014
    21.533432577	896856994	r008
    21.533432577	70295646	r013
    22.034254217	73934267	r011
    22.034254217	73913717	r004
    22.034254217	394389653	r014
    22.034254217	912819759	r008
    22.034254217	73935725	r013
    22.534971941	49176809	r011
    22.534971941	49150669	r004
    22.534971941	352716769	r014
    22.534971941	923678168	r008
    22.534971941	49175351	r013
    23.035750665	78541398	r011
    23.035750665	78517330	r004
    23.035750665	377992496	r014
    23.035750665	865353477	r008
    23.035750665	78541398	r013
    23.536540388	44209246	r011
    23.536540388	44187403	r004
    23.536540388	370527332	r014
    23.536540388	958271406	r008
    23.536540388	44209246	r013
    24.037360528	79153148	r011
    24.037360528	79128309	r004
    24.037360528	372378822	r014
    24.037360528	871316937	r008
    24.037360528	79153148	r013
    24.538152335	48450609	r011
    24.538152335	48425745	r004
    24.538152335	370843462	r014
    24.538152335	919254425	r008
    24.538152335	48450609	r013
    25.038920226	75052461	r011
    25.038920226	75029900	r004
    25.038920226	373064450	r014
    25.038920226	913514972	r008
    25.038920226	75052461	r013
    25.539897241	63988133	r011
    25.539897241	63963328	r004
    25.539897241	369483880	r014
    25.539897241	881102254	r008
    25.539897241	63995052	r013
    26.040707339	92996454	r011
    26.040707339	92949355	r004
    26.040707339	287767800	r014
    26.040707339	636391427	r008
    26.040707339	92989535	r013
    26.541679313	141033787	r011
    26.541679313	141006258	r004
    26.541679313	282798121	r014
    26.541679313	455398575	r008
    26.541679313	141034901	r013
    27.042579119	137423106	r011
    27.042579119	137392301	r004
    27.042579119	274467142	r014
    27.042579119	444134417	r008
    27.042579119	137421992	r013
    27.543508468	141660171	r011
    27.543508468	141629928	r004
    27.543508468	284359670	r014
    27.543508468	457567300	r008
    27.543508468	141660171	r013
    28.044435733	138975084	r011
    28.044435733	138945403	r004
    28.044435733	278424356	r014
    28.044435733	448531670	r008
    28.044435733	138975084	r013
    28.545307373	137452057	r011
    28.545307373	137421084	r004
    28.545307373	274779401	r014
    28.545307373	444021407	r008
    28.545307373	137452057	r013
    29.046158263	140583464	r011
    29.046158263	140556670	r004
    29.046158263	285784648	r014
    29.046158263	457787211	r008
    29.046158263	140583464	r013
    29.547074070	137788005	r011
    29.547074070	137758187	r004
    29.547074070	277132517	r014
    29.547074070	446335945	r008
    29.547074070	137788005	r013
    30.047981293	128811385	r011
    30.047981293	128744954	r004
    30.047981293	251310679	r014
    30.047981293	405173596	r008
    30.047981293	128811385	r013
    30.764025272	198052072	r011
    30.764025272	197977432	r004
    30.764025272	398218065	r014
    30.764025272	637363801	r008
    30.764025272	198052072	r013
    31.265209536	136453562	r011
    31.265209536	136421953	r004
    31.265209536	272903159	r014
    31.265209536	440958936	r008
    31.265209536	136453562	r013
    31.766235009	138470831	r011
    31.766235009	138441032	r004
    31.766235009	281204549	r014
    31.766235009	451698749	r008
    31.766235009	138470831	r013
    32.267197483	141713906	r011
    32.267197483	141686412	r004
    32.267197483	284933074	r014
    32.267197483	458248670	r008
    32.267197483	141713906	r013
    32.768330914	136832304	r011
    32.768330914	136797995	r004
    32.768330914	273827801	r014
    32.768330914	441774832	r008
    32.768330914	136832304	r013
    33.269458928	140047187	r011
    33.269458928	140017900	r004
    33.269458928	281242068	r014
    33.269458928	452484850	r008
    33.269458928	140047187	r013
    33.770376902	140395786	r011
    33.770376902	140367166	r004
    33.770376902	281610024	r014
    33.770376902	453226422	r008
    33.770376902	140395786	r013
    34.271297625	136865407	r011
    34.271297625	136833527	r004
    34.271297625	273830176	r014
    34.271297625	441955024	r008
    34.271297625	136865407	r013
    34.772257557	142463656	r011
    34.772257557	142435584	r004
    34.772257557	286128512	r014
    34.772257557	460366107	r008
    34.772257557	142463656	r013
    35.273196072	139673252	r011
    35.273196072	139643138	r004
    35.273196072	279964645	r014
    35.273196072	450721137	r008
    35.273196072	139673252	r013
    35.774357003	137464511	r011
    35.774357003	137433747	r004
    35.774357003	275025482	r014
    35.774357003	444285017	r008
    35.774357003	137464511	r013
    36.275297559	143179804	r011
    36.275297559	143152529	r004
    36.275297559	287520547	r014
    36.275297559	462647340	r008
    36.275297559	143179804	r013
    36.776293866	138056133	r011
    36.776293866	138025147	r004
    36.776293866	276400262	r014
    36.776293866	445492815	r008
    36.776293866	138056133	r013
    37.277182881	137188219	r011
    37.277182881	137156759	r004
    37.277182881	274230956	r014
    37.277182881	443294286	r008
    37.277182881	137188219	r013
    37.778202229	141507251	r011
    37.778202229	141479710	r004
    37.778202229	288525079	r014
    37.778202229	461156387	r008
    37.778202229	141507251	r013
    38.279460243	137216646	r011
    38.279460243	137186135	r004
    38.279460243	273926854	r014
    38.279460243	442389708	r008
    38.279460243	137218105	r013
    38.780484008	136535545	r011
    38.780484008	136501292	r004
    38.780484008	272704000	r014
    38.780484008	440772232	r008
    38.780484008	136534086	r013
    39.281457440	143724031	r011
    39.281457440	143699709	r004
    39.281457440	294107560	r014
    39.281457440	469947733	r008
    39.281457440	143724031	r013
    39.782456705	136577527	r011
    39.782456705	136545326	r004
    39.782456705	272943802	r014
    39.782456705	440630267	r008
    39.782456705	136577527	r013
    40.283357970	137086807	r011
    40.283357970	137055206	r004
    40.283357970	274279268	r014
    40.283357970	442628904	r008
    40.283357970	137086807	r013
    40.784355234	145409742	r011
    40.784355234	145385717	r004
    40.784355234	292370086	r014
    40.784355234	469892940	r008
    40.784355234	145409742	r013
    41.285243750	137210363	r011
    41.285243750	137178964	r004
    41.285243750	274341240	r014
    41.285243750	443313152	r008
    41.285243750	137210363	r013
    41.786123931	138470938	r011
    41.786123931	138440228	r004
    41.786123931	277189824	r014
    41.786123931	447163780	r008
    41.786123931	138470938	r013
    42.286941447	143077267	r011
    42.286941447	143050434	r004
    42.286941447	287302115	r014
    42.286941447	461948638	r008
    42.286941447	143077267	r013
    42.787796212	137314642	r011
    42.787796212	137283188	r004
    42.787796212	274293648	r014
    42.787796212	443568816	r008
    42.787796212	137314642	r013
    43.288773560	138584314	r011
    43.288773560	138551901	r004
    43.288773560	277572709	r014
    43.288773560	447388977	r008
    43.288773560	138584314	r013
    43.789743200	142743281	r011
    43.789743200	142716386	r004
    43.789743200	286347412	r014
    43.789743200	460933408	r008
    43.789743200	142743281	r013
    44.290625215	136929790	r011
    44.290625215	136898343	r004
    44.290625215	273525129	r014
    44.290625215	442225954	r008
    44.290625215	136929790	r013
    44.791588688	138420740	r011
    44.791588688	138391268	r004
    44.791588688	277936505	r014
    44.791588688	447908099	r008
    44.791588688	138420740	r013
    45.292446870	139141795	r011
    45.292446870	139114488	r004
    45.292446870	283550182	r014
    45.292446870	454107594	r008
    45.292446870	139141795	r013
    45.793313219	137061661	r011
    45.793313219	137031675	r004
    45.793313219	275735022	r014
    45.793313219	445208387	r008
    45.793313219	137061661	r013
    46.294318650	141202186	r011
    46.294318650	141173780	r004
    46.294318650	284136014	r014
    46.294318650	457325853	r008
    46.294318650	141202186	r013
    46.795151249	140178160	r011
    46.795151249	140149668	r004
    46.795151249	281348513	r014
    46.795151249	452525242	r008
    46.795151249	140178160	r013
    47.296110097	137560309	r011
    47.296110097	137528891	r004
    47.296110097	275337148	r014
    47.296110097	444329420	r008
    47.296110097	137560309	r013
    47.797021862	141879405	r011
    47.797021862	141851358	r004
    47.797021862	284728174	r014
    47.797021862	458361752	r008
    47.797021862	141879405	r013
    48.297873377	139508859	r011
    48.297873377	139477501	r004
    48.297873377	279599026	r014
    48.297873377	450115429	r008
    48.297873377	139508859	r013
    48.798750101	136532172	r011
    48.798750101	136500406	r004
    48.798750101	273017799	r014
    48.798750101	440951063	r008
    48.798750101	136532172	r013
    49.299774699	143889738	r011
    49.299774699	143863499	r004
    49.299774699	288968478	r014
    49.299774699	465166692	r008
    49.299774699	143889738	r013
    49.801384462	137946382	r011
    49.801384462	137916219	r004
    49.801384462	276013181	r014
    49.801384462	445142988	r008
    49.801384462	137946382	r013
    50.302224977	135437271	r011
    50.302224977	135395511	r004
    50.302224977	270264658	r014
    50.302224977	436366417	r008
    50.302224977	135437271	r013
    50.803159284	144254289	r011
    50.803159284	144229413	r004
    50.803159284	289936628	r014
    50.803159284	466452568	r008
    50.803159284	144254289	r013
    51.304290715	137801977	r011
    51.304290715	137770289	r004
    51.304290715	275470940	r014
    51.304290715	444634072	r008
    51.304290715	137801978	r013
    51.805282188	136925432	r011
    51.805282188	136893271	r004
    51.805282188	273849925	r014
    51.805282188	442162747	r008
    51.805282188	136925431	r013
    52.306430161	140658023	r011
    52.306430161	140632937	r004
    52.306430161	288830272	r014
    52.306430161	461146788	r008
    52.306430161	140658023	r013
    52.807373343	137078300	r011
    52.807373343	137046856	r004
    52.807373343	274044182	r014
    52.807373343	441700557	r008
    52.807373343	137078300	r013
