#Timestamp	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed
1357023358854450515		24892704	21295448	151	3134060	91031
1357023359355439606		2547857	388241	31	81303	8987
1357023359856201532		736659	180990	11	39447	3304
1357023360356941583		2005904	260728	13	53013	5648
1357023360857655760		1069750	234500	12	46849	4843
1357023361358400519		1920633	281706	13	57179	5985
1357023361859164320		968368	151435	9	30444	2768
1357023362360007954		2017215	335180	14	68367	7089
1357023362860775463		1236318	191650	11	38099	3446
1357023363361527597		1455790	211732	11	42964	4047
1357023363862282107		1430719	211757	14	42380	4058
1357023364363214782		1630270	295673	14	59908	6016
1357023364863995707		1355553	148012	11	29839	2634
1357023365364841675		1522257	302089	14	61242	6278
1357023365865585684		2036807	342960	13	70682	5378
1357023366366334152		1215741	251477	14	50803	4928
1357023366867074953		1826869	210317	14	42351	3865
1357023367367832962		1091966	254721	13	51873	5061
1357023367868583763		1686935	155135	12	30153	2660
1357023368369325939		1213336	311444	16	63531	6319
1357023368870156948		2113826	250486	13	50275	5182
1357023369372032618		756693	206552	13	42039	3836
1357023369872814543		1985870	210560	14	42181	3960
1357023370373574094		1151460	295313	14	60333	5957
1357023370874326937		1669427	155007	12	30388	2600
1357023371375150571		1200033	263644	15	53514	5286
1357023371875901539		1757996	215402	12	42954	4230
1357023372376712464		1368067	264419	14	53901	5305
1357023372877398849		1769274	249206	12	50133	5040
1357023373378898312		1517024	265819	13	53787	5258
1357023373879606072		1308135	171738	10	35689	2715
1357023374380402873		1694575	280711	15	57329	5612
1357023374881127007		1420221	235473	12	47325	4748
1357023375381772392		1675435	223209	11	45265	4300
1357023375882421360		1049473	170656	10	34205	3109
1357023376383071662		2180803	340534	14	69473	6982
1357023376883737047		1042061	204670	11	41058	3860
1357023377384401182		1905563	225682	11	45532	4450
1357023377885120816		992738	234177	12	47176	4565
1357023378385783243		2245327	289572	13	58665	5741
1357023378886429586		596432	153060	10	30592	2642
1357023379387209804		2325475	288373	15	58673	5930
1357023379887872397		903588	231243	12	46583	4452
1357023380388529282		2088312	254343	12	52256	5028
1357023380889189417		964068	224225	14	44324	4308
1357023381389927884		2085755	269926	13	54606	5404
1357023381890590144		932961	172819	10	34328	3046
1357023382391239779		1834656	247805	11	51182	4871
1357023382891914081		1280832	235724	12	47272	4456
1357023383392571465		1702338	242314	12	49487	4579
1357023383893265850		1091602	150760	10	30693	2650
1357023384394066234		1796225	304373	15	61629	5973
1357023384894781202		1672399	272471	13	54997	5462
1357023385395428879		1298145	204862	10	41537	3924
1357023385896089097		1516559	187622	11	37363	3619
1357023386396739232		1558424	322086	14	65899	6677
1357023386897400533		1557101	171530	10	34182	3046
1357023387398115460		1185079	227103	11	46110	4428
1357023387898801553		1882575	240363	12	48426	4615
1357023388399506187		1184158	269943	12	54815	5473
1357023388900183072		1908179	203281	11	40602	4057
1357023389400940081		1138144	287505	13	58214	6044
1357023389901586008		1972131	192195	11	38154	3576
1357023390402268643		936817	252917	11	51743	5121
1357023390902918944		2069467	238416	12	47681	4614
1357023391403583538		1079146	265433	12	53961	5349
1357023391904234089		1804043	194659	10	39241	3711
1357023392404996765		1242003	282555	13	57473	5748
1357023392905656942		1951883	273047	13	55287	5495
1357023393406339743		1156305	203299	10	41322	3876
1357023393907006628		1577435	194216	11	38736	3546
1357023394408038177		1649898	322391	14	65686	6350
1357023394908787937		1371237	166742	10	33163	3070
1357023395409627779		1437289	220178	11	44624	4214
1357023395910360830		1476356	238109	12	47832	4605
1357023396411534920		1728894	266184	12	54051	5372
1357023396912271013		1245302	203922	11	41016	3886
1357023397413020522		1964985	284262	13	57674	5888
1357023397913803406		1277153	211428	13	41848	3721
1357023398414684998		2117187	277819	15	56301	5501
1357023398915469758		959230	190077	14	37894	3453
1357023399416416391		2275250	275909	15	56047	5288
1357023399917208692		776127	174964	11	34608	2993
1357023400417996451		2409650	266456	13	54546	5425
1357023400918787126		970754	257339	13	53031	5217
1357023401419675343		2321135	228119	14	45950	4427
1357023401920532269		649228	172191	13	34666	3052
1357023402421236278		2646342	316218	15	64826	6622
1357023402921943788		933462	232577	13	47295	4575
1357023403422646756		2138330	209199	13	41535	3804
1357023403923337391		860532	187718	14	37940	3533
1357023404424024650		2478860	327448	16	66202	6463
1357023404924836076		967658	201791	12	40740	3807
1357023405425549919		2083928	233629	14	47015	4431
1357023405926269720		1140996	233190	15	46400	4501
1357023406426983980		2388242	336517	16	69007	7075
1357023406927688323		1030473	171702	10	35128	3276
1357023407428392666		1962189	250433	14	50004	4824
1357023407929113425		1351672	236008	13	47055	4660
1357023408429917851		1908856	271171	15	55006	5449
1357023408930618569		1301877	199311	14	39758	3795
1357023409431514286		1935401	295868	15	60556	5988
1357023409932222129		1520798	230169	13	45906	4272
1357023410432936471		1659112	257394	14	52539	5095
1357023410933656023		1468408	184963	14	37516	3500
1357023411434369074		1669811	277984	15	56035	5496
1357023411935163250		1526198	169839	11	34255	3020
1357023412435875676		1549602	278466	15	56023	5505
1357023412936600144		1918886	266478	16	54436	5322
1357023413437300487		1357865	246724	15	49012	4594
1357023413937996621		1907891	201729	13	40421	3847
1357023414439068921		1470943	289518	14	60300	5877
1357023414939978971		1989611	236924	13	47732	4836
1357023415440756105		1138650	220269	14	44459	4141
1357023415941515072		1791998	171835	13	33300	3285
1357023416442287582		1388262	321348	16	65638	6505
1357023416943117466		2046603	222263	13	43529	4425
1357023417443857100		1002514	200476	13	41752	3854
1357023417944661984		2052864	241797	15	47681	4573
1357023418445366702		1412378	313326	16	63883	6312
1357023418946107711		1834913	179965	10	35920	3274
1357023419447015886		1189235	240566	14	48729	4595
1357023419947726979		2004955	240281	13	48121	4482
1357023420448417156		1354313	270435	14	55296	5344
1357023420949132707		1847325	208549	12	41632	4101
1357023421449944591		1428449	289029	15	58657	5989
1357023421950633809		1693780	169351	11	33371	3023
1357023422451339527		1448119	269523	15	54674	5311
1357023422952064286		1970476	277954	16	54755	5235
1357023423452808838		1459289	244583	15	49192	4800
1357023423953546680		1581864	198773	13	39984	3672
1357023424454604855		1705619	285853	15	58699	5903
1357023424955325531		1711094	257032	15	50551	4746
1357023425456029040		1562701	222031	13	45003	4254
1357023425956736675		1333564	175021	11	34812	3097
1357023426457445393		1884382	296515	15	60547	5913
1357023426958164819		1296385	176642	11	34663	3104
1357023427458875745		1655779	201193	12	41132	3707
1357023427959659629		1520639	285077	14	56419	5397
1357023428460358222		2067552	290727	16	58975	5739
1357023428961072190		1317135	232814	14	46911	4698
1357023429461980365		1989323	240866	14	48812	4835
1357023429962702083		1135455	214605	13	42433	4110
1357023430463415218		2165231	281441	14	57144	5671
1357023430964128519		914898	171234	13	34454	3056
1357023431465021319		2211935	271737	15	54909	5540
1357023431965716079		934033	186487	12	36818	3429
1357023432466422589		2131489	262268	14	53307	5213
1357023432967138973		1183622	247345	15	50121	5042
1357023433467861358		2236835	294198	15	59528	6092
1357023433968597534		1303144	198968	11	39613	3862
1357023434469656958		2096235	268795	14	55335	5545
1357023434970461550		1303645	241744	13	48298	4586
1357023435471266976		1919578	245499	15	49596	4602
1357023435972068735		1275290	194193	13	38898	3712
1357023436472875952		1906172	278580	14	57242	5567
1357023436973698711		1592076	266185	14	52790	5570
1357023437474587762		1636253	222059	14	45977	4369
1357023437975361562		1414021	172409	13	33376	3068
1357023438476141488		1876790	327372	16	66797	6648
1357023438976941581		1791223	191546	12	38582	3542
1357023439477854464		1384249	224023	14	44551	4445
1357023439978595724		1722847	211359	14	43370	4317
1357023440479314650		1552236	317793	16	63967	6434
1357023440980182200		1867232	228155	12	45989	4608
1357023441480971709		1140542	223038	13	45666	4342
1357023441981780302		1919643	227322	13	46273	4513
1357023442482529353		1302051	295183	16	59914	5999
1357023442983251862		1693203	151088	12	31246	2676
1357023443484079746		1259671	297513	15	58552	5743
1357023443985023754		1960931	212462	13	42742	3839
1357023444485998971		1022901	253027	14	51927	5061
1357023444986741813		2188734	272037	15	54044	5849
1357023445487464865		1090722	264333	15	54051	5380
1357023445988228540		1852674	197241	11	39386	3843
1357023446488964717		1101198	269037	14	55340	5389
1357023446989664768		1982644	236956	13	47111	4640
1357023447490336153		1029119	247454	14	50443	4607
1357023447991011329		1585777	153372	10	30332	2654
1357023448491643298		1397908	326099	16	67060	6679
1357023448992309391		1904269	248666	14	48925	4931
1357023449492954067		1024844	200587	12	41056	3909
1357023449993625285		1746642	212627	12	43265	4171
1357023450494254921		1469895	315731	16	63835	6197
1357023450994978930		1577223	191698	11	39131	3699
1357023451495622815		1335062	226048	13	45528	4422
1357023451996304366		1551659	236494	13	47795	4568
1357023452496993251		1582075	273176	15	55626	5362
1357023452997679969		1364388	208390	14	41124	3955
1357023453498342479		1615548	270254	15	54975	5285
1357023453999007072		1246794	193116	12	38227	3493
1357023454499812998		1728205	280405	14	57568	5535
1357023455000481633		1447594	264380	12	53926	5460
1357023455501148851		1530193	213436	12	42571	4027
1357023456001819569		1290896	252314	11	51595	4937
1357023456502488121		1652492	218896	11	44398	4261
1357023457003171339		1462920	315885	14	63996	6551
1357023457503843515		1596728	189306	11	37812	3470
1357023458004603358		1018560	220818	11	45658	4103
1357023458505273409		1914138	259825	15	51483	5079
1357023459005954211		1198367	265845	13	53854	5182
1357023459506609137		1551156	150308	10	30561	2751
1357023460007278064		1140699	271097	14	54734	5218
1357023460507942449		1986130	257360	13	51899	5242
1357023461008688750		1113201	275899	12	56434	5737
1357023461509332718		1695638	171038	10	34379	3138
1357023462010062436		1113779	287081	13	58334	5643
1357023462510721987		1943903	236477	13	47865	4774
1357023463011425122		970364	251291	13	50703	4760
1357023463512100090		1829872	217193	11	43673	4240
1357023464012790141		1118758	264990	14	55709	5232
1357023464513460068		1801162	228593	12	43820	4250
1357023465014222619		1179111	265499	12	54220	5189
1357023465515080586		1707944	211227	12	42002	4124
1357023466015834845		1199435	249962	13	51251	4919
1357023466516555521		1665425	220259	12	43500	4311
1357023467017294948		1321401	273111	12	55570	5438
1357023467518061623		1565054	207239	12	41470	3956
1357023468018799383		1306207	248692	11	50621	5032
1357023468519620267		1562604	220056	11	45122	4360
1357023469020372901		1601538	316671	14	64368	6561
1357023469521135827		1380704	191042	12	38704	3557
1357023470021914086		1401571	252798	13	50914	4887
1357023470522693345		1521200	238082	12	48161	4737
1357023471023470688		1495410	264886	13	53655	4913
1357023471524232114		1196796	171948	10	34462	3189
1357023472025021373		1476026	235972	11	47913	4570
1357023472525783299		1453855	256200	13	51941	5166
1357023473027560594		1762737	302707	14	60952	6024
1357023473528331812		1010014	145787	9	29209	2522
1357023474029080613		1666758	266356	12	54569	5276
1357023474529960663		1362656	255786	13	51780	5082
1357023475030688047		1639573	247210	11	50285	4803
1357023475531417015		1019972	173134	10	34717	3115
1357023476032133733		1836836	290002	13	58915	5581
1357023476532801743		1265528	262127	13	52694	5144
1357023477033465294		1810995	259723	11	53052	5163
1357023477534108596		971114	191905	11	38615	3608
1357023478035244353		1867697	268690	13	54300	5160
1357023478535918988		1127539	242093	11	49131	4921
1357023479036589290		1752193	229133	11	46457	4404
1357023479537263174		914112	207346	12	41992	3988
1357023480037927184		1898145	250719	12	50499	4809
1357023480538602444		912041	217356	11	43916	4247
1357023481039248871		2194117	303018	13	61800	6311
1357023481539989422		827367	209749	12	42310	3937
1357023482040654307		2191811	257401	11	52178	5032
1357023482541350358		834912	207074	11	41878	4358
1357023483042015243		1943332	266804	13	53582	5253
1357023483542699461		808479	164924	10	33100	3135
1357023484043368637		1717343	236288	11	47984	4387
1357023484544160563		1204774	252971	13	50746	4989
1357023485044903239		1743767	273394	13	55243	5492
1357023485546538952		1074866	188358	12	37213	3472
1357023486047194962		1614561	264031	14	54290	5242
1357023486547836638		1459567	258694	13	51744	5083
1357023487048517690		1555017	355373	12	73173	5323
1357023487549216866		1261232	168815	12	34063	3053
1357023488049966875		1409353	282141	13	57138	5631
1357023488550663968		1590222	238138	13	48209	4582
1357023489051341478		1190238	243747	14	49621	4801
1357023489552187445		1594911	214422	14	41931	3857
1357023490052851288		1137478	269586	13	54347	5065
1357023490553600423		1701877	218264	11	43865	4247
1357023491054238599		996231	248115	11	50615	4962
1357023491554950067		1762352	210431	12	41917	4032
1357023492055617577		917097	249301	12	51022	4995
1357023492556265295		1823846	218399	14	44115	4190
1357023493056933889		1175192	323013	16	64546	6697
1357023493557594232		1832365	234645	12	47254	4633
1357023494058266742		975228	247051	12	50663	4866
1357023494559179708		1884819	218390	13	43395	4209
1357023495060050592		1131351	267553	14	54002	5017
1357023495560816351		1516589	190140	12	38343	3470
1357023496061581986		1172313	239999	14	48672	4582
1357023496562330328		1591350	239362	14	47519	4719
1357023497063084338		1408493	285925	13	57939	5773
1357023497563845805		1243090	176644	11	34813	3097
1357023498064692981		1406550	243493	13	49745	4797
1357023498565446782		1426650	259570	13	52129	5051
1357023499066224166		1563095	268418	13	54137	5315
1357023499567141174		990546	152784	12	31109	2674
1357023500067885017		1681877	288697	15	57881	5820
1357023500568635235		1250002	256970	13	51728	5084
1357023501069407994		1839105	281215	12	56781	5916
1357023501570331377		833640	172374	10	34703	3085
1357023502071083095		1897075	271629	13	54722	5171
1357023502571831563		830075	228703	12	48482	4070
1357023503072595405		1849080	232387	14	46217	4297
1357023503573349498		726302	205801	14	41484	3752
1357023504074133090		1939363	252303	13	51689	4833
1357023504575156890		822615	222456	13	44088	4124
1357023505075931982		2054578	300553	15	61429	6187
1357023505576698325		905712	210153	12	42158	3836
1357023506077365085		1742187	251397	11	50857	4934
1357023506578027011		1000208	213704	11	43002	4166
1357023507078688479		1722841	265105	13	53650	4985
1357023507579388739		939251	171352	11	34711	3053
1357023508080158332		1571936	252450	14	50519	5027
1357023508580822133		1354532	250922	15	50512	4954
1357023509081481226		1632267	305078	14	61770	6216
1357023509582267944		1098009	153965	12	30620	2656
1357023510083049995		1477079	287948	15	58566	5844
1357023510583815962		1543896	252278	13	50551	5039
1357023511084613596		1097251	207451	11	42707	4060
1357023511585972144		1433868	190717	12	37563	3413
1357023512086767486		1194934	268075	13	53875	5028
1357023512587552121		1613136	222494	11	44821	4237
1357023513088299713		1370648	282771	12	57532	5755
1357023513589050139		1715777	211396	12	42329	3846
1357023514089899565		899541	228632	11	46232	4450
1357023514590873948		1826172	214159	14	43408	4221
1357023515091648999		937883	265130	15	53793	4945
1357023515592393508		1731793	189230	12	38013	3574
1357023516093767264		870325	237078	13	47747	4523
1357023516594592981		1889287	245740	12	49391	4945
1357023517095428031		1176689	299050	14	60480	5994
1357023517596179999		1557970	173463	10	34431	3105
