#Timestamp	CPU_ID	user%	nice%	sys%	idle%	iowait%	irq%	softiq%	steal%	guest%	guest_nice%
1428593444915890380	CPU_4	8.19	0	4.91	86.88	0	0	0	0	0	0
1428593445605917817	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593446307645073	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593446996252637	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593447687924030	CPU_4	0	0	0	98.57	0	1.42	0	0	0	0
1428593448385152250	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593449074945187	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593449762332670	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593450463018302	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593451152617823	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593451841196762	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593452540702479	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593453233922329	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593453922317435	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593454622877525	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593455310533091	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593456004668106	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593456703186199	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593457393469011	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593458094760517	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593458795664232	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593459485977461	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593460187398634	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593460881624524	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593461580937491	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593462283078955	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593462975533181	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593463672504818	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593464375670947	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593465066182509	CPU_4	0	0	0	98.57	0	1.42	0	0	0	0
1428593465768255972	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593466465724525	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593467157536960	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593467858887133	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593468552404233	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593469242358129	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593469945134425	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593470638801150	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593471330813919	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593472035754004	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593472728066563	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593473421000247	CPU_4	0	0	0	81.17	0	18.82	0	0	0	0
1428593474124439543	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593474815567312	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593475527778638	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593476221856654	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593476913872298	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593477618557675	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593478312875649	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593479005477167	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593479710178585	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593480405967516	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593481100112698	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593481803047120	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593482495575596	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593483191223985	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593483893486990	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593484586757091	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593485290105261	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593485985521942	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593486678864918	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593487381804422	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593488076977312	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593488768840373	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593489473810042	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593490169617681	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593490862997656	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593491577423479	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593492272488911	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593492978316953	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593493677096755	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593494369939523	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593495076099524	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593495771395788	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593496464907055	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593497168903684	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593497863978865	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593498557450799	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593499261666094	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593499955746069	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593500660095197	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593501354382505	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593502051844517	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593502753900814	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593503449605870	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593504144538761	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593504849192097	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593505544620778	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593506237997837	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593506941925216	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593507638275646	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593508340363486	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593509041235410	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593509736932550	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593510438227682	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593511133294114	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593511831566417	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593512533944048	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593513231861601	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593513932152568	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593514636280280	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593515330581671	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593516033364302	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593516731938979	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593517426801453	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593518133445995	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593518827358137	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593519522560111	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593520225498574	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593520919730924	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593521620290183	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593522323080730	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593523019737952	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593523724259788	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593524423507090	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593525119785313	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593525825974564	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593526519582706	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593527215758095	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593527920598765	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593528616187947	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593529311640254	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593530018818129	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593530713766186	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593531411356782	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593532116023285	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593532810418260	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593533514217140	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593534209784738	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593534905032420	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593535613141877	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593536306685770	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593537003772575	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593537708957536	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593538402792804	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593539103032479	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593539805350778	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593540498202713	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593541204841131	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593541901617936	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593542597180701	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593543302330287	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593544005763626	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593544705739219	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593545414961008	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593546113736311	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593546818130315	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593547515933411	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593548215361296	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593548921572798	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593549651249644	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593550347547534	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593551052901661	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593551749781508	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593552456247301	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593553151327734	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593553849544413	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593554557229579	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593555253943219	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593555952704563	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593556662329811	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593557356152328	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593558057951086	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593558761669758	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593559457849273	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593560164558899	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593560860459706	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593561556865595	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593562263982179	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593562959839486	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593563657702207	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593564364119292	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593565059629058	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593565773469009	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593566472724895	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593567168811993	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593567880477030	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593568577425919	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593569272502477	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593569981348350	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593570679237780	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593571376310460	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593572082549962	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593572781184058	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593573486732811	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593574183833033	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593574880894380	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593575584912469	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593576283060815	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593576981527743	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593577688734411	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593578384714593	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593579090722762	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593579791702646	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593580488749660	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593581197853784	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593581897632670	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593582594561392	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593583304734348	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593584005538982	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593584704161411	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593585410944454	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593586107509761	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593586816765676	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593587513860690	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593588211427245	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593588918354122	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593589615983135	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593590314985647	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593591021404899	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593591718807455	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593592417493634	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593593124046802	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593593819752985	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593594527055653	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593595225263249	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593595922653305	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593596631308804	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593597332886938	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593598028577079	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593598737454537	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593599434601259	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593600139806388	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593600837406360	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593601536072581	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593602241310877	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593602938344975	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593603636139447	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593604342198908	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593605039373756	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593605752258083	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593606448329641	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593607147053445	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593607856881526	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593608553167375	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593609252769887	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593609963504217	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593610659395650	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593611357920954	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593612067717161	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593612764945926	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593613471911844	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593614175348642	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593614871969491	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593615580119658	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593616279517003	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593616976484976	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593617687392807	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593618386821360	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593619104453432	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593619805402775	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593620504863995	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593621212445746	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593621909926969	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593622608786273	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593623316294400	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593624016999993	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593624714682799	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593625421306010	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593626119841773	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593626827540024	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593627524685623	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593628223596427	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593628929126556	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593629628883234	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593630326856748	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593631032725252	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593631733379304	CPU_4	0	0	0	100.00	0	0	0	0	0	0
1428593632449294837	CPU_4	0	0	0	100.00	0	0	0	0	0	0
