Start:	1420055263832815401
Event1 Name:	r011
Event2 Name:	r004
Event3 Name:	r014
Event4 Name:	r008
Event5 Name:	r013
     0.500445892	28089262	r011
     0.500445892	28041184	r004
     0.500445892	100045560	r014
     0.500445892	178094994	r008
     0.500445892	28089523	r013
     1.002389738	32572691	r011
     1.002389738	32548415	r004
     1.002389738	124988129	r014
     1.002389738	310772498	r008
     1.002389738	32572559	r013
     1.503916835	19907335	r011
     1.503916835	19885522	r004
     1.503916835	129426546	r014
     1.503916835	297520811	r008
     1.503916835	19910628	r013
     2.005330557	25586874	r011
     2.005330557	25562893	r004
     2.005330557	128552684	r014
     2.005330557	339885486	r008
     2.005330557	25583581	r013
     2.506846529	30939197	r011
     2.506846529	30914635	r004
     2.506846529	133058826	r014
     2.506846529	283536638	r008
     2.506846529	30940671	r013
     3.008231043	16674877	r011
     3.008231043	16649141	r004
     3.008231043	119160822	r014
     3.008231043	330477936	r008
     3.008231043	16673403	r013
     3.509607057	36427622	r011
     3.509607057	36406147	r004
     3.509607057	142775247	r014
     3.509607057	287772469	r008
     3.509607057	36427622	r013
     4.010944196	10116148	r011
     4.010944196	10090738	r004
     4.010944196	117375173	r014
     4.010944196	342414703	r008
     4.010944196	10116148	r013
     4.512488168	40485054	r011
     4.512488168	40459042	r004
     4.512488168	135400332	r014
     4.512488168	263414793	r008
     4.512488168	40485054	r013
     5.013909973	5347175	r011
     5.013909973	5324209	r004
     5.013909973	124095661	r014
     5.013909973	369159744	r008
     5.013909973	5347175	r013
     5.515301904	41569732	r011
     5.515301904	41543507	r004
     5.515301904	134577809	r014
     5.515301904	263423715	r008
     5.515301904	41569732	r013
     6.017000500	6541245	r011
     6.017000500	6515244	r004
     6.017000500	116649645	r014
     6.017000500	341219007	r008
     6.017000500	6541245	r013
     6.521650257	39165186	r011
     6.521650257	39145139	r004
     6.521650257	145512428	r014
     6.521650257	297417494	r008
     6.521650257	39165186	r013
     7.022966604	6434209	r011
     7.022966604	6409001	r004
     7.022966604	118593547	r014
     7.022966604	332508375	r008
     7.022966604	6434209	r013
     7.524461451	41041411	r011
     7.524461451	41015855	r004
     7.524461451	132452213	r014
     7.524461451	279474309	r008
     7.524461451	41041411	r013
     8.025870299	6088086	r011
     8.025870299	6066584	r004
     8.025870299	131684362	r014
     8.025870299	341437113	r008
     8.025870299	6088086	r013
     8.527592478	40516030	r011
     8.527592478	40490209	r004
     8.527592478	125558916	r014
     8.527592478	290146450	r008
     8.527592478	40516030	r013
     9.029016784	9478037	r011
     9.029016784	9453561	r004
     9.029016784	128921442	r014
     9.029016784	319212391	r008
     9.029016784	9478037	r013
     9.530347923	37037661	r011
     9.530347923	37015756	r004
     9.530347923	130784622	r014
     9.530347923	311354567	r008
     9.530347923	37037661	r013
    10.031984061	14405668	r011
    10.031984061	14380421	r004
    10.031984061	129437819	r014
    10.031984061	305936732	r008
    10.031984061	14405668	r013
    10.533478200	32069174	r011
    10.533478200	32044215	r004
    10.533478200	125058487	r014
    10.533478200	317941870	r008
    10.533478200	32069174	r013
