#Timestamp	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access
1357114292959014758	957097	29843	33705	1951	425
1357114293459820993	139925	15758	20224	1243	372
1357114293960517853	283406	39317	60814	4429	1412
1357114294461153254	157323	19772	20415	1213	402
1357114294961791948	136090	17272	22194	1309	386
1357114295462428433	136860	15894	20837	1097	376
1357114295963073918	135709	17267	21805	1254	376
1357114296463724403	130306	15912	20787	1141	376
1357114296964400513	135162	17095	21513	1232	372
1357114297465065123	124008	15738	19639	1865	362
1357114297965890232	248792	38766	51436	4120	1188
1357114298466534218	135065	16915	22386	1333	390
1357114298967195869	130403	16113	20552	1108	362
1357114299467851271	142040	17216	23783	1330	395
1357114299968507964	131216	15854	19799	1101	382
1357114300469199241	134364	17254	21478	1308	377
1357114300969859517	129083	15803	20037	1086	362
1357114301470549044	134588	17392	23474	1337	395
1357114301972613483	276115	39003	50661	3943	1247
1357114302473283718	133838	15395	20065	1164	442
1357114302973970036	139789	17688	24031	1369	386
1357114303474643396	134985	15435	18910	1149	386
1357114303975297923	135825	17564	22091	1315	394
1357114304476016782	130338	15854	20128	1104	394
1357114304976701517	136737	17211	23496	1260	398
1357114305477375002	129724	15931	19422	1156	426
1357114305978029654	290329	38788	51775	3932	1293
1357114306478683847	156656	17295	22836	1354	394
1357114306979577540	136019	15871	20514	1154	350
1357114307480221817	139510	17241	22112	1298	386
1357114307980978135	131728	15830	20401	1116	402
1357114308481643828	139002	16997	21775	1204	449
1357114308982301813	131890	16036	21014	1210	406
1357114309482971548	137923	17208	23600	1279	412
1357114309983641866	279148	38540	51005	3998	1235
1357114310484303476	133650	15930	20443	1175	402
1357114310984983586	142239	17530	22172	1325	414
1357114311485709613	136260	15878	20614	1103	376
1357114311986468639	135349	16946	21454	1287	392
1357114312487132082	131329	16102	20734	1135	366
1357114312987813151	136761	17203	23301	1266	401
1357114313488477511	148211	19427	23553	1310	371
1357114313989149745	310285	42952	57637	4180	1243
1357114314489825439	139325	17483	24191	1404	414
1357114314990529840	139755	15789	19207	1168	358
1357114315491176034	137193	17209	22263	1311	422
1357114315991842394	132679	15890	20194	1154	382
1357114316492511504	139205	17278	21961	1329	402
1357114316993416988	403892	15905	20446	1122	374
1357114317494285930	223657	17312	23270	1294	410
1357114317995125707	366034	40063	52884	4103	1152
1357114318496074566	241491	18352	23424	1190	392
1357114318996876842	230540	17281	23430	1279	364
1357114319497709951	239337	19281	23627	1306	397
1357114319998555436	224436	17199	21735	1318	404
1357114320499342878	223409	15894	20828	1132	393
1357114321000198988	226444	17345	23038	1319	435
1357114321501103639	221217	16216	20672	1188	380
1357114322003876408	368416	38367	51458	3818	1135
1357114322504588810	224881	17222	23895	1360	397
1357114323005275836	246629	19479	24032	1278	377
1357114323506047529	223780	17281	21815	1296	388
1357114324006720306	223063	15919	20763	1100	368
1357114324507386624	222139	17229	21623	1247	368
1357114325008069901	219613	16290	21060	1140	376
1357114325508810927	203585	16818	22685	1231	447
1357114326009622578	371690	42451	56982	4099	1183
1357114326510318355	224228	15996	19655	1114	369
1357114327011350422	230769	17275	24116	1340	390
1357114327512145657	223313	15931	19650	1139	373
1357114328012989891	224266	17397	23358	1291	386
1357114328513864334	238963	19999	25495	1396	403
1357114329014702068	228700	16793	22920	1230	434
1357114329515577219	218392	16334	19651	1218	436
1357114330016410787	382481	38650	51931	4010	1379
1357114330517219855	223429	17087	21982	1338	376
1357114331018032339	227481	16036	20566	1117	363
1357114331518841490	222107	17241	23295	1275	369
1357114332019836307	221560	16166	19612	1208	368
1357114332520753458	222675	16793	20984	1217	364
1357114333021532526	215808	15940	20149	1130	366
1357114333522339552	226459	17370	23587	1286	394
1357114334023190745	362455	38797	51932	3978	1148
1357114334523997188	247776	19385	23577	1276	377
1357114335024835547	230963	17268	21534	1283	376
1357114335525707115	224125	16303	20823	1187	396
1357114336026611016	226409	16986	22473	1211	411
1357114336527485583	238081	19873	24464	1294	385
1357114337028386193	229799	16878	21202	1188	404
1357114337529245969	222339	16425	21762	1126	436
1357114338030089495	376823	38935	52079	3886	1266
1357114338531003354	229080	17864	23547	1529	472
1357114339031870588	250566	18947	24223	1270	448
1357114339532759572	228820	16751	21274	1299	448
1357114340033550099	222880	16278	21150	1209	396
1357114340534395083	229092	17885	23314	1415	393
1357114341035236651	235386	18875	23550	1134	423
1357114341536096885	232845	16959	23722	1289	388
1357114342038491531	368440	39826	53423	4119	1225
1357114342539381765	244519	18797	24132	1335	416
1357114343040292666	235143	17813	22957	1399	455
1357114343541144567	238947	18875	24022	1210	381
1357114344041961718	230066	17930	23235	1365	372
1357114344542811036	235694	18898	24693	1251	448
1357114345043591937	231101	16857	21362	1233	388
1357114345544431838	218685	16461	21937	1203	420
1357114346045318739	373728	39198	54266	3970	1229
1357114346546249932	229644	17577	22115	1280	440
1357114347048488703	243416	18727	24004	1409	400
1357114347549331062	229427	16788	21428	1230	380
1357114348050138047	218045	15926	20751	1094	369
1357114348551018614	707774	18197	23628	1500	403
1357114349051851641	966639	18756	23620	1233	392
1357114349552691000	941919	17990	23964	1431	420
1357114350053498776	1119611	41531	56716	3859	1176
1357114350554310719	950319	15889	20559	1183	415
1357114351055127120	945455	18306	24013	1482	413
1357114351556024271	924550	18525	23664	1145	401
1357114352070246544	929811	18195	23584	1414	420
1357114352571019653	781284	18593	23518	1148	401
1357114353071681013	882002	17041	21142	1477	403
1357114353572515581	933992	15899	20687	1175	387
1357114354073182024	1094265	35583	47255	3749	1115
1357114354573927301	936166	18430	24044	1501	415
1357114355074744702	961652	18462	23693	1169	400
1357114355575481478	965807	17270	22629	1282	462
1357114356076264463	952736	20300	26795	1379	413
1357114356576991114	941180	16964	23573	1181	376
1357114357078554263	977500	19428	23948	1244	366
1357114357579318289	932474	18467	24536	1431	454
1357114358080109774	1095628	42708	58740	4200	1149
1357114358580983383	990217	18553	24307	1199	391
1357114359081735826	936884	18367	24304	1451	379
1357114359582542644	945081	19318	25844	1304	422
1357114360083297087	979414	17651	22484	1386	404
1357114360584019072	943010	18965	24681	1208	423
1357114361084854515	934903	17921	23633	1452	477
1357114361585658749	993932	18907	25123	1233	472
1357114362086364651	1080892	38744	52339	3931	1275
1357114362587144385	936739	18127	24507	1578	426
1357114363087929495	995342	18580	24459	1236	393
1357114363588676396	935333	18359	24267	1489	419
1357114364089434214	950274	18985	24862	1188	428
1357114364590204699	975953	17926	23622	1385	408
1357114365091009642	946302	18871	24331	1215	496
1357114365591760960	938554	17894	23645	1369	404
1357114366092563736	1136478	41793	58740	4028	1214
1357114366593416429	949527	19845	25154	1442	437
1357114367094313080	947235	17943	23839	1376	432
1357114367595098856	978726	18592	24066	1156	416
1357114368095938924	942307	17258	23912	1255	407
1357114368596660867	949687	19736	24136	1375	405
1357114369097450268	955043	16929	22846	1213	439
1357114369598227294	961117	19968	25095	1380	417
1357114370098990654	1082845	38973	52841	3908	1185
1357114370599790055	955111	17830	23097	1462	437
1357114371100602748	971516	18535	23004	1211	450
1357114371601389441	939819	18202	23312	1437	441
1357114372102282133	955901	18335	22606	1116	350
1357114372602992493	959800	17417	23525	1262	393
1357114373103761603	947494	19811	24280	1323	429
1357114373604572171	943299	16987	22790	1205	464
1357114374105277072	1131468	42628	56749	4200	1286
1357114374606111598	936976	16357	20953	1193	429
1357114375106851125	946524	16779	22822	1246	395
1357114375607579651	977139	19631	23487	1243	381
1357114376108303344	932340	18186	23056	1385	377
1357114376609052537	947046	18910	23887	1188	375
1357114377109940188	970078	16856	22498	1167	387
1357114377610689965	942703	19994	25111	1362	393
1357114378111417741	1074964	38582	52581	3796	1201
1357114378612160143	976024	17178	23135	1379	387
1357114379112862669	925475	19347	23746	1352	400
1357114379613723903	919835	18301	23328	1439	397
1357114380114478346	981831	18466	23495	1196	388
1357114380615222498	934339	18234	23596	1411	408
1357114381116166024	947636	19211	25316	1178	380
1357114381616887550	952864	16447	20340	1209	380
1357114382117620243	1100006	39371	54166	4016	1262
1357114382618458852	933898	16275	20263	1254	396
1357114383119320087	956890	17878	23755	1414	376
1357114383620166363	967313	18616	24056	1199	403
1357114384121073639	938034	18252	24303	1386	410
1357114384621902956	959844	18970	24496	1200	443
1357114385122848482	957853	16850	22951	1269	421
1357114385623666508	932549	16337	20814	1191	395
1357114386124504076	1076470	35296	47527	3679	1088
1357114386625523018	920752	18293	23823	1548	452
1357114387128680412	538983	22638	29054	1465	533
1357114387629564562	503370	17955	23280	1456	480
1357114388130406172	537710	19035	24996	1243	440
1357114388631311489	530360	16871	22702	1269	432
1357114389132141974	514508	19898	25195	1329	392
1357114389632916000	497265	16864	21584	1220	424
1357114390133744443	650773	39474	54864	4031	1411
1357114390634579761	493684	16194	19610	1260	439
1357114391135453412	504330	16812	22609	1277	456
1357114391636295854	492510	16233	19664	1172	448
1357114392137263047	494994	16918	22444	1196	382
1357114392638095323	505565	19844	24163	1333	378
1357114393138946724	493596	17905	22850	1359	377
1357114393639796083	506429	18965	25170	1206	399
1357114394140682484	644432	38930	53056	3938	1241
1357114394641531718	525401	17761	23332	1478	452
1357114395142408536	552100	18615	23527	1239	444
1357114395643262812	497419	17814	22872	1365	408
1357114396144081588	504379	18494	23841	1128	374
1357114396644808198	491969	17100	21770	1297	370
1357114397145731099	487119	16322	21201	1164	400
1357114397646459750	495359	18002	24310	1352	384
1357114398147210568	641674	39020	53292	3736	1157
1357114398647986928	496369	18437	24376	1519	421
1357114399148762871	511598	18924	24101	1264	445
1357114399649579980	496590	17930	22895	1413	481
1357114400150368715	505242	18877	24000	1229	439
1357114400651222741	500749	17871	22713	1400	467
1357114401151970434	529574	18491	23787	1129	383
1357114401652752918	518427	18458	24266	1441	434
1357114402153538528	685723	43597	58824	4062	1050
1357114402654234638	494271	17217	23869	1362	378
1357114403154943039	492715	15920	19337	1123	485
1357114403655706274	496704	17261	22815	1320	415
1357114404156402926	487193	15914	19437	1153	391
1357114404657083077	491175	17201	23015	1310	373
1357114405157753229	485668	15904	19263	1127	380
1357114405658460797	618520	39540	52862	4038	1205
1357114406159349281	488128	18589	23737	1524	400
1357114406660146474	491922	17875	23300	1396	374
1357114407161223374	509447	18767	23698	1184	381
1357114407661994317	504074	16917	22447	1204	375
1357114408162821969	536181	19782	24310	1304	381
1357114408663566662	507626	17986	23080	1431	408
1357114409164281938	504147	18673	24544	1131	372
1357114409664986465	637844	38722	52523	3966	1263
1357114410165934907	496959	18825	24099	1307	376
1357114410666772350	491140	17917	23346	1428	384
1357114411167501585	510449	18851	23923	1197	380
1357114411668279902	490958	17942	23025	1362	376
1357114412169262345	502771	18611	23964	1123	383
1357114412670041496	492260	18218	23809	1476	385
1357114413170906564	505169	18950	24847	1194	380
1357114413671667048	633458	38952	54428	4010	1071
1357114414172400325	508274	17912	20827	1198	375
1357114414673110560	525448	18276	23585	1437	421
1357114415173863169	528905	18819	23506	1163	384
1357114415674588071	491958	16932	22482	1234	383
1357114416175307764	504734	19831	24279	1300	381
1357114416676122332	493358	17981	23272	1346	376
1357114417178816518	505965	18964	25153	1185	396
1357114417679657169	611624	38750	52316	3827	1181
1357114418180531529	166353	16805	26371	1644	496
1357114418681320221	173519	23411	25955	1191	376
1357114419182092873	163858	17220	24073	1262	396
1357114419682922691	154006	15996	19387	1079	378
1357114420183688300	160347	17116	23205	1290	381
1357114420684447243	171414	19944	24444	1288	393
1357114421185237853	159881	16926	23059	1243	387
1357114421686103545	293843	42527	56444	4062	1202
1357114422187054363	155263	15833	21015	1186	366
1357114422687818556	162199	17268	24114	1320	394
1357114423188579915	161590	15873	19674	1107	373
1357114423689365067	159172	17137	21567	1265	383
1357114424190135760	127683	15817	20154	1076	358
1357114424690963202	160195	17185	21717	1292	394
1357114425191719020	153676	15867	19919	1112	362
1357114425692505963	300976	38833	52100	3933	1213
1357114426193172657	162457	17201	22553	1400	398
1357114426693841350	130521	15844	20357	1140	362
1357114427196242287	167504	17298	22096	1305	410
1357114427696914939	154869	15892	20263	1113	382
1357114428197583507	160954	17271	22202	1315	402
1357114428698248867	154476	15864	20315	1150	366
1357114429198901936	133838	17243	21984	1315	398
1357114429699540463	318720	39746	52736	4079	1447
1357114430200178781	156078	15943	20541	1134	374
1357114430700916057	160335	17194	22558	1338	386
1357114431201546001	161266	15956	20347	1141	370
1357114431702183986	135265	17256	22312	1283	398
1357114432202934096	155243	15887	20462	1143	370
1357114432703590164	159730	17235	23696	1266	397
1357114433204291690	135506	19943	24457	1125	473
1357114433705047425	300895	38769	52066	3855	1201
1357114434205864160	159929	16872	21591	1290	396
1357114434706560561	128986	15919	20544	1108	370
1357114435207257629	166013	17237	23672	1286	398
1357114435707971989	155049	15887	19249	1112	386
1357114436208667057	161736	17093	21798	1303	382
1357114436709380792	154957	15968	20450	1121	373
1357114437210221235	134698	17071	23202	1296	397
1357114437710963303	318125	42606	56943	4175	1191
1357114438211660538	157649	15779	19179	1144	386
1357114438712352565	162089	17213	22462	1390	402
1357114439213039549	163676	16009	20868	1110	379
1357114439713748368	135612	17133	23059	1334	401
1357114440214448311	158059	15933	19346	1129	396
1357114440715247629	162539	17259	23392	1316	405
1357114441216015238	157030	15860	19560	1150	382
1357114441716702723	302529	38771	51870	3866	1196
1357114442217504708	136844	17062	21884	1337	378
1357114442718182901	156895	16002	20702	1158	376
1357114443218864261	169417	17164	21610	1298	372
1357114443719547579	155127	16019	20775	1143	380
1357114444220251231	161891	17112	21781	1295	388
1357114444720993466	129382	15998	20784	1173	372
1357114445221669950	160614	17119	21393	1277	380
1357114445722345060	298846	38822	52385	3954	1173
1357114446223036087	154917	15863	20250	1208	374
1357114446723742530	159991	17393	23588	1381	406
1357114447224567265	163316	16266	19664	1177	380
1357114447725284333	132353	16932	22463	1255	387
1357114448226071026	418179	19475	24004	1311	384
1357114448726867510	315187	18363	23692	1468	449
1357114449227636578	403739	18494	24264	1217	410
1357114449728439854	527359	39457	53218	4114	1267
1357114450229277922	362822	17013	23415	1361	464
1357114450730052532	397139	19566	24919	1341	395
1357114451230877391	400195	17246	23776	1346	388
1357114451731648543	361713	19769	25361	1342	409
1357114452232447319	354944	17170	23225	1280	423
1357114452733325011	428731	19648	24382	1314	396
1357114453234243454	358630	18276	23807	1492	453
1357114453735121521	532725	41607	58506	4055	1273
1357114454236036297	398672	16050	19993	1165	431
1357114454736935073	367971	17171	23790	1390	448
1357114455237898182	381877	19748	24764	1324	365
1357114455738658542	390788	17278	23785	1321	380
1357114456239404860	367807	15759	19832	1195	392
1357114456740168886	361049	17391	23260	1259	379
1357114457240963954	395060	19418	24216	1325	367
1357114457741689064	528527	39364	53390	3982	1179
1357114458242479215	355008	17913	23522	1437	363
1357114458743264241	389428	18819	23780	1181	365
1357114459243990559	395382	16714	22291	1499	392
1357114459744845085	335486	19583	23597	1569	400
1357114460245662778	354440	17222	22543	1216	380
1357114460746463054	402653	16165	19780	1163	380
1357114461247302581	362014	16958	23231	1219	379
1357114461748090523	504182	40624	54532	4033	969
1357114462248916883	14319608	5681691	1286560	146595	233508
1357114462749791867	2213632	17960	26015	1721	1613
1357114463250580060	381048	19589	25843	1497	433
1357114463751350836	383959	17257	23634	1251	416
1357114464252056905	388520	16014	20478	1155	370
1357114464752833306	349530	17327	23202	1293	398
1357114465253654415	363237	19921	24148	1426	392
1357114465754446108	548392	35367	49394	3935	1428
1357114466255287218	358770	17010	23330	1386	424
1357114466756135577	368764	20076	25276	1503	444
1357114467257109853	424650	21264	26458	1389	386
1357114467757881046	25816806	6935345	5603985	726516	1234892
1357114468258796863	362484	15782	20720	1201	451
1357114468759702306	394459	18217	24034	1428	432
1357114469260645915	387580	17245	22405	1225	436
1357114469761521691	511013	39430	54631	4368	2101
1357114470262423341	351441	16440	23447	1371	400
1357114470763155368	421247	17181	21020	1216	404
1357114471263927103	354948	16303	20489	1325	400
1357114471764644671	359231	17126	21539	1201	436
1357114472265388072	397710	16400	23865	1405	404
1357114472766189890	642523	66988	74484	5626	1887
1357114473266937375	360115	17304	23454	1294	405
1357114473767761817	560229	42898	58771	4407	1229
1357114474268583427	368604	16037	21370	1146	386
1357114474769376411	362108	18486	24999	1395	370
1357114475270177563	404712	18491	24025	1140	382
1357114475771028547	381807	18466	24375	1384	426
1357114476271822323	367271	18400	23457	1157	373
1357114476772567641	379768	17367	22608	1251	383
1357114477273281959	386399	16197	21554	1127	416
1357114477774118277	510754	39672	54459	4136	1414
1357114478274902387	353528	17030	23019	1350	371
1357114478775662705	911151	20114	25432	1378	361
1357114479276530189	662509	17655	22018	1342	373
1357114479777329257	355002	20007	25183	1277	367
1357114480278122367	132584	16778	21882	1261	373
1357114480778900393	376603	18960	24394	1208	375
1357114481279693836	272470	18091	23751	1394	389
1357114481780538195	387301	45243	63203	4062	1292
1357114482281451096	385538	16429	21483	1236	448
1357114482782236080	164942	18072	24652	1494	372
1357114483283020898	352690	18880	24228	1222	388
1357114483783799383	364309	16886	23450	1250	446
1357114484284657909	115454	20074	24607	1458	609
1357114484785632226	395407	22247	30224	1528	403
1357114485286536210	363649	17811	22657	1298	372
1357114485787336778	294841	42721	59018	4138	1189
1357114486288097721	379162	18916	24632	1281	378
1357114486788902581	304299	17962	23689	1401	398
