#Timestamp	CORE_ID	user%	nice%	sys%	idle%	iowait%	irq%	softiq%	steal%	guest%	guest_nice%
1357013443163697291	CORE_0	3.44	0	1.72	94.82	0	0	0	0	0	0
1357013443973841712	CORE_0	0	0	1.21	96.34	1.21	1.21	0	0	0	0
1357013444816816360	CORE_0	0	0	1.23	98.76	0	0	0	0	0	0
1357013445641818695	CORE_0	1.21	0	0	97.56	0	1.21	0	0	0	0
1357013446476807930	CORE_0	0	0	1.20	98.79	0	0	0	0	0	0
1357013447303668754	CORE_0	0	0	2.40	96.38	0	1.20	0	0	0	0
1357013448128537757	CORE_0	0	0	0	100.00	0	0	0	0	0	0
1357013448956785823	CORE_0	0	0	0	98.76	0	1.23	0	0	0	0
1357013449781803450	CORE_0	0	0	0	97.56	0	1.21	1.21	0	0	0
1357013450611809756	CORE_0	0	0	1.21	98.78	0	0	0	0	0	0
1357013451441797104	CORE_0	0	0	0	98.78	0	1.21	0	0	0	0
1357013452276878214	CORE_0	0	0	1.21	98.78	0	0	0	0	0	0
1357013453106760187	CORE_0	0	0	1.20	97.59	0	1.20	0	0	0	0
1357013453912669466	CORE_0	0	0	0	100.00	0	0	0	0	0	0
1357013454767168505	CORE_0	0	0	1.19	96.42	1.19	1.19	0	0	0	0
1357013455607140795	CORE_0	0	0	1.19	97.61	0	1.19	0	0	0	0
1357013456447215126	CORE_0	0	0	0	100.00	0	0	0	0	0	0
1357013457287034708	CORE_0	0	0	1.19	98.80	0	0	0	0	0	0
1357013458132025803	CORE_0	0	0	0	96.51	0	3.48	0	0	0	0
1357013458982195075	CORE_0	0	0	0	100.00	0	0	0	0	0	0
1357013459822141532	CORE_0	0	0	1.21	98.78	0	0	0	0	0	0
1357013460658413635	CORE_0	0	0	0	100.00	0	0	0	0	0	0
1357013461512008262	CORE_0	0	0	1.13	93.18	0	0	5.68	0	0	0
1357013462357055481	CORE_0	0	0	0	100.00	0	0	0	0	0	0
1357013463199235716	CORE_0	0	0	0	100.00	0	0	0	0	0	0
1357013464052185556	CORE_0	0	0	1.19	98.80	0	0	0	0	0	0
1357013464902117788	CORE_0	0	0	0	97.61	1.19	1.19	0	0	0	0
1357013465747129715	CORE_0	0	0	1.19	98.80	0	0	0	0	0	0
1357013466597173571	CORE_0	0	0	0	98.82	0	1.17	0	0	0	0
1357013467452217315	CORE_0	1.16	0	1.16	96.51	0	1.16	0	0	0	0
1357013468287160926	CORE_0	0	0	0	100.00	0	0	0	0	0	0
1357013469123969401	CORE_0	0	0	1.19	98.80	0	0	0	0	0	0
