#Timestamp Benchmark Run(#) CPU(4) Frequency(MHz) CPU(4) Temperature(C) A15 Voltage(V) A15 Current(A) A15 Power(W) CPU cycles L1 Data Cache access L1 Instructions Cache access L2 Data Cache access Bus Access
1357002764118068414	automotive_susan_s	1	200	54	0.900000	0.106000	0.097000		476105	15499	19013	1184	41
1357002764658442235	automotive_susan_s	1	200	54	0.900000	0.107000	0.098000		1010972	70930	88385	6784	180
1357002765202958032	automotive_susan_s	1	200	54	0.900000	0.106000	0.097000		538604	12969	15699	826	36
1357002765742861647	automotive_susan_s	1	200	54	0.900000	0.107000	0.098000		811593	48826	60487	5107	136
1357002766288043065	automotive_susan_s	1	200	54	0.900000	0.107000	0.098000		675335	12933	15854	821	36
1357002766823157375	automotive_susan_s	1	200	54	0.900000	0.107000	0.098000		710189	50868	61390	7053	146
1357002767366712053	automotive_susan_s	1	200	54	0.900000	0.107000	0.098000		815601	12754	15615	860	36
1357002767907782370	automotive_susan_s	1	200	54	0.900000	0.107000	0.098000		541723	49235	61100	4435	115
1357002768462321192	automotive_susan_s	1	200	54	0.900000	0.108000	0.099000		948390	15344	17900	1012	36
1357002769007716483	automotive_susan_s	1	200	54	0.900000	0.107000	0.098000		503943	68006	86807	6692	173
1357002769541531884	automotive_susan_s	1	200	54	0.900000	0.107000	0.098000		1098752	13039	15714	941	35
1357002770082719784	automotive_susan_s	1	200	54	0.900000	0.107000	0.098000		282155	49015	61067	4360	117
1357002770616344269	automotive_susan_s	1	200	54	0.900000	0.106000	0.097000		383497	51297	63814	4588	112
1357002771162778513	automotive_susan_s	1	200	54	0.900000	0.107000	0.098000		996564	12878	14815	903	37
1357002771703282083	automotive_susan_s	1	200	54	0.900000	0.107000	0.098000		489301	49795	62559	4581	146
1357002772247829422	automotive_susan_s	1	200	54	0.900000	0.107000	0.098000		819774	15355	18413	1062	40
1357002772778042010	automotive_susan_s	1	200	54	0.900000	0.107000	0.098000		759915	68127	85143	6245	166
1357002773322794139	automotive_susan_s	1	200	54	0.900000	0.107000	0.098000		681445	13085	15805	770	37
1357002773861408095	automotive_susan_s	1	200	54	0.900000	0.106000	0.097000		799602	49461	61665	4317	116
1357002774407756715	automotive_susan_s	1	200	54	0.900000	0.107000	0.098000		538707	15771	19852	1133	59
1357002774946149214	automotive_susan_s	1	200	54	0.900000	0.107000	0.098000		982480	50596	61305	5996	128
1357002775482844348	automotive_susan_s	1	200	54	0.900000	0.108000	0.099000		428113	12823	15272	882	37
1357002776032246866	automotive_susan_s	1	200	54	0.900000	0.106000	0.097000		1054780	50894	64546	4817	142
1357002776577881448	automotive_susan_s	1	200	54	0.900000	0.106000	0.097000		293156	15356	17829	1064	36
1357002777111420809	automotive_susan_s	1	200	54	0.900000	0.107000	0.098000		1293915	69301	87501	6875	177
1357002777657850720	automotive_susan_s	1	200	54	0.900000	0.106000	0.097000		1259702	47905	56032	6634	127
1357002778208077484	automotive_susan_s	1	200	54	0.900000	0.107000	0.098000		471434	12904	15897	918	35
1357002778749573006	bzip2e	1	200	54	0.900000	0.107000	0.098000		1196486	52204	62671	6116	148
1357002779303570873	bzip2e	1	200	54	0.900000	0.109000	0.099000		325114	13115	16080	935	35
1357002779853498389	bzip2e	1	200	54	0.900000	0.109000	0.099000		1135929	49529	60885	5179	138
1357002780398595266	bzip2e	1	200	54	0.900000	0.108000	0.099000		575798	15412	18264	1059	39
1357002780943601393	bzip2e	1	200	54	0.900000	0.109000	0.099000		858953	70471	87307	7284	215
1357002781476908255	bzip2e	1	200	54	0.900000	0.109000	0.099000		834244	13016	16039	863	36
1357002782028579885	bzip2e	1	200	54	0.900000	0.108000	0.099000		658088	50377	62158	4737	133
1357002782567363216	bzip2e	1	200	54	0.900000	0.108000	0.099000		938030	13117	15832	930	35
1357002783113511253	bzip2e	1	200	54	0.900000	0.109000	0.099000		474658	51705	63287	4812	126
1357002783654261614	bzip2e	1	200	54	0.900000	0.107000	0.098000		378655	49973	61939	4791	126
1357002784203553466	bzip2e	1	200	54	0.900000	0.109000	0.099000		956919	15347	17790	1051	36
1357002784743485456	bzip2e	1	200	54	0.900000	0.109000	0.099000		804631	69398	85804	6623	185
1357002785283461113	bzip2e	1	200	54	0.900000	0.108000	0.099000		755801	12999	15698	894	38
1357002785828509157	bzip2e	1	200	54	0.900000	0.109000	0.099000		746637	50760	62908	4762	132
1357002786378322631	bzip2e	1	200	54	0.900000	0.108000	0.099000		764206	12875	15347	842	36
1357002786917904123	bzip2e	1	200	54	0.900000	0.109000	0.099000		929104	52687	64967	4853	132
1357002787463513122	bzip2e	1	200	54	0.900000	0.109000	0.099000		356795	12718	15076	916	36
1357002788012993432	bzip2e	1	200	54	0.900000	0.109000	0.099000		1335156	50795	63985	5171	142
1357002788558524806	bzip2e	1	200	54	0.900000	0.108000	0.099000		215947	15403	19135	1401	58
1357002789103085895	bzip2e	1	200	54	0.900000	0.109000	0.099000		1379205	70819	87011	7796	187
1357002789653384158	bzip2e	1	200	54	0.900000	0.109000	0.099000		1192732	49579	60182	6436	141
1357002790193881145	bzip2e	1	200	54	0.900000	0.109000	0.099000		379653	13108	15856	905	36
1357002790738502108	bzip2e	1	200	54	0.900000	0.109000	0.099000		998266	52435	63964	6257	168
1357002791288691789	bzip2e	1	200	54	0.900000	0.109000	0.100000		697794	12991	15399	910	36
