Start:	1428561535403060664
Event1 Name:	r0FF
Event2 Name:	r01B
Event3 Name:	r073
Event4 Name:	r075
Event5 Name:	r004
Event6 Name:	r016
Event7 Name:	r017
     0.500376399	100169727	r0FF
     0.500376399	874877	r01B
     0.500376399	62139	r073
     0.500376399	0	r075
     0.500376399	17227673	r004
     0.500376399	874672	r016
     0.500376399	62145	r017
     1.001205588	100167078	r0FF
     1.001205588	708611	r01B
     1.001205588	6111	r073
     1.001205588	0	r075
     1.001205588	16775217	r004
     1.001205588	708610	r016
     1.001205588	6100	r017
     1.501912360	100142363	r0FF
     1.501912360	705523	r01B
     1.501912360	3798	r073
     1.501912360	0	r075
     1.501912360	16746721	r004
     1.501912360	705522	r016
     1.501912360	3796	r017
     2.002630591	100143180	r0FF
     2.002630591	744897	r01B
     2.002630591	17043	r073
     2.002630591	0	r075
     2.002630591	16705551	r004
     2.002630591	744904	r016
     2.002630591	17054	r017
     2.503891904	100252890	r0FF
     2.503891904	641902	r01B
     2.503891904	4254	r073
     2.503891904	0	r075
     2.503891904	16851564	r004
     2.503891904	641905	r016
     2.503891904	4246	r017
     3.004585344	100140141	r0FF
     3.004585344	322053	r01B
     3.004585344	4100	r073
     3.004585344	0	r075
     3.004585344	17289737	r004
     3.004585344	322063	r016
     3.004585344	4099	r017
     3.505359658	100144856	r0FF
     3.505359658	710515	r01B
     3.505359658	3794	r073
     3.505359658	0	r075
     3.505359658	16744735	r004
     3.505359658	710638	r016
     3.505359658	3794	r017
     4.006040056	100145853	r0FF
     4.006040056	722437	r01B
     4.006040056	4528	r073
     4.006040056	0	r075
     4.006040056	16769541	r004
     4.006040056	722299	r016
     4.006040056	4524	r017
     4.506725620	100137338	r0FF
     4.506725620	706167	r01B
     4.506725620	3875	r073
     4.506725620	0	r075
     4.506725620	16745609	r004
     4.506725620	706177	r016
     4.506725620	3875	r017
     5.007412518	100137564	r0FF
     5.007412518	678160	r01B
     5.007412518	7525	r073
     5.007412518	0	r075
     5.007412518	16829246	r004
     5.007412518	678147	r016
     5.007412518	7529	r017
     5.516360600	101791191	r0FF
     5.516360600	344842	r01B
     5.516360600	6569	r073
     5.516360600	0	r075
     5.516360600	17578510	r004
     5.516360600	344844	r016
     5.516360600	6573	r017
     6.017047581	100135983	r0FF
     6.017047581	818886	r01B
     6.017047581	21361	r073
     6.017047581	0	r075
     6.017047581	16659583	r004
     6.017047581	818891	r016
     6.017047581	21364	r017
     6.517738688	100139394	r0FF
     6.517738688	711309	r01B
     6.517738688	5850	r073
     6.517738688	0	r075
     6.517738688	16733230	r004
     6.517738688	711302	r016
     6.517738688	5846	r017
     7.018450336	100142037	r0FF
     7.018450336	675316	r01B
     7.018450336	8037	r073
     7.018450336	0	r075
     7.018450336	16745307	r004
     7.018450336	675330	r016
     7.018450336	8040	r017
     7.519141025	100138605	r0FF
     7.519141025	675817	r01B
     7.519141025	7191	r073
     7.519141025	0	r075
     7.519141025	16770888	r004
     7.519141025	675811	r016
     7.519141025	7189	r017
     8.019827965	100138830	r0FF
     8.019827965	447406	r01B
     8.019827965	17660	r073
     8.019827965	0	r075
     8.019827965	17350323	r004
     8.019827965	447383	r016
     8.019827965	17665	r017
     8.520558363	100145496	r0FF
     8.520558363	710959	r01B
     8.520558363	4500	r073
     8.520558363	0	r075
     8.520558363	16742902	r004
     8.520558363	710975	r016
     8.520558363	4488	r017
     9.021262553	100141312	r0FF
     9.021262553	699391	r01B
     9.021262553	4236	r073
     9.021262553	0	r075
     9.021262553	16781087	r004
     9.021262553	699399	r016
     9.021262553	4235	r017
     9.521969035	100141757	r0FF
     9.521969035	711935	r01B
     9.521969035	3908	r073
     9.521969035	0	r075
     9.521969035	16737552	r004
     9.521969035	711934	r016
     9.521969035	3910	r017
    10.022659766	100138688	r0FF
    10.022659766	684219	r01B
    10.022659766	4279	r073
    10.022659766	0	r075
    10.022659766	16856730	r004
    10.022659766	684205	r016
    10.022659766	4278	r017
    10.523537289	100176376	r0FF
    10.523537289	374346	r01B
    10.523537289	8086	r073
    10.523537289	0	r075
    10.523537289	17250999	r004
    10.523537289	374356	r016
    10.523537289	8093	r017
    11.024239896	100139676	r0FF
    11.024239896	701596	r01B
    11.024239896	4994	r073
    11.024239896	0	r075
    11.024239896	16756485	r004
    11.024239896	701589	r016
    11.024239896	4988	r017
    11.525127419	100146041	r0FF
    11.525127419	705540	r01B
    11.525127419	3841	r073
    11.525127419	0	r075
