Start:	1357779031057133785
Event 1 Label:	CPU cycles		RAW Identifier:	r0FF
Event 2 Label:	Instructions architecturally executed		RAW Identifier:	r008
Event 3 Label:	Exceptions taken		RAW Identifier:	r009
Event 4 Label:	Predictable branch speculatively executed		RAW Identifier:	r012
Event 5 Label:	Mispredicted or not predicted branch speculatively executed		RAW Identifier:	r010
     0.500255610	11527858	r0FF
     0.500255610	2874184	r008
     0.500255610	129	r009
     0.500255610	312740	r012
     0.500255610	76151	r010
     1.000791221	8576163	r0FF
     1.000791221	2737008	r008
     1.000791221	124	r009
     1.000791221	300174	r012
     1.000791221	73331	r010
     1.501230873	9446246	r0FF
     1.501230873	2939741	r008
     1.501230873	132	r009
     1.501230873	322214	r012
     1.501230873	78667	r010
     2.001667276	8417752	r0FF
     2.001667276	2694159	r008
     2.001667276	120	r009
     2.001667276	295504	r012
     2.001667276	72020	r010
     2.502093428	8621939	r0FF
     2.502093428	2737783	r008
     2.502093428	123	r009
     2.502093428	299905	r012
     2.502093428	73548	r010
     3.002518705	7328009	r0FF
     3.002518705	2290385	r008
     3.002518705	102	r009
     3.002518705	253416	r012
     3.002518705	61508	r010
     3.502944775	8456649	r0FF
     3.502944775	2711482	r008
     3.502944775	121	r009
     3.502944775	296659	r012
     3.502944775	72423	r010
     4.003373760	8638251	r0FF
     4.003373760	2736888	r008
     4.003373760	121	r009
     4.003373760	299732	r012
     4.003373760	73691	r010
     4.503843329	7043992	r0FF
     4.503843329	2222766	r008
     4.503843329	99	r009
     4.503843329	244431	r012
     4.503843329	59936	r010
     5.004268148	8339282	r0FF
     5.004268148	2646751	r008
     5.004268148	121	r009
     5.004268148	289109	r012
     5.004268148	71145	r010
     5.504709384	8373139	r0FF
     5.504709384	2706080	r008
     5.504709384	125	r009
     5.504709384	296260	r012
     5.504709384	72211	r010
     6.005172703	8635628	r0FF
     6.005172703	2698664	r008
     6.005172703	124	r009
     6.005172703	295334	r012
     6.005172703	71728	r010
     6.505608939	8445158	r0FF
     6.505608939	2656610	r008
     6.505608939	124	r009
     6.505608939	290453	r012
     6.505608939	70606	r010
     7.006167258	9230134	r0FF
     7.006167258	2885668	r008
     7.006167258	133	r009
     7.006167258	316339	r012
     7.006167258	76521	r010
     7.506615160	8696527	r0FF
     7.506615160	2755554	r008
     7.506615160	125	r009
     7.506615160	302595	r012
     7.506615160	73740	r010
     8.007052021	7242655	r0FF
     8.007052021	2241467	r008
     8.007052021	101	r009
     8.007052021	247687	r012
     8.007052021	60114	r010
     8.507490340	8663636	r0FF
     8.507490340	2732830	r008
     8.507490340	121	r009
