#Timestamp	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed
1357779031557389395	11527858	2874184	129	312740	76151
1357779032057925006	8576163	2737008	124	300174	73331
1357779032558364658	9446246	2939741	132	322214	78667
1357779033058801061	8417752	2694159	120	295504	72020
1357779033559227213	8621939	2737783	123	299905	73548
1357779034059652490	7328009	2290385	102	253416	61508
1357779034560078560	8456649	2711482	121	296659	72423
1357779035060507545	8638251	2736888	121	299732	73691
1357779035560977114	7043992	2222766	99	244431	59936
1357779036061401933	8339282	2646751	121	289109	71145
1357779036561843169	8373139	2706080	125	296260	72211
1357779037062306488	8635628	2698664	124	295334	71728
1357779037562742724	8445158	2656610	124	290453	70606
1357779038063301043	9230134	2885668	133	316339	76521
1357779038563748945	8696527	2755554	125	302595	73740
1357779039064185806	7242655	2241467	101	247687	60114
1357779039564624125	8663636	2732830	121	299208	73030
1357779040065065777	8641844	2736928	121	300600	73003
1357779040565505388	7058234	2195036	100	241863	58908
1357779041065997457	8533943	2714271	120	297311	72808
1357779041566441026	8583179	2728526	120	299768	73192
1357779042066873387	8600839	2735472	121	301163	72788
1357779042567320373	8602999	2745306	122	300827	73483
1357779043067834566	8957321	2854526	129	312583	76568
1357779043568276677	8616560	2750414	121	301943	73709
1357779044068710288	7211512	2260133	100	248748	60658
1357779044569194815	8559611	2752572	120	302195	74105
1357779045069653342	8286063	2655591	118	291402	71433
1357779045570141286	9146208	2436820	115	266947	65554
1357779046070674355	9873877	3014098	137	331298	80453
1357779046571205216	8879202	2721392	125	297631	72771
1357779047071744784	8789002	2675090	125	292115	71075
1357779047572279436	8868658	2707083	124	296144	72239
1357779048072922671	9482854	2875964	134	314957	76382
1357779048573449407	7367957	2218229	105	244334	59515
1357779049073979642	19703685	5573884	200	620598	140370
1357779049574607419	8954178	2742524	125	301153	73497
1357779050075217904	7207870	2192662	102	241062	58487
1357779050575894389	8861296	2742262	125	300442	73406
1357779051076528916	8985052	2770394	125	304243	74276
1357779051577146943	9009988	2753989	124	302323	73911
1357779052077757345	8858022	2732074	125	299254	72921
1357779052578381705	8645856	2708178	124	297728	72742
1357779053079171106	9343640	2885772	134	315939	77208
1357779053579793258	7352330	2245283	104	247436	60147
1357779054080412743	8997160	2783979	125	306149	74729
1357779054581075478	8794054	2757169	125	302740	73908
1357779055081660088	7239124	2210924	104	242936	59543
1357779055582254365	8676520	2708722	124	296788	73120
1357779056082887267	8780983	2710480	123	297718	72685
1357779056583497794	8853703	2687973	124	293082	71576
1357779057084123529	8873665	2712065	124	296938	72249
1357779057584754181	8911274	2718187	125	298076	72575
1357779058085484749	9477076	2875605	136	315378	76096
1357779058586152192	7549318	2252325	105	247955	60408
1357779059086805552	8965610	2743112	125	300686	73361
1357779059587346246	11935924	3127615	145	342558	82258
1357779060087885440	14490662	3899754	181	427482	100784
