#Timestamp	CPU cycles	L1 Data Cache access	L1 Instructions Cache access	L2 Data Cache access	Bus Access
1357374940719443457	11721655	1371101	2137943	155368	30066
1357374941219990609	8460274	1236422	1938451	138925	22121
1357374941720470428	8674563	1246204	1921274	149949	23366
1357374942220918539	8376847	1230108	1937362	136420	22359
1357374942721347149	7129417	1034592	1628351	117817	19314
1357374943221778469	6978957	1010061	1597841	113584	19036
1357374943722204038	8233659	1222816	1920541	134278	21821
1357374944222630690	8327604	1238423	1950059	137897	22223
1357374944723061843	8313865	1229271	1929838	136895	22097
1357374945223505703	8249209	1211578	1911836	135167	21903
1357374945723943897	8070424	1236900	1942536	137808	22597
1357374946224501549	8797837	1286117	2001834	148047	25888
1357374946724956035	8114479	1205578	1890002	135408	21531
1357374947225394729	8142806	1192509	1866959	132422	21360
1357374947725827840	7089403	1010495	1587145	115371	18935
1357374948226257742	7146225	996319	1513619	127372	19577
1357374948726700520	8489237	1231429	1927644	138301	22616
1357374949227138214	8421960	1224001	1920270	136149	22347
1357374949727578950	8505932	1236899	1943172	138053	22555
1357374950228024602	8229963	1198220	1890549	132698	21790
1357374950728461838	8465454	1240395	1951390	138184	22524
1357374951228974490	8989107	1294351	2035147	144827	26202
1357374951729406767	8498140	1245043	1958460	138665	22494
1357374952229844462	7045895	1017964	1602627	115147	18762
1357374952730328239	7134043	1035513	1635294	119719	19224
1357374953230814641	8619945	1271030	1985467	141868	22806
1357374953731312085	8501911	1262987	1988339	140875	22721
1357374954231774612	8378350	1241589	1951658	137025	22220
1357374954732262973	10736782	1327436	1997926	174216	28886
1357374955232793000	8490039	1242979	1953109	137013	22611
1357374955733331194	8591298	1255407	1972706	139419	23163
1357374956233975512	8877326	1293980	2045939	141680	25489
1357374956734507873	8410524	1228413	1921760	136597	22531
1357374957235050191	7020491	995440	1561497	113112	18687
1357374957735639802	17278725	2371813	3624619	249448	196995
1357374958236276245	8687967	1221338	1910843	135994	27508
1357374958736900272	8642454	1230633	1931916	136602	24083
1357374959237515090	8544675	1215086	1906482	135619	23502
1357374959738113492	8546775	1221946	1918160	135824	23287
1357374960238698852	8687949	1244611	1957402	139627	23702
1357374960739316754	8720282	1236337	1914538	143990	23776
1357374961240063156	9274161	1310391	2073817	144348	27720
1357374961740755557	8602536	1245445	1953610	138654	23362
1357374962241368584	7025510	980610	1545631	114010	19396
1357374962741990027	6980619	991023	1562814	111450	19317
1357374963242605304	8520609	1228902	1944041	137125	23713
1357374963743223914	8609152	1242420	1951399	139940	23875
1357374964243847358	8520070	1226007	1930584	136706	22834
1357374964744468051	8572220	1249362	1962220	139306	23098
1357374965245067537	8568486	1255505	1973865	139627	22803
1357374965745724772	8550195	1248079	1963737	138454	23275
1357374966246451673	8979313	1294041	2030814	144006	26595
1357374966747058575	8566004	1249496	1961639	139355	23235
1357374967247678102	7059448	997726	1566648	113305	19216
1357374967748334462	7266780	994417	1503815	128497	19939
1357374968248875280	8754865	1247325	1957372	139592	24076
1357374968749423266	12180105	1454918	2306630	163396	37787
1357374969249928460	15490703	1852769	3050423	197922	67911
1357374969750441070	15190723	1864883	3063072	201345	64801
1357374970250953847	14058348	1746486	2844565	188241	56986
1357374970751466541	14002765	1747578	2846903	189584	56399
1357374971260374957	14311455	1787824	2917055	194225	59754
1357374971760896276	13155479	1669298	2708213	183469	51994
1357374972261487469	13376910	1606159	2643453	175420	57849
1357374972762069996	11146987	1376979	2232926	153314	43704
1357374973262579898	14305414	1795307	2927730	198508	58773
1357374973763097092	14193260	1773135	2888458	196501	57949
1357374974263603578	12110949	1564381	2523616	171583	46022
1357374974764114771	12030681	1559679	2534616	170864	46292
1357374975264626465	11809511	1528486	2456968	170206	44985
1357374975765138243	12043264	1564704	2517488	176975	45607
1357374976270678919	12109163	1579714	2530008	177053	46450
1357374976771190488	10963394	1438684	2304004	162524	39522
1357374977271709640	10688487	1364028	2189687	154262	39843
1357374977772213043	10062769	1271183	2038591	143248	38152
