#Timestamp	CPU cycles	Instructions architecturally executed	Exceptions taken	Predictable branch speculatively executed	Mispredicted or not predicted branch speculatively executed
1357033642058690929		35478590	13587521	503	1667760	292407
1357033642559283773		23846926	5922962	260	647786	152715
1357033643059772784		17466811	4908329	240	536658	125592
1357033643560271336		17551659	5071047	249	555459	129778
1357033644061014554		27332795	7196039	325	791815	185178
1357033644561509065		13598233	4885530	207	529615	120944
1357033645062014617		35244704	9955718	512	1121893	261883
1357033645562536586		16585226	4427035	218	487196	114918
1357033646063039972		17459067	4970597	240	543525	127343
1357033646563530483		23477119	5789912	280	635451	148212
1357033647064038744		13431737	4791438	213	520804	121517
1357033647564537171		21185089	5038143	235	550390	129490
1357033648065029849		20986857	6176347	284	676240	155953
1357033648565529693		18669314	5433220	258	594407	139775
1357033649066167744		26595608	6846474	311	754327	176706
1357033649566953420		13533370	4675744	237	510016	120210
1357033650067461098		22411734	5642904	241	614705	143736
1357033650567958983		15990403	4283553	198	471678	109877
1357033651068456744		22080342	6457924	308	738999	169334
1357033651568949797		23068979	5701443	274	623448	144903
1357033652069439558		13880871	4764365	237	520929	121971
1357033652569934027		21368294	5192558	237	568144	133224
1357033653070421871		22468395	6195696	278	674045	156636
1357033653570994840		13114459	3433226	192	374626	93022
1357033654071579683		22354456	5116203	242	563356	137276
1357033654572078903		9353282	3069255	173	333301	82207
1357033655072646121		22263217	5256868	245	575065	141521
1357033655573155549		11645787	2828094	146	311935	77477
1357033656073652060		13965554	3418366	163	369755	90122
1357033656574153779		17455320	3812756	191	415577	102867
1357033657074663039		14515649	4529881	255	523536	125188
1357033657575176550		19571514	4212283	215	461074	114017
1357033658075717311		12919478	3568699	184	390775	96419
1357033658576224572		16454383	3949689	195	431162	106693
1357033659076803499		25980545	9914021	244	1435329	206077
1357033659577311884		12702541	3632590	187	395669	97899
1357033660077822895		17894210	3606181	182	397120	97875
1357033660578343364		9590914	2701335	150	296273	73287
1357033661078839375		18773142	4482977	219	491601	121129
1357033661579326094		15857591	3713598	201	407050	100912
1357033662079830813		11545520	3284464	161	356253	86870
1357033662580341324		19756991	4336563	212	474527	116837
